D_ESTADO_DATO_0;D_TERRITORIO_0;D_CAT_HOTELES_0;D_TEMPORAL_0;D_RESITUR_0;INDICATOR;OBS_VALUE;FREQ
40123;2482;62145;2009;55697;Estancia media;1.5665823736780258;A
40123;2482;62145;2008;55698;Estancia media;1.6865131905462645;A
40123;2482;62145;2008;55565;Estancia media;1.6784338334302835;A
40123;2482;62145;2008;55697;Estancia media;1.7113553243087785;A
40123;2482;264450;2020;55698;Estancia media;1.894532934127679;A
40123;2482;264450;2020;55565;Estancia media;1.6632975558243457;A
40123;2482;264450;2020;55697;Estancia media;3.247473577972196;A
40123;2482;264450;2019;55698;Estancia media;1.8602713308763927;A
40123;2482;264450;2019;55565;Estancia media;1.7477329797138912;A
40123;2482;264450;2019;55697;Estancia media;2.2364179892681872;A
40123;2482;264450;2018;55698;Estancia media;1.8108588382354076;A
40123;2482;264450;2018;55565;Estancia media;1.8386850858596584;A
40123;2482;264450;2018;55697;Estancia media;1.726252886055677;A
40123;2482;264450;2017;55698;Estancia media;1.6595659251142438;A
40123;2482;264450;2017;55565;Estancia media;1.692566391041078;A
40123;2482;264450;2017;55697;Estancia media;1.5716425428154746;A
40123;2482;264450;2016;55698;Estancia media;1.6985135793900903;A
40123;2482;264450;2016;55565;Estancia media;1.7189533276097406;A
40123;2482;264450;2016;55697;Estancia media;1.6441747387858414;A
40123;2482;264450;2015;55698;Estancia media;1.6980293488697111;A
40123;2482;264450;2015;55565;Estancia media;1.7268179317320056;A
40123;2482;264450;2015;55697;Estancia media;1.621025126454795;A
40123;2482;264450;2014;55698;Estancia media;1.6714968616895975;A
40123;2482;264450;2014;55565;Estancia media;1.719314215936054;A
40123;2482;264450;2014;55697;Estancia media;1.5583588479326171;A
40123;2482;264450;2013;55698;Estancia media;1.6792112426694248;A
40123;2482;264450;2013;55565;Estancia media;1.7216917880180227;A
40123;2482;264450;2013;55697;Estancia media;1.5852670841957106;A
40123;2482;264450;2012;55698;Estancia media;1.7210859531261817;A
40123;2482;264450;2012;55565;Estancia media;1.7903362472105018;A
40123;2482;264450;2012;55697;Estancia media;1.582460876876043;A
40123;2482;264450;2011;55698;Estancia media;1.8175803575273228;A
40123;2482;264450;2011;55565;Estancia media;1.9056843994042998;A
40123;2482;264450;2011;55697;Estancia media;1.5971591858685696;A
40123;2482;264450;2010;55698;Estancia media;1.8167720665621019;A
40123;2482;264450;2010;55565;Estancia media;1.8723453032139374;A
40123;2482;264450;2010;55697;Estancia media;1.675479878971568;A
40123;2482;264450;2009;55698;Estancia media;1.7798331426019003;A
40123;2482;264450;2009;55565;Estancia media;1.8179374438225349;A
40123;2482;264450;2009;55697;Estancia media;1.6763062201871188;A
40123;2482;264450;2008;55698;Estancia media;1.8650080813524865;A
40123;2482;264450;2008;55565;Estancia media;1.9163316016530851;A
40123;2482;264450;2008;55697;Estancia media;1.7389020932719896;A
40123;2482;264449;2020;55698;Estancia media;2.160496583924702;A
40123;2482;264449;2020;55565;Estancia media;2.291007348065229;A
40123;2482;264449;2020;55697;Estancia media;1.3823206892967592;A
40123;2482;264449;2019;55698;Estancia media;1.6070990601882624;A
40123;2482;264449;2019;55565;Estancia media;1.6192663030804162;A
40123;2482;264449;2019;55697;Estancia media;1.5586835479847663;A
40123;2482;264449;2018;55698;Estancia media;1.6961211591345868;A
40123;2482;264449;2018;55565;Estancia media;1.6789136297718374;A
40123;2482;264449;2018;55697;Estancia media;1.7496187019629474;A
40123;2482;264449;2017;55698;Estancia media;1.477607091107836;A
40123;2482;264449;2017;55565;Estancia media;1.5371703168370123;A
40123;2482;264449;2017;55697;Estancia media;1.405117118638929;A
40123;2482;264449;2016;55698;Estancia media;1.5160781923756774;A
40123;2482;264449;2016;55565;Estancia media;1.5283265568634294;A
40123;2482;264449;2016;55697;Estancia media;1.5064955704051195;A
40123;2482;264449;2015;55698;Estancia media;1.4614308616769178;A
40123;2482;264449;2015;55565;Estancia media;1.5453035956776717;A
40123;2482;264449;2015;55697;Estancia media;1.4067147791247898;A
40123;2482;264449;2014;55698;Estancia media;1.7221270348178657;A
40123;2482;264449;2014;55565;Estancia media;2.1068952463492705;A
40123;2482;264449;2014;55697;Estancia media;1.4498774815356819;A
40123;2482;264449;2013;55698;Estancia media;2.585422585091289;A
40123;2482;264449;2013;55565;Estancia media;2.771631548919173;A
40123;2482;264449;2013;55697;Estancia media;1.9173530395162612;A
40123;2482;264449;2012;55698;Estancia media;2.23093799070574;A
40123;2482;264449;2012;55565;Estancia media;2.4533262425811713;A
40123;2482;264449;2012;55697;Estancia media;1.7939484849653122;A
40123;2482;264449;2011;55698;Estancia media;1.886582522001128;A
40123;2482;264449;2011;55565;Estancia media;1.9296745529150099;A
40123;2482;264449;2011;55697;Estancia media;1.807271051594603;A
40123;2482;264449;2010;55698;Estancia media;1.6970559738699624;A
40123;2482;264449;2010;55565;Estancia media;1.7513861975559069;A
40123;2482;264449;2010;55697;Estancia media;1.586618179947891;A
40123;2482;264449;2009;55698;Estancia media;1.750647555859378;A
40123;2482;264449;2009;55565;Estancia media;1.8566966614915548;A
40123;2482;264449;2009;55697;Estancia media;1.546014344151328;A
40123;2482;264449;2008;55698;Estancia media;1.5722464717918565;A
40123;2482;264449;2008;55565;Estancia media;1.7310236661957814;A
40123;2482;264449;2008;55697;Estancia media;1.4036549448559088;A
40123;2482;62150;2020;55698;Estancia media;5.7984;A
40123;2482;62150;2020;55565;Estancia media;4.222222222222222;A
40123;2482;62150;2020;55697;Estancia media;36.0;A
40123;2482;62149;2020;55698;Estancia media;1.7542604167546751;A
40123;2482;62149;2020;55565;Estancia media;1.7527580724462046;A
40123;2482;62149;2020;55697;Estancia media;1.7589350363152612;A
40123;2482;62149;2019;55698;Estancia media;1.6909355118777962;A
40123;2482;62149;2019;55565;Estancia media;1.7268510994891548;A
40123;2482;62149;2019;55697;Estancia media;1.6377868230896353;A
40123;2482;62149;2018;55698;Estancia media;1.6571934236117691;A
40123;2482;62149;2018;55565;Estancia media;1.7362516986478909;A
40123;2482;62149;2018;55697;Estancia media;1.541156970666818;A
40123;2482;62149;2017;55698;Estancia media;1.619524519836566;A
40123;2482;62149;2017;55565;Estancia media;1.7023276682164579;A
40123;2482;62149;2017;55697;Estancia media;1.5051228379804953;A
40123;2482;62149;2016;55698;Estancia media;1.6293606275583659;A
40123;2482;62149;2016;55565;Estancia media;1.6969832924256385;A
40123;2482;62149;2016;55697;Estancia media;1.5334815805746143;A
40123;2482;62149;2015;55698;Estancia media;1.6278547208909449;A
40123;2482;62149;2015;55565;Estancia media;1.6870431272338968;A
40123;2482;62149;2015;55697;Estancia media;1.5483307909641515;A
40123;2482;62149;2014;55698;Estancia media;1.5781202407036785;A
40123;2482;62149;2014;55565;Estancia media;1.656786939798129;A
40123;2482;62149;2014;55697;Estancia media;1.470580413773868;A
40123;2482;62149;2013;55698;Estancia media;1.609376041833695;A
40123;2482;62149;2013;55565;Estancia media;1.692346136962822;A
40123;2482;62149;2013;55697;Estancia media;1.4793359523715746;A
40123;2482;62149;2012;55698;Estancia media;1.638145154967524;A
40123;2482;62149;2012;55565;Estancia media;1.727472560829252;A
40123;2482;62149;2012;55697;Estancia media;1.5012500877705837;A
40123;2482;62149;2011;55698;Estancia media;1.6332297741741988;A
40123;2482;62149;2011;55565;Estancia media;1.7076081962577099;A
40123;2482;62149;2011;55697;Estancia media;1.509633708710497;A
40123;2482;62149;2010;55698;Estancia media;1.6142240064881805;A
40123;2482;62149;2010;55565;Estancia media;1.677193557156977;A
40123;2482;62149;2010;55697;Estancia media;1.497158125846551;A
40123;2482;62149;2009;55698;Estancia media;1.6245219837913092;A
40123;2482;62149;2009;55565;Estancia media;1.6712483104699962;A
40123;2482;62149;2009;55697;Estancia media;1.5268461368283937;A
40123;2482;62149;2008;55698;Estancia media;1.6340506649679487;A
40123;2482;62149;2008;55565;Estancia media;1.6908671794726022;A
40123;2482;62149;2008;55697;Estancia media;1.5259209477800764;A
40123;2713;264447;2020;55698;Estancia media;1.9538117668765393;A
40123;2713;264447;2020;55565;Estancia media;1.9236901200461294;A
40123;2713;264447;2020;55697;Estancia media;2.0227143919087327;A
40123;2713;264447;2019;55698;Estancia media;2.0943049129251654;A
40123;2713;264447;2019;55565;Estancia media;2.138830775578824;A
40123;2713;264447;2019;55697;Estancia media;2.0542560714317455;A
40123;2713;264447;2018;55698;Estancia media;2.0890025349471086;A
40123;2713;264447;2018;55565;Estancia media;2.1885285519232167;A
40123;2713;264447;2018;55697;Estancia media;1.999552269758058;A
40123;2713;264447;2017;55698;Estancia media;2.162533740602611;A
40123;2713;264447;2017;55565;Estancia media;2.264191643702076;A
40123;2713;264447;2017;55697;Estancia media;2.072284064757639;A
40123;2713;264447;2016;55698;Estancia media;2.119545797173233;A
40123;2713;264447;2016;55565;Estancia media;2.174310488211474;A
40123;2713;264447;2016;55697;Estancia media;2.063869252367356;A
40123;2713;264447;2015;55698;Estancia media;2.1712276036984695;A
40123;2713;264447;2015;55565;Estancia media;2.2371086394494393;A
40123;2713;264447;2015;55697;Estancia media;2.104876305085631;A
40123;2713;264447;2014;55698;Estancia media;2.087042788948407;A
40123;2713;264447;2014;55565;Estancia media;2.185076831648883;A
40123;2713;264447;2014;55697;Estancia media;1.9676305219236656;A
40123;2713;264447;2013;55698;Estancia media;2.0828484447799362;A
40123;2713;264447;2013;55565;Estancia media;2.1866985691422967;A
40123;2713;264447;2013;55697;Estancia media;1.9500987597509665;A
40123;2713;264447;2012;55698;Estancia media;2.0938295050704405;A
40123;2713;264447;2012;55565;Estancia media;2.2115826399812;A
40123;2713;264447;2012;55697;Estancia media;1.947140655937774;A
40123;2713;264447;2011;55698;Estancia media;2.093436331305819;A
40123;2713;264447;2011;55565;Estancia media;2.1700856651006264;A
40123;2713;264447;2011;55697;Estancia media;1.9878239924274523;A
40123;2713;264447;2010;55698;Estancia media;2.1112191746372253;A
40123;2713;264447;2010;55565;Estancia media;2.2150318583946182;A
40123;2713;264447;2010;55697;Estancia media;1.9491039523130442;A
40123;2713;264447;2009;55698;Estancia media;2.116096953462527;A
40123;2713;264447;2009;55565;Estancia media;2.1745228109970713;A
40123;2713;264447;2009;55697;Estancia media;2.0170478491549155;A
40123;2713;264447;2008;55698;Estancia media;2.008015667067118;A
40123;2713;264447;2008;55565;Estancia media;2.000157689090693;A
40123;2713;264447;2008;55697;Estancia media;2.0198409891586495;A
40123;2713;264446;2020;55698;Estancia media;2.0269815706783665;A
40123;2713;264446;2020;55565;Estancia media;2.0198298326132966;A
40123;2713;264446;2020;55697;Estancia media;2.04108792083871;A
40123;2713;264446;2019;55698;Estancia media;1.914165596035338;A
40123;2713;264446;2019;55565;Estancia media;2.034064635656985;A
40123;2713;264446;2019;55697;Estancia media;1.7838938738693155;A
40123;2713;264446;2018;55698;Estancia media;2.0296465370815997;A
40123;2713;264446;2018;55565;Estancia media;2.055799266084646;A
40123;2713;264446;2018;55697;Estancia media;1.9971432877581616;A
40123;2713;264446;2017;55698;Estancia media;1.9597483252423888;A
40123;2713;264446;2017;55565;Estancia media;2.0888839187787465;A
40123;2713;264446;2017;55697;Estancia media;1.8054531143605954;A
40123;2713;264446;2016;55698;Estancia media;1.9368834193851134;A
40123;2713;264446;2016;55565;Estancia media;2.026245709630657;A
40123;2713;264446;2016;55697;Estancia media;1.8307887143592882;A
40123;2713;264446;2015;55698;Estancia media;2.091763970747821;A
40123;2713;264446;2015;55565;Estancia media;2.1116278838138003;A
40123;2713;264446;2015;55697;Estancia media;2.0673878104709384;A
40123;2713;264446;2014;55698;Estancia media;2.1998393211412344;A
40123;2713;264446;2014;55565;Estancia media;2.2362456209215393;A
40123;2713;264446;2014;55697;Estancia media;2.1500996543403055;A
40123;2713;264446;2013;55698;Estancia media;2.146511528407021;A
40123;2713;264446;2013;55565;Estancia media;2.1561823490867176;A
40123;2713;264446;2013;55697;Estancia media;2.1324519410647027;A
40123;2713;264446;2012;55698;Estancia media;2.1317021195296086;A
40123;2713;264446;2012;55565;Estancia media;2.182912751945596;A
40123;2713;264446;2012;55697;Estancia media;2.0639473710054648;A
40123;2713;264446;2011;55698;Estancia media;2.1245028614985833;A
40123;2713;264446;2011;55565;Estancia media;2.2693439030403986;A
40123;2713;264446;2011;55697;Estancia media;1.934202647768053;A
40123;2713;264446;2010;55698;Estancia media;2.1896593621853078;A
40123;2713;264446;2010;55565;Estancia media;2.3943281757852617;A
40123;2713;264446;2010;55697;Estancia media;1.889615722781589;A
40123;2713;264446;2009;55698;Estancia media;2.3660331888794413;A
40123;2713;264446;2009;55565;Estancia media;2.544439571717798;A
40123;2713;264446;2009;55697;Estancia media;2.055974731860381;A
40123;2713;264446;2008;55698;Estancia media;2.3007729419177565;A
40123;2713;264446;2008;55565;Estancia media;2.2917108260909744;A
40123;2713;264446;2008;55697;Estancia media;2.3140626721246966;A
40123;2713;62148;2020;55698;Estancia media;2.0698364788970225;A
40123;2713;62148;2020;55565;Estancia media;1.9410667569468605;A
40123;2713;62148;2020;55697;Estancia media;2.8187710812573044;A
40123;2713;62148;2019;55698;Estancia media;2.0698474473013713;A
40123;2713;62148;2019;55565;Estancia media;2.070026525711852;A
40123;2713;62148;2019;55697;Estancia media;2.0691675250195;A
40123;2713;62148;2018;55698;Estancia media;2.157822640506187;A
40123;2713;62148;2018;55565;Estancia media;2.171375765436766;A
40123;2713;62148;2018;55697;Estancia media;2.111753607776248;A
40123;2713;62148;2017;55698;Estancia media;2.1190502397108735;A
40123;2713;62148;2017;55565;Estancia media;2.183571719786437;A
40123;2713;62148;2017;55697;Estancia media;1.9534036973365796;A
40123;2713;62148;2016;55698;Estancia media;2.1544617938140296;A
40123;2713;62148;2016;55565;Estancia media;2.2372679203614854;A
40123;2713;62148;2016;55697;Estancia media;1.9468617763775025;A
40123;2713;62148;2015;55698;Estancia media;2.1249567725655005;A
40123;2713;62148;2015;55565;Estancia media;2.145098809653827;A
40123;2713;62148;2015;55697;Estancia media;2.0741550255954886;A
40123;2713;62148;2014;55698;Estancia media;2.0810032960232876;A
40123;2713;62148;2014;55565;Estancia media;2.0564409354579447;A
40123;2713;62148;2014;55697;Estancia media;2.1450848905737883;A
40123;2713;62148;2013;55698;Estancia media;2.143194112182408;A
40123;2713;62148;2013;55565;Estancia media;2.0772848659864556;A
40123;2713;62148;2013;55697;Estancia media;2.3777616397137966;A
40123;2713;62148;2012;55698;Estancia media;2.166361507328836;A
40123;2713;62148;2012;55565;Estancia media;2.1707294350247244;A
40123;2713;62148;2012;55697;Estancia media;2.1545558921319756;A
40123;2713;62148;2011;55698;Estancia media;2.3389110973604113;A
40123;2713;62148;2011;55565;Estancia media;2.4084193623332935;A
40123;2713;62148;2011;55697;Estancia media;2.167140398468097;A
40123;2713;62148;2010;55698;Estancia media;2.2371503364447562;A
40123;2713;62148;2010;55565;Estancia media;2.360354788782105;A
40123;2713;62148;2010;55697;Estancia media;1.9847747056711227;A
40123;2713;62148;2009;55698;Estancia media;2.2469689899473995;A
40123;2713;62148;2009;55565;Estancia media;2.3564777501151717;A
40123;2713;62148;2009;55697;Estancia media;2.0298125009989083;A
40123;2713;62148;2008;55698;Estancia media;2.191678166527845;A
40123;2713;62148;2008;55565;Estancia media;2.188252600327507;A
40123;2713;62148;2008;55697;Estancia media;2.2002811754623868;A
40123;2713;62145;2020;55698;Estancia media;1.5873116509449705;A
40123;2713;62145;2020;55565;Estancia media;1.5758689264115897;A
40123;2713;62145;2020;55697;Estancia media;1.6397938329060875;A
40123;2713;62145;2019;55698;Estancia media;1.6970258122924655;A
40123;2713;62145;2019;55565;Estancia media;1.7648545282637735;A
40123;2713;62145;2019;55697;Estancia media;1.5667440584356263;A
40123;2713;62145;2018;55698;Estancia media;1.8218219753995892;A
40123;2713;62145;2018;55565;Estancia media;1.7949963024145124;A
40123;2713;62145;2018;55697;Estancia media;1.8642580567209714;A
40123;2713;62145;2017;55698;Estancia media;1.8545911696878963;A
40123;2713;62145;2017;55565;Estancia media;1.859349850582837;A
40123;2713;62145;2017;55697;Estancia media;1.8472198897610306;A
40123;2713;62145;2016;55698;Estancia media;1.7532499133345112;A
40123;2713;62145;2016;55565;Estancia media;1.776421896527152;A
40123;2713;62145;2016;55697;Estancia media;1.7242919801113648;A
40123;2713;62145;2015;55698;Estancia media;1.5655851793145672;A
40123;2713;62145;2015;55565;Estancia media;1.61463887065869;A
40123;2713;62145;2015;55697;Estancia media;1.5035244661971567;A
40123;2713;62145;2014;55698;Estancia media;1.7257877838544462;A
40123;2713;62145;2014;55565;Estancia media;1.7195288029044666;A
40123;2713;62145;2014;55697;Estancia media;1.7334701100488963;A
40123;2713;62145;2013;55698;Estancia media;1.6221274160099048;A
40123;2713;62145;2013;55565;Estancia media;1.6023263356455228;A
40123;2713;62145;2013;55697;Estancia media;1.6524722141230965;A
40123;2713;62145;2012;55698;Estancia media;1.860904127764088;A
40123;2713;62145;2012;55565;Estancia media;2.0253459913479186;A
40123;2713;62145;2012;55697;Estancia media;1.6504481909360644;A
40123;2713;62145;2011;55698;Estancia media;1.9123561987168265;A
40123;2713;62145;2011;55565;Estancia media;1.9805543243200894;A
40123;2713;62145;2011;55697;Estancia media;1.8024422726581342;A
40123;2713;62145;2010;55698;Estancia media;1.898287903505142;A
40123;2713;62145;2010;55565;Estancia media;1.992712427960534;A
40123;2713;62145;2010;55697;Estancia media;1.7540437891922611;A
40123;2713;62145;2009;55698;Estancia media;1.956731263276736;A
40123;2713;62145;2009;55565;Estancia media;2.154022951966785;A
40123;2713;62145;2009;55697;Estancia media;1.6571430150017;A
40123;2713;62145;2008;55698;Estancia media;2.0141900530836945;A
40123;2713;62145;2008;55565;Estancia media;2.174254252255447;A
40123;2713;62145;2008;55697;Estancia media;1.7457274642759602;A
40123;2713;264450;2020;55698;Estancia media;1.8357151763108326;A
40123;2713;264450;2020;55565;Estancia media;1.7108823798148973;A
40123;2713;264450;2020;55697;Estancia media;2.300508174824467;A
40123;2713;264450;2019;55698;Estancia media;1.9332858424949264;A
40123;2713;264450;2019;55565;Estancia media;1.9497343510703828;A
40123;2713;264450;2019;55697;Estancia media;1.9094532634070673;A
40123;2713;264450;2018;55698;Estancia media;1.9644387584740708;A
40123;2713;264450;2018;55565;Estancia media;1.9946722110480761;A
40123;2713;264450;2018;55697;Estancia media;1.9247895198774725;A
40123;2713;264450;2017;55698;Estancia media;1.8576704063202938;A
40123;2713;264450;2017;55565;Estancia media;1.8586872579600113;A
40123;2713;264450;2017;55697;Estancia media;1.85636945282167;A
40123;2713;264450;2016;55698;Estancia media;1.8797791532987174;A
40123;2713;264450;2016;55565;Estancia media;1.8583630066291283;A
40123;2713;264450;2016;55697;Estancia media;1.9141781759194865;A
40123;2713;264450;2015;55698;Estancia media;1.9439552404836444;A
40123;2713;264450;2015;55565;Estancia media;1.9508460480057335;A
40123;2713;264450;2015;55697;Estancia media;1.931531780069149;A
40123;2713;264450;2014;55698;Estancia media;1.9960569476460917;A
40123;2713;264450;2014;55565;Estancia media;1.9589846242581437;A
40123;2713;264450;2014;55697;Estancia media;2.0745500938678725;A
40123;2713;264450;2013;55698;Estancia media;1.9930485888127496;A
40123;2713;264450;2013;55565;Estancia media;2.0105149599552328;A
40123;2713;264450;2013;55697;Estancia media;1.9642397729955805;A
40123;2713;264450;2012;55698;Estancia media;2.0214958325638217;A
40123;2713;264450;2012;55565;Estancia media;2.204356866634888;A
40123;2713;264450;2012;55697;Estancia media;1.7764630865787758;A
40123;2713;264450;2011;55698;Estancia media;2.1269720417442577;A
40123;2713;264450;2011;55565;Estancia media;2.2242419296022318;A
40123;2713;264450;2011;55697;Estancia media;1.9750452060619341;A
40123;2713;264450;2010;55698;Estancia media;2.1618355713125594;A
40123;2713;264450;2010;55565;Estancia media;2.2143700976581946;A
40123;2713;264450;2010;55697;Estancia media;2.0768160683191725;A
40123;2713;264450;2009;55698;Estancia media;1.871267765084053;A
40123;2713;264450;2009;55565;Estancia media;1.9097918121647737;A
40123;2713;264450;2009;55697;Estancia media;1.8052489625936798;A
40123;2713;264450;2008;55698;Estancia media;1.7826458770288007;A
40123;2713;264450;2008;55565;Estancia media;1.8063197807820157;A
40123;2713;264450;2008;55697;Estancia media;1.7436921443188456;A
40123;2713;264449;2020;55698;Estancia media;1.8625944615504706;A
40123;2713;264449;2020;55565;Estancia media;1.6709306163832547;A
40123;2713;264449;2020;55697;Estancia media;2.2202837654103944;A
40123;2713;264449;2019;55698;Estancia media;1.9703983090974666;A
40123;2713;264449;2019;55565;Estancia media;1.9427776753061587;A
40123;2713;264449;2019;55697;Estancia media;2.001503675352105;A
40123;2713;264449;2018;55698;Estancia media;2.117720036936128;A
40123;2713;264449;2018;55565;Estancia media;2.1298538268266367;A
40123;2713;264449;2018;55697;Estancia media;2.09922586804712;A
40123;2713;264449;2017;55698;Estancia media;2.005515572294383;A
40123;2713;264449;2017;55565;Estancia media;2.0083754097799673;A
40123;2713;264449;2017;55697;Estancia media;2.00170730017244;A
40123;2713;264449;2016;55698;Estancia media;1.9798075543826517;A
40123;2713;264449;2016;55565;Estancia media;1.9751957038713548;A
40123;2713;264449;2016;55697;Estancia media;1.9854699309815398;A
40123;2713;264449;2015;55698;Estancia media;2.079439241539964;A
40123;2713;264449;2015;55565;Estancia media;2.217768638558378;A
40123;2713;264449;2015;55697;Estancia media;1.9202022774899068;A
40123;2713;264449;2014;55698;Estancia media;2.031061012881936;A
40123;2713;264449;2014;55565;Estancia media;2.0367616881346318;A
40123;2713;264449;2014;55697;Estancia media;2.0261449099588473;A
40123;2713;264449;2013;55698;Estancia media;1.954405844402167;A
40123;2713;264449;2013;55565;Estancia media;1.989201247299176;A
40123;2713;264449;2013;55697;Estancia media;1.9201090293182612;A
40123;2713;264449;2012;55698;Estancia media;1.8020334750508311;A
40123;2713;264449;2012;55565;Estancia media;1.7476896674570972;A
40123;2713;264449;2012;55697;Estancia media;1.854203513352634;A
40123;2713;264449;2011;55698;Estancia media;2.0348791520791862;A
40123;2713;264449;2011;55565;Estancia media;1.8407185228100886;A
40123;2713;264449;2011;55697;Estancia media;2.2993596146489628;A
40123;2713;264449;2010;55698;Estancia media;1.950487201796262;A
40123;2713;264449;2010;55565;Estancia media;1.9222019372964685;A
40123;2713;264449;2010;55697;Estancia media;2.0101452010689846;A
40123;2713;264449;2009;55698;Estancia media;2.0201284029152444;A
40123;2713;264449;2009;55565;Estancia media;2.1378702098476516;A
40123;2713;264449;2009;55697;Estancia media;1.8205065766005544;A
40123;2713;264449;2008;55698;Estancia media;2.553637933448453;A
40123;2713;264449;2008;55565;Estancia media;2.740166855322182;A
40123;2713;264449;2008;55697;Estancia media;2.2512870695044715;A
40123;2713;62150;2020;55698;Estancia media;2.3446601941747574;A
40123;2713;62150;2020;55565;Estancia media;2.3364293085655317;A
40123;2713;62150;2020;55697;Estancia media;2.4754098360655736;A
40123;2713;62149;2020;55698;Estancia media;1.9555304834382063;A
40123;2713;62149;2020;55565;Estancia media;1.9038831951386976;A
40123;2713;62149;2020;55697;Estancia media;2.0829238159724524;A
40123;2713;62149;2019;55698;Estancia media;2.0173978769465557;A
40123;2713;62149;2019;55565;Estancia media;2.0665768310132187;A
40123;2713;62149;2019;55697;Estancia media;1.963607724583283;A
40123;2713;62149;2018;55698;Estancia media;2.06541522654306;A
40123;2713;62149;2018;55565;Estancia media;2.1216896251719217;A
40123;2713;62149;2018;55697;Estancia media;2.0008087470545206;A
40123;2713;62149;2017;55698;Estancia media;2.0724172602154844;A
40123;2713;62149;2017;55565;Estancia media;2.1541028512369262;A
40123;2713;62149;2017;55697;Estancia media;1.9820535983839433;A
40123;2713;62149;2016;55698;Estancia media;2.0396917110341057;A
40123;2713;62149;2016;55565;Estancia media;2.0946660777478954;A
40123;2713;62149;2016;55697;Estancia media;1.974893864849502;A
40123;2713;62149;2015;55698;Estancia media;2.104893212154197;A
40123;2713;62149;2015;55565;Estancia media;2.149861804346131;A
40123;2713;62149;2015;55697;Estancia media;2.051446263034147;A
40123;2713;62149;2014;55698;Estancia media;2.0948941269586268;A
40123;2713;62149;2014;55565;Estancia media;2.146387743815747;A
40123;2713;62149;2014;55697;Estancia media;2.0251379619734515;A
40123;2713;62149;2013;55698;Estancia media;2.0801826640476953;A
40123;2713;62149;2013;55565;Estancia media;2.12774392429032;A
40123;2713;62149;2013;55697;Estancia media;2.0113522330384486;A
40123;2713;62149;2012;55698;Estancia media;2.0881702664038064;A
40123;2713;62149;2012;55565;Estancia media;2.1741263482450144;A
40123;2713;62149;2012;55697;Estancia media;1.9717202357726424;A
40123;2713;62149;2011;55698;Estancia media;2.117709894315414;A
40123;2713;62149;2011;55565;Estancia media;2.2030414952887667;A
40123;2713;62149;2011;55697;Estancia media;1.993898171974228;A
40123;2713;62149;2010;55698;Estancia media;2.1330494310503454;A
40123;2713;62149;2010;55565;Estancia media;2.257195629969334;A
40123;2713;62149;2010;55697;Estancia media;1.934609362231789;A
40123;2713;62149;2009;55698;Estancia media;2.1681813575726396;A
40123;2713;62149;2009;55565;Estancia media;2.2728685481222146;A
40123;2713;62149;2009;55697;Estancia media;1.9875378751812858;A
40123;2713;62149;2008;55698;Estancia media;2.1100936126083867;A
40123;2713;62149;2008;55565;Estancia media;2.121046054086446;A
40123;2713;62149;2008;55697;Estancia media;2.092681083868234;A
40123;2797;264447;2020;55698;Estancia media;3.964129838888281;A
40123;2797;264447;2020;55565;Estancia media;3.839835478945041;A
40123;2797;264447;2020;55697;Estancia media;5.242908586260866;A
40123;2797;264447;2019;55698;Estancia media;4.4672963502854035;A
40123;2797;264447;2019;55565;Estancia media;4.015381721369988;A
40123;2797;264447;2019;55697;Estancia media;5.683181320841196;A
40123;2797;264447;2018;55698;Estancia media;4.809485053911675;A
40123;2797;264447;2018;55565;Estancia media;4.2430619437172385;A
40123;2797;264447;2018;55697;Estancia media;6.349606637149168;A
40123;2797;264447;2017;55698;Estancia media;4.562951436268041;A
40123;2797;264447;2017;55565;Estancia media;3.916090364311917;A
40123;2797;264447;2017;55697;Estancia media;5.945211429779752;A
40123;2797;264447;2016;55698;Estancia media;4.505201218541242;A
40123;2797;264447;2016;55565;Estancia media;3.941642752663764;A
40123;2797;264447;2016;55697;Estancia media;5.93574107620979;A
40123;2797;264447;2015;55698;Estancia media;4.324256222000646;A
40123;2797;264447;2015;55565;Estancia media;3.904865676906622;A
40123;2797;264447;2015;55697;Estancia media;5.7408770357241785;A
40123;2797;264447;2014;55698;Estancia media;4.1409370626041575;A
40123;2797;264447;2014;55565;Estancia media;3.6745379756601357;A
40123;2797;264447;2014;55697;Estancia media;6.205767841613099;A
40123;2797;264447;2013;55698;Estancia media;3.888057889218408;A
40123;2797;264447;2013;55565;Estancia media;3.496556435029174;A
40123;2797;264447;2013;55697;Estancia media;5.483935776526988;A
40123;2797;264447;2012;55698;Estancia media;3.895653026804387;A
40123;2797;264447;2012;55565;Estancia media;3.437944695413653;A
40123;2797;264447;2012;55697;Estancia media;5.449180183636158;A
40123;2797;264447;2011;55698;Estancia media;3.945765862719255;A
40123;2797;264447;2011;55565;Estancia media;3.503090529024854;A
40123;2797;264447;2011;55697;Estancia media;5.854618547780401;A
40123;2797;264447;2010;55698;Estancia media;3.9113376361510657;A
40123;2797;264447;2010;55565;Estancia media;3.4628357350603816;A
40123;2797;264447;2010;55697;Estancia media;5.504543359494799;A
40123;2797;264447;2009;55698;Estancia media;3.6999491546959953;A
40123;2797;264447;2009;55565;Estancia media;3.261226148538236;A
40123;2797;264447;2009;55697;Estancia media;5.339369832448637;A
40123;2797;264447;2008;55698;Estancia media;3.670497886342873;A
40123;2797;264447;2008;55565;Estancia media;3.0578075370858464;A
40123;2797;264447;2008;55697;Estancia media;5.723884801099346;A
