D_TEMPORAL_0;D_TERRITORIO_0;D_FORMA_JUR_SOCMER_0;D_ESTADO_DATO_0;INDICATOR;OBS_VALUE;FREQ
2012;2482;46364;40123;Sociedades constituidas;1155.0;A
2012;2482;46363;40123;Sociedades constituidas;1155.0;A
2012;2482;46365;40123;Sociedades constituidas;4.0;A
2012;2713;46367;40123;Sociedades constituidas;1456.0;A
2012;2713;46360;40123;Sociedades constituidas;10.0;A
2012;2713;46364;40123;Sociedades constituidas;1434.0;A
2012;2713;46362;40123;Sociedades constituidas;8.0;A
2012;2713;46363;40123;Sociedades constituidas;1426.0;A
2012;2713;46365;40123;Sociedades constituidas;12.0;A
2012;2797;46367;40123;Sociedades constituidas;718.0;A
2012;2797;46360;40123;Sociedades constituidas;;A
2012;2797;46364;40123;Sociedades constituidas;715.0;A
2012;2797;46362;40123;Sociedades constituidas;1.0;A
2012;2797;46363;40123;Sociedades constituidas;714.0;A
2012;2797;46365;40123;Sociedades constituidas;3.0;A
2012;2911;46367;40123;Sociedades constituidas;567.0;A
2012;2911;46360;40123;Sociedades constituidas;3.0;A
2012;2911;46364;40123;Sociedades constituidas;564.0;A
2012;2911;46362;40123;Sociedades constituidas;2.0;A
2012;2911;46363;40123;Sociedades constituidas;562.0;A
2012;2911;46365;40123;Sociedades constituidas;;A
2012;3023;46367;40123;Sociedades constituidas;4204.0;A
2012;3023;46360;40123;Sociedades constituidas;14.0;A
2012;3023;46364;40123;Sociedades constituidas;4174.0;A
2012;3023;46362;40123;Sociedades constituidas;5.0;A
2012;3023;46363;40123;Sociedades constituidas;4169.0;A
2012;3023;46365;40123;Sociedades constituidas;16.0;A
2012;3142;46367;40123;Sociedades constituidas;3594.0;A
2012;3142;46360;40123;Sociedades constituidas;21.0;A
2012;3142;46364;40123;Sociedades constituidas;3552.0;A
2012;3142;46362;40123;Sociedades constituidas;9.0;A
2012;3142;46363;40123;Sociedades constituidas;3543.0;A
2012;3142;46365;40123;Sociedades constituidas;21.0;A
2011;3143;46367;40123;Sociedades constituidas;14003.0;A
2011;3143;46360;40123;Sociedades constituidas;52.0;A
2011;3143;46364;40123;Sociedades constituidas;13888.0;A
2011;3143;46362;40123;Sociedades constituidas;58.0;A
2011;3143;46363;40123;Sociedades constituidas;13830.0;A
2011;3143;46365;40123;Sociedades constituidas;63.0;A
2011;2352;46367;40123;Sociedades constituidas;1267.0;A
2011;2352;46360;40123;Sociedades constituidas;4.0;A
2011;2352;46364;40123;Sociedades constituidas;1262.0;A
2011;2352;46362;40123;Sociedades constituidas;3.0;A
2011;2352;46363;40123;Sociedades constituidas;1259.0;A
2011;2352;46365;40123;Sociedades constituidas;1.0;A
2011;2402;46367;40123;Sociedades constituidas;1406.0;A
2011;2402;46360;40123;Sociedades constituidas;5.0;A
2011;2402;46364;40123;Sociedades constituidas;1399.0;A
2011;2402;46362;40123;Sociedades constituidas;6.0;A
2011;2402;46363;40123;Sociedades constituidas;1393.0;A
2011;2402;46365;40123;Sociedades constituidas;2.0;A
2011;2482;46367;40123;Sociedades constituidas;1064.0;A
2011;2482;46360;40123;Sociedades constituidas;5.0;A
2011;2482;46364;40123;Sociedades constituidas;1051.0;A
2011;2482;46362;40123;Sociedades constituidas;2.0;A
2011;2482;46363;40123;Sociedades constituidas;1049.0;A
2011;2482;46365;40123;Sociedades constituidas;8.0;A
2011;2713;46367;40123;Sociedades constituidas;1463.0;A
2011;2713;46360;40123;Sociedades constituidas;7.0;A
2011;2713;46364;40123;Sociedades constituidas;1452.0;A
2011;2713;46362;40123;Sociedades constituidas;12.0;A
2011;2713;46363;40123;Sociedades constituidas;1440.0;A
2011;2713;46365;40123;Sociedades constituidas;4.0;A
2011;2797;46367;40123;Sociedades constituidas;648.0;A
2011;2797;46360;40123;Sociedades constituidas;3.0;A
2011;2797;46364;40123;Sociedades constituidas;643.0;A
2011;2797;46362;40123;Sociedades constituidas;3.0;A
2011;2797;46363;40123;Sociedades constituidas;640.0;A
2011;2797;46365;40123;Sociedades constituidas;2.0;A
2011;2911;46367;40123;Sociedades constituidas;630.0;A
2011;2911;46360;40123;Sociedades constituidas;4.0;A
2011;2911;46364;40123;Sociedades constituidas;626.0;A
2011;2911;46362;40123;Sociedades constituidas;3.0;A
2011;2911;46363;40123;Sociedades constituidas;623.0;A
2011;2911;46365;40123;Sociedades constituidas;;A
2011;3023;46367;40123;Sociedades constituidas;4113.0;A
2011;3023;46360;40123;Sociedades constituidas;16.0;A
2011;3023;46364;40123;Sociedades constituidas;4081.0;A
2011;3023;46362;40123;Sociedades constituidas;14.0;A
2011;3023;46363;40123;Sociedades constituidas;4067.0;A
2011;3023;46365;40123;Sociedades constituidas;16.0;A
2011;3142;46367;40123;Sociedades constituidas;3412.0;A
2011;3142;46360;40123;Sociedades constituidas;8.0;A
2011;3142;46364;40123;Sociedades constituidas;3374.0;A
2011;3142;46362;40123;Sociedades constituidas;15.0;A
2011;3142;46363;40123;Sociedades constituidas;3359.0;A
2011;3142;46365;40123;Sociedades constituidas;30.0;A
2010;3143;46367;40123;Sociedades constituidas;12537.0;A
2010;3143;46360;40123;Sociedades constituidas;76.0;A
2010;3143;46364;40123;Sociedades constituidas;12375.0;A
2010;3143;46362;40123;Sociedades constituidas;84.0;A
2010;3143;46363;40123;Sociedades constituidas;12291.0;A
2010;3143;46365;40123;Sociedades constituidas;86.0;A
2010;2352;46367;40123;Sociedades constituidas;1127.0;A
2010;2352;46360;40123;Sociedades constituidas;4.0;A
2010;2352;46364;40123;Sociedades constituidas;1118.0;A
2010;2352;46362;40123;Sociedades constituidas;9.0;A
2010;2352;46363;40123;Sociedades constituidas;1109.0;A
2010;2352;46365;40123;Sociedades constituidas;5.0;A
2010;2402;46367;40123;Sociedades constituidas;1289.0;A
2010;2402;46360;40123;Sociedades constituidas;8.0;A
2010;2402;46364;40123;Sociedades constituidas;1277.0;A
2010;2402;46362;40123;Sociedades constituidas;12.0;A
2010;2402;46363;40123;Sociedades constituidas;1265.0;A
2010;2402;46365;40123;Sociedades constituidas;4.0;A
2010;2482;46367;40123;Sociedades constituidas;996.0;A
2010;2482;46360;40123;Sociedades constituidas;7.0;A
2010;2482;46364;40123;Sociedades constituidas;980.0;A
2010;2482;46362;40123;Sociedades constituidas;2.0;A
2010;2482;46363;40123;Sociedades constituidas;978.0;A
2010;2482;46365;40123;Sociedades constituidas;9.0;A
2010;2713;46367;40123;Sociedades constituidas;1350.0;A
2010;2713;46360;40123;Sociedades constituidas;7.0;A
2010;2713;46364;40123;Sociedades constituidas;1338.0;A
2010;2713;46362;40123;Sociedades constituidas;9.0;A
2010;2713;46363;40123;Sociedades constituidas;1329.0;A
2010;2713;46365;40123;Sociedades constituidas;5.0;A
2010;2797;46367;40123;Sociedades constituidas;606.0;A
2010;2797;46360;40123;Sociedades constituidas;2.0;A
2010;2797;46364;40123;Sociedades constituidas;599.0;A
2010;2797;46362;40123;Sociedades constituidas;3.0;A
2010;2797;46363;40123;Sociedades constituidas;596.0;A
2010;2797;46365;40123;Sociedades constituidas;5.0;A
2010;2911;46367;40123;Sociedades constituidas;560.0;A
2010;2911;46360;40123;Sociedades constituidas;3.0;A
2010;2911;46364;40123;Sociedades constituidas;556.0;A
2010;2911;46362;40123;Sociedades constituidas;5.0;A
2010;2911;46363;40123;Sociedades constituidas;551.0;A
2010;2911;46365;40123;Sociedades constituidas;1.0;A
2010;3023;46367;40123;Sociedades constituidas;3585.0;A
2010;3023;46360;40123;Sociedades constituidas;18.0;A
2010;3023;46364;40123;Sociedades constituidas;3551.0;A
2010;3023;46362;40123;Sociedades constituidas;8.0;A
2010;3023;46363;40123;Sociedades constituidas;3543.0;A
2010;3023;46365;40123;Sociedades constituidas;16.0;A
2010;3142;46367;40123;Sociedades constituidas;3024.0;A
2010;3142;46360;40123;Sociedades constituidas;27.0;A
2010;3142;46364;40123;Sociedades constituidas;2956.0;A
2010;3142;46362;40123;Sociedades constituidas;36.0;A
2010;3142;46363;40123;Sociedades constituidas;2920.0;A
2010;3142;46365;40123;Sociedades constituidas;41.0;A
2009;3143;46367;40123;Sociedades constituidas;12843.0;A
2009;3143;46360;40123;Sociedades constituidas;99.0;A
2009;3143;46364;40123;Sociedades constituidas;12631.0;A
2009;3143;46362;40123;Sociedades constituidas;82.0;A
2009;3143;46363;40123;Sociedades constituidas;12549.0;A
2009;3143;46365;40123;Sociedades constituidas;113.0;A
2009;2352;46367;40123;Sociedades constituidas;1220.0;A
2009;2352;46360;40123;Sociedades constituidas;6.0;A
2009;2352;46364;40123;Sociedades constituidas;1211.0;A
2009;2352;46362;40123;Sociedades constituidas;3.0;A
2009;2352;46363;40123;Sociedades constituidas;1208.0;A
2009;2352;46365;40123;Sociedades constituidas;3.0;A
2009;2402;46367;40123;Sociedades constituidas;1261.0;A
2009;2402;46360;40123;Sociedades constituidas;7.0;A
2009;2402;46364;40123;Sociedades constituidas;1247.0;A
2009;2402;46362;40123;Sociedades constituidas;4.0;A
2009;2402;46363;40123;Sociedades constituidas;1243.0;A
2009;2402;46365;40123;Sociedades constituidas;7.0;A
2009;2482;46367;40123;Sociedades constituidas;994.0;A
2009;2482;46360;40123;Sociedades constituidas;3.0;A
2009;2482;46364;40123;Sociedades constituidas;980.0;A
2009;2482;46362;40123;Sociedades constituidas;7.0;A
2009;2482;46363;40123;Sociedades constituidas;973.0;A
2009;2482;46365;40123;Sociedades constituidas;11.0;A
2009;2713;46367;40123;Sociedades constituidas;1260.0;A
2009;2713;46360;40123;Sociedades constituidas;7.0;A
2009;2713;46364;40123;Sociedades constituidas;1249.0;A
2009;2713;46362;40123;Sociedades constituidas;6.0;A
2009;2713;46363;40123;Sociedades constituidas;1243.0;A
2009;2713;46365;40123;Sociedades constituidas;4.0;A
2009;2797;46367;40123;Sociedades constituidas;580.0;A
2009;2797;46360;40123;Sociedades constituidas;3.0;A
2009;2797;46364;40123;Sociedades constituidas;570.0;A
2009;2797;46362;40123;Sociedades constituidas;3.0;A
2009;2797;46363;40123;Sociedades constituidas;567.0;A
2009;2797;46365;40123;Sociedades constituidas;7.0;A
2009;2911;46367;40123;Sociedades constituidas;604.0;A
2009;2911;46360;40123;Sociedades constituidas;1.0;A
2009;2911;46364;40123;Sociedades constituidas;603.0;A
2009;2911;46362;40123;Sociedades constituidas;2.0;A
2009;2911;46363;40123;Sociedades constituidas;601.0;A
2009;2911;46365;40123;Sociedades constituidas;;A
2009;3023;46367;40123;Sociedades constituidas;3714.0;A
2009;3023;46360;40123;Sociedades constituidas;23.0;A
2009;3023;46364;40123;Sociedades constituidas;3658.0;A
2009;3023;46362;40123;Sociedades constituidas;15.0;A
2009;3023;46363;40123;Sociedades constituidas;3643.0;A
2009;3023;46365;40123;Sociedades constituidas;33.0;A
2009;3142;46367;40123;Sociedades constituidas;3210.0;A
2009;3142;46360;40123;Sociedades constituidas;49.0;A
2009;3142;46364;40123;Sociedades constituidas;3113.0;A
2009;3142;46362;40123;Sociedades constituidas;42.0;A
2009;3142;46363;40123;Sociedades constituidas;3071.0;A
2009;3142;46365;40123;Sociedades constituidas;48.0;A
2008;3143;46367;40123;Sociedades constituidas;15973.0;A
2008;3143;46360;40123;Sociedades constituidas;139.0;A
2008;3143;46364;40123;Sociedades constituidas;15671.0;A
2008;3143;46362;40123;Sociedades constituidas;149.0;A
2008;3143;46363;40123;Sociedades constituidas;15522.0;A
2008;3143;46365;40123;Sociedades constituidas;163.0;A
2008;2352;46367;40123;Sociedades constituidas;1440.0;A
2008;2352;46360;40123;Sociedades constituidas;17.0;A
2008;2352;46364;40123;Sociedades constituidas;1419.0;A
2008;2352;46362;40123;Sociedades constituidas;15.0;A
2008;2352;46363;40123;Sociedades constituidas;1404.0;A
2008;2352;46365;40123;Sociedades constituidas;4.0;A
2008;2402;46367;40123;Sociedades constituidas;1588.0;A
2008;2402;46360;40123;Sociedades constituidas;15.0;A
2008;2402;46364;40123;Sociedades constituidas;1562.0;A
2008;2402;46362;40123;Sociedades constituidas;13.0;A
2008;2402;46363;40123;Sociedades constituidas;1549.0;A
2008;2402;46365;40123;Sociedades constituidas;11.0;A
2008;2482;46367;40123;Sociedades constituidas;1316.0;A
2008;2482;46360;40123;Sociedades constituidas;11.0;A
2008;2482;46364;40123;Sociedades constituidas;1282.0;A
2008;2482;46362;40123;Sociedades constituidas;5.0;A
2008;2482;46363;40123;Sociedades constituidas;1277.0;A
2008;2482;46365;40123;Sociedades constituidas;23.0;A
2008;2713;46367;40123;Sociedades constituidas;1485.0;A
2008;2713;46360;40123;Sociedades constituidas;9.0;A
2008;2713;46364;40123;Sociedades constituidas;1470.0;A
2008;2713;46362;40123;Sociedades constituidas;21.0;A
2008;2713;46363;40123;Sociedades constituidas;1449.0;A
2008;2713;46365;40123;Sociedades constituidas;6.0;A
2008;2797;46367;40123;Sociedades constituidas;752.0;A
2008;2797;46360;40123;Sociedades constituidas;5.0;A
2008;2797;46364;40123;Sociedades constituidas;738.0;A
2008;2797;46362;40123;Sociedades constituidas;6.0;A
2008;2797;46363;40123;Sociedades constituidas;732.0;A
2008;2797;46365;40123;Sociedades constituidas;9.0;A
2008;2911;46367;40123;Sociedades constituidas;718.0;A
2008;2911;46360;40123;Sociedades constituidas;6.0;A
2008;2911;46364;40123;Sociedades constituidas;709.0;A
2008;2911;46362;40123;Sociedades constituidas;9.0;A
2008;2911;46363;40123;Sociedades constituidas;700.0;A
2008;2911;46365;40123;Sociedades constituidas;3.0;A
2008;3023;46367;40123;Sociedades constituidas;4556.0;A
2008;3023;46360;40123;Sociedades constituidas;23.0;A
2008;3023;46364;40123;Sociedades constituidas;4488.0;A
2008;3023;46362;40123;Sociedades constituidas;28.0;A
2008;3023;46363;40123;Sociedades constituidas;4460.0;A
2008;3023;46365;40123;Sociedades constituidas;45.0;A
2008;3142;46367;40123;Sociedades constituidas;4118.0;A
2008;3142;46360;40123;Sociedades constituidas;53.0;A
2008;3142;46364;40123;Sociedades constituidas;4003.0;A
2008;3142;46362;40123;Sociedades constituidas;52.0;A
2008;3142;46363;40123;Sociedades constituidas;3951.0;A
2008;3142;46365;40123;Sociedades constituidas;62.0;A
2007;3143;46367;40123;Sociedades constituidas;23343.0;A
2007;3143;46360;40123;Sociedades constituidas;255.0;A
2007;3143;46364;40123;Sociedades constituidas;23032.0;A
2007;3143;46362;40123;Sociedades constituidas;197.0;A
2007;3143;46363;40123;Sociedades constituidas;22835.0;A
2007;3143;46365;40123;Sociedades constituidas;56.0;A
2007;2352;46367;40123;Sociedades constituidas;2224.0;A
2007;2352;46360;40123;Sociedades constituidas;13.0;A
2007;2352;46364;40123;Sociedades constituidas;2208.0;A
2007;2352;46362;40123;Sociedades constituidas;36.0;A
2007;2352;46363;40123;Sociedades constituidas;2172.0;A
2007;2352;46365;40123;Sociedades constituidas;3.0;A
2007;2402;46367;40123;Sociedades constituidas;2326.0;A
2007;2402;46360;40123;Sociedades constituidas;19.0;A
2007;2402;46364;40123;Sociedades constituidas;2304.0;A
2007;2402;46362;40123;Sociedades constituidas;26.0;A
2007;2402;46363;40123;Sociedades constituidas;2278.0;A
2007;2402;46365;40123;Sociedades constituidas;3.0;A
2007;2482;46367;40123;Sociedades constituidas;1725.0;A
2007;2482;46360;40123;Sociedades constituidas;18.0;A
2007;2482;46364;40123;Sociedades constituidas;1701.0;A
2007;2482;46362;40123;Sociedades constituidas;7.0;A
2007;2482;46363;40123;Sociedades constituidas;1694.0;A
2007;2482;46365;40123;Sociedades constituidas;6.0;A
2007;2713;46367;40123;Sociedades constituidas;3211.0;A
2007;2713;46360;40123;Sociedades constituidas;13.0;A
2007;2713;46364;40123;Sociedades constituidas;3196.0;A
2007;2713;46362;40123;Sociedades constituidas;22.0;A
2007;2713;46363;40123;Sociedades constituidas;3174.0;A
2007;2713;46365;40123;Sociedades constituidas;2.0;A
2007;2797;46367;40123;Sociedades constituidas;1098.0;A
2007;2797;46360;40123;Sociedades constituidas;6.0;A
2007;2797;46364;40123;Sociedades constituidas;1086.0;A
2007;2797;46362;40123;Sociedades constituidas;7.0;A
2007;2797;46363;40123;Sociedades constituidas;1079.0;A
2007;2797;46365;40123;Sociedades constituidas;6.0;A
2007;2911;46367;40123;Sociedades constituidas;1070.0;A
2007;2911;46360;40123;Sociedades constituidas;8.0;A
2007;2911;46364;40123;Sociedades constituidas;1059.0;A
2007;2911;46362;40123;Sociedades constituidas;8.0;A
2007;2911;46363;40123;Sociedades constituidas;1051.0;A
2007;2911;46365;40123;Sociedades constituidas;3.0;A
2007;3023;46367;40123;Sociedades constituidas;6175.0;A
2007;3023;46360;40123;Sociedades constituidas;40.0;A
2007;3023;46364;40123;Sociedades constituidas;6130.0;A
2007;3023;46362;40123;Sociedades constituidas;38.0;A
2007;3023;46363;40123;Sociedades constituidas;6092.0;A
2007;3023;46365;40123;Sociedades constituidas;5.0;A
2007;3142;46367;40123;Sociedades constituidas;5514.0;A
2007;3142;46360;40123;Sociedades constituidas;138.0;A
2007;3142;46364;40123;Sociedades constituidas;5348.0;A
2007;3142;46362;40123;Sociedades constituidas;53.0;A
2007;3142;46363;40123;Sociedades constituidas;5295.0;A
2007;3142;46365;40123;Sociedades constituidas;28.0;A
2006;3143;46367;40123;Sociedades constituidas;24355.0;A
2006;3143;46360;40123;Sociedades constituidas;228.0;A
2006;3143;46364;40123;Sociedades constituidas;24054.0;A
2006;3143;46362;40123;Sociedades constituidas;195.0;A
2006;3143;46363;40123;Sociedades constituidas;23859.0;A
2006;3143;46365;40123;Sociedades constituidas;73.0;A
2006;2352;46367;40123;Sociedades constituidas;2496.0;A
2006;2352;46360;40123;Sociedades constituidas;13.0;A
2006;2352;46364;40123;Sociedades constituidas;2482.0;A
2006;2352;46362;40123;Sociedades constituidas;45.0;A
2006;2352;46363;40123;Sociedades constituidas;2437.0;A
2006;2352;46365;40123;Sociedades constituidas;1.0;A
2006;2402;46367;40123;Sociedades constituidas;2613.0;A
2006;2402;46360;40123;Sociedades constituidas;12.0;A
2006;2402;46364;40123;Sociedades constituidas;2597.0;A
2006;2402;46362;40123;Sociedades constituidas;24.0;A
2006;2402;46363;40123;Sociedades constituidas;2573.0;A
2006;2402;46365;40123;Sociedades constituidas;4.0;A
2006;2482;46367;40123;Sociedades constituidas;1873.0;A
2006;2482;46360;40123;Sociedades constituidas;14.0;A
2006;2482;46364;40123;Sociedades constituidas;1852.0;A
2006;2482;46362;40123;Sociedades constituidas;13.0;A
2006;2482;46363;40123;Sociedades constituidas;1839.0;A
2006;2482;46365;40123;Sociedades constituidas;7.0;A
2006;2713;46367;40123;Sociedades constituidas;2896.0;A
2006;2713;46360;40123;Sociedades constituidas;20.0;A
2006;2713;46364;40123;Sociedades constituidas;2875.0;A
2006;2713;46362;40123;Sociedades constituidas;22.0;A
2006;2713;46363;40123;Sociedades constituidas;2853.0;A
2006;2713;46365;40123;Sociedades constituidas;1.0;A
2006;2797;46367;40123;Sociedades constituidas;1136.0;A
2006;2797;46360;40123;Sociedades constituidas;5.0;A
2006;2797;46364;40123;Sociedades constituidas;1120.0;A
2006;2797;46362;40123;Sociedades constituidas;11.0;A
2006;2797;46363;40123;Sociedades constituidas;1109.0;A
2006;2797;46365;40123;Sociedades constituidas;11.0;A
2006;2911;46367;40123;Sociedades constituidas;1114.0;A
2006;2911;46360;40123;Sociedades constituidas;13.0;A
2006;2911;46364;40123;Sociedades constituidas;1097.0;A
2006;2911;46362;40123;Sociedades constituidas;2.0;A
2006;2911;46363;40123;Sociedades constituidas;1095.0;A
2006;2911;46365;40123;Sociedades constituidas;4.0;A
2006;3023;46367;40123;Sociedades constituidas;6663.0;A
2006;3023;46360;40123;Sociedades constituidas;54.0;A
2006;3023;46364;40123;Sociedades constituidas;6600.0;A
2006;3023;46362;40123;Sociedades constituidas;21.0;A
2006;3023;46363;40123;Sociedades constituidas;6579.0;A
2006;3023;46365;40123;Sociedades constituidas;9.0;A
2006;3142;46367;40123;Sociedades constituidas;5564.0;A
2006;3142;46360;40123;Sociedades constituidas;97.0;A
2006;3142;46364;40123;Sociedades constituidas;5431.0;A
2006;3142;46362;40123;Sociedades constituidas;57.0;A
2006;3142;46363;40123;Sociedades constituidas;5374.0;A
