TEMPORAL;TERRITORIO;IPC_RUBRICAS;INDICATOR;OBS_VALUE;FREQ;IPC_GRUPOSESPECIALES
2021-06;ES61;62038;INX;107.014;M;
2021-06;ES61;62039;INX;111.171;M;
2021-06;ES61;62040;INX;109.542;M;
2021-06;ES61;62041;INX;104.382;M;
2021-06;ES61;62042;INX;98.33;M;
2021-06;ES61;62043;INX;103.081;M;
2021-06;ES61;62044;INX;93.543;M;
2021-06;ES61;62045;INX;126.406;M;
2021-06;ES61;62046;INX;99.04;M;
2021-06;ES61;62047;INX;110.925;M;
2021-06;ES61;62048;INX;105.182;M;
2021-06;ES61;62049;INX;111.712;M;
2021-06;ES61;62050;INX;101.288;M;
2021-06;ES61;62051;INX;107.187;M;
2021-06;ES61;62052;INX;102.556;M;
2021-06;ES61;62053;INX;113.361;M;
2021-06;ES61;62054;INX;103.638;M;
2021-06;ES61;62055;INX;103.129;M;
2021-06;ES61;62056;INX;103.075;M;
2021-06;ES61;62057;INX;114.107;M;
2021-06;ES61;62058;INX;117.364;M;
2021-06;ES61;62059;INX;107.559;M;
2021-06;ES61;62060;INX;107.754;M;
2021-06;ES61;62061;INX;108.014;M;
2021-06;ES61;62062;INX;100.616;M;
2021-06;ES61;62063;INX;106.7;M;
2021-06;ES61;62064;INX;104.289;M;
2021-06;ES61;62065;INX;120.159;M;
2021-06;ES61;62066;INX;104.443;M;
2021-06;ES61;62067;INX;103.881;M;
2021-06;ES61;62068;INX;97.263;M;
2021-06;ES61;62069;INX;97.349;M;
2021-06;ES61;62070;INX;100.27;M;
2021-06;ES61;62071;INX;98.403;M;
2021-06;ES61;62072;INX;107.917;M;
2021-06;ES61;62073;INX;109.106;M;
2021-06;ES61;62074;INX;99.992;M;
2021-06;ES61;62075;INX;112.986;M;
2021-06;ES61;62076;INX;103.546;M;
2021-06;ES61;62077;INX;99.103;M;
2021-06;ES61;62078;INX;100.347;M;
2021-06;ES61;62079;INX;86.943;M;
2021-06;ES61;62080;INX;109.426;M;
2021-06;ES61;62081;INX;104.028;M;
2021-06;ES61;62082;INX;108.627;M;
2021-06;ES61;62083;INX;108.952;M;
2021-06;ES61;62084;INX;104.459;M;
2021-06;ES61;62085;INX;104.053;M;
2021-06;ES61;62086;INX;96.0;M;
2021-06;ES61;62087;INX;107.201;M;
2021-06;ES61;62088;INX;106.851;M;
2021-07;ES;62032;INX;102.13;M;
2021-07;ES;62033;INX;103.785;M;
2021-07;ES;62034;INX;105.534;M;
2021-07;ES;62035;INX;115.337;M;
2021-07;ES;62036;INX;111.239;M;
2021-07;ES;62037;INX;109.166;M;
2021-07;ES;62038;INX;108.539;M;
2021-07;ES;62039;INX;111.867;M;
2021-07;ES;62040;INX;110.453;M;
2021-07;ES;62041;INX;109.116;M;
2021-07;ES;62042;INX;98.543;M;
2021-07;ES;62043;INX;103.356;M;
2021-07;ES;62044;INX;100.886;M;
2021-07;ES;62045;INX;119.906;M;
2021-07;ES;62046;INX;98.46;M;
2021-07;ES;62047;INX;112.429;M;
2021-07;ES;62048;INX;104.96;M;
2021-07;ES;62049;INX;110.22;M;
2021-07;ES;62050;INX;102.198;M;
2021-07;ES;62051;INX;104.865;M;
2021-07;ES;62052;INX;102.314;M;
2021-07;ES;62053;INX;115.712;M;
2021-07;ES;62054;INX;106.178;M;
2021-07;ES;62055;INX;103.908;M;
2021-07;ES;62056;INX;94.183;M;
2021-07;ES;62057;INX;96.708;M;
2021-07;ES;62058;INX;95.072;M;
2021-07;ES;62059;INX;99.315;M;
2021-07;ES;62060;INX;98.033;M;
2021-07;ES;62061;INX;98.106;M;
2021-07;ES;62062;INX;92.289;M;
2021-07;ES;62063;INX;108.727;M;
2021-07;ES;62064;INX;105.066;M;
2021-07;ES;62065;INX;115.407;M;
2021-07;ES;62066;INX;104.588;M;
2021-07;ES;62067;INX;103.779;M;
2021-07;ES;62068;INX;95.986;M;
2021-07;ES;62069;INX;97.034;M;
2021-07;ES;62070;INX;100.059;M;
2021-07;ES;62071;INX;99.768;M;
2021-07;ES;62072;INX;109.71;M;
2021-07;ES;62073;INX;108.756;M;
2021-07;ES;62074;INX;100.533;M;
2021-07;ES;62075;INX;114.499;M;
2021-07;ES;62076;INX;102.471;M;
2021-07;ES;62077;INX;95.141;M;
2021-07;ES;62078;INX;100.092;M;
2021-07;ES;62079;INX;88.987;M;
2021-07;ES;62080;INX;110.296;M;
2021-07;ES;62081;INX;102.998;M;
2021-07;ES;62082;INX;106.361;M;
2021-07;ES;62083;INX;108.269;M;
2021-07;ES;62084;INX;99.313;M;
2021-07;ES;62085;INX;106.184;M;
2021-07;ES;62086;INX;97.148;M;
2021-07;ES;62087;INX;108.006;M;
2021-07;ES;62088;INX;107.265;M;
2021-07;ES61;62032;INX;102.512;M;
2021-07;ES61;62033;INX;101.78;M;
2021-07;ES61;62034;INX;105.368;M;
2021-07;ES61;62035;INX;112.675;M;
2021-07;ES61;62036;INX;110.263;M;
2021-07;ES61;62037;INX;111.76;M;
2021-07;ES61;62038;INX;106.116;M;
2021-07;ES61;62039;INX;112.163;M;
2021-07;ES61;62040;INX;109.829;M;
2021-07;ES61;62041;INX;105.736;M;
2021-07;ES61;62042;INX;97.978;M;
2021-07;ES61;62043;INX;103.136;M;
2021-07;ES61;62044;INX;97.896;M;
2021-07;ES61;62045;INX;121.011;M;
2021-07;ES61;62046;INX;98.001;M;
2021-07;ES61;62047;INX;111.887;M;
2021-07;ES61;62048;INX;104.527;M;
2021-07;ES61;62049;INX;108.495;M;
2021-07;ES61;62050;INX;101.672;M;
2021-07;ES61;62051;INX;106.329;M;
2021-07;ES61;62052;INX;101.664;M;
2021-07;ES61;62053;INX;112.283;M;
2021-07;ES61;62054;INX;103.873;M;
2021-07;ES61;62055;INX;103.131;M;
2021-07;ES61;62056;INX;93.168;M;
2021-07;ES61;62057;INX;96.614;M;
2021-07;ES61;62058;INX;94.083;M;
2021-07;ES61;62059;INX;98.559;M;
2021-07;ES61;62060;INX;98.638;M;
2021-07;ES61;62061;INX;97.11;M;
2021-07;ES61;62062;INX;90.722;M;
2021-07;ES61;62063;INX;106.7;M;
2021-07;ES61;62064;INX;104.372;M;
2021-07;ES61;62065;INX;116.971;M;
2021-07;ES61;62066;INX;104.511;M;
2021-07;ES61;62067;INX;103.628;M;
2021-07;ES61;62068;INX;94.097;M;
2021-07;ES61;62069;INX;97.176;M;
2021-07;ES61;62070;INX;100.146;M;
2021-07;ES61;62071;INX;98.323;M;
2021-07;ES61;62072;INX;107.899;M;
2021-07;ES61;62073;INX;109.233;M;
2021-07;ES61;62074;INX;100.263;M;
2021-07;ES61;62075;INX;113.788;M;
2021-07;ES61;62076;INX;103.546;M;
2021-07;ES61;62077;INX;99.57;M;
2021-07;ES61;62078;INX;100.225;M;
2021-07;ES61;62079;INX;86.539;M;
2021-07;ES61;62080;INX;109.891;M;
2021-07;ES61;62081;INX;104.168;M;
2021-07;ES61;62082;INX;108.627;M;
2021-07;ES61;62083;INX;108.952;M;
2021-07;ES61;62084;INX;104.459;M;
2021-07;ES61;62085;INX;103.957;M;
2021-07;ES61;62086;INX;95.31;M;
2021-07;ES61;62087;INX;107.888;M;
2021-07;ES61;62088;INX;106.563;M;
2021-08;ES;62032;INX;102.395;M;
2021-08;ES;62033;INX;103.938;M;
2021-08;ES;62034;INX;105.544;M;
2021-08;ES;62035;INX;116.888;M;
2021-08;ES;62036;INX;110.89;M;
2021-08;ES;62037;INX;108.863;M;
2021-08;ES;62038;INX;108.718;M;
2021-08;ES;62039;INX;111.611;M;
2021-08;ES;62040;INX;111.031;M;
2021-08;ES;62041;INX;109.695;M;
2021-08;ES;62042;INX;98.612;M;
2021-08;ES;62043;INX;103.41;M;
2021-08;ES;62044;INX;102.596;M;
2021-08;ES;62045;INX;120.696;M;
2021-08;ES;62046;INX;98.407;M;
2021-08;ES;62047;INX;113.845;M;
2021-08;ES;62048;INX;105.474;M;
2021-08;ES;62049;INX;108.586;M;
2021-08;ES;62050;INX;101.75;M;
2021-08;ES;62051;INX;104.349;M;
2021-08;ES;62052;INX;102.909;M;
2021-08;ES;62053;INX;115.783;M;
2021-08;ES;62054;INX;106.358;M;
2021-08;ES;62055;INX;103.915;M;
2021-08;ES;62056;INX;92.995;M;
2021-08;ES;62057;INX;95.721;M;
2021-08;ES;62058;INX;93.97;M;
2021-08;ES;62059;INX;98.446;M;
2021-08;ES;62060;INX;96.756;M;
2021-08;ES;62061;INX;97.027;M;
2021-08;ES;62062;INX;91.089;M;
2021-08;ES;62063;INX;108.831;M;
2021-08;ES;62064;INX;105.093;M;
2021-08;ES;62065;INX;120.287;M;
2021-08;ES;62066;INX;104.612;M;
2021-08;ES;62067;INX;103.735;M;
2021-08;ES;62068;INX;95.783;M;
2021-08;ES;62069;INX;97.035;M;
2021-08;ES;62070;INX;100.02;M;
2021-08;ES;62071;INX;99.669;M;
2021-08;ES;62072;INX;109.761;M;
2021-08;ES;62073;INX;108.792;M;
2021-08;ES;62074;INX;100.48;M;
2021-08;ES;62075;INX;114.747;M;
2021-08;ES;62076;INX;102.471;M;
2021-08;ES;62077;INX;96.14;M;
2021-08;ES;62078;INX;100.138;M;
2021-08;ES;62079;INX;89.384;M;
2021-08;ES;62080;INX;110.274;M;
2021-08;ES;62081;INX;103.049;M;
2021-08;ES;62082;INX;106.361;M;
2021-08;ES;62083;INX;108.269;M;
2021-08;ES;62084;INX;99.313;M;
2021-08;ES;62085;INX;106.098;M;
2021-08;ES;62086;INX;97.484;M;
2021-08;ES;62087;INX;108.804;M;
2021-08;ES;62088;INX;107.224;M;
2021-08;ES61;62032;INX;102.414;M;
2021-08;ES61;62033;INX;101.502;M;
2021-08;ES61;62034;INX;105.714;M;
2021-08;ES61;62035;INX;114.532;M;
2021-08;ES61;62036;INX;109.572;M;
2021-08;ES61;62037;INX;111.019;M;
2021-08;ES61;62038;INX;106.3;M;
2021-08;ES61;62039;INX;112.514;M;
2021-08;ES61;62040;INX;110.22;M;
2021-08;ES61;62041;INX;106.053;M;
2021-08;ES61;62042;INX;97.827;M;
2021-08;ES61;62043;INX;103.238;M;
2021-08;ES61;62044;INX;100.296;M;
2021-08;ES61;62045;INX;122.797;M;
2021-08;ES61;62046;INX;98.625;M;
2021-08;ES61;62047;INX;115.04;M;
2021-08;ES61;62048;INX;104.852;M;
2021-08;ES61;62049;INX;107.587;M;
2021-08;ES61;62050;INX;101.703;M;
2021-08;ES61;62051;INX;105.189;M;
2021-08;ES61;62052;INX;102.628;M;
2021-08;ES61;62053;INX;112.819;M;
2021-08;ES61;62054;INX;103.429;M;
2021-08;ES61;62055;INX;103.137;M;
2021-08;ES61;62056;INX;91.495;M;
2021-08;ES61;62057;INX;95.504;M;
2021-08;ES61;62058;INX;92.706;M;
2021-08;ES61;62059;INX;97.884;M;
2021-08;ES61;62060;INX;97.257;M;
2021-08;ES61;62061;INX;95.699;M;
2021-08;ES61;62062;INX;89.852;M;
2021-08;ES61;62063;INX;106.855;M;
2021-08;ES61;62064;INX;104.417;M;
2021-08;ES61;62065;INX;123.158;M;
2021-08;ES61;62066;INX;104.555;M;
2021-08;ES61;62067;INX;103.481;M;
2021-08;ES61;62068;INX;93.979;M;
2021-08;ES61;62069;INX;97.247;M;
2021-08;ES61;62070;INX;100.273;M;
2021-08;ES61;62071;INX;98.09;M;
2021-08;ES61;62072;INX;107.961;M;
2021-08;ES61;62073;INX;109.44;M;
2021-08;ES61;62074;INX;100.167;M;
2021-08;ES61;62075;INX;114.049;M;
2021-08;ES61;62076;INX;103.546;M;
2021-08;ES61;62077;INX;100.453;M;
2021-08;ES61;62078;INX;100.27;M;
2021-08;ES61;62079;INX;87.208;M;
2021-08;ES61;62080;INX;109.855;M;
2021-08;ES61;62081;INX;104.295;M;
2021-08;ES61;62082;INX;108.627;M;
2021-08;ES61;62083;INX;108.952;M;
2021-08;ES61;62084;INX;104.459;M;
2021-08;ES61;62085;INX;103.649;M;
2021-08;ES61;62086;INX;95.578;M;
2021-08;ES61;62087;INX;108.738;M;
2021-08;ES61;62088;INX;106.644;M;
2021-09;ES;62032;INX;102.216;M;
2021-09;ES;62033;INX;104.362;M;
2021-09;ES;62034;INX;105.916;M;
2021-09;ES;62035;INX;118.335;M;
2021-09;ES;62036;INX;110.993;M;
2021-09;ES;62037;INX;108.724;M;
2021-09;ES;62038;INX;108.936;M;
2021-09;ES;62039;INX;110.148;M;
2021-09;ES;62040;INX;110.944;M;
2021-09;ES;62041;INX;109.765;M;
2021-09;ES;62042;INX;100.182;M;
2021-09;ES;62043;INX;103.284;M;
2021-09;ES;62044;INX;102.495;M;
2021-09;ES;62045;INX;118.934;M;
2021-09;ES;62046;INX;98.557;M;
2021-09;ES;62047;INX;115.318;M;
2021-09;ES;62048;INX;105.236;M;
2021-09;ES;62049;INX;108.21;M;
2021-09;ES;62050;INX;102.057;M;
2021-09;ES;62051;INX;104.177;M;
2021-09;ES;62052;INX;102.578;M;
2021-09;ES;62053;INX;115.93;M;
2021-09;ES;62054;INX;106.447;M;
2021-09;ES;62055;INX;104.735;M;
2021-09;ES;62056;INX;101.083;M;
2021-09;ES;62057;INX;99.523;M;
2021-09;ES;62058;INX;98.066;M;
2021-09;ES;62059;INX;105.925;M;
2021-09;ES;62060;INX;101.499;M;
2021-09;ES;62061;INX;99.917;M;
2021-09;ES;62062;INX;97.259;M;
2021-09;ES;62063;INX;109.075;M;
2021-09;ES;62064;INX;105.143;M;
2021-09;ES;62065;INX;128.251;M;
2021-09;ES;62066;INX;104.678;M;
2021-09;ES;62067;INX;104.354;M;
2021-09;ES;62068;INX;96.61;M;
2021-09;ES;62069;INX;97.285;M;
2021-09;ES;62070;INX;100.243;M;
2021-09;ES;62071;INX;99.848;M;
2021-09;ES;62072;INX;109.751;M;
2021-09;ES;62073;INX;108.935;M;
2021-09;ES;62074;INX;100.496;M;
2021-09;ES;62075;INX;115.351;M;
2021-09;ES;62076;INX;102.536;M;
2021-09;ES;62077;INX;94.723;M;
2021-09;ES;62078;INX;100.246;M;
2021-09;ES;62079;INX;89.786;M;
2021-09;ES;62080;INX;110.378;M;
2021-09;ES;62081;INX;103.128;M;
2021-09;ES;62082;INX;107.403;M;
2021-09;ES;62083;INX;110.297;M;
2021-09;ES;62084;INX;99.313;M;
2021-09;ES;62085;INX;105.948;M;
2021-09;ES;62086;INX;97.547;M;
2021-09;ES;62087;INX;108.05;M;
2021-09;ES;62088;INX;107.46;M;
2021-09;ES61;62032;INX;102.376;M;
2021-09;ES61;62033;INX;102.047;M;
2021-09;ES61;62034;INX;105.569;M;
2021-09;ES61;62035;INX;115.289;M;
2021-09;ES61;62036;INX;109.817;M;
2021-09;ES61;62037;INX;110.078;M;
2021-09;ES61;62038;INX;106.711;M;
2021-09;ES61;62039;INX;111.828;M;
2021-09;ES61;62040;INX;109.664;M;
2021-09;ES61;62041;INX;105.449;M;
2021-09;ES61;62042;INX;100.435;M;
2021-09;ES61;62043;INX;103.273;M;
2021-09;ES61;62044;INX;100.348;M;
2021-09;ES61;62045;INX;121.004;M;
2021-09;ES61;62046;INX;98.136;M;
2021-09;ES61;62047;INX;116.368;M;
2021-09;ES61;62048;INX;104.916;M;
2021-09;ES61;62049;INX;107.728;M;
2021-09;ES61;62050;INX;102.071;M;
2021-09;ES61;62051;INX;104.915;M;
2021-09;ES61;62052;INX;102.359;M;
2021-09;ES61;62053;INX;113.227;M;
2021-09;ES61;62054;INX;103.837;M;
2021-09;ES61;62055;INX;103.956;M;
2021-09;ES61;62056;INX;101.705;M;
2021-09;ES61;62057;INX;99.441;M;
2021-09;ES61;62058;INX;97.25;M;
2021-09;ES61;62059;INX;108.219;M;
2021-09;ES61;62060;INX;101.727;M;
2021-09;ES61;62061;INX;99.03;M;
2021-09;ES61;62062;INX;96.794;M;
2021-09;ES61;62063;INX;106.962;M;
2021-09;ES61;62064;INX;104.414;M;
2021-09;ES61;62065;INX;132.297;M;
2021-09;ES61;62066;INX;104.615;M;
2021-09;ES61;62067;INX;103.978;M;
2021-09;ES61;62068;INX;95.028;M;
2021-09;ES61;62069;INX;97.256;M;
2021-09;ES61;62070;INX;100.264;M;
2021-09;ES61;62071;INX;98.345;M;
2021-09;ES61;62072;INX;107.84;M;
2021-09;ES61;62073;INX;109.506;M;
2021-09;ES61;62074;INX;100.32;M;
2021-09;ES61;62075;INX;114.747;M;
2021-09;ES61;62076;INX;103.584;M;
2021-09;ES61;62077;INX;99.237;M;
2021-09;ES61;62078;INX;100.375;M;
2021-09;ES61;62079;INX;87.754;M;
2021-09;ES61;62080;INX;109.949;M;
2021-09;ES61;62081;INX;104.707;M;
2021-09;ES61;62082;INX;110.159;M;
2021-09;ES61;62083;INX;110.634;M;
2021-09;ES61;62084;INX;104.459;M;
2021-09;ES61;62085;INX;103.589;M;
2021-09;ES61;62086;INX;95.546;M;
2021-09;ES61;62087;INX;108.118;M;
2021-09;ES61;62088;INX;106.882;M;
2021-10;ES;62032;INX;103.245;M;
2021-10;ES;62033;INX;104.944;M;
2021-10;ES;62034;INX;107.081;M;
2021-10;ES;62035;INX;121.543;M;
2021-10;ES;62036;INX;110.992;M;
2021-10;ES;62037;INX;109.012;M;
2021-10;ES;62038;INX;109.13;M;
2021-10;ES;62039;INX;110.492;M;
2021-10;ES;62040;INX;111.279;M;
2021-10;ES;62041;INX;110.23;M;
2021-10;ES;62042;INX;102.039;M;
2021-10;ES;62043;INX;103.325;M;
2021-10;ES;62044;INX;103.139;M;
2021-10;ES;62045;INX;130.218;M;
2021-10;ES;62046;INX;98.691;M;
2021-10;ES;62047;INX;117.105;M;
2021-10;ES;62048;INX;105.454;M;
2021-10;ES;62049;INX;107.896;M;
2021-10;ES;62050;INX;102.741;M;
2021-10;ES;62051;INX;104.811;M;
2021-10;ES;62052;INX;102.857;M;
2021-10;ES;62053;INX;116.094;M;
2021-10;ES;62054;INX;106.271;M;
2021-10;ES;62055;INX;106.111;M;
2021-10;ES;62056;INX;113.446;M;
2021-10;ES;62057;INX;113.036;M;
2021-10;ES;62058;INX;108.749;M;
2021-10;ES;62059;INX;115.085;M;
2021-10;ES;62060;INX;107.415;M;
2021-10;ES;62061;INX;107.304;M;
2021-10;ES;62062;INX;105.9;M;
2021-10;ES;62063;INX;109.257;M;
2021-10;ES;62064;INX;105.183;M;
2021-10;ES;62065;INX;137.518;M;
2021-10;ES;62066;INX;104.766;M;
2021-10;ES;62067;INX;105.41;M;
2021-10;ES;62068;INX;98.193;M;
2021-10;ES;62069;INX;97.676;M;
2021-10;ES;62070;INX;100.893;M;
2021-10;ES;62071;INX;100.208;M;
2021-10;ES;62072;INX;109.951;M;
2021-10;ES;62073;INX;109.076;M;
2021-10;ES;62074;INX;100.389;M;
2021-10;ES;62075;INX;117.682;M;
2021-10;ES;62076;INX;102.56;M;
2021-10;ES;62077;INX;94.532;M;
2021-10;ES;62078;INX;99.518;M;
2021-10;ES;62079;INX;90.204;M;
2021-10;ES;62080;INX;110.687;M;
2021-10;ES;62081;INX;103.178;M;
2021-10;ES;62082;INX;107.493;M;
2021-10;ES;62083;INX;110.449;M;
2021-10;ES;62084;INX;100.1;M;
2021-10;ES;62085;INX;106.043;M;
2021-10;ES;62086;INX;97.816;M;
2021-10;ES;62087;INX;108.117;M;
2021-10;ES;62088;INX;107.687;M;
2021-10;ES61;62032;INX;103.482;M;
2021-10;ES61;62033;INX;102.652;M;
2021-10;ES61;62034;INX;107.02;M;
2021-10;ES61;62035;INX;118.851;M;
2021-10;ES61;62036;INX;110.212;M;
2021-10;ES61;62037;INX;110.754;M;
2021-10;ES61;62038;INX;106.74;M;
2021-10;ES61;62039;INX;111.314;M;
2021-10;ES61;62040;INX;110.584;M;
2021-10;ES61;62041;INX;105.893;M;
2021-10;ES61;62042;INX;101.92;M;
2021-10;ES61;62043;INX;103.328;M;
2021-10;ES61;62044;INX;101.096;M;
2021-10;ES61;62045;INX;136.299;M;
2021-10;ES61;62046;INX;97.737;M;
2021-10;ES61;62047;INX;120.015;M;
2021-10;ES61;62048;INX;104.982;M;
2021-10;ES61;62049;INX;107.42;M;
2021-10;ES61;62050;INX;102.187;M;
2021-10;ES61;62051;INX;105.637;M;
2021-10;ES61;62052;INX;103.169;M;
2021-10;ES61;62053;INX;112.711;M;
2021-10;ES61;62054;INX;104.314;M;
2021-10;ES61;62055;INX;105.379;M;
2021-10;ES61;62056;INX;114.043;M;
2021-10;ES61;62057;INX;112.925;M;
2021-10;ES61;62058;INX;107.037;M;
2021-10;ES61;62059;INX;119.17;M;
2021-10;ES61;62060;INX;106.516;M;
2021-10;ES61;62061;INX;106.21;M;
2021-10;ES61;62062;INX;106.079;M;
2021-10;ES61;62063;INX;107.111;M;
2021-10;ES61;62064;INX;104.461;M;
2021-10;ES61;62065;INX;142.204;M;
2021-10;ES61;62066;INX;104.659;M;
2021-10;ES61;62067;INX;104.887;M;
2021-10;ES61;62068;INX;95.609;M;
2021-10;ES61;62069;INX;97.591;M;
2021-10;ES61;62070;INX;100.632;M;
2021-10;ES61;62071;INX;98.471;M;
2021-10;ES61;62072;INX;108.261;M;
2021-10;ES61;62073;INX;109.717;M;
2021-10;ES61;62074;INX;100.466;M;
2021-10;ES61;62075;INX;117.13;M;
2021-10;ES61;62076;INX;103.601;M;
2021-10;ES61;62077;INX;99.032;M;
2021-10;ES61;62078;INX;99.648;M;
2021-10;ES61;62079;INX;87.754;M;
2021-10;ES61;62080;INX;110.237;M;
2021-10;ES61;62081;INX;104.719;M;
2021-10;ES61;62082;INX;110.557;M;
2021-10;ES61;62083;INX;110.974;M;
2021-10;ES61;62084;INX;105.405;M;
2021-10;ES61;62085;INX;103.654;M;
2021-10;ES61;62086;INX;96.184;M;
2021-10;ES61;62087;INX;108.118;M;
2021-10;ES61;62088;INX;107.22;M;
2021-11;ES;62032;INX;103.723;M;
2021-11;ES;62033;INX;105.697;M;
2021-11;ES;62034;INX;109.55;M;
2021-11;ES;62035;INX;129.936;M;
2021-11;ES;62036;INX;110.662;M;
2021-11;ES;62037;INX;110.621;M;
2021-11;ES;62038;INX;109.596;M;
2021-11;ES;62039;INX;113.215;M;
2021-11;ES;62040;INX;111.538;M;
2021-11;ES;62041;INX;111.21;M;
2021-11;ES;62042;INX;102.748;M;
2021-11;ES;62043;INX;104.295;M;
2021-11;ES;62044;INX;103.379;M;
2021-11;ES;62045;INX;128.255;M;
2021-11;ES;62046;INX;99.587;M;
2021-11;ES;62047;INX;117.818;M;
2021-11;ES;62048;INX;106.276;M;
2021-11;ES;62049;INX;108.685;M;
2021-11;ES;62050;INX;104.59;M;
2021-11;ES;62051;INX;105.331;M;
2021-11;ES;62052;INX;102.845;M;
2021-11;ES;62053;INX;116.415;M;
2021-11;ES;62054;INX;106.328;M;
2021-11;ES;62055;INX;106.169;M;
2021-11;ES;62056;INX;118.845;M;
2021-11;ES;62057;INX;119.751;M;
2021-11;ES;62058;INX;111.902;M;
2021-11;ES;62059;INX;118.295;M;
2021-11;ES;62060;INX;110.612;M;
2021-11;ES;62061;INX;112.958;M;
2021-11;ES;62062;INX;109.726;M;
2021-11;ES;62063;INX;109.395;M;
2021-11;ES;62064;INX;105.251;M;
2021-11;ES;62065;INX;132.54;M;
2021-11;ES;62066;INX;104.921;M;
2021-11;ES;62067;INX;106.571;M;
2021-11;ES;62068;INX;99.794;M;
2021-11;ES;62069;INX;98.137;M;
2021-11;ES;62070;INX;101.262;M;
2021-11;ES;62071;INX;100.265;M;
2021-11;ES;62072;INX;110.118;M;
2021-11;ES;62073;INX;109.187;M;
2021-11;ES;62074;INX;100.502;M;
2021-11;ES;62075;INX;118.874;M;
2021-11;ES;62076;INX;102.55;M;
2021-11;ES;62077;INX;94.066;M;
2021-11;ES;62078;INX;99.559;M;
2021-11;ES;62079;INX;90.389;M;
2021-11;ES;62080;INX;110.693;M;
2021-11;ES;62081;INX;103.22;M;
2021-11;ES;62082;INX;107.643;M;
2021-11;ES;62083;INX;110.418;M;
2021-11;ES;62084;INX;100.1;M;
2021-11;ES;62085;INX;106.205;M;
2021-11;ES;62086;INX;98.203;M;
2021-11;ES;62087;INX;108.017;M;
2021-11;ES;62088;INX;108.254;M;
2021-11;ES61;62032;INX;103.495;M;
2021-11;ES61;62033;INX;103.541;M;
2021-11;ES61;62034;INX;109.932;M;
2021-11;ES61;62035;INX;125.975;M;
2021-11;ES61;62036;INX;110.303;M;
2021-11;ES61;62037;INX;112.972;M;
2021-11;ES61;62038;INX;107.148;M;
2021-11;ES61;62039;INX;113.617;M;
2021-11;ES61;62040;INX;111.189;M;
2021-11;ES61;62041;INX;107.289;M;
2021-11;ES61;62042;INX;102.222;M;
2021-11;ES61;62043;INX;103.981;M;
2021-11;ES61;62044;INX;101.373;M;
2021-11;ES61;62045;INX;134.012;M;
2021-11;ES61;62046;INX;99.707;M;
2021-11;ES61;62047;INX;117.416;M;
2021-11;ES61;62048;INX;105.784;M;
2021-11;ES61;62049;INX;108.619;M;
2021-11;ES61;62050;INX;103.826;M;
2021-11;ES61;62051;INX;106.096;M;
2021-11;ES61;62052;INX;102.779;M;
2021-11;ES61;62053;INX;113.249;M;
2021-11;ES61;62054;INX;104.215;M;
2021-11;ES61;62055;INX;105.43;M;
2021-11;ES61;62056;INX;118.782;M;
2021-11;ES61;62057;INX;120.719;M;
2021-11;ES61;62058;INX;109.46;M;
2021-11;ES61;62059;INX;121.952;M;
2021-11;ES61;62060;INX;109.274;M;
2021-11;ES61;62061;INX;111.728;M;
2021-11;ES61;62062;INX;109.594;M;
2021-11;ES61;62063;INX;107.29;M;
2021-11;ES61;62064;INX;104.519;M;
2021-11;ES61;62065;INX;136.109;M;
2021-11;ES61;62066;INX;104.713;M;
2021-11;ES61;62067;INX;105.885;M;
2021-11;ES61;62068;INX;96.925;M;
2021-11;ES61;62069;INX;97.591;M;
2021-11;ES61;62070;INX;101.608;M;
2021-11;ES61;62071;INX;98.52;M;
2021-11;ES61;62072;INX;108.413;M;
2021-11;ES61;62073;INX;109.585;M;
2021-11;ES61;62074;INX;100.431;M;
2021-11;ES61;62075;INX;118.319;M;
2021-11;ES61;62076;INX;103.601;M;
2021-11;ES61;62077;INX;98.784;M;
2021-11;ES61;62078;INX;99.688;M;
2021-11;ES61;62079;INX;88.016;M;
2021-11;ES61;62080;INX;110.229;M;
2021-11;ES61;62081;INX;105.063;M;
2021-11;ES61;62082;INX;110.557;M;
2021-11;ES61;62083;INX;110.974;M;
2021-11;ES61;62084;INX;105.405;M;
2021-11;ES61;62085;INX;103.947;M;
2021-11;ES61;62086;INX;96.309;M;
2021-11;ES61;62087;INX;107.753;M;
2021-11;ES61;62088;INX;107.865;M;
2021-12;ES;62032;INX;106.656;M;
2021-12;ES;62033;INX;106.923;M;
2021-12;ES;62034;INX;111.605;M;
2021-12;ES;62035;INX;139.619;M;
2021-12;ES;62036;INX;110.803;M;
2021-12;ES;62037;INX;112.793;M;
2021-12;ES;62038;INX;110.01;M;
2021-12;ES;62039;INX;119.951;M;
2021-12;ES;62040;INX;112.755;M;
2021-12;ES;62041;INX;112.028;M;
2021-12;ES;62042;INX;103.724;M;
2021-12;ES;62043;INX;105.835;M;
2021-12;ES;62044;INX;104.614;M;
2021-12;ES;62045;INX;124.843;M;
2021-12;ES;62046;INX;99.418;M;
2021-12;ES;62047;INX;123.027;M;
2021-12;ES;62048;INX;107.598;M;
2021-12;ES;62049;INX;110.297;M;
2021-12;ES;62050;INX;105.478;M;
2021-12;ES;62051;INX;106.407;M;
2021-12;ES;62052;INX;103.155;M;
2021-12;ES;62053;INX;116.705;M;
2021-12;ES;62054;INX;106.083;M;
2021-12;ES;62055;INX;106.184;M;
2021-12;ES;62056;INX;115.55;M;
2021-12;ES;62057;INX;116.548;M;
