D_ESTADO_DATO_0;D_TERRITORIO_0;D_SEXO_SOCIOS_0;D_TEMPORAL_0;D_CNAE09_0;INDICATOR;OBS_VALUE;FREQ
A;ES611;46381;2018;6949;PC;16.296296296296298;A
A;ES611;46381;2018;6981;PC;14.507772020725387;A
A;ES611;46381;2018;7058;PC;7.317073170731707;A
A;ES611;46381;2018;7663;PC;11.805555555555555;A
A;ES611;46381;2018;7716;PC;13.286713286713287;A
A;ES611;46381;2018;6963;PC;20.56737588652482;A
A;ES611;46381;2018;7889;PC;16.304347826086957;A
A;ES611;46381;2018;303235;PC;11.11111111111111;A
A;ES611;46381;2018;8032;PC;17.857142857142858;A
A;ES611;46381;2018;8256;PC;19.718309859154928;A
A;ES611;46381;2018;303236;PC;18.88888888888889;A
A;ES611;46381;2018;8346;PC;21.052631578947366;A
A;ES611;46381;2018;8451;PC;29.88505747126437;A
A;ES611;46381;2019;6949;PC;20.255063765941486;A
A;ES611;46381;2019;6981;PC;20.8955223880597;A
A;ES611;46381;2019;7058;PC;18.88888888888889;A
A;ES611;46381;2019;7663;PC;13.142857142857142;A
A;ES611;46381;2019;7716;PC;21.993127147766323;A
A;ES611;46381;2019;6963;PC;21.48148148148148;A
A;ES611;46381;2019;7889;PC;21.052631578947366;A
A;ES611;46381;2019;303235;PC;22.58064516129032;A
A;ES611;46381;2019;8032;PC;9.375;A
A;ES611;46381;2019;8256;PC;20.8;A
A;ES611;46381;2019;303236;PC;19.047619047619047;A
A;ES611;46381;2019;8346;PC;21.62162162162162;A
A;ES611;46381;2019;8451;PC;27.884615384615387;A
A;ES611;46381;2020;6949;PC;18.734793187347933;A
A;ES611;46381;2020;6981;PC;17.791411042944784;A
A;ES611;46381;2020;7058;PC;16.901408450704224;A
A;ES611;46381;2020;7663;PC;13.986013986013987;A
A;ES611;46381;2020;7716;PC;19.426751592356688;A
A;ES611;46381;2020;6963;PC;18.34862385321101;A
A;ES611;46381;2020;7889;PC;17.045454545454543;A
A;ES611;46381;2020;303235;PC;13.333333333333334;A
A;ES611;46381;2020;8032;PC;22.5;A
A;ES611;46381;2020;8256;PC;23.008849557522122;A
A;ES611;46381;2020;303236;PC;20.28985507246377;A
A;ES611;46381;2020;8346;PC;20.0;A
A;ES611;46381;2020;8451;PC;24.528301886792452;A
A;ES611;46382;2009;6949;PC;3.524590163934426;A
A;ES611;46382;2009;6981;PC;5.319148936170213;A
A;ES611;46382;2009;7058;PC;2.73972602739726;A
A;ES611;46382;2009;7663;PC;2.834008097165992;A
A;ES611;46382;2009;7716;PC;3.643724696356275;A
A;ES611;46382;2009;6963;PC;3.4090909090909087;A
A;ES611;46382;2009;7889;PC;3.7037037037037033;A
A;ES611;46382;2009;303235;PC;4.545454545454546;A
A;ES611;46382;2009;8032;PC;6.25;A
A;ES611;46382;2009;8256;PC;3.225806451612903;A
A;ES611;46382;2009;303236;PC;3.7037037037037033;A
A;ES611;46382;2009;8346;PC;9.375;A
A;ES611;46382;2009;8451;PC;1.1904761904761905;A
A;ES611;46382;2010;6949;PC;1.5084294587400178;A
A;ES611;46382;2010;6981;PC;1.5625;A
A;ES611;46382;2010;7058;PC;2.1505376344086025;A
A;ES611;46382;2010;7663;PC;0.5617977528089888;A
A;ES611;46382;2010;7716;PC;1.593625498007968;A
A;ES611;46382;2010;6963;PC;;A
A;ES611;46382;2010;7889;PC;1.2987012987012987;A
A;ES611;46382;2010;303235;PC;2.7777777777777777;A
A;ES611;46382;2010;8032;PC;;A
A;ES611;46382;2010;8256;PC;1.9417475728155338;A
A;ES611;46382;2010;303236;PC;3.260869565217391;A
A;ES611;46382;2010;8346;PC;;A
A;ES611;46382;2010;8451;PC;2.2988505747126435;A
A;ES611;46382;2011;6949;PC;1.8942383583267564;A
A;ES611;46382;2011;6981;PC;5.063291139240507;A
A;ES611;46382;2011;7058;PC;;A
A;ES611;46382;2011;7663;PC;1.5384615384615385;A
A;ES611;46382;2011;7716;PC;1.4598540145985401;A
A;ES611;46382;2011;6963;PC;2.7777777777777777;A
A;ES611;46382;2011;7889;PC;;A
A;ES611;46382;2011;303235;PC;;A
A;ES611;46382;2011;8032;PC;;A
A;ES611;46382;2011;8256;PC;1.8867924528301887;A
A;ES611;46382;2011;303236;PC;5.0;A
A;ES611;46382;2011;8346;PC;;A
A;ES611;46382;2011;8451;PC;0.9708737864077669;A
A;ES611;46382;2012;6949;PC;1.4825796886582654;A
A;ES611;46382;2012;6981;PC;;A
A;ES611;46382;2012;7058;PC;1.2658227848101267;A
A;ES611;46382;2012;7663;PC;1.0810810810810811;A
A;ES611;46382;2012;7716;PC;0.6269592476489028;A
A;ES611;46382;2012;6963;PC;2.4390243902439024;A
A;ES611;46382;2012;7889;PC;1.0204081632653061;A
A;ES611;46382;2012;303235;PC;;A
A;ES611;46382;2012;8032;PC;16.666666666666664;A
A;ES611;46382;2012;8256;PC;2.2988505747126435;A
A;ES611;46382;2012;303236;PC;2.3622047244094486;A
A;ES611;46382;2012;8346;PC;;A
A;ES611;46382;2012;8451;PC;1.0869565217391304;A
A;ES611;46382;2013;6949;PC;2.312925170068027;A
A;ES611;46382;2013;6981;PC;2.272727272727273;A
A;ES611;46382;2013;7058;PC;4.878048780487805;A
A;ES611;46382;2013;7663;PC;0.6756756756756757;A
A;ES611;46382;2013;7716;PC;1.1655011655011656;A
A;ES611;46382;2013;6963;PC;2.459016393442623;A
A;ES611;46382;2013;7889;PC;;A
A;ES611;46382;2013;303235;PC;;A
A;ES611;46382;2013;8032;PC;7.6923076923076925;A
A;ES611;46382;2013;8256;PC;2.2988505747126435;A
A;ES611;46382;2013;303236;PC;5.454545454545454;A
A;ES611;46382;2013;8346;PC;;A
A;ES611;46382;2013;8451;PC;5.208333333333334;A
A;ES611;46382;2014;6949;PC;1.2794612794612794;A
A;ES611;46382;2014;6981;PC;3.0303030303030303;A
A;ES611;46382;2014;7058;PC;2.0202020202020203;A
A;ES611;46382;2014;7663;PC;;A
A;ES611;46382;2014;7716;PC;;A
A;ES611;46382;2014;6963;PC;0.7092198581560284;A
A;ES611;46382;2014;7889;PC;0.9345794392523363;A
A;ES611;46382;2014;303235;PC;;A
A;ES611;46382;2014;8032;PC;9.67741935483871;A
A;ES611;46382;2014;8256;PC;1.4285714285714286;A
A;ES611;46382;2014;303236;PC;2.857142857142857;A
A;ES611;46382;2014;8346;PC;;A
A;ES611;46382;2014;8451;PC;1.25;A
A;ES611;46382;2015;6949;PC;0.9240924092409241;A
A;ES611;46382;2015;6981;PC;1.094890510948905;A
A;ES611;46382;2015;7058;PC;1.3333333333333335;A
A;ES611;46382;2015;7663;PC;1.342281879194631;A
A;ES611;46382;2015;7716;PC;0.547945205479452;A
A;ES611;46382;2015;6963;PC;0.6993006993006993;A
A;ES611;46382;2015;7889;PC;;A
A;ES611;46382;2015;303235;PC;;A
A;ES611;46382;2015;8032;PC;;A
A;ES611;46382;2015;8256;PC;0.6756756756756757;A
A;ES611;46382;2015;303236;PC;3.4090909090909087;A
A;ES611;46382;2015;8346;PC;2.272727272727273;A
A;ES611;46382;2015;8451;PC;;A
A;ES611;46382;2016;6949;PC;1.455989410986102;A
A;ES611;46382;2016;6981;PC;2.5;A
A;ES611;46382;2016;7058;PC;;A
A;ES611;46382;2016;7663;PC;0.49504950495049505;A
A;ES611;46382;2016;7716;PC;0.8746355685131195;A
A;ES611;46382;2016;6963;PC;1.935483870967742;A
A;ES611;46382;2016;7889;PC;1.639344262295082;A
A;ES611;46382;2016;303235;PC;;A
A;ES611;46382;2016;8032;PC;;A
A;ES611;46382;2016;8256;PC;2.9702970297029703;A
A;ES611;46382;2016;303236;PC;2.2988505747126435;A
A;ES611;46382;2016;8346;PC;;A
A;ES611;46382;2016;8451;PC;2.4096385542168677;A
A;ES611;46382;2017;6949;PC;0.6036217303822937;A
A;ES611;46382;2017;6981;PC;0.6622516556291391;A
A;ES611;46382;2017;7058;PC;;A
A;ES611;46382;2017;7663;PC;0.4524886877828055;A
A;ES611;46382;2017;7716;PC;0.5128205128205128;A
A;ES611;46382;2017;6963;PC;;A
A;ES611;46382;2017;7889;PC;;A
A;ES611;46382;2017;303235;PC;;A
A;ES611;46382;2017;8032;PC;2.272727272727273;A
A;ES611;46382;2017;8256;PC;0.8849557522123894;A
A;ES611;46382;2017;303236;PC;1.25;A
A;ES611;46382;2017;8346;PC;;A
A;ES611;46382;2017;8451;PC;2.666666666666667;A
A;ES611;46382;2018;6949;PC;1.1111111111111112;A
A;ES611;46382;2018;6981;PC;1.5544041450777202;A
A;ES611;46382;2018;7058;PC;1.2195121951219512;A
A;ES611;46382;2018;7663;PC;1.3888888888888888;A
A;ES611;46382;2018;7716;PC;0.34965034965034963;A
A;ES611;46382;2018;6963;PC;0.7092198581560284;A
A;ES611;46382;2018;7889;PC;;A
A;ES611;46382;2018;303235;PC;;A
A;ES611;46382;2018;8032;PC;3.571428571428571;A
A;ES611;46382;2018;8256;PC;2.112676056338028;A
A;ES611;46382;2018;303236;PC;1.1111111111111112;A
A;ES611;46382;2018;8346;PC;2.631578947368421;A
A;ES611;46382;2018;8451;PC;1.1494252873563218;A
A;ES611;46382;2019;6949;PC;0.6001500375093773;A
A;ES611;46382;2019;6981;PC;1.4925373134328357;A
A;ES611;46382;2019;7058;PC;;A
A;ES611;46382;2019;7663;PC;0.5714285714285714;A
A;ES611;46382;2019;7716;PC;0.3436426116838488;A
A;ES611;46382;2019;6963;PC;1.4814814814814816;A
A;ES611;46382;2019;7889;PC;;A
A;ES611;46382;2019;303235;PC;;A
A;ES611;46382;2019;8032;PC;;A
A;ES611;46382;2019;8256;PC;1.6;A
A;ES611;46382;2019;303236;PC;;A
A;ES611;46382;2019;8346;PC;;A
A;ES611;46382;2019;8451;PC;;A
A;ES611;46382;2020;6949;PC;1.2976480129764802;A
A;ES611;46382;2020;6981;PC;3.067484662576687;A
A;ES611;46382;2020;7058;PC;1.4084507042253522;A
A;ES611;46382;2020;7663;PC;0.6993006993006993;A
A;ES611;46382;2020;7716;PC;0.3184713375796179;A
A;ES611;46382;2020;6963;PC;;A
A;ES611;46382;2020;7889;PC;2.272727272727273;A
A;ES611;46382;2020;303235;PC;3.3333333333333335;A
A;ES611;46382;2020;8032;PC;2.5;A
A;ES611;46382;2020;8256;PC;0.8849557522123894;A
A;ES611;46382;2020;303236;PC;2.898550724637681;A
A;ES611;46382;2020;8346;PC;;A
A;ES611;46382;2020;8451;PC;1.8867924528301887;A
A;ES611;46383;2009;6949;PC;0.4098360655737705;A
A;ES611;46383;2009;6981;PC;;A
A;ES611;46383;2009;7058;PC;;A
A;ES611;46383;2009;7663;PC;0.4048582995951417;A
A;ES611;46383;2009;7716;PC;0.4048582995951417;A
A;ES611;46383;2009;6963;PC;;A
A;ES611;46383;2009;7889;PC;1.8518518518518516;A
A;ES611;46383;2009;303235;PC;;A
A;ES611;46383;2009;8032;PC;;A
A;ES611;46383;2009;8256;PC;0.6451612903225806;A
A;ES611;46383;2009;303236;PC;0.9259259259259258;A
A;ES611;46383;2009;8346;PC;;A
A;ES611;46383;2009;8451;PC;;A
A;ES611;46383;2010;6949;PC;0.7985803016858917;A
A;ES611;46383;2010;6981;PC;;A
A;ES611;46383;2010;7058;PC;;A
A;ES611;46383;2010;7663;PC;;A
A;ES611;46383;2010;7716;PC;0.398406374501992;A
A;ES611;46383;2010;6963;PC;2.127659574468085;A
A;ES611;46383;2010;7889;PC;;A
A;ES611;46383;2010;303235;PC;;A
A;ES611;46383;2010;8032;PC;;A
A;ES611;46383;2010;8256;PC;0.9708737864077669;A
A;ES611;46383;2010;303236;PC;4.3478260869565215;A
A;ES611;46383;2010;8346;PC;;A
A;ES611;46383;2010;8451;PC;1.1494252873563218;A
A;ES611;46383;2011;6949;PC;0.7103393843725335;A
A;ES611;46383;2011;6981;PC;1.2658227848101267;A
A;ES611;46383;2011;7058;PC;;A
A;ES611;46383;2011;7663;PC;;A
A;ES611;46383;2011;7716;PC;;A
A;ES611;46383;2011;6963;PC;0.9259259259259258;A
A;ES611;46383;2011;7889;PC;;A
A;ES611;46383;2011;303235;PC;;A
A;ES611;46383;2011;8032;PC;;A
A;ES611;46383;2011;8256;PC;;A
A;ES611;46383;2011;303236;PC;2.5;A
A;ES611;46383;2011;8346;PC;6.896551724137931;A
A;ES611;46383;2011;8451;PC;1.9417475728155338;A
A;ES611;46383;2012;6949;PC;0.7412898443291327;A
A;ES611;46383;2012;6981;PC;1.2658227848101267;A
A;ES611;46383;2012;7058;PC;;A
A;ES611;46383;2012;7663;PC;;A
A;ES611;46383;2012;7716;PC;0.6269592476489028;A
A;ES611;46383;2012;6963;PC;0.8130081300813009;A
A;ES611;46383;2012;7889;PC;;A
A;ES611;46383;2012;303235;PC;;A
A;ES611;46383;2012;8032;PC;;A
A;ES611;46383;2012;8256;PC;;A
A;ES611;46383;2012;303236;PC;;A
A;ES611;46383;2012;8346;PC;;A
A;ES611;46383;2012;8451;PC;6.521739130434782;A
A;ES611;46383;2013;6949;PC;0.40816326530612246;A
A;ES611;46383;2013;6981;PC;;A
A;ES611;46383;2013;7058;PC;;A
A;ES611;46383;2013;7663;PC;;A
A;ES611;46383;2013;7716;PC;0.4662004662004662;A
A;ES611;46383;2013;6963;PC;1.639344262295082;A
A;ES611;46383;2013;7889;PC;;A
A;ES611;46383;2013;303235;PC;;A
A;ES611;46383;2013;8032;PC;;A
A;ES611;46383;2013;8256;PC;1.1494252873563218;A
A;ES611;46383;2013;303236;PC;;A
A;ES611;46383;2013;8346;PC;;A
A;ES611;46383;2013;8451;PC;;A
A;ES611;46383;2014;6949;PC;0.40404040404040403;A
A;ES611;46383;2014;6981;PC;0.5050505050505051;A
A;ES611;46383;2014;7058;PC;;A
A;ES611;46383;2014;7663;PC;0.6211180124223602;A
A;ES611;46383;2014;7716;PC;;A
A;ES611;46383;2014;6963;PC;0.7092198581560284;A
A;ES611;46383;2014;7889;PC;0.9345794392523363;A
A;ES611;46383;2014;303235;PC;;A
A;ES611;46383;2014;8032;PC;;A
A;ES611;46383;2014;8256;PC;;A
A;ES611;46383;2014;303236;PC;1.9047619047619049;A
A;ES611;46383;2014;8346;PC;;A
A;ES611;46383;2014;8451;PC;;A
A;ES611;46383;2015;6949;PC;0.39603960396039606;A
A;ES611;46383;2015;6981;PC;;A
A;ES611;46383;2015;7058;PC;;A
A;ES611;46383;2015;7663;PC;0.6711409395973155;A
A;ES611;46383;2015;7716;PC;0.273972602739726;A
A;ES611;46383;2015;6963;PC;0.6993006993006993;A
A;ES611;46383;2015;7889;PC;1.1764705882352942;A
A;ES611;46383;2015;303235;PC;;A
A;ES611;46383;2015;8032;PC;3.571428571428571;A
A;ES611;46383;2015;8256;PC;;A
A;ES611;46383;2015;303236;PC;;A
A;ES611;46383;2015;8346;PC;2.272727272727273;A
A;ES611;46383;2015;8451;PC;;A
A;ES611;46383;2016;6949;PC;0.4632693580410324;A
A;ES611;46383;2016;6981;PC;0.8333333333333334;A
A;ES611;46383;2016;7058;PC;;A
A;ES611;46383;2016;7663;PC;0.49504950495049505;A
A;ES611;46383;2016;7716;PC;;A
A;ES611;46383;2016;6963;PC;1.2903225806451613;A
A;ES611;46383;2016;7889;PC;;A
A;ES611;46383;2016;303235;PC;;A
A;ES611;46383;2016;8032;PC;;A
A;ES611;46383;2016;8256;PC;;A
A;ES611;46383;2016;303236;PC;1.1494252873563218;A
A;ES611;46383;2016;8346;PC;;A
A;ES611;46383;2016;8451;PC;1.2048192771084338;A
A;ES611;46383;2017;6949;PC;0.2012072434607646;A
A;ES611;46383;2017;6981;PC;;A
A;ES611;46383;2017;7058;PC;;A
A;ES611;46383;2017;7663;PC;0.904977375565611;A
A;ES611;46383;2017;7716;PC;0.2564102564102564;A
A;ES611;46383;2017;6963;PC;;A
A;ES611;46383;2017;7889;PC;;A
A;ES611;46383;2017;303235;PC;;A
A;ES611;46383;2017;8032;PC;;A
A;ES611;46383;2017;8256;PC;;A
A;ES611;46383;2017;303236;PC;;A
A;ES611;46383;2017;8346;PC;;A
A;ES611;46383;2017;8451;PC;;A
A;ES611;46383;2018;6949;PC;0.14814814814814814;A
A;ES611;46383;2018;6981;PC;0.5181347150259068;A
A;ES611;46383;2018;7058;PC;;A
A;ES611;46383;2018;7663;PC;;A
A;ES611;46383;2018;7716;PC;;A
A;ES611;46383;2018;6963;PC;;A
A;ES611;46383;2018;7889;PC;;A
A;ES611;46383;2018;303235;PC;;A
A;ES611;46383;2018;8032;PC;;A
A;ES611;46383;2018;8256;PC;0.7042253521126761;A
A;ES611;46383;2018;303236;PC;;A
A;ES611;46383;2018;8346;PC;;A
A;ES611;46383;2018;8451;PC;;A
A;ES611;46383;2019;6949;PC;0.3750937734433608;A
A;ES611;46383;2019;6981;PC;1.4925373134328357;A
A;ES611;46383;2019;7058;PC;;A
A;ES611;46383;2019;7663;PC;;A
A;ES611;46383;2019;7716;PC;0.3436426116838488;A
A;ES611;46383;2019;6963;PC;;A
A;ES611;46383;2019;7889;PC;;A
A;ES611;46383;2019;303235;PC;;A
A;ES611;46383;2019;8032;PC;;A
A;ES611;46383;2019;8256;PC;0.8;A
A;ES611;46383;2019;303236;PC;;A
A;ES611;46383;2019;8346;PC;2.7027027027027026;A
A;ES611;46383;2019;8451;PC;;A
A;ES611;46383;2020;6949;PC;0.5677210056772101;A
A;ES611;46383;2020;6981;PC;;A
A;ES611;46383;2020;7058;PC;1.4084507042253522;A
A;ES611;46383;2020;7663;PC;;A
A;ES611;46383;2020;7716;PC;;A
A;ES611;46383;2020;6963;PC;;A
A;ES611;46383;2020;7889;PC;;A
A;ES611;46383;2020;303235;PC;;A
A;ES611;46383;2020;8032;PC;2.5;A
A;ES611;46383;2020;8256;PC;0.8849557522123894;A
A;ES611;46383;2020;303236;PC;1.4492753623188406;A
A;ES611;46383;2020;8346;PC;;A
A;ES611;46383;2020;8451;PC;5.660377358490567;A
A;ES611;46384;2009;6949;PC;9.918032786885247;A
A;ES611;46384;2009;6981;PC;9.574468085106384;A
A;ES611;46384;2009;7058;PC;8.21917808219178;A
A;ES611;46384;2009;7663;PC;7.28744939271255;A
A;ES611;46384;2009;7716;PC;8.502024291497975;A
A;ES611;46384;2009;6963;PC;10.227272727272728;A
A;ES611;46384;2009;7889;PC;16.666666666666664;A
A;ES611;46384;2009;303235;PC;9.090909090909092;A
A;ES611;46384;2009;8032;PC;6.25;A
A;ES611;46384;2009;8256;PC;14.193548387096774;A
A;ES611;46384;2009;303236;PC;12.037037037037036;A
A;ES611;46384;2009;8346;PC;3.125;A
A;ES611;46384;2009;8451;PC;11.904761904761903;A
A;ES611;46384;2010;6949;PC;10.64773735581189;A
A;ES611;46384;2010;6981;PC;20.3125;A
A;ES611;46384;2010;7058;PC;12.903225806451612;A
A;ES611;46384;2010;7663;PC;11.235955056179774;A
A;ES611;46384;2010;7716;PC;7.171314741035857;A
A;ES611;46384;2010;6963;PC;13.829787234042554;A
A;ES611;46384;2010;7889;PC;11.688311688311687;A
A;ES611;46384;2010;303235;PC;5.555555555555555;A
A;ES611;46384;2010;8032;PC;12.5;A
A;ES611;46384;2010;8256;PC;9.70873786407767;A
A;ES611;46384;2010;303236;PC;7.608695652173914;A
A;ES611;46384;2010;8346;PC;8.333333333333332;A
A;ES611;46384;2010;8451;PC;12.643678160919542;A
A;ES611;46384;2011;6949;PC;10.812943962115233;A
A;ES611;46384;2011;6981;PC;8.860759493670885;A
A;ES611;46384;2011;7058;PC;12.676056338028168;A
A;ES611;46384;2011;7663;PC;9.230769230769232;A
A;ES611;46384;2011;7716;PC;11.313868613138686;A
A;ES611;46384;2011;6963;PC;12.962962962962962;A
A;ES611;46384;2011;7889;PC;4.938271604938271;A
A;ES611;46384;2011;303235;PC;3.125;A
A;ES611;46384;2011;8032;PC;25.0;A
A;ES611;46384;2011;8256;PC;13.20754716981132;A
A;ES611;46384;2011;303236;PC;6.666666666666667;A
A;ES611;46384;2011;8346;PC;;A
A;ES611;46384;2011;8451;PC;19.41747572815534;A
A;ES611;46384;2012;6949;PC;9.710896960711638;A
A;ES611;46384;2012;6981;PC;18.9873417721519;A
A;ES611;46384;2012;7058;PC;17.72151898734177;A
A;ES611;46384;2012;7663;PC;8.108108108108109;A
A;ES611;46384;2012;7716;PC;6.269592476489027;A
A;ES611;46384;2012;6963;PC;8.94308943089431;A
A;ES611;46384;2012;7889;PC;12.244897959183673;A
A;ES611;46384;2012;303235;PC;8.0;A
A;ES611;46384;2012;8032;PC;;A
A;ES611;46384;2012;8256;PC;11.494252873563218;A
A;ES611;46384;2012;303236;PC;10.236220472440944;A
A;ES611;46384;2012;8346;PC;6.666666666666667;A
A;ES611;46384;2012;8451;PC;7.608695652173914;A
A;ES611;46384;2013;6949;PC;9.319727891156463;A
A;ES611;46384;2013;6981;PC;12.878787878787879;A
A;ES611;46384;2013;7058;PC;7.317073170731707;A
A;ES611;46384;2013;7663;PC;6.756756756756757;A
A;ES611;46384;2013;7716;PC;9.557109557109557;A
A;ES611;46384;2013;6963;PC;10.655737704918032;A
A;ES611;46384;2013;7889;PC;7.142857142857142;A
A;ES611;46384;2013;303235;PC;17.24137931034483;A
A;ES611;46384;2013;8032;PC;10.256410256410255;A
A;ES611;46384;2013;8256;PC;8.620689655172415;A
A;ES611;46384;2013;303236;PC;6.363636363636363;A
A;ES611;46384;2013;8346;PC;4.0;A
A;ES611;46384;2013;8451;PC;12.5;A
A;ES611;46384;2014;6949;PC;8.88888888888889;A
A;ES611;46384;2014;6981;PC;9.090909090909092;A
A;ES611;46384;2014;7058;PC;4.040404040404041;A
A;ES611;46384;2014;7663;PC;7.453416149068323;A
A;ES611;46384;2014;7716;PC;10.632183908045976;A
A;ES611;46384;2014;6963;PC;5.673758865248227;A
A;ES611;46384;2014;7889;PC;5.607476635514018;A
A;ES611;46384;2014;303235;PC;5.128205128205128;A
A;ES611;46384;2014;8032;PC;6.451612903225806;A
A;ES611;46384;2014;8256;PC;10.714285714285714;A
A;ES611;46384;2014;303236;PC;15.238095238095239;A
A;ES611;46384;2014;8346;PC;2.7777777777777777;A
A;ES611;46384;2014;8451;PC;13.750000000000002;A
A;ES611;46384;2015;6949;PC;7.326732673267326;A
A;ES611;46384;2015;6981;PC;9.124087591240876;A
A;ES611;46384;2015;7058;PC;8.0;A
A;ES611;46384;2015;7663;PC;3.3557046979865772;A
A;ES611;46384;2015;7716;PC;7.123287671232877;A
A;ES611;46384;2015;6963;PC;9.090909090909092;A
A;ES611;46384;2015;7889;PC;9.411764705882353;A
A;ES611;46384;2015;303235;PC;;A
A;ES611;46384;2015;8032;PC;3.571428571428571;A
A;ES611;46384;2015;8256;PC;7.4324324324324325;A
A;ES611;46384;2015;303236;PC;10.227272727272728;A
A;ES611;46384;2015;8346;PC;4.545454545454546;A
A;ES611;46384;2015;8451;PC;6.024096385542169;A
A;ES611;46384;2016;6949;PC;8.934480476505625;A
A;ES611;46384;2016;6981;PC;8.333333333333332;A
A;ES611;46384;2016;7058;PC;8.333333333333332;A
A;ES611;46384;2016;7663;PC;7.425742574257425;A
A;ES611;46384;2016;7716;PC;9.037900874635568;A
A;ES611;46384;2016;6963;PC;8.38709677419355;A
A;ES611;46384;2016;7889;PC;11.475409836065573;A
A;ES611;46384;2016;303235;PC;3.125;A
A;ES611;46384;2016;8032;PC;8.0;A
A;ES611;46384;2016;8256;PC;6.9306930693069315;A
A;ES611;46384;2016;303236;PC;10.344827586206897;A
A;ES611;46384;2016;8346;PC;12.244897959183673;A
A;ES611;46384;2016;8451;PC;13.253012048192772;A
A;ES611;46384;2017;6949;PC;8.987256874580819;A
A;ES611;46384;2017;6981;PC;9.933774834437086;A
A;ES611;46384;2017;7058;PC;4.807692307692308;A
A;ES611;46384;2017;7663;PC;8.597285067873303;A
A;ES611;46384;2017;7716;PC;8.461538461538462;A
A;ES611;46384;2017;6963;PC;13.90728476821192;A
A;ES611;46384;2017;7889;PC;8.421052631578947;A
A;ES611;46384;2017;303235;PC;5.88235294117647;A
A;ES611;46384;2017;8032;PC;6.8181818181818175;A
A;ES611;46384;2017;8256;PC;13.274336283185843;A
A;ES611;46384;2017;303236;PC;3.75;A
A;ES611;46384;2017;8346;PC;2.0;A
A;ES611;46384;2017;8451;PC;13.333333333333334;A
A;ES611;46384;2018;6949;PC;7.2592592592592595;A
A;ES611;46384;2018;6981;PC;5.181347150259067;A
A;ES611;46384;2018;7058;PC;7.317073170731707;A
A;ES611;46384;2018;7663;PC;4.166666666666666;A
A;ES611;46384;2018;7716;PC;9.44055944055944;A
A;ES611;46384;2018;6963;PC;6.382978723404255;A
A;ES611;46384;2018;7889;PC;6.521739130434782;A
A;ES611;46384;2018;303235;PC;;A
A;ES611;46384;2018;8032;PC;3.571428571428571;A
A;ES611;46384;2018;8256;PC;9.859154929577464;A
A;ES611;46384;2018;303236;PC;7.777777777777778;A
A;ES611;46384;2018;8346;PC;5.263157894736842;A
A;ES611;46384;2018;8451;PC;11.494252873563218;A
A;ES611;46384;2019;6949;PC;6.301575393848462;A
A;ES611;46384;2019;6981;PC;8.208955223880597;A
A;ES611;46384;2019;7058;PC;4.444444444444445;A
A;ES611;46384;2019;7663;PC;2.2857142857142856;A
A;ES611;46384;2019;7716;PC;6.185567010309279;A
A;ES611;46384;2019;6963;PC;7.4074074074074066;A
A;ES611;46384;2019;7889;PC;8.421052631578947;A
A;ES611;46384;2019;303235;PC;6.451612903225806;A
A;ES611;46384;2019;8032;PC;12.5;A
A;ES611;46384;2019;8256;PC;8.0;A
A;ES611;46384;2019;303236;PC;7.142857142857142;A
A;ES611;46384;2019;8346;PC;;A
A;ES611;46384;2019;8451;PC;6.730769230769231;A
A;ES611;46384;2020;6949;PC;5.190592051905921;A
A;ES611;46384;2020;6981;PC;7.361963190184049;A
A;ES611;46384;2020;7058;PC;4.225352112676056;A
A;ES611;46384;2020;7663;PC;2.797202797202797;A
A;ES611;46384;2020;7716;PC;5.414012738853503;A
A;ES611;46384;2020;6963;PC;5.5045871559633035;A
A;ES611;46384;2020;7889;PC;;A
A;ES611;46384;2020;303235;PC;;A
A;ES611;46384;2020;8032;PC;7.5;A
A;ES611;46384;2020;8256;PC;6.1946902654867255;A
A;ES611;46384;2020;303236;PC;10.144927536231885;A
A;ES611;46384;2020;8346;PC;2.5;A
A;ES611;46384;2020;8451;PC;7.547169811320755;A
A;ES611;46386;2009;6949;PC;3.360655737704918;A
A;ES611;46386;2009;6981;PC;3.1914893617021276;A
A;ES611;46386;2009;7058;PC;5.47945205479452;A
A;ES611;46386;2009;7663;PC;1.6194331983805668;A
A;ES611;46386;2009;7716;PC;0.8097165991902834;A
A;ES611;46386;2009;6963;PC;1.1363636363636365;A
A;ES611;46386;2009;7889;PC;;A
A;ES611;46386;2009;303235;PC;;A
A;ES611;46386;2009;8032;PC;12.5;A
A;ES611;46386;2009;8256;PC;14.193548387096774;A
A;ES611;46386;2009;303236;PC;1.8518518518518516;A
A;ES611;46386;2009;8346;PC;3.125;A
A;ES611;46386;2009;8451;PC;;A
A;ES611;46386;2010;6949;PC;2.0408163265306123;A
A;ES611;46386;2010;6981;PC;1.5625;A
A;ES611;46386;2010;7058;PC;4.301075268817205;A
A;ES611;46386;2010;7663;PC;;A
A;ES611;46386;2010;7716;PC;1.1952191235059761;A
A;ES611;46386;2010;6963;PC;;A
A;ES611;46386;2010;7889;PC;;A
A;ES611;46386;2010;303235;PC;;A
A;ES611;46386;2010;8032;PC;12.5;A
A;ES611;46386;2010;8256;PC;7.766990291262135;A
A;ES611;46386;2010;303236;PC;3.260869565217391;A
A;ES611;46386;2010;8346;PC;2.7777777777777777;A
A;ES611;46386;2010;8451;PC;1.1494252873563218;A
A;ES611;46386;2011;6949;PC;1.8942383583267564;A
