D_ESTADO_DATO_0;D_TERRITORIO_0;D_TEMPORAL_0;D_FORMA_JUR_SOCMER_0;INDICATOR;FREQ;D_CNAE09_0;D_SEXO_SOCIOS_0;OBS_VALUE
A;2966;2018;46366;SOC_CONST;A;_Z;_Z;0.0
A;2966;2018;46367;CAP_SUSCRITO;A;_Z;_Z;12200.0
A;2966;2018;46367;SOC_CONST;A;_Z;_Z;4.0
A;2966;2019;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2966;2019;46361;SOC_CONST;A;_Z;_Z;0.0
A;2966;2019;46364;CAP_SUSCRITO;A;_Z;_Z;39800.0
A;2966;2019;46364;SOC_CONST;A;_Z;_Z;2.0
A;2966;2019;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2966;2019;46366;SOC_CONST;A;_Z;_Z;0.0
A;2966;2019;46367;CAP_SUSCRITO;A;_Z;_Z;39800.0
A;2966;2019;46367;SOC_CONST;A;_Z;_Z;2.0
A;2966;2020;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2966;2020;46361;SOC_CONST;A;_Z;_Z;0.0
A;2966;2020;46364;CAP_SUSCRITO;A;_Z;_Z;86576.0
A;2966;2020;46364;SOC_CONST;A;_Z;_Z;2.0
A;2966;2020;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2966;2020;46366;SOC_CONST;A;_Z;_Z;0.0
A;2966;2020;46367;CAP_SUSCRITO;A;_Z;_Z;86576.0
A;2966;2020;46367;SOC_CONST;A;_Z;_Z;2.0
A;2967;2003;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2967;2003;46361;SOC_CONST;A;_Z;_Z;0.0
A;2967;2003;46364;CAP_SUSCRITO;A;_Z;_Z;21300.0
A;2967;2003;46364;SOC_CONST;A;_Z;_Z;2.0
A;2967;2003;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2967;2003;46366;SOC_CONST;A;_Z;_Z;0.0
A;2967;2003;46367;CAP_SUSCRITO;A;_Z;_Z;21300.0
A;2967;2003;46367;SOC_CONST;A;_Z;_Z;2.0
A;2967;2004;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2967;2004;46361;SOC_CONST;A;_Z;_Z;0.0
A;2967;2004;46364;CAP_SUSCRITO;A;_Z;_Z;159035.06
A;2967;2004;46364;SOC_CONST;A;_Z;_Z;4.0
A;2967;2004;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2967;2004;46366;SOC_CONST;A;_Z;_Z;0.0
A;2967;2004;46367;CAP_SUSCRITO;A;_Z;_Z;159035.06
A;2967;2004;46367;SOC_CONST;A;_Z;_Z;4.0
A;2967;2005;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2967;2005;46361;SOC_CONST;A;_Z;_Z;0.0
A;2967;2005;46364;CAP_SUSCRITO;A;_Z;_Z;6054.0
A;2967;2005;46364;SOC_CONST;A;_Z;_Z;2.0
A;2967;2005;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2967;2005;46366;SOC_CONST;A;_Z;_Z;0.0
A;2967;2005;46367;CAP_SUSCRITO;A;_Z;_Z;6054.0
A;2967;2005;46367;SOC_CONST;A;_Z;_Z;2.0
A;2967;2006;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2967;2006;46361;SOC_CONST;A;_Z;_Z;0.0
A;2967;2006;46364;CAP_SUSCRITO;A;_Z;_Z;6035.0
A;2967;2006;46364;SOC_CONST;A;_Z;_Z;2.0
A;2967;2006;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2967;2006;46366;SOC_CONST;A;_Z;_Z;0.0
A;2967;2006;46367;CAP_SUSCRITO;A;_Z;_Z;6035.0
A;2967;2006;46367;SOC_CONST;A;_Z;_Z;2.0
A;2967;2007;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2967;2007;46361;SOC_CONST;A;_Z;_Z;0.0
A;2967;2007;46364;CAP_SUSCRITO;A;_Z;_Z;106026.0
A;2967;2007;46364;SOC_CONST;A;_Z;_Z;3.0
A;2967;2007;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2967;2007;46366;SOC_CONST;A;_Z;_Z;0.0
A;2967;2007;46367;CAP_SUSCRITO;A;_Z;_Z;106026.0
A;2967;2007;46367;SOC_CONST;A;_Z;_Z;3.0
A;2967;2008;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2967;2008;46361;SOC_CONST;A;_Z;_Z;0.0
A;2967;2008;46364;CAP_SUSCRITO;A;_Z;_Z;3200.0
A;2967;2008;46364;SOC_CONST;A;_Z;_Z;1.0
A;2967;2008;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2967;2008;46366;SOC_CONST;A;_Z;_Z;0.0
A;2967;2008;46367;CAP_SUSCRITO;A;_Z;_Z;3200.0
A;2967;2008;46367;SOC_CONST;A;_Z;_Z;1.0
A;2967;2009;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2967;2009;46361;SOC_CONST;A;_Z;_Z;0.0
A;2967;2009;46364;CAP_SUSCRITO;A;_Z;_Z;12046.0
A;2967;2009;46364;SOC_CONST;A;_Z;_Z;4.0
A;2967;2009;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2967;2009;46366;SOC_CONST;A;_Z;_Z;0.0
A;2967;2009;46367;CAP_SUSCRITO;A;_Z;_Z;12046.0
A;2967;2009;46367;SOC_CONST;A;_Z;_Z;4.0
A;2967;2010;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2967;2010;46361;SOC_CONST;A;_Z;_Z;0.0
A;2967;2010;46364;CAP_SUSCRITO;A;_Z;_Z;963100.0
A;2967;2010;46364;SOC_CONST;A;_Z;_Z;4.0
A;2967;2010;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2967;2010;46366;SOC_CONST;A;_Z;_Z;0.0
A;2967;2010;46367;CAP_SUSCRITO;A;_Z;_Z;963100.0
A;2967;2010;46367;SOC_CONST;A;_Z;_Z;4.0
A;2967;2011;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2967;2011;46361;SOC_CONST;A;_Z;_Z;0.0
A;2967;2011;46364;CAP_SUSCRITO;A;_Z;_Z;153006.0
A;2967;2011;46364;SOC_CONST;A;_Z;_Z;2.0
A;2967;2011;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2967;2011;46366;SOC_CONST;A;_Z;_Z;0.0
A;2967;2011;46367;CAP_SUSCRITO;A;_Z;_Z;153006.0
A;2967;2011;46367;SOC_CONST;A;_Z;_Z;2.0
A;2967;2012;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2967;2012;46361;SOC_CONST;A;_Z;_Z;0.0
A;2967;2012;46364;CAP_SUSCRITO;A;_Z;_Z;254490.0
A;2967;2012;46364;SOC_CONST;A;_Z;_Z;2.0
A;2967;2012;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2967;2012;46366;SOC_CONST;A;_Z;_Z;0.0
A;2967;2012;46367;CAP_SUSCRITO;A;_Z;_Z;254490.0
A;2967;2012;46367;SOC_CONST;A;_Z;_Z;2.0
A;2967;2013;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2967;2013;46361;SOC_CONST;A;_Z;_Z;0.0
A;2967;2013;46364;CAP_SUSCRITO;A;_Z;_Z;9080.0
A;2967;2013;46364;SOC_CONST;A;_Z;_Z;3.0
A;2967;2013;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2967;2013;46366;SOC_CONST;A;_Z;_Z;0.0
A;2967;2013;46367;CAP_SUSCRITO;A;_Z;_Z;9080.0
A;2967;2013;46367;SOC_CONST;A;_Z;_Z;3.0
A;2967;2014;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2967;2014;46361;SOC_CONST;A;_Z;_Z;0.0
A;2967;2014;46364;CAP_SUSCRITO;A;_Z;_Z;57300.0
A;2967;2014;46364;SOC_CONST;A;_Z;_Z;2.0
A;2967;2014;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2967;2014;46366;SOC_CONST;A;_Z;_Z;0.0
A;2967;2014;46367;CAP_SUSCRITO;A;_Z;_Z;57300.0
A;2967;2014;46367;SOC_CONST;A;_Z;_Z;2.0
A;2967;2015;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2967;2015;46361;SOC_CONST;A;_Z;_Z;0.0
A;2967;2015;46364;CAP_SUSCRITO;A;_Z;_Z;12000.0
A;2967;2015;46364;SOC_CONST;A;_Z;_Z;4.0
A;2967;2015;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2967;2015;46366;SOC_CONST;A;_Z;_Z;0.0
A;2967;2015;46367;CAP_SUSCRITO;A;_Z;_Z;12000.0
A;2967;2015;46367;SOC_CONST;A;_Z;_Z;4.0
A;2967;2016;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2967;2016;46361;SOC_CONST;A;_Z;_Z;0.0
A;2967;2016;46364;CAP_SUSCRITO;A;_Z;_Z;6000.0
A;2967;2016;46364;SOC_CONST;A;_Z;_Z;2.0
A;2967;2016;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2967;2016;46366;SOC_CONST;A;_Z;_Z;0.0
A;2967;2016;46367;CAP_SUSCRITO;A;_Z;_Z;6000.0
A;2967;2016;46367;SOC_CONST;A;_Z;_Z;2.0
A;2967;2018;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2967;2018;46361;SOC_CONST;A;_Z;_Z;0.0
A;2967;2018;46364;CAP_SUSCRITO;A;_Z;_Z;3008.0
A;2967;2018;46364;SOC_CONST;A;_Z;_Z;1.0
A;2967;2018;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2967;2018;46366;SOC_CONST;A;_Z;_Z;0.0
A;2967;2018;46367;CAP_SUSCRITO;A;_Z;_Z;3008.0
A;2967;2018;46367;SOC_CONST;A;_Z;_Z;1.0
A;2967;2019;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2967;2019;46361;SOC_CONST;A;_Z;_Z;0.0
A;2967;2019;46364;CAP_SUSCRITO;A;_Z;_Z;6006.0
A;2967;2019;46364;SOC_CONST;A;_Z;_Z;2.0
A;2967;2019;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2967;2019;46366;SOC_CONST;A;_Z;_Z;0.0
A;2967;2019;46367;CAP_SUSCRITO;A;_Z;_Z;6006.0
A;2967;2019;46367;SOC_CONST;A;_Z;_Z;2.0
A;2967;2020;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2967;2020;46361;SOC_CONST;A;_Z;_Z;0.0
A;2967;2020;46364;CAP_SUSCRITO;A;_Z;_Z;21370.0
A;2967;2020;46364;SOC_CONST;A;_Z;_Z;4.0
A;2967;2020;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2967;2020;46366;SOC_CONST;A;_Z;_Z;0.0
A;2967;2020;46367;CAP_SUSCRITO;A;_Z;_Z;21370.0
A;2967;2020;46367;SOC_CONST;A;_Z;_Z;4.0
A;2968;2013;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2968;2013;46361;SOC_CONST;A;_Z;_Z;0.0
A;2968;2013;46364;CAP_SUSCRITO;A;_Z;_Z;3010.0
A;2968;2013;46364;SOC_CONST;A;_Z;_Z;1.0
A;2968;2013;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2968;2013;46366;SOC_CONST;A;_Z;_Z;0.0
A;2968;2013;46367;CAP_SUSCRITO;A;_Z;_Z;3010.0
A;2968;2013;46367;SOC_CONST;A;_Z;_Z;1.0
A;2968;2016;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2968;2016;46361;SOC_CONST;A;_Z;_Z;0.0
A;2968;2016;46364;CAP_SUSCRITO;A;_Z;_Z;6010.0
A;2968;2016;46364;SOC_CONST;A;_Z;_Z;2.0
A;2968;2016;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2968;2016;46366;SOC_CONST;A;_Z;_Z;0.0
A;2968;2016;46367;CAP_SUSCRITO;A;_Z;_Z;6010.0
A;2968;2016;46367;SOC_CONST;A;_Z;_Z;2.0
A;2968;2019;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2968;2019;46361;SOC_CONST;A;_Z;_Z;0.0
A;2968;2019;46364;CAP_SUSCRITO;A;_Z;_Z;6000.0
A;2968;2019;46364;SOC_CONST;A;_Z;_Z;2.0
A;2968;2019;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2968;2019;46366;SOC_CONST;A;_Z;_Z;0.0
A;2968;2019;46367;CAP_SUSCRITO;A;_Z;_Z;6000.0
A;2968;2019;46367;SOC_CONST;A;_Z;_Z;2.0
A;2969;2003;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2969;2003;46361;SOC_CONST;A;_Z;_Z;0.0
A;2969;2003;46364;CAP_SUSCRITO;A;_Z;_Z;24149.0
A;2969;2003;46364;SOC_CONST;A;_Z;_Z;8.0
A;2969;2003;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2969;2003;46366;SOC_CONST;A;_Z;_Z;0.0
A;2969;2003;46367;CAP_SUSCRITO;A;_Z;_Z;24149.0
A;2969;2003;46367;SOC_CONST;A;_Z;_Z;8.0
A;2969;2004;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2969;2004;46361;SOC_CONST;A;_Z;_Z;0.0
A;2969;2004;46364;CAP_SUSCRITO;A;_Z;_Z;12224.0
A;2969;2004;46364;SOC_CONST;A;_Z;_Z;4.0
A;2969;2004;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2969;2004;46366;SOC_CONST;A;_Z;_Z;0.0
A;2969;2004;46367;CAP_SUSCRITO;A;_Z;_Z;12224.0
A;2969;2004;46367;SOC_CONST;A;_Z;_Z;4.0
A;2969;2005;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2969;2005;46361;SOC_CONST;A;_Z;_Z;0.0
A;2969;2005;46364;CAP_SUSCRITO;A;_Z;_Z;20760.0
A;2969;2005;46364;SOC_CONST;A;_Z;_Z;6.0
A;2969;2005;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2969;2005;46366;SOC_CONST;A;_Z;_Z;0.0
A;2969;2005;46367;CAP_SUSCRITO;A;_Z;_Z;20760.0
A;2969;2005;46367;SOC_CONST;A;_Z;_Z;6.0
A;2969;2006;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2969;2006;46361;SOC_CONST;A;_Z;_Z;0.0
A;2969;2006;46364;CAP_SUSCRITO;A;_Z;_Z;3010.0
A;2969;2006;46364;SOC_CONST;A;_Z;_Z;1.0
A;2969;2006;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2969;2006;46366;SOC_CONST;A;_Z;_Z;0.0
A;2969;2006;46367;CAP_SUSCRITO;A;_Z;_Z;3010.0
A;2969;2006;46367;SOC_CONST;A;_Z;_Z;1.0
A;2969;2007;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2969;2007;46361;SOC_CONST;A;_Z;_Z;0.0
A;2969;2007;46364;CAP_SUSCRITO;A;_Z;_Z;547598.0
A;2969;2007;46364;SOC_CONST;A;_Z;_Z;6.0
A;2969;2007;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2969;2007;46366;SOC_CONST;A;_Z;_Z;0.0
A;2969;2007;46367;CAP_SUSCRITO;A;_Z;_Z;547598.0
A;2969;2007;46367;SOC_CONST;A;_Z;_Z;6.0
A;2969;2008;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2969;2008;46361;SOC_CONST;A;_Z;_Z;0.0
A;2969;2008;46364;CAP_SUSCRITO;A;_Z;_Z;37506.0
A;2969;2008;46364;SOC_CONST;A;_Z;_Z;3.0
A;2969;2008;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2969;2008;46366;SOC_CONST;A;_Z;_Z;0.0
A;2969;2008;46367;CAP_SUSCRITO;A;_Z;_Z;37506.0
A;2969;2008;46367;SOC_CONST;A;_Z;_Z;3.0
A;2969;2009;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2969;2009;46361;SOC_CONST;A;_Z;_Z;0.0
A;2969;2009;46364;CAP_SUSCRITO;A;_Z;_Z;19000.0
A;2969;2009;46364;SOC_CONST;A;_Z;_Z;1.0
A;2969;2009;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2969;2009;46366;SOC_CONST;A;_Z;_Z;0.0
A;2969;2009;46367;CAP_SUSCRITO;A;_Z;_Z;19000.0
A;2969;2009;46367;SOC_CONST;A;_Z;_Z;1.0
A;2969;2010;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2969;2010;46361;SOC_CONST;A;_Z;_Z;0.0
A;2969;2010;46364;CAP_SUSCRITO;A;_Z;_Z;3030.0
A;2969;2010;46364;SOC_CONST;A;_Z;_Z;1.0
A;2969;2010;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2969;2010;46366;SOC_CONST;A;_Z;_Z;0.0
A;2969;2010;46367;CAP_SUSCRITO;A;_Z;_Z;3030.0
A;2969;2010;46367;SOC_CONST;A;_Z;_Z;1.0
A;2969;2011;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2969;2011;46361;SOC_CONST;A;_Z;_Z;0.0
A;2969;2011;46364;CAP_SUSCRITO;A;_Z;_Z;6020.0
A;2969;2011;46364;SOC_CONST;A;_Z;_Z;2.0
A;2969;2011;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2969;2011;46366;SOC_CONST;A;_Z;_Z;0.0
A;2969;2011;46367;CAP_SUSCRITO;A;_Z;_Z;6020.0
A;2969;2011;46367;SOC_CONST;A;_Z;_Z;2.0
A;2969;2012;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2969;2012;46361;SOC_CONST;A;_Z;_Z;0.0
A;2969;2012;46364;CAP_SUSCRITO;A;_Z;_Z;12038.0
A;2969;2012;46364;SOC_CONST;A;_Z;_Z;4.0
A;2969;2012;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2969;2012;46366;SOC_CONST;A;_Z;_Z;0.0
A;2969;2012;46367;CAP_SUSCRITO;A;_Z;_Z;12038.0
A;2969;2012;46367;SOC_CONST;A;_Z;_Z;4.0
A;2969;2013;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2969;2013;46361;SOC_CONST;A;_Z;_Z;0.0
A;2969;2013;46364;CAP_SUSCRITO;A;_Z;_Z;3100.0
A;2969;2013;46364;SOC_CONST;A;_Z;_Z;1.0
A;2969;2013;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2969;2013;46366;SOC_CONST;A;_Z;_Z;0.0
A;2969;2013;46367;CAP_SUSCRITO;A;_Z;_Z;3100.0
A;2969;2013;46367;SOC_CONST;A;_Z;_Z;1.0
A;2969;2014;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2969;2014;46361;SOC_CONST;A;_Z;_Z;0.0
A;2969;2014;46364;CAP_SUSCRITO;A;_Z;_Z;33000.0
A;2969;2014;46364;SOC_CONST;A;_Z;_Z;2.0
A;2969;2014;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2969;2014;46366;SOC_CONST;A;_Z;_Z;0.0
A;2969;2014;46367;CAP_SUSCRITO;A;_Z;_Z;33000.0
A;2969;2014;46367;SOC_CONST;A;_Z;_Z;2.0
A;2969;2017;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2969;2017;46361;SOC_CONST;A;_Z;_Z;0.0
A;2969;2017;46364;CAP_SUSCRITO;A;_Z;_Z;3000.0
A;2969;2017;46364;SOC_CONST;A;_Z;_Z;1.0
A;2969;2017;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2969;2017;46366;SOC_CONST;A;_Z;_Z;0.0
A;2969;2017;46367;CAP_SUSCRITO;A;_Z;_Z;3000.0
A;2969;2017;46367;SOC_CONST;A;_Z;_Z;1.0
A;2969;2018;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2969;2018;46361;SOC_CONST;A;_Z;_Z;0.0
A;2969;2018;46364;CAP_SUSCRITO;A;_Z;_Z;10000.0
A;2969;2018;46364;SOC_CONST;A;_Z;_Z;1.0
A;2969;2018;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2969;2018;46366;SOC_CONST;A;_Z;_Z;0.0
A;2969;2018;46367;CAP_SUSCRITO;A;_Z;_Z;10000.0
A;2969;2018;46367;SOC_CONST;A;_Z;_Z;1.0
A;2969;2019;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2969;2019;46361;SOC_CONST;A;_Z;_Z;0.0
A;2969;2019;46364;CAP_SUSCRITO;A;_Z;_Z;3000.0
A;2969;2019;46364;SOC_CONST;A;_Z;_Z;1.0
A;2969;2019;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2969;2019;46366;SOC_CONST;A;_Z;_Z;0.0
A;2969;2019;46367;CAP_SUSCRITO;A;_Z;_Z;3000.0
A;2969;2019;46367;SOC_CONST;A;_Z;_Z;1.0
A;2970;2003;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2970;2003;46361;SOC_CONST;A;_Z;_Z;0.0
A;2970;2003;46364;CAP_SUSCRITO;A;_Z;_Z;36756.0
A;2970;2003;46364;SOC_CONST;A;_Z;_Z;2.0
A;2970;2003;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2970;2003;46366;SOC_CONST;A;_Z;_Z;0.0
A;2970;2003;46367;CAP_SUSCRITO;A;_Z;_Z;36756.0
A;2970;2003;46367;SOC_CONST;A;_Z;_Z;2.0
A;2970;2004;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2970;2004;46361;SOC_CONST;A;_Z;_Z;0.0
A;2970;2004;46364;CAP_SUSCRITO;A;_Z;_Z;1616738.0
A;2970;2004;46364;SOC_CONST;A;_Z;_Z;5.0
A;2970;2004;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2970;2004;46366;SOC_CONST;A;_Z;_Z;0.0
A;2970;2004;46367;CAP_SUSCRITO;A;_Z;_Z;1616738.0
A;2970;2004;46367;SOC_CONST;A;_Z;_Z;5.0
A;2970;2005;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2970;2005;46361;SOC_CONST;A;_Z;_Z;0.0
A;2970;2005;46364;CAP_SUSCRITO;A;_Z;_Z;104106.0
A;2970;2005;46364;SOC_CONST;A;_Z;_Z;7.0
A;2970;2005;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2970;2005;46366;SOC_CONST;A;_Z;_Z;0.0
A;2970;2005;46367;CAP_SUSCRITO;A;_Z;_Z;104106.0
A;2970;2005;46367;SOC_CONST;A;_Z;_Z;7.0
A;2970;2006;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2970;2006;46361;SOC_CONST;A;_Z;_Z;0.0
A;2970;2006;46364;CAP_SUSCRITO;A;_Z;_Z;238542.0
A;2970;2006;46364;SOC_CONST;A;_Z;_Z;7.0
A;2970;2006;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2970;2006;46366;SOC_CONST;A;_Z;_Z;0.0
A;2970;2006;46367;CAP_SUSCRITO;A;_Z;_Z;238542.0
A;2970;2006;46367;SOC_CONST;A;_Z;_Z;7.0
A;2970;2007;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2970;2007;46361;SOC_CONST;A;_Z;_Z;0.0
A;2970;2007;46364;CAP_SUSCRITO;A;_Z;_Z;70412.0
A;2970;2007;46364;SOC_CONST;A;_Z;_Z;7.0
A;2970;2007;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2970;2007;46366;SOC_CONST;A;_Z;_Z;0.0
A;2970;2007;46367;CAP_SUSCRITO;A;_Z;_Z;70412.0
A;2970;2007;46367;SOC_CONST;A;_Z;_Z;7.0
A;2970;2008;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2970;2008;46361;SOC_CONST;A;_Z;_Z;0.0
A;2970;2008;46364;CAP_SUSCRITO;A;_Z;_Z;71016.0
A;2970;2008;46364;SOC_CONST;A;_Z;_Z;3.0
A;2970;2008;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2970;2008;46366;SOC_CONST;A;_Z;_Z;0.0
A;2970;2008;46367;CAP_SUSCRITO;A;_Z;_Z;71016.0
A;2970;2008;46367;SOC_CONST;A;_Z;_Z;3.0
A;2970;2009;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2970;2009;46361;SOC_CONST;A;_Z;_Z;0.0
A;2970;2009;46364;CAP_SUSCRITO;A;_Z;_Z;11680.0
A;2970;2009;46364;SOC_CONST;A;_Z;_Z;2.0
A;2970;2009;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2970;2009;46366;SOC_CONST;A;_Z;_Z;0.0
A;2970;2009;46367;CAP_SUSCRITO;A;_Z;_Z;11680.0
A;2970;2009;46367;SOC_CONST;A;_Z;_Z;2.0
A;2970;2010;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2970;2010;46361;SOC_CONST;A;_Z;_Z;0.0
A;2970;2010;46364;CAP_SUSCRITO;A;_Z;_Z;48835.2
A;2970;2010;46364;SOC_CONST;A;_Z;_Z;4.0
A;2970;2010;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2970;2010;46366;SOC_CONST;A;_Z;_Z;0.0
A;2970;2010;46367;CAP_SUSCRITO;A;_Z;_Z;48835.2
A;2970;2010;46367;SOC_CONST;A;_Z;_Z;4.0
A;2970;2011;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2970;2011;46361;SOC_CONST;A;_Z;_Z;0.0
A;2970;2011;46364;CAP_SUSCRITO;A;_Z;_Z;105550.0
A;2970;2011;46364;SOC_CONST;A;_Z;_Z;6.0
A;2970;2011;46366;CAP_SUSCRITO;A;_Z;_Z;8080.0
A;2970;2011;46366;SOC_CONST;A;_Z;_Z;1.0
A;2970;2011;46367;CAP_SUSCRITO;A;_Z;_Z;113630.0
A;2970;2011;46367;SOC_CONST;A;_Z;_Z;7.0
A;2970;2012;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2970;2012;46361;SOC_CONST;A;_Z;_Z;0.0
A;2970;2012;46364;CAP_SUSCRITO;A;_Z;_Z;1452000.0
A;2970;2012;46364;SOC_CONST;A;_Z;_Z;5.0
A;2970;2012;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2970;2012;46366;SOC_CONST;A;_Z;_Z;0.0
A;2970;2012;46367;CAP_SUSCRITO;A;_Z;_Z;1452000.0
A;2970;2012;46367;SOC_CONST;A;_Z;_Z;5.0
A;2970;2013;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2970;2013;46361;SOC_CONST;A;_Z;_Z;0.0
A;2970;2013;46364;CAP_SUSCRITO;A;_Z;_Z;3100.0
A;2970;2013;46364;SOC_CONST;A;_Z;_Z;1.0
A;2970;2013;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2970;2013;46366;SOC_CONST;A;_Z;_Z;0.0
A;2970;2013;46367;CAP_SUSCRITO;A;_Z;_Z;3100.0
A;2970;2013;46367;SOC_CONST;A;_Z;_Z;1.0
A;2970;2014;46361;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2970;2014;46361;SOC_CONST;A;_Z;_Z;0.0
A;2970;2014;46364;CAP_SUSCRITO;A;_Z;_Z;6006.0
A;2970;2014;46364;SOC_CONST;A;_Z;_Z;2.0
A;2970;2014;46366;CAP_SUSCRITO;A;_Z;_Z;0.0
A;2970;2014;46366;SOC_CONST;A;_Z;_Z;0.0
A;2970;2014;46367;CAP_SUSCRITO;A;_Z;_Z;6006.0
