TEMPORAL;TERRITORIO;EDAD;G102;SEXO;INDICATOR;OBS_VALUE;FREQ
2020;ES612;Y55-59;583;M;DEATHS;358.0;A
2020;ES612;Y55-59;583;F;DEATHS;161.0;A
2020;ES612;Y55-59;583;_T;DEATHS;519.0;A
2020;ES612;Y60-64;838410;M;DEATHS;25.0;A
2020;ES612;Y60-64;838410;F;DEATHS;15.0;A
2020;ES612;Y60-64;838410;_T;DEATHS;40.0;A
2020;ES612;Y60-64;838411;M;DEATHS;1.0;A
2020;ES612;Y60-64;838411;_T;DEATHS;1.0;A
2020;ES612;Y60-64;57731;M;DEATHS;445.0;A
2020;ES612;Y60-64;57731;F;DEATHS;178.0;A
2020;ES612;Y60-64;57731;_T;DEATHS;623.0;A
2020;ES612;Y60-64;583;M;DEATHS;471.0;A
2020;ES612;Y60-64;583;F;DEATHS;193.0;A
2020;ES612;Y60-64;583;_T;DEATHS;664.0;A
2020;ES612;Y65-69;838410;M;DEATHS;43.0;A
2020;ES612;Y65-69;838410;F;DEATHS;11.0;A
2020;ES612;Y65-69;838410;_T;DEATHS;54.0;A
2020;ES612;Y65-69;838411;M;DEATHS;1.0;A
2020;ES612;Y65-69;838411;_T;DEATHS;1.0;A
2020;ES612;Y65-69;57731;M;DEATHS;510.0;A
2020;ES612;Y65-69;57731;F;DEATHS;237.0;A
2020;ES612;Y65-69;57731;_T;DEATHS;747.0;A
2020;ES612;Y65-69;583;M;DEATHS;554.0;A
2020;ES612;Y65-69;583;F;DEATHS;248.0;A
2020;ES612;Y65-69;583;_T;DEATHS;802.0;A
2020;ES612;Y70-74;838410;M;DEATHS;40.0;A
2020;ES612;Y70-74;838410;F;DEATHS;23.0;A
2020;ES612;Y70-74;838410;_T;DEATHS;63.0;A
2020;ES612;Y70-74;838411;M;DEATHS;1.0;A
2020;ES612;Y70-74;838411;F;DEATHS;1.0;A
2020;ES612;Y70-74;838411;_T;DEATHS;2.0;A
2020;ES612;Y70-74;57731;M;DEATHS;708.0;A
2020;ES612;Y70-74;57731;F;DEATHS;349.0;A
2020;ES612;Y70-74;57731;_T;DEATHS;1057.0;A
2020;ES612;Y70-74;583;M;DEATHS;749.0;A
2020;ES612;Y70-74;583;F;DEATHS;373.0;A
2020;ES612;Y70-74;583;_T;DEATHS;1122.0;A
2020;ES612;Y75-79;838410;M;DEATHS;70.0;A
2020;ES612;Y75-79;838410;F;DEATHS;26.0;A
2020;ES612;Y75-79;838410;_T;DEATHS;96.0;A
2020;ES612;Y75-79;838411;M;DEATHS;4.0;A
2020;ES612;Y75-79;838411;F;DEATHS;4.0;A
2020;ES612;Y75-79;838411;_T;DEATHS;8.0;A
2020;ES612;Y75-79;57731;M;DEATHS;744.0;A
2020;ES612;Y75-79;57731;F;DEATHS;574.0;A
2020;ES612;Y75-79;57731;_T;DEATHS;1318.0;A
2020;ES612;Y75-79;583;M;DEATHS;818.0;A
2020;ES612;Y75-79;583;F;DEATHS;604.0;A
2020;ES612;Y75-79;583;_T;DEATHS;1422.0;A
2020;ES612;Y80-84;838410;M;DEATHS;64.0;A
2020;ES612;Y80-84;838410;F;DEATHS;52.0;A
2020;ES612;Y80-84;838410;_T;DEATHS;116.0;A
2020;ES612;Y80-84;838411;M;DEATHS;5.0;A
2020;ES612;Y80-84;838411;F;DEATHS;8.0;A
2020;ES612;Y80-84;838411;_T;DEATHS;13.0;A
2020;ES612;Y80-84;57731;M;DEATHS;888.0;A
2020;ES612;Y80-84;57731;F;DEATHS;840.0;A
2020;ES612;Y80-84;57731;_T;DEATHS;1728.0;A
2020;ES612;Y80-84;583;M;DEATHS;957.0;A
2020;ES612;Y80-84;583;F;DEATHS;900.0;A
2020;ES612;Y80-84;583;_T;DEATHS;1857.0;A
2020;ES612;Y85-89;838410;M;DEATHS;66.0;A
2020;ES612;Y85-89;838410;F;DEATHS;65.0;A
2020;ES612;Y85-89;838410;_T;DEATHS;131.0;A
2020;ES612;Y85-89;838411;M;DEATHS;6.0;A
2020;ES612;Y85-89;838411;F;DEATHS;11.0;A
2020;ES612;Y85-89;838411;_T;DEATHS;17.0;A
2020;ES612;Y85-89;57731;M;DEATHS;853.0;A
2020;ES612;Y85-89;57731;F;DEATHS;1161.0;A
2020;ES612;Y85-89;57731;_T;DEATHS;2014.0;A
2020;ES612;Y85-89;583;M;DEATHS;925.0;A
2020;ES612;Y85-89;583;F;DEATHS;1237.0;A
2020;ES612;Y85-89;583;_T;DEATHS;2162.0;A
2020;ES612;Y90-94;838410;M;DEATHS;30.0;A
2020;ES612;Y90-94;838410;F;DEATHS;42.0;A
2020;ES612;Y90-94;838410;_T;DEATHS;72.0;A
2020;ES612;Y90-94;838411;M;DEATHS;2.0;A
2020;ES612;Y90-94;838411;F;DEATHS;8.0;A
2020;ES612;Y90-94;838411;_T;DEATHS;10.0;A
2020;ES612;Y90-94;57731;M;DEATHS;411.0;A
2020;ES612;Y90-94;57731;F;DEATHS;886.0;A
2020;ES612;Y90-94;57731;_T;DEATHS;1297.0;A
2020;ES612;Y90-94;583;M;DEATHS;443.0;A
2020;ES612;Y90-94;583;F;DEATHS;936.0;A
2020;ES612;Y90-94;583;_T;DEATHS;1379.0;A
2020;ES612;Y95-99;838410;M;DEATHS;4.0;A
2020;ES612;Y95-99;838410;F;DEATHS;15.0;A
2020;ES612;Y95-99;838410;_T;DEATHS;19.0;A
2020;ES612;Y95-99;838411;M;DEATHS;2.0;A
2020;ES612;Y95-99;838411;F;DEATHS;3.0;A
2020;ES612;Y95-99;838411;_T;DEATHS;5.0;A
2020;ES612;Y95-99;57731;M;DEATHS;100.0;A
2020;ES612;Y95-99;57731;F;DEATHS;337.0;A
2020;ES612;Y95-99;57731;_T;DEATHS;437.0;A
2020;ES612;Y95-99;583;M;DEATHS;106.0;A
2020;ES612;Y95-99;583;F;DEATHS;355.0;A
2020;ES612;Y95-99;583;_T;DEATHS;461.0;A
2020;ES612;Y_GE100;838410;F;DEATHS;1.0;A
2020;ES612;Y_GE100;838410;_T;DEATHS;1.0;A
2020;ES612;Y_GE100;838411;F;DEATHS;1.0;A
2020;ES612;Y_GE100;838411;_T;DEATHS;1.0;A
2020;ES612;Y_GE100;57731;M;DEATHS;8.0;A
2020;ES612;Y_GE100;57731;F;DEATHS;46.0;A
2020;ES612;Y_GE100;57731;_T;DEATHS;54.0;A
2020;ES612;Y_GE100;583;M;DEATHS;8.0;A
2020;ES612;Y_GE100;583;F;DEATHS;48.0;A
2020;ES612;Y_GE100;583;_T;DEATHS;56.0;A
2020;ES612;TOTAL;838410;M;DEATHS;374.0;A
2020;ES612;TOTAL;838410;F;DEATHS;266.0;A
2020;ES612;TOTAL;838410;_T;DEATHS;640.0;A
2020;ES612;TOTAL;838411;M;DEATHS;29.0;A
2020;ES612;TOTAL;838411;F;DEATHS;38.0;A
2020;ES612;TOTAL;838411;_T;DEATHS;67.0;A
2020;ES612;TOTAL;57731;M;DEATHS;5511.0;A
2020;ES612;TOTAL;57731;F;DEATHS;5006.0;A
2020;ES612;TOTAL;57731;_T;DEATHS;10517.0;A
2020;ES612;TOTAL;583;M;DEATHS;5914.0;A
2020;ES612;TOTAL;583;F;DEATHS;5310.0;A
2020;ES612;TOTAL;583;_T;DEATHS;11224.0;A
2020;ES613;Y_LT1;57731;M;DEATHS;8.0;A
2020;ES613;Y_LT1;57731;F;DEATHS;10.0;A
2020;ES613;Y_LT1;57731;_T;DEATHS;18.0;A
2020;ES613;Y_LT1;583;M;DEATHS;8.0;A
2020;ES613;Y_LT1;583;F;DEATHS;10.0;A
2020;ES613;Y_LT1;583;_T;DEATHS;18.0;A
2020;ES613;Y_LT15;838411;M;DEATHS;1.0;A
2020;ES613;Y_LT15;838411;_T;DEATHS;1.0;A
2020;ES613;Y_LT15;57731;M;DEATHS;6.0;A
2020;ES613;Y_LT15;57731;F;DEATHS;4.0;A
2020;ES613;Y_LT15;57731;_T;DEATHS;10.0;A
2020;ES613;Y_LT15;583;M;DEATHS;7.0;A
2020;ES613;Y_LT15;583;F;DEATHS;4.0;A
2020;ES613;Y_LT15;583;_T;DEATHS;11.0;A
2020;ES613;Y15-29;57731;M;DEATHS;16.0;A
2020;ES613;Y15-29;57731;F;DEATHS;15.0;A
2020;ES613;Y15-29;57731;_T;DEATHS;31.0;A
2020;ES613;Y15-29;583;M;DEATHS;16.0;A
2020;ES613;Y15-29;583;F;DEATHS;15.0;A
2020;ES613;Y15-29;583;_T;DEATHS;31.0;A
2020;ES613;Y30-44;57731;M;DEATHS;29.0;A
2020;ES613;Y30-44;57731;F;DEATHS;12.0;A
2020;ES613;Y30-44;57731;_T;DEATHS;41.0;A
2020;ES613;Y30-44;583;M;DEATHS;29.0;A
2020;ES613;Y30-44;583;F;DEATHS;12.0;A
2020;ES613;Y30-44;583;_T;DEATHS;41.0;A
2020;ES613;Y45-64;57731;M;DEATHS;33.0;A
2020;ES613;Y45-64;57731;F;DEATHS;21.0;A
2020;ES613;Y45-64;57731;_T;DEATHS;54.0;A
2020;ES613;Y45-64;583;M;DEATHS;33.0;A
2020;ES613;Y45-64;583;F;DEATHS;21.0;A
2020;ES613;Y45-64;583;_T;DEATHS;54.0;A
2020;ES613;Y65-100;838410;M;DEATHS;4.0;A
2020;ES613;Y65-100;838410;F;DEATHS;2.0;A
2020;ES613;Y65-100;838410;_T;DEATHS;6.0;A
2020;ES613;Y65-100;57731;M;DEATHS;66.0;A
2020;ES613;Y65-100;57731;F;DEATHS;31.0;A
2020;ES613;Y65-100;57731;_T;DEATHS;97.0;A
2020;ES613;Y65-100;583;M;DEATHS;70.0;A
2020;ES613;Y65-100;583;F;DEATHS;33.0;A
2020;ES613;Y65-100;583;_T;DEATHS;103.0;A
2020;ES613;Y50-54;838410;M;DEATHS;7.0;A
2020;ES613;Y50-54;838410;_T;DEATHS;7.0;A
2020;ES613;Y50-54;57731;M;DEATHS;119.0;A
2020;ES613;Y50-54;57731;F;DEATHS;67.0;A
2020;ES613;Y50-54;57731;_T;DEATHS;186.0;A
2020;ES613;Y50-54;583;M;DEATHS;126.0;A
2020;ES613;Y50-54;583;F;DEATHS;67.0;A
2020;ES613;Y50-54;583;_T;DEATHS;193.0;A
2020;ES613;Y55-59;838410;M;DEATHS;9.0;A
2020;ES613;Y55-59;838410;F;DEATHS;4.0;A
2020;ES613;Y55-59;838410;_T;DEATHS;13.0;A
2020;ES613;Y55-59;57731;M;DEATHS;173.0;A
2020;ES613;Y55-59;57731;F;DEATHS;75.0;A
2020;ES613;Y55-59;57731;_T;DEATHS;248.0;A
2020;ES613;Y55-59;583;M;DEATHS;182.0;A
2020;ES613;Y55-59;583;F;DEATHS;79.0;A
2020;ES613;Y55-59;583;_T;DEATHS;261.0;A
2020;ES613;Y60-64;838410;M;DEATHS;14.0;A
2020;ES613;Y60-64;838410;F;DEATHS;5.0;A
2020;ES613;Y60-64;838410;_T;DEATHS;19.0;A
2020;ES613;Y60-64;838411;M;DEATHS;2.0;A
2020;ES613;Y60-64;838411;_T;DEATHS;2.0;A
2020;ES613;Y60-64;57731;M;DEATHS;224.0;A
2020;ES613;Y60-64;57731;F;DEATHS;105.0;A
2020;ES613;Y60-64;57731;_T;DEATHS;329.0;A
2020;ES613;Y60-64;583;M;DEATHS;240.0;A
2020;ES613;Y60-64;583;F;DEATHS;110.0;A
2020;ES613;Y60-64;583;_T;DEATHS;350.0;A
2020;ES613;Y65-69;838410;M;DEATHS;13.0;A
2020;ES613;Y65-69;838410;F;DEATHS;10.0;A
2020;ES613;Y65-69;838410;_T;DEATHS;23.0;A
2020;ES613;Y65-69;838411;M;DEATHS;2.0;A
2020;ES613;Y65-69;838411;_T;DEATHS;2.0;A
2020;ES613;Y65-69;57731;M;DEATHS;291.0;A
2020;ES613;Y65-69;57731;F;DEATHS;125.0;A
2020;ES613;Y65-69;57731;_T;DEATHS;416.0;A
2020;ES613;Y65-69;583;M;DEATHS;306.0;A
2020;ES613;Y65-69;583;F;DEATHS;135.0;A
2020;ES613;Y65-69;583;_T;DEATHS;441.0;A
2020;ES613;Y70-74;838410;M;DEATHS;25.0;A
2020;ES613;Y70-74;838410;F;DEATHS;11.0;A
2020;ES613;Y70-74;838410;_T;DEATHS;36.0;A
2020;ES613;Y70-74;838411;M;DEATHS;3.0;A
2020;ES613;Y70-74;838411;F;DEATHS;4.0;A
2020;ES613;Y70-74;838411;_T;DEATHS;7.0;A
2020;ES613;Y70-74;57731;M;DEATHS;357.0;A
2020;ES613;Y70-74;57731;F;DEATHS;188.0;A
2020;ES613;Y70-74;57731;_T;DEATHS;545.0;A
2020;ES613;Y70-74;583;M;DEATHS;385.0;A
2020;ES613;Y70-74;583;F;DEATHS;203.0;A
2020;ES613;Y70-74;583;_T;DEATHS;588.0;A
2020;ES613;Y75-79;838410;M;DEATHS;56.0;A
2020;ES613;Y75-79;838410;F;DEATHS;23.0;A
2020;ES613;Y75-79;838410;_T;DEATHS;79.0;A
2020;ES613;Y75-79;838411;M;DEATHS;4.0;A
2020;ES613;Y75-79;838411;F;DEATHS;1.0;A
2020;ES613;Y75-79;838411;_T;DEATHS;5.0;A
2020;ES613;Y75-79;57731;M;DEATHS;471.0;A
2020;ES613;Y75-79;57731;F;DEATHS;305.0;A
2020;ES613;Y75-79;57731;_T;DEATHS;776.0;A
2020;ES613;Y75-79;583;M;DEATHS;531.0;A
2020;ES613;Y75-79;583;F;DEATHS;329.0;A
2020;ES613;Y75-79;583;_T;DEATHS;860.0;A
2020;ES613;Y80-84;838410;M;DEATHS;46.0;A
2020;ES613;Y80-84;838410;F;DEATHS;42.0;A
2020;ES613;Y80-84;838410;_T;DEATHS;88.0;A
2020;ES613;Y80-84;838411;M;DEATHS;12.0;A
2020;ES613;Y80-84;838411;F;DEATHS;3.0;A
2020;ES613;Y80-84;838411;_T;DEATHS;15.0;A
2020;ES613;Y80-84;57731;M;DEATHS;609.0;A
2020;ES613;Y80-84;57731;F;DEATHS;587.0;A
2020;ES613;Y80-84;57731;_T;DEATHS;1196.0;A
2020;ES613;Y80-84;583;M;DEATHS;667.0;A
2020;ES613;Y80-84;583;F;DEATHS;632.0;A
2020;ES613;Y80-84;583;_T;DEATHS;1299.0;A
2020;ES613;Y85-89;838410;M;DEATHS;87.0;A
2020;ES613;Y85-89;838410;F;DEATHS;64.0;A
2020;ES613;Y85-89;838410;_T;DEATHS;151.0;A
2020;ES613;Y85-89;838411;M;DEATHS;7.0;A
2020;ES613;Y85-89;838411;F;DEATHS;9.0;A
2020;ES613;Y85-89;838411;_T;DEATHS;16.0;A
2020;ES613;Y85-89;57731;M;DEATHS;729.0;A
2020;ES613;Y85-89;57731;F;DEATHS;999.0;A
2020;ES613;Y85-89;57731;_T;DEATHS;1728.0;A
2020;ES613;Y85-89;583;M;DEATHS;823.0;A
2020;ES613;Y85-89;583;F;DEATHS;1072.0;A
2020;ES613;Y85-89;583;_T;DEATHS;1895.0;A
2020;ES613;Y90-94;838410;M;DEATHS;32.0;A
2020;ES613;Y90-94;838410;F;DEATHS;79.0;A
2020;ES613;Y90-94;838410;_T;DEATHS;111.0;A
2020;ES613;Y90-94;838411;M;DEATHS;9.0;A
2020;ES613;Y90-94;838411;F;DEATHS;10.0;A
2020;ES613;Y90-94;838411;_T;DEATHS;19.0;A
2020;ES613;Y90-94;57731;M;DEATHS;485.0;A
2020;ES613;Y90-94;57731;F;DEATHS;902.0;A
2020;ES613;Y90-94;57731;_T;DEATHS;1387.0;A
2020;ES613;Y90-94;583;M;DEATHS;526.0;A
2020;ES613;Y90-94;583;F;DEATHS;991.0;A
2020;ES613;Y90-94;583;_T;DEATHS;1517.0;A
2020;ES613;Y95-99;838410;M;DEATHS;11.0;A
2020;ES613;Y95-99;838410;F;DEATHS;29.0;A
2020;ES613;Y95-99;838410;_T;DEATHS;40.0;A
2020;ES613;Y95-99;838411;M;DEATHS;3.0;A
2020;ES613;Y95-99;838411;F;DEATHS;2.0;A
2020;ES613;Y95-99;838411;_T;DEATHS;5.0;A
2020;ES613;Y95-99;57731;M;DEATHS;152.0;A
2020;ES613;Y95-99;57731;F;DEATHS;351.0;A
2020;ES613;Y95-99;57731;_T;DEATHS;503.0;A
2020;ES613;Y95-99;583;M;DEATHS;166.0;A
2020;ES613;Y95-99;583;F;DEATHS;382.0;A
2020;ES613;Y95-99;583;_T;DEATHS;548.0;A
2020;ES613;Y_GE100;838410;M;DEATHS;1.0;A
2020;ES613;Y_GE100;838410;F;DEATHS;5.0;A
2020;ES613;Y_GE100;838410;_T;DEATHS;6.0;A
2020;ES613;Y_GE100;838411;F;DEATHS;1.0;A
2020;ES613;Y_GE100;838411;_T;DEATHS;1.0;A
2020;ES613;Y_GE100;57731;M;DEATHS;16.0;A
2020;ES613;Y_GE100;57731;F;DEATHS;66.0;A
2020;ES613;Y_GE100;57731;_T;DEATHS;82.0;A
2020;ES613;Y_GE100;583;M;DEATHS;17.0;A
2020;ES613;Y_GE100;583;F;DEATHS;72.0;A
2020;ES613;Y_GE100;583;_T;DEATHS;89.0;A
2020;ES613;TOTAL;838410;M;DEATHS;305.0;A
2020;ES613;TOTAL;838410;F;DEATHS;274.0;A
2020;ES613;TOTAL;838410;_T;DEATHS;579.0;A
2020;ES613;TOTAL;838411;M;DEATHS;43.0;A
2020;ES613;TOTAL;838411;F;DEATHS;30.0;A
2020;ES613;TOTAL;838411;_T;DEATHS;73.0;A
2020;ES613;TOTAL;57731;M;DEATHS;3784.0;A
2020;ES613;TOTAL;57731;F;DEATHS;3863.0;A
2020;ES613;TOTAL;57731;_T;DEATHS;7647.0;A
2020;ES613;TOTAL;583;M;DEATHS;4132.0;A
2020;ES613;TOTAL;583;F;DEATHS;4167.0;A
2020;ES613;TOTAL;583;_T;DEATHS;8299.0;A
2020;ES614;Y_LT1;57731;M;DEATHS;9.0;A
2020;ES614;Y_LT1;57731;F;DEATHS;6.0;A
2020;ES614;Y_LT1;57731;_T;DEATHS;15.0;A
2020;ES614;Y_LT1;583;M;DEATHS;9.0;A
2020;ES614;Y_LT1;583;F;DEATHS;6.0;A
2020;ES614;Y_LT1;583;_T;DEATHS;15.0;A
2020;ES614;Y_LT15;57731;M;DEATHS;7.0;A
2020;ES614;Y_LT15;57731;F;DEATHS;7.0;A
2020;ES614;Y_LT15;57731;_T;DEATHS;14.0;A
2020;ES614;Y_LT15;583;M;DEATHS;7.0;A
2020;ES614;Y_LT15;583;F;DEATHS;7.0;A
2020;ES614;Y_LT15;583;_T;DEATHS;14.0;A
2020;ES614;Y15-29;838410;M;DEATHS;2.0;A
2020;ES614;Y15-29;838410;F;DEATHS;1.0;A
2020;ES614;Y15-29;838410;_T;DEATHS;3.0;A
2020;ES614;Y15-29;57731;M;DEATHS;25.0;A
2020;ES614;Y15-29;57731;F;DEATHS;18.0;A
2020;ES614;Y15-29;57731;_T;DEATHS;43.0;A
2020;ES614;Y15-29;583;M;DEATHS;27.0;A
2020;ES614;Y15-29;583;F;DEATHS;19.0;A
2020;ES614;Y15-29;583;_T;DEATHS;46.0;A
2020;ES614;Y30-44;838410;M;DEATHS;1.0;A
2020;ES614;Y30-44;838410;F;DEATHS;1.0;A
2020;ES614;Y30-44;838410;_T;DEATHS;2.0;A
2020;ES614;Y30-44;838411;M;DEATHS;1.0;A
2020;ES614;Y30-44;838411;_T;DEATHS;1.0;A
2020;ES614;Y30-44;57731;M;DEATHS;35.0;A
2020;ES614;Y30-44;57731;F;DEATHS;18.0;A
2020;ES614;Y30-44;57731;_T;DEATHS;53.0;A
2020;ES614;Y30-44;583;M;DEATHS;37.0;A
2020;ES614;Y30-44;583;F;DEATHS;19.0;A
2020;ES614;Y30-44;583;_T;DEATHS;56.0;A
2020;ES614;Y45-64;838410;M;DEATHS;2.0;A
2020;ES614;Y45-64;838410;_T;DEATHS;2.0;A
2020;ES614;Y45-64;57731;M;DEATHS;55.0;A
2020;ES614;Y45-64;57731;F;DEATHS;26.0;A
2020;ES614;Y45-64;57731;_T;DEATHS;81.0;A
2020;ES614;Y45-64;583;M;DEATHS;57.0;A
2020;ES614;Y45-64;583;F;DEATHS;26.0;A
2020;ES614;Y45-64;583;_T;DEATHS;83.0;A
2020;ES614;Y65-100;838410;M;DEATHS;7.0;A
2020;ES614;Y65-100;838410;F;DEATHS;3.0;A
2020;ES614;Y65-100;838410;_T;DEATHS;10.0;A
2020;ES614;Y65-100;57731;M;DEATHS;80.0;A
2020;ES614;Y65-100;57731;F;DEATHS;43.0;A
2020;ES614;Y65-100;57731;_T;DEATHS;123.0;A
2020;ES614;Y65-100;583;M;DEATHS;87.0;A
2020;ES614;Y65-100;583;F;DEATHS;46.0;A
2020;ES614;Y65-100;583;_T;DEATHS;133.0;A
2020;ES614;Y50-54;838410;M;DEATHS;10.0;A
2020;ES614;Y50-54;838410;F;DEATHS;1.0;A
2020;ES614;Y50-54;838410;_T;DEATHS;11.0;A
2020;ES614;Y50-54;838411;M;DEATHS;4.0;A
2020;ES614;Y50-54;838411;_T;DEATHS;4.0;A
2020;ES614;Y50-54;57731;M;DEATHS;132.0;A
2020;ES614;Y50-54;57731;F;DEATHS;70.0;A
2020;ES614;Y50-54;57731;_T;DEATHS;202.0;A
2020;ES614;Y50-54;583;M;DEATHS;146.0;A
2020;ES614;Y50-54;583;F;DEATHS;71.0;A
2020;ES614;Y50-54;583;_T;DEATHS;217.0;A
2020;ES614;Y55-59;838410;M;DEATHS;21.0;A
2020;ES614;Y55-59;838410;F;DEATHS;7.0;A
2020;ES614;Y55-59;838410;_T;DEATHS;28.0;A
2020;ES614;Y55-59;838411;M;DEATHS;2.0;A
2020;ES614;Y55-59;838411;F;DEATHS;2.0;A
2020;ES614;Y55-59;838411;_T;DEATHS;4.0;A
2020;ES614;Y55-59;57731;M;DEATHS;199.0;A
2020;ES614;Y55-59;57731;F;DEATHS;117.0;A
2020;ES614;Y55-59;57731;_T;DEATHS;316.0;A
2020;ES614;Y55-59;583;M;DEATHS;222.0;A
2020;ES614;Y55-59;583;F;DEATHS;126.0;A
2020;ES614;Y55-59;583;_T;DEATHS;348.0;A
2020;ES614;Y60-64;838410;M;DEATHS;29.0;A
2020;ES614;Y60-64;838410;F;DEATHS;20.0;A
2020;ES614;Y60-64;838410;_T;DEATHS;49.0;A
2020;ES614;Y60-64;838411;M;DEATHS;2.0;A
2020;ES614;Y60-64;838411;_T;DEATHS;2.0;A
2020;ES614;Y60-64;57731;M;DEATHS;258.0;A
2020;ES614;Y60-64;57731;F;DEATHS;134.0;A
2020;ES614;Y60-64;57731;_T;DEATHS;392.0;A
2020;ES614;Y60-64;583;M;DEATHS;289.0;A
2020;ES614;Y60-64;583;F;DEATHS;154.0;A
2020;ES614;Y60-64;583;_T;DEATHS;443.0;A
2020;ES614;Y65-69;838410;M;DEATHS;39.0;A
2020;ES614;Y65-69;838410;F;DEATHS;16.0;A
2020;ES614;Y65-69;838410;_T;DEATHS;55.0;A
2020;ES614;Y65-69;838411;M;DEATHS;1.0;A
2020;ES614;Y65-69;838411;_T;DEATHS;1.0;A
2020;ES614;Y65-69;57731;M;DEATHS;297.0;A
2020;ES614;Y65-69;57731;F;DEATHS;131.0;A
2020;ES614;Y65-69;57731;_T;DEATHS;428.0;A
2020;ES614;Y65-69;583;M;DEATHS;337.0;A
2020;ES614;Y65-69;583;F;DEATHS;147.0;A
2020;ES614;Y65-69;583;_T;DEATHS;484.0;A
2020;ES614;Y70-74;838410;M;DEATHS;65.0;A
2020;ES614;Y70-74;838410;F;DEATHS;33.0;A
2020;ES614;Y70-74;838410;_T;DEATHS;98.0;A
2020;ES614;Y70-74;838411;M;DEATHS;4.0;A
2020;ES614;Y70-74;838411;F;DEATHS;3.0;A
2020;ES614;Y70-74;838411;_T;DEATHS;7.0;A
2020;ES614;Y70-74;57731;M;DEATHS;381.0;A
2020;ES614;Y70-74;57731;F;DEATHS;236.0;A
2020;ES614;Y70-74;57731;_T;DEATHS;617.0;A
2020;ES614;Y70-74;583;M;DEATHS;450.0;A
2020;ES614;Y70-74;583;F;DEATHS;272.0;A
2020;ES614;Y70-74;583;_T;DEATHS;722.0;A
2020;ES614;Y75-79;838410;M;DEATHS;108.0;A
2020;ES614;Y75-79;838410;F;DEATHS;71.0;A
2020;ES614;Y75-79;838410;_T;DEATHS;179.0;A
2020;ES614;Y75-79;838411;M;DEATHS;4.0;A
2020;ES614;Y75-79;838411;F;DEATHS;4.0;A
2020;ES614;Y75-79;838411;_T;DEATHS;8.0;A
2020;ES614;Y75-79;57731;M;DEATHS;537.0;A
2020;ES614;Y75-79;57731;F;DEATHS;389.0;A
2020;ES614;Y75-79;57731;_T;DEATHS;926.0;A
2020;ES614;Y75-79;583;M;DEATHS;649.0;A
2020;ES614;Y75-79;583;F;DEATHS;464.0;A
2020;ES614;Y75-79;583;_T;DEATHS;1113.0;A
2020;ES614;Y80-84;838410;M;DEATHS;111.0;A
2020;ES614;Y80-84;838410;F;DEATHS;101.0;A
2020;ES614;Y80-84;838410;_T;DEATHS;212.0;A
2020;ES614;Y80-84;838411;M;DEATHS;18.0;A
2020;ES614;Y80-84;838411;F;DEATHS;12.0;A
2020;ES614;Y80-84;838411;_T;DEATHS;30.0;A
2020;ES614;Y80-84;57731;M;DEATHS;658.0;A
2020;ES614;Y80-84;57731;F;DEATHS;670.0;A
2020;ES614;Y80-84;57731;_T;DEATHS;1328.0;A
2020;ES614;Y80-84;583;M;DEATHS;787.0;A
2020;ES614;Y80-84;583;F;DEATHS;783.0;A
2020;ES614;Y80-84;583;_T;DEATHS;1570.0;A
2020;ES614;Y85-89;838410;M;DEATHS;145.0;A
2020;ES614;Y85-89;838410;F;DEATHS;167.0;A
2020;ES614;Y85-89;838410;_T;DEATHS;312.0;A
2020;ES614;Y85-89;838411;M;DEATHS;16.0;A
2020;ES614;Y85-89;838411;F;DEATHS;20.0;A
2020;ES614;Y85-89;838411;_T;DEATHS;36.0;A
2020;ES614;Y85-89;57731;M;DEATHS;821.0;A
2020;ES614;Y85-89;57731;F;DEATHS;1048.0;A
2020;ES614;Y85-89;57731;_T;DEATHS;1869.0;A
2020;ES614;Y85-89;583;M;DEATHS;982.0;A
2020;ES614;Y85-89;583;F;DEATHS;1235.0;A
2020;ES614;Y85-89;583;_T;DEATHS;2217.0;A
2020;ES614;Y90-94;838410;M;DEATHS;73.0;A
2020;ES614;Y90-94;838410;F;DEATHS;108.0;A
2020;ES614;Y90-94;838410;_T;DEATHS;181.0;A
2020;ES614;Y90-94;838411;M;DEATHS;8.0;A
2020;ES614;Y90-94;838411;F;DEATHS;15.0;A
2020;ES614;Y90-94;838411;_T;DEATHS;23.0;A
2020;ES614;Y90-94;57731;M;DEATHS;482.0;A
2020;ES614;Y90-94;57731;F;DEATHS;858.0;A
2020;ES614;Y90-94;57731;_T;DEATHS;1340.0;A
2020;ES614;Y90-94;583;M;DEATHS;563.0;A
2020;ES614;Y90-94;583;F;DEATHS;981.0;A
2020;ES614;Y90-94;583;_T;DEATHS;1544.0;A
2020;ES614;Y95-99;838410;M;DEATHS;33.0;A
2020;ES614;Y95-99;838410;F;DEATHS;45.0;A
2020;ES614;Y95-99;838410;_T;DEATHS;78.0;A
2020;ES614;Y95-99;838411;M;DEATHS;4.0;A
2020;ES614;Y95-99;838411;F;DEATHS;4.0;A
2020;ES614;Y95-99;838411;_T;DEATHS;8.0;A
2020;ES614;Y95-99;57731;M;DEATHS;120.0;A
2020;ES614;Y95-99;57731;F;DEATHS;325.0;A
2020;ES614;Y95-99;57731;_T;DEATHS;445.0;A
2020;ES614;Y95-99;583;M;DEATHS;157.0;A
2020;ES614;Y95-99;583;F;DEATHS;374.0;A
2020;ES614;Y95-99;583;_T;DEATHS;531.0;A
2020;ES614;Y_GE100;838410;M;DEATHS;1.0;A
