D_TEMPORAL_0;D_TERRITORIO_0;D_NACIONACONYUGES_0;INDICATOR;OBS_VALUE;FREQ
2016;ES614;2;SEP;1.7288;A
2016;ES614;3;SEP;;A
2016;ES614;30;SEP;1.7288;A
2016;ES614;4;SEP;1.7288;A
2016;ES614;5;SEP;;A
2016;ES615;00;SEP;50.6884;A
2016;ES615;11;SEP;47.9592;A
2016;ES615;10;SEP;47.9592;A
2016;ES615;1;SEP;47.9592;A
2016;ES615;22;SEP;2.7292;A
2016;ES615;20;SEP;2.7292;A
2016;ES615;2;SEP;1.0;A
2016;ES615;3;SEP;1.7292;A
2016;ES615;30;SEP;;A
2016;ES615;4;SEP;;A
2016;ES615;5;SEP;;A
2016;ES616;00;SEP;72.7504;A
2016;ES616;11;SEP;72.7504;A
2016;ES616;10;SEP;72.7504;A
2016;ES616;1;SEP;72.7504;A
2016;ES616;22;SEP;;A
2016;ES616;20;SEP;;A
2016;ES616;2;SEP;;A
2016;ES616;3;SEP;;A
2016;ES616;30;SEP;;A
2016;ES616;4;SEP;;A
2016;ES616;5;SEP;;A
2016;ES617;00;SEP;172.0624;A
2016;ES617;11;SEP;154.0552;A
2016;ES617;10;SEP;154.0552;A
2016;ES617;1;SEP;154.0552;A
2016;ES617;22;SEP;18.0072;A
2016;ES617;20;SEP;9.0036;A
2016;ES617;2;SEP;7.503;A
2016;ES617;3;SEP;1.5006;A
2016;ES617;30;SEP;9.0036;A
2016;ES617;4;SEP;4.5018;A
2016;ES617;5;SEP;4.5018;A
2016;ES618;00;SEP;203.5066;A
2016;ES618;11;SEP;199.922;A
2016;ES618;10;SEP;199.922;A
2016;ES618;1;SEP;199.922;A
2016;ES618;22;SEP;3.5846;A
2016;ES618;20;SEP;3.5846;A
2016;ES618;2;SEP;;A
2016;ES618;3;SEP;3.5846;A
2016;ES618;30;SEP;;A
2016;ES618;4;SEP;;A
2016;ES618;5;SEP;;A
2015;ES61;00;SEP;899.1127;A
2015;ES61;11;SEP;880.9859;A
2015;ES61;10;SEP;880.9859;A
2015;ES61;1;SEP;880.9859;A
2015;ES61;22;SEP;18.1268;A
2015;ES61;20;SEP;15.3647;A
2015;ES61;2;SEP;9.0558;A
2015;ES61;3;SEP;6.3089;A
2015;ES61;30;SEP;2.7621;A
2015;ES61;4;SEP;2.7621;A
2015;ES61;5;SEP;;A
2015;ES611;00;SEP;56.0604;A
2015;ES611;11;SEP;54.4818;A
2015;ES611;10;SEP;54.4818;A
2015;ES611;1;SEP;54.4818;A
2015;ES611;22;SEP;1.5786;A
2015;ES611;20;SEP;1.5786;A
2015;ES611;2;SEP;1.5786;A
2015;ES611;3;SEP;;A
2015;ES611;30;SEP;;A
2015;ES611;4;SEP;;A
2015;ES611;5;SEP;;A
2015;ES612;00;SEP;133.4995;A
2015;ES612;11;SEP;128.7181;A
2015;ES612;10;SEP;128.7181;A
2015;ES612;1;SEP;128.7181;A
2015;ES612;22;SEP;4.7814;A
2015;ES612;20;SEP;4.7814;A
2015;ES612;2;SEP;1.5938;A
2015;ES612;3;SEP;3.1876;A
2015;ES612;30;SEP;;A
2015;ES612;4;SEP;;A
2015;ES612;5;SEP;;A
2015;ES613;00;SEP;117.3954;A
2015;ES613;11;SEP;117.3954;A
2015;ES613;10;SEP;117.3954;A
2015;ES613;1;SEP;117.3954;A
2015;ES613;22;SEP;;A
2015;ES613;20;SEP;;A
2015;ES613;2;SEP;;A
2015;ES613;3;SEP;;A
2015;ES613;30;SEP;;A
2015;ES613;4;SEP;;A
2015;ES613;5;SEP;;A
2015;ES614;00;SEP;108.1972;A
2015;ES614;11;SEP;104.7592;A
2015;ES614;10;SEP;104.7592;A
2015;ES614;1;SEP;104.7592;A
2015;ES614;22;SEP;3.438;A
2015;ES614;20;SEP;3.438;A
2015;ES614;2;SEP;1.719;A
2015;ES614;3;SEP;1.719;A
2015;ES614;30;SEP;;A
2015;ES614;4;SEP;;A
2015;ES614;5;SEP;;A
2015;ES615;00;SEP;40.5241;A
2015;ES615;11;SEP;40.5241;A
2015;ES615;10;SEP;40.5241;A
2015;ES615;1;SEP;40.5241;A
2015;ES615;22;SEP;;A
2015;ES615;20;SEP;;A
2015;ES615;2;SEP;;A
2015;ES615;3;SEP;;A
2015;ES615;30;SEP;;A
2015;ES615;4;SEP;;A
2015;ES615;5;SEP;;A
2015;ES616;00;SEP;81.3217;A
2015;ES616;11;SEP;81.3217;A
2015;ES616;10;SEP;81.3217;A
2015;ES616;1;SEP;81.3217;A
2015;ES616;22;SEP;;A
2015;ES616;20;SEP;;A
2015;ES616;2;SEP;;A
2015;ES616;3;SEP;;A
2015;ES616;30;SEP;;A
2015;ES616;4;SEP;;A
2015;ES616;5;SEP;;A
2015;ES617;00;SEP;173.1336;A
2015;ES617;11;SEP;167.5244;A
2015;ES617;10;SEP;167.5244;A
2015;ES617;1;SEP;167.5244;A
2015;ES617;22;SEP;5.6092;A
2015;ES617;20;SEP;4.2069;A
2015;ES617;2;SEP;2.8046;A
2015;ES617;3;SEP;1.4023;A
2015;ES617;30;SEP;1.4023;A
2015;ES617;4;SEP;1.4023;A
2015;ES617;5;SEP;;A
2015;ES618;00;SEP;188.9808;A
2015;ES618;11;SEP;186.2612;A
2015;ES618;10;SEP;186.2612;A
2015;ES618;1;SEP;186.2612;A
2015;ES618;22;SEP;2.7196;A
2015;ES618;20;SEP;1.3598;A
2015;ES618;2;SEP;1.3598;A
2015;ES618;3;SEP;;A
2015;ES618;30;SEP;1.3598;A
2015;ES618;4;SEP;1.3598;A
2015;ES618;5;SEP;;A
2014;ES61;00;SEP;1033.68097;A
2014;ES61;11;SEP;1001.39039;A
2014;ES61;10;SEP;1001.39039;A
2014;ES61;1;SEP;1001.39039;A
2014;ES61;22;SEP;32.29058;A
2014;ES61;20;SEP;23.45245;A
2014;ES61;2;SEP;11.64405;A
2014;ES61;3;SEP;11.8084;A
2014;ES61;30;SEP;8.83813;A
2014;ES61;4;SEP;7.17266;A
2014;ES61;5;SEP;1.66547;A
2014;ES611;00;SEP;57.933;A
2014;ES611;11;SEP;50.868;A
2014;ES611;10;SEP;50.868;A
2014;ES611;1;SEP;50.868;A
2014;ES611;22;SEP;7.065;A
2014;ES611;20;SEP;2.826;A
2014;ES611;2;SEP;1.413;A
2014;ES611;3;SEP;1.413;A
2014;ES611;30;SEP;4.239;A
2014;ES611;4;SEP;4.239;A
2014;ES611;5;SEP;;A
2014;ES612;00;SEP;162.30564;A
2014;ES612;11;SEP;157.79715;A
2014;ES612;10;SEP;157.79715;A
2014;ES612;1;SEP;157.79715;A
2014;ES612;22;SEP;4.50849;A
2014;ES612;20;SEP;4.50849;A
2014;ES612;2;SEP;1.50283;A
2014;ES612;3;SEP;3.00566;A
2014;ES612;30;SEP;;A
2014;ES612;4;SEP;;A
2014;ES612;5;SEP;;A
2014;ES613;00;SEP;113.25196;A
2014;ES613;11;SEP;111.58649;A
2014;ES613;10;SEP;111.58649;A
2014;ES613;1;SEP;111.58649;A
2014;ES613;22;SEP;1.66547;A
2014;ES613;20;SEP;;A
2014;ES613;2;SEP;;A
2014;ES613;3;SEP;;A
2014;ES613;30;SEP;1.66547;A
2014;ES613;4;SEP;;A
2014;ES613;5;SEP;1.66547;A
2014;ES614;00;SEP;138.23355;A
2014;ES614;11;SEP;135.19545;A
2014;ES614;10;SEP;135.19545;A
2014;ES614;1;SEP;135.19545;A
2014;ES614;22;SEP;3.0381;A
2014;ES614;20;SEP;1.51905;A
2014;ES614;2;SEP;1.51905;A
2014;ES614;3;SEP;;A
2014;ES614;30;SEP;1.51905;A
2014;ES614;4;SEP;1.51905;A
2014;ES614;5;SEP;;A
2014;ES615;00;SEP;57.99901;A
2014;ES615;11;SEP;53.75518;A
2014;ES615;10;SEP;53.75518;A
2014;ES615;1;SEP;53.75518;A
2014;ES615;22;SEP;4.24383;A
2014;ES615;20;SEP;2.82922;A
2014;ES615;2;SEP;1.41461;A
2014;ES615;3;SEP;1.41461;A
2014;ES615;30;SEP;1.41461;A
2014;ES615;4;SEP;1.41461;A
2014;ES615;5;SEP;;A
2014;ES616;00;SEP;74.8578;A
2014;ES616;11;SEP;73.39;A
2014;ES616;10;SEP;73.39;A
2014;ES616;1;SEP;73.39;A
2014;ES616;22;SEP;1.4678;A
2014;ES616;20;SEP;1.4678;A
2014;ES616;2;SEP;;A
2014;ES616;3;SEP;1.4678;A
2014;ES616;30;SEP;;A
2014;ES616;4;SEP;;A
2014;ES616;5;SEP;;A
2014;ES617;00;SEP;207.69645;A
2014;ES617;11;SEP;201.25625;A
2014;ES617;10;SEP;201.25625;A
2014;ES617;1;SEP;201.25625;A
2014;ES617;22;SEP;6.4402;A
2014;ES617;20;SEP;6.4402;A
2014;ES617;2;SEP;3.2201;A
2014;ES617;3;SEP;3.2201;A
2014;ES617;30;SEP;;A
2014;ES617;4;SEP;;A
2014;ES617;5;SEP;;A
2014;ES618;00;SEP;221.40356;A
2014;ES618;11;SEP;217.54187;A
2014;ES618;10;SEP;217.54187;A
2014;ES618;1;SEP;217.54187;A
2014;ES618;22;SEP;3.86169;A
2014;ES618;20;SEP;3.86169;A
2014;ES618;2;SEP;2.57446;A
2014;ES618;3;SEP;1.28723;A
2014;ES618;30;SEP;;A
2014;ES618;4;SEP;;A
2014;ES618;5;SEP;;A
2013;ES61;00;SEP;974.08657;A
2013;ES61;11;SEP;940.76668;A
2013;ES61;10;SEP;940.76668;A
2013;ES61;1;SEP;940.76668;A
2013;ES61;22;SEP;33.31989;A
2013;ES61;20;SEP;23.31045;A
2013;ES61;2;SEP;13.2039;A
2013;ES61;3;SEP;10.10655;A
2013;ES61;30;SEP;10.00944;A
2013;ES61;4;SEP;5.70114;A
2013;ES61;5;SEP;4.3083;A
2013;ES611;00;SEP;64.0302;A
2013;ES611;11;SEP;59.1048;A
2013;ES611;10;SEP;59.1048;A
2013;ES611;1;SEP;59.1048;A
2013;ES611;22;SEP;4.9254;A
2013;ES611;20;SEP;4.9254;A
2013;ES611;2;SEP;3.2836;A
2013;ES611;3;SEP;1.6418;A
2013;ES611;30;SEP;;A
2013;ES611;4;SEP;;A
2013;ES611;5;SEP;;A
2013;ES612;00;SEP;161.1555;A
2013;ES612;11;SEP;159.69045;A
2013;ES612;10;SEP;159.69045;A
2013;ES612;1;SEP;159.69045;A
2013;ES612;22;SEP;1.46505;A
2013;ES612;20;SEP;;A
2013;ES612;2;SEP;;A
2013;ES612;3;SEP;;A
2013;ES612;30;SEP;1.46505;A
2013;ES612;4;SEP;1.46505;A
2013;ES612;5;SEP;;A
2013;ES613;00;SEP;97.66512;A
2013;ES613;11;SEP;96.30866;A
2013;ES613;10;SEP;96.30866;A
2013;ES613;1;SEP;96.30866;A
2013;ES613;22;SEP;1.35646;A
2013;ES613;20;SEP;1.35646;A
2013;ES613;2;SEP;;A
2013;ES613;3;SEP;1.35646;A
2013;ES613;30;SEP;;A
2013;ES613;4;SEP;;A
2013;ES614;00;SEP;103.65564;A
2013;ES614;11;SEP;100.92786;A
2013;ES614;10;SEP;100.92786;A
2013;ES614;1;SEP;100.92786;A
2013;ES614;22;SEP;2.72778;A
2013;ES614;20;SEP;1.36389;A
2013;ES614;2;SEP;;A
2013;ES614;3;SEP;1.36389;A
2013;ES614;30;SEP;1.36389;A
2013;ES614;4;SEP;1.36389;A
2013;ES614;5;SEP;;A
2013;ES615;00;SEP;66.06842;A
2013;ES615;11;SEP;64.63215;A
2013;ES615;10;SEP;64.63215;A
2013;ES615;1;SEP;64.63215;A
2013;ES615;22;SEP;1.43627;A
2013;ES615;20;SEP;1.43627;A
2013;ES615;2;SEP;1.43627;A
2013;ES615;3;SEP;;A
2013;ES615;30;SEP;;A
2013;ES615;4;SEP;;A
2013;ES615;5;SEP;;A
2013;ES616;00;SEP;88.90119;A
2013;ES616;11;SEP;87.49006;A
2013;ES616;10;SEP;87.49006;A
2013;ES616;1;SEP;87.49006;A
2013;ES616;22;SEP;1.41113;A
2013;ES616;20;SEP;1.41113;A
2013;ES616;2;SEP;1.41113;A
2013;ES616;3;SEP;;A
2013;ES616;30;SEP;;A
2013;ES616;4;SEP;;A
2013;ES616;5;SEP;;A
2013;ES617;00;SEP;186.693;A
2013;ES617;11;SEP;168.0237;A
2013;ES617;10;SEP;168.0237;A
2013;ES617;1;SEP;168.0237;A
2013;ES617;22;SEP;18.6693;A
2013;ES617;20;SEP;11.4888;A
2013;ES617;2;SEP;5.7444;A
2013;ES617;3;SEP;5.7444;A
2013;ES617;30;SEP;7.1805;A
2013;ES617;4;SEP;2.8722;A
2013;ES617;5;SEP;4.3083;A
2013;ES618;00;SEP;205.9175;A
2013;ES618;11;SEP;204.589;A
2013;ES618;10;SEP;204.589;A
2013;ES618;1;SEP;204.589;A
2013;ES618;22;SEP;1.3285;A
2013;ES618;20;SEP;1.3285;A
2013;ES618;2;SEP;1.3285;A
2013;ES618;3;SEP;;A
2013;ES618;30;SEP;;A
2013;ES618;4;SEP;;A
2013;ES618;5;SEP;;A
2012;ES61;00;SEP;1325.99833;A
2012;ES61;11;SEP;1258.25579;A
2012;ES61;10;SEP;1258.25579;A
2012;ES61;1;SEP;1258.25579;A
2012;ES61;22;SEP;67.74254;A
2012;ES61;20;SEP;48.85455;A
2012;ES61;2;SEP;26.59958;A
2012;ES61;3;SEP;22.25497;A
2012;ES61;30;SEP;18.88799;A
2012;ES61;4;SEP;17.03897;A
2012;ES61;5;SEP;1.84902;A
2012;ES611;00;SEP;81.0995;A
2012;ES611;11;SEP;78.99793;A
2012;ES611;10;SEP;78.99793;A
2012;ES611;1;SEP;78.99793;A
2012;ES611;22;SEP;2.10157;A
2012;ES611;20;SEP;2.10157;A
2012;ES611;2;SEP;;A
2012;ES611;3;SEP;2.10157;A
2012;ES611;30;SEP;;A
2012;ES611;4;SEP;;A
2012;ES611;5;SEP;;A
2012;ES612;00;SEP;217.75166;A
2012;ES612;11;SEP;213.68778;A
2012;ES612;10;SEP;213.68778;A
2012;ES612;1;SEP;213.68778;A
2012;ES612;22;SEP;4.06388;A
2012;ES612;20;SEP;4.06388;A
2012;ES612;2;SEP;2.03194;A
2012;ES612;3;SEP;2.03194;A
2012;ES612;30;SEP;;A
2012;ES612;4;SEP;;A
2012;ES612;5;SEP;;A
2012;ES613;00;SEP;108.2448;A
2012;ES613;11;SEP;104.94936;A
2012;ES613;10;SEP;104.94936;A
2012;ES613;1;SEP;104.94936;A
2012;ES613;22;SEP;3.29544;A
2012;ES613;20;SEP;3.29544;A
2012;ES613;2;SEP;3.29544;A
2012;ES613;3;SEP;;A
2012;ES613;30;SEP;;A
2012;ES613;4;SEP;;A
2012;ES613;5;SEP;;A
2012;ES614;00;SEP;139.01817;A
2012;ES614;11;SEP;125.17067;A
2012;ES614;10;SEP;125.17067;A
2012;ES614;1;SEP;125.17067;A
2012;ES614;22;SEP;13.8475;A
2012;ES614;20;SEP;6.92375;A
2012;ES614;2;SEP;;A
2012;ES614;3;SEP;6.92375;A
2012;ES614;30;SEP;6.92375;A
2012;ES614;4;SEP;6.92375;A
2012;ES614;5;SEP;;A
2012;ES615;00;SEP;60.6245;A
2012;ES615;11;SEP;58.30017;A
2012;ES615;10;SEP;58.30017;A
2012;ES615;1;SEP;58.30017;A
2012;ES615;22;SEP;2.32433;A
2012;ES615;20;SEP;2.32433;A
2012;ES615;2;SEP;2.32433;A
2012;ES615;3;SEP;;A
2012;ES615;30;SEP;;A
2012;ES615;4;SEP;;A
2012;ES615;5;SEP;;A
2012;ES616;00;SEP;141.41699;A
2012;ES616;11;SEP;138.81836;A
2012;ES616;10;SEP;138.81836;A
2012;ES616;1;SEP;138.81836;A
2012;ES616;22;SEP;2.59863;A
2012;ES616;20;SEP;;A
2012;ES616;2;SEP;;A
2012;ES616;3;SEP;;A
2012;ES616;30;SEP;2.59863;A
2012;ES616;4;SEP;2.59863;A
2012;ES616;5;SEP;;A
2012;ES617;00;SEP;271.91439;A
2012;ES617;11;SEP;245.85318;A
2012;ES617;10;SEP;245.85318;A
2012;ES617;1;SEP;245.85318;A
2012;ES617;22;SEP;26.06121;A
2012;ES617;20;SEP;20.51415;A
2012;ES617;2;SEP;13.6761;A
2012;ES617;3;SEP;6.83805;A
2012;ES617;30;SEP;5.54706;A
2012;ES617;4;SEP;3.69804;A
2012;ES617;5;SEP;1.84902;A
2012;ES618;00;SEP;305.92832;A
2012;ES618;11;SEP;292.47834;A
2012;ES618;10;SEP;292.47834;A
2012;ES618;1;SEP;292.47834;A
2012;ES618;22;SEP;13.44998;A
2012;ES618;20;SEP;9.63143;A
2012;ES618;2;SEP;5.27177;A
2012;ES618;3;SEP;4.35966;A
2012;ES618;30;SEP;3.81855;A
2012;ES618;4;SEP;3.81855;A
2012;ES618;5;SEP;;A
2011;ES61;00;SEP;1399.03667512;A
2011;ES61;11;SEP;1334.90924306;A
2011;ES61;10;SEP;1334.90924306;A
2011;ES61;1;SEP;1334.90924306;A
2011;ES61;22;SEP;64.12743206;A
2011;ES61;20;SEP;46.73582086;A
2011;ES61;2;SEP;17.5326821;A
2011;ES61;3;SEP;29.20313876;A
2011;ES61;30;SEP;17.3916112;A
2011;ES61;4;SEP;13.80118927;A
2011;ES61;5;SEP;3.59042193;A
2011;ES611;00;SEP;85.45557379;A
2011;ES611;11;SEP;73.0055817;A
2011;ES611;10;SEP;73.0055817;A
2011;ES611;1;SEP;73.0055817;A
2011;ES611;22;SEP;12.44999209;A
2011;ES611;20;SEP;5.14943392;A
2011;ES611;2;SEP;;A
2011;ES611;3;SEP;5.14943392;A
2011;ES611;30;SEP;7.30055817;A
2011;ES611;4;SEP;5.14943392;A
2011;ES611;5;SEP;2.15112425;A
2011;ES612;00;SEP;246.54489022;A
2011;ES612;11;SEP;233.04691591;A
2011;ES612;10;SEP;233.04691591;A
2011;ES612;1;SEP;233.04691591;A
2011;ES612;22;SEP;13.49797431;A
2011;ES612;20;SEP;13.49797431;A
2011;ES612;2;SEP;1.69138397;A
2011;ES612;3;SEP;11.80659034;A
2011;ES612;30;SEP;;A
2011;ES612;4;SEP;;A
2011;ES613;00;SEP;180.74680224;A
2011;ES613;11;SEP;175.07924436;A
2011;ES613;10;SEP;175.07924436;A
2011;ES613;1;SEP;175.07924436;A
2011;ES613;22;SEP;5.66755788;A
2011;ES613;20;SEP;5.66755788;A
2011;ES613;2;SEP;4.26775313;A
2011;ES613;3;SEP;1.39980475;A
2011;ES613;30;SEP;;A
2011;ES613;4;SEP;;A
2011;ES613;5;SEP;;A
2011;ES614;00;SEP;166.89356225;A
2011;ES614;11;SEP;154.94079474;A
2011;ES614;10;SEP;154.94079474;A
2011;ES614;1;SEP;154.94079474;A
2011;ES614;22;SEP;11.95276751;A
2011;ES614;20;SEP;9.314255;A
2011;ES614;2;SEP;;A
2011;ES614;3;SEP;9.314255;A
2011;ES614;30;SEP;2.63851251;A
2011;ES614;4;SEP;2.63851251;A
2011;ES614;5;SEP;;A
2011;ES615;00;SEP;59.07766582;A
2011;ES615;11;SEP;57.56983016;A
2011;ES615;10;SEP;57.56983016;A
2011;ES615;1;SEP;57.56983016;A
2011;ES615;22;SEP;1.50783566;A
2011;ES615;20;SEP;;A
2011;ES615;2;SEP;;A
2011;ES615;3;SEP;;A
2011;ES615;30;SEP;1.50783566;A
2011;ES615;4;SEP;1.50783566;A
2011;ES615;5;SEP;;A
2011;ES616;00;SEP;112.55728429;A
2011;ES616;11;SEP;112.55728429;A
2011;ES616;10;SEP;112.55728429;A
2011;ES616;1;SEP;112.55728429;A
2011;ES616;22;SEP;;A
2011;ES616;20;SEP;;A
2011;ES616;2;SEP;;A
2011;ES616;3;SEP;;A
2011;ES616;30;SEP;;A
2011;ES616;4;SEP;;A
2011;ES616;5;SEP;;A
2011;ES617;00;SEP;242.68781176;A
2011;ES617;11;SEP;229.76872615;A
2011;ES617;10;SEP;229.76872615;A
2011;ES617;1;SEP;229.76872615;A
2011;ES617;22;SEP;12.91908561;A
2011;ES617;20;SEP;10.04049025;A
2011;ES617;2;SEP;10.04049025;A
2011;ES617;3;SEP;;A
2011;ES617;30;SEP;2.87859536;A
2011;ES617;4;SEP;1.43929768;A
2011;ES617;5;SEP;1.43929768;A
2011;ES618;00;SEP;305.07308475;A
2011;ES618;11;SEP;298.94086575;A
2011;ES618;10;SEP;298.94086575;A
2011;ES618;1;SEP;298.94086575;A
2011;ES618;22;SEP;6.132219;A
2011;ES618;20;SEP;3.0661095;A
2011;ES618;2;SEP;1.53305475;A
2011;ES618;3;SEP;1.53305475;A
2011;ES618;30;SEP;3.0661095;A
2011;ES618;4;SEP;3.0661095;A
2011;ES618;5;SEP;;A
2010;ES61;00;SEP;1530.47424568;A
2010;ES61;11;SEP;1465.93484057;A
2010;ES61;10;SEP;1465.93484057;A
2010;ES61;1;SEP;1465.93484057;A
2010;ES61;22;SEP;64.53940511;A
2010;ES61;20;SEP;64.53940511;A
2010;ES61;2;SEP;36.76126471;A
2010;ES61;3;SEP;27.7781404;A
2010;ES611;00;SEP;67.26164627;A
2010;ES611;11;SEP;59.50419567;A
2010;ES611;10;SEP;59.50419567;A
2010;ES611;1;SEP;59.50419567;A
2010;ES611;22;SEP;7.7574506;A
2010;ES611;20;SEP;7.7574506;A
2010;ES611;2;SEP;4.65447036;A
2010;ES611;3;SEP;3.10298024;A
2010;ES612;00;SEP;276.67635717;A
2010;ES612;11;SEP;269.16892094;A
2010;ES612;10;SEP;269.16892094;A
2010;ES612;1;SEP;269.16892094;A
2010;ES612;22;SEP;7.50743623;A
2010;ES612;20;SEP;7.50743623;A
2010;ES612;2;SEP;5.83199787;A
2010;ES612;3;SEP;1.67543836;A
2010;ES613;00;SEP;201.9348937;A
2010;ES613;11;SEP;196.7855413;A
2010;ES613;10;SEP;196.7855413;A
2010;ES613;1;SEP;196.7855413;A
2010;ES613;22;SEP;5.1493524;A
2010;ES613;20;SEP;5.1493524;A
2010;ES613;2;SEP;1.28025058;A
2010;ES613;3;SEP;3.86910182;A
2010;ES614;00;SEP;185.5777762;A
2010;ES614;11;SEP;168.42776331;A
2010;ES614;10;SEP;168.42776331;A
2010;ES614;1;SEP;168.42776331;A
2010;ES614;22;SEP;17.15001289;A
2010;ES614;20;SEP;17.15001289;A
2010;ES614;2;SEP;9.18724033;A
2010;ES614;3;SEP;7.96277256;A
2010;ES615;00;SEP;67.9660588;A
2010;ES615;11;SEP;64.63967122;A
2010;ES615;10;SEP;64.63967122;A
2010;ES615;1;SEP;64.63967122;A
2010;ES615;22;SEP;3.32638758;A
2010;ES615;20;SEP;3.32638758;A
2010;ES615;2;SEP;3.32638758;A
2010;ES615;3;SEP;;A
2010;ES616;00;SEP;120.14646873;A
2010;ES616;11;SEP;120.14646873;A
2010;ES616;10;SEP;120.14646873;A
2010;ES616;1;SEP;120.14646873;A
2010;ES616;22;SEP;;A
2010;ES616;20;SEP;;A
2010;ES616;2;SEP;;A
2010;ES616;3;SEP;;A
2010;ES617;00;SEP;269.07493748;A
2010;ES617;11;SEP;254.05087798;A
2010;ES617;10;SEP;254.05087798;A
2010;ES617;1;SEP;254.05087798;A
2010;ES617;22;SEP;15.0240595;A
2010;ES617;20;SEP;15.0240595;A
2010;ES617;2;SEP;8.17950821;A
2010;ES617;3;SEP;6.84455129;A
2010;ES618;00;SEP;341.83610733;A
2010;ES618;11;SEP;333.21140142;A
2010;ES618;10;SEP;333.21140142;A
2010;ES618;1;SEP;333.21140142;A
2010;ES618;22;SEP;8.62470591;A
2010;ES618;20;SEP;8.62470591;A
2010;ES618;2;SEP;4.30140978;A
2010;ES618;3;SEP;4.32329613;A
2009;ES61;00;SEP;1592.640000016;A
2009;ES61;11;SEP;1506.4997269708;A
2009;ES61;10;SEP;1506.4997269708;A
2009;ES61;1;SEP;1506.4997269708;A
2009;ES61;22;SEP;86.1402730452;A
2009;ES61;20;SEP;61.9508602015;A
2009;ES61;2;SEP;30.7037857839;A
2009;ES61;3;SEP;31.2470744176;A
2009;ES61;30;SEP;24.1894128437;A
2009;ES61;4;SEP;18.7330025873;A
2009;ES61;5;SEP;5.4564102564;A
2009;ES611;00;SEP;82.4700000021;A
2009;ES611;11;SEP;74.8998297892;A
2009;ES611;10;SEP;74.8998297892;A
2009;ES611;1;SEP;74.8998297892;A
2009;ES611;22;SEP;7.5701702129;A
2009;ES611;20;SEP;6.5214468086;A
2009;ES611;2;SEP;2.212;A
2009;ES611;3;SEP;4.3094468086;A
2009;ES611;30;SEP;1.0487234043;A
2009;ES611;4;SEP;1.0487234043;A
2009;ES611;5;SEP;;A
2009;ES612;00;SEP;275.3500000001;A
2009;ES612;11;SEP;263.6329787235;A
2009;ES612;10;SEP;263.6329787235;A
2009;ES612;1;SEP;263.6329787235;A
2009;ES612;22;SEP;11.7170212766;A
2009;ES612;20;SEP;8.2065957447;A
2009;ES612;2;SEP;3.5104255319;A
2009;ES612;3;SEP;4.6961702128;A
2009;ES612;30;SEP;3.5104255319;A
2009;ES612;4;SEP;3.5104255319;A
2009;ES612;5;SEP;;A
2009;ES613;00;SEP;191.580000002;A
2009;ES613;11;SEP;182.763600002;A
2009;ES613;10;SEP;182.763600002;A
2009;ES613;1;SEP;182.763600002;A
2009;ES613;22;SEP;8.8164;A
2009;ES613;20;SEP;5.8776;A
2009;ES613;2;SEP;2.9388;A
2009;ES613;3;SEP;2.9388;A
2009;ES613;30;SEP;2.9388;A
2009;ES613;4;SEP;2.9388;A
2009;ES613;5;SEP;;A
2009;ES614;00;SEP;187.1600000002;A
2009;ES614;11;SEP;181.8960576925;A
2009;ES614;10;SEP;181.8960576925;A
2009;ES614;1;SEP;181.8960576925;A
2009;ES614;22;SEP;5.2639423077;A
2009;ES614;20;SEP;1.143125;A
2009;ES614;2;SEP;1.143125;A
2009;ES614;3;SEP;;A
2009;ES614;30;SEP;4.1208173077;A
2009;ES614;4;SEP;4.1208173077;A
2009;ES614;5;SEP;;A
2009;ES615;00;SEP;80.0000000014;A
2009;ES615;11;SEP;76.6843478274;A
2009;ES615;10;SEP;76.6843478274;A
2009;ES615;1;SEP;76.6843478274;A
2009;ES615;22;SEP;3.315652174;A
2009;ES615;20;SEP;1.657826087;A
2009;ES615;2;SEP;;A
2009;ES615;3;SEP;1.657826087;A
2009;ES615;30;SEP;1.657826087;A
2009;ES615;4;SEP;1.657826087;A
2009;ES615;5;SEP;;A
2009;ES616;00;SEP;140.120000003;A
2009;ES616;11;SEP;140.120000003;A
2009;ES616;10;SEP;140.120000003;A
2009;ES616;1;SEP;140.120000003;A
2009;ES616;22;SEP;;A
2009;ES616;20;SEP;;A
2009;ES616;2;SEP;;A
2009;ES616;3;SEP;;A
2009;ES616;30;SEP;;A
2009;ES616;4;SEP;;A
2009;ES616;5;SEP;;A
2009;ES617;00;SEP;262.8999999998;A
2009;ES617;11;SEP;225.3897435896;A
2009;ES617;10;SEP;225.3897435896;A
2009;ES617;1;SEP;225.3897435896;A
2009;ES617;22;SEP;37.5102564102;A
2009;ES617;20;SEP;26.5974358974;A
2009;ES617;2;SEP;14.141025641;A
2009;ES617;3;SEP;12.4564102564;A
2009;ES617;30;SEP;10.9128205128;A
2009;ES617;4;SEP;5.4564102564;A
2009;ES617;5;SEP;5.4564102564;A
2009;ES618;00;SEP;373.0600000074;A
2009;ES618;11;SEP;361.1131693436;A
2009;ES618;10;SEP;361.1131693436;A
2009;ES618;1;SEP;361.1131693436;A
2009;ES618;22;SEP;11.9468306638;A
2009;ES618;20;SEP;11.9468306638;A
2009;ES618;2;SEP;6.758409611;A
2009;ES618;3;SEP;5.1884210528;A
2009;ES618;30;SEP;;A
2009;ES618;4;SEP;;A
2009;ES618;5;SEP;;A
2008;ES61;00;SEP;1692.7371674121;A
2008;ES61;11;SEP;1619.1606905664;A
