TERRITORIO;SECC_CNAE09;OBS_STATUS;TEMPORAL;MACROMAG_CPA;INDICATOR;OBS_VALUE;FREQ
ES611;273782;A;2013;273771;NR;534.0;A
ES611;273782;A;2013;273772;NR;527.0;A
ES611;273782;A;2013;273773;NR;7.0;A
ES611;273782;A;2014;273760;NR;842489.0;A
ES611;273782;A;2014;273761;NR;545210.0;A
ES611;273782;A;2014;273762;NR;297279.0;A
ES611;273782;A;2014;273765;NR;82.356866205;A
ES611;273782;A;2014;273768;NR;21716.0;A
ES611;273782;A;2014;273769;NR;4791.0;A
ES611;273782;A;2014;273770;NR;270772.0;A
ES611;273782;A;2014;273771;NR;382.0;A
ES611;273782;A;2014;273772;NR;372.0;A
ES611;273782;A;2014;273773;NR;10.0;A
ES611;273782;A;2015;273760;NR;879518.0;A
ES611;273782;A;2015;273761;NR;509662.0;A
ES611;273782;A;2015;273762;NR;369856.0;A
ES611;273782;A;2015;273765;NR;100.0;A
ES611;273782;A;2015;273768;NR;25551.0;A
ES611;273782;A;2015;273769;NR;4748.0;A
ES611;273782;A;2015;273770;NR;339557.0;A
ES611;273782;A;2015;273771;NR;402.0;A
ES611;273782;A;2015;273772;NR;392.0;A
ES611;273782;A;2015;273773;NR;10.0;A
ES611;273782;A;2016;273760;NR;933258.0;A
ES611;273782;A;2016;273761;NR;612022.0;A
ES611;273782;A;2016;273762;NR;321236.0;A
ES611;273782;A;2016;273765;NR;92.967311609;A
ES611;273782;A;2016;273768;NR;31201.0;A
ES611;273782;A;2016;273769;NR;4130.0;A
ES611;273782;A;2016;273770;NR;285905.0;A
ES611;273782;A;2016;273771;NR;436.0;A
ES611;273782;A;2016;273772;NR;408.0;A
ES611;273782;A;2016;273773;NR;28.0;A
ES611;273782;A;2017;273760;NR;1116791.0;A
ES611;273782;A;2017;273761;NR;790536.0;A
ES611;273782;A;2017;273762;NR;326255.0;A
ES611;273782;A;2017;273765;NR;82.974187802;A
ES611;273782;A;2017;273768;NR;33669.0;A
ES611;273782;A;2017;273769;NR;4276.0;A
ES611;273782;A;2017;273770;NR;288310.0;A
ES611;273782;A;2017;273771;NR;435.0;A
ES611;273782;A;2017;273772;NR;406.0;A
ES611;273782;A;2017;273773;NR;29.0;A
ES611;273782;A;2018;273760;NR;1170852.0;A
ES611;273782;A;2018;273761;NR;805605.0;A
ES611;273782;A;2018;273762;NR;365247.0;A
ES611;273782;A;2018;273765;NR;87.942296589;A
ES611;273782;A;2018;273768;NR;35341.0;A
ES611;273782;A;2018;273769;NR;4811.0;A
ES611;273782;A;2018;273770;NR;325095.0;A
ES611;273782;A;2018;273771;NR;573.0;A
ES611;273782;A;2018;273772;NR;536.0;A
ES611;273782;A;2018;273773;NR;37.0;A
ES611;273782;P;2019;273760;NR;1480394.0;A
ES611;273782;P;2019;273761;NR;1081965.0;A
ES611;273782;P;2019;273762;NR;398429.0;A
ES611;273782;P;2019;273765;NR;98.192981759;A
ES611;273782;P;2019;273768;NR;46409.0;A
ES611;273782;P;2019;273769;NR;5164.0;A
ES611;273782;P;2019;273770;NR;346856.0;A
ES611;273782;P;2019;273771;NR;692.0;A
ES611;273782;P;2019;273772;NR;659.0;A
ES611;273782;P;2019;273773;NR;33.0;A
ES611;273783;A;2008;273760;NR;278611.0;A
ES611;273783;A;2008;273761;NR;162761.0;A
ES611;273783;A;2008;273762;NR;115850.0;A
ES611;273783;A;2008;273765;NR;97.756262735;A
ES611;273783;A;2008;273768;NR;74551.0;A
ES611;273783;A;2008;273769;NR;33.0;A
ES611;273783;A;2008;273770;NR;41266.0;A
ES611;273783;A;2008;273771;NR;2390.0;A
ES611;273783;A;2008;273772;NR;2349.0;A
ES611;273783;A;2008;273773;NR;41.0;A
ES611;273783;A;2009;273760;NR;312506.0;A
ES611;273783;A;2009;273761;NR;147879.0;A
ES611;273783;A;2009;273762;NR;164627.0;A
ES611;273783;A;2009;273765;NR;131.60977322;A
ES611;273783;A;2009;273768;NR;80657.0;A
ES611;273783;A;2009;273769;NR;-63.0;A
ES611;273783;A;2009;273770;NR;84033.0;A
ES611;273783;A;2009;273771;NR;2458.0;A
ES611;273783;A;2009;273772;NR;2422.0;A
ES611;273783;A;2009;273773;NR;36.0;A
ES611;273783;A;2010;273760;NR;247382.0;A
ES611;273783;A;2010;273761;NR;125303.0;A
ES611;273783;A;2010;273762;NR;122079.0;A
ES611;273783;A;2010;273765;NR;94.301032608;A
ES611;273783;A;2010;273768;NR;81747.0;A
ES611;273783;A;2010;273769;NR;186.0;A
ES611;273783;A;2010;273770;NR;40146.0;A
ES611;273783;A;2010;273771;NR;2589.0;A
ES611;273783;A;2010;273772;NR;2559.0;A
ES611;273783;A;2010;273773;NR;30.0;A
ES611;273783;A;2011;273760;NR;299308.0;A
ES611;273783;A;2011;273761;NR;154435.0;A
ES611;273783;A;2011;273762;NR;144873.0;A
ES611;273783;A;2011;273765;NR;107.272310824;A
ES611;273783;A;2011;273768;NR;94111.0;A
ES611;273783;A;2011;273769;NR;175.0;A
ES611;273783;A;2011;273770;NR;50587.0;A
ES611;273783;A;2011;273771;NR;2913.0;A
ES611;273783;A;2011;273772;NR;2880.0;A
ES611;273783;A;2011;273773;NR;33.0;A
ES611;273783;A;2012;273760;NR;312108.0;A
ES611;273783;A;2012;273761;NR;157329.0;A
ES611;273783;A;2012;273762;NR;154779.0;A
ES611;273783;A;2012;273765;NR;110.4185691;A
ES611;273783;A;2012;273768;NR;112707.0;A
ES611;273783;A;2012;273769;NR;1689.0;A
ES611;273783;A;2012;273770;NR;40383.0;A
ES611;273783;A;2012;273771;NR;3275.0;A
ES611;273783;A;2012;273772;NR;3252.0;A
ES611;273783;A;2012;273773;NR;23.0;A
ES611;273783;A;2013;273760;NR;320788.0;A
ES611;273783;A;2013;273761;NR;155937.0;A
ES611;273783;A;2013;273762;NR;164851.0;A
ES611;273783;A;2013;273765;NR;115.76264583;A
ES611;273783;A;2013;273768;NR;95897.0;A
ES611;273783;A;2013;273769;NR;2473.0;A
ES611;273783;A;2013;273770;NR;66481.0;A
ES611;273783;A;2013;273771;NR;2751.0;A
ES611;273783;A;2013;273772;NR;2696.0;A
ES611;273783;A;2013;273773;NR;55.0;A
ES611;273783;A;2014;273760;NR;353814.0;A
ES611;273783;A;2014;273761;NR;195062.0;A
ES611;273783;A;2014;273762;NR;158752.0;A
ES611;273783;A;2014;273765;NR;108.364929456;A
ES611;273783;A;2014;273768;NR;98169.0;A
ES611;273783;A;2014;273769;NR;1992.0;A
ES611;273783;A;2014;273770;NR;58591.0;A
ES611;273783;A;2014;273771;NR;2721.0;A
ES611;273783;A;2014;273772;NR;2666.0;A
ES611;273783;A;2014;273773;NR;55.0;A
ES611;273783;A;2015;273760;NR;315473.0;A
ES611;273783;A;2015;273761;NR;168446.0;A
ES611;273783;A;2015;273762;NR;147027.0;A
ES611;273783;A;2015;273765;NR;100.0;A
ES611;273783;A;2015;273768;NR;88481.0;A
ES611;273783;A;2015;273769;NR;1548.0;A
ES611;273783;A;2015;273770;NR;56998.0;A
ES611;273783;A;2015;273771;NR;2532.0;A
ES611;273783;A;2015;273772;NR;2448.0;A
ES611;273783;A;2015;273773;NR;84.0;A
ES611;273783;A;2016;273760;NR;392358.0;A
ES611;273783;A;2016;273761;NR;241218.0;A
ES611;273783;A;2016;273762;NR;151140.0;A
ES611;273783;A;2016;273765;NR;102.72399777;A
ES611;273783;A;2016;273768;NR;90616.0;A
ES611;273783;A;2016;273769;NR;1435.0;A
ES611;273783;A;2016;273770;NR;59089.0;A
ES611;273783;A;2016;273771;NR;2547.0;A
ES611;273783;A;2016;273772;NR;2484.0;A
ES611;273783;A;2016;273773;NR;63.0;A
ES611;273783;A;2017;273760;NR;293405.0;A
ES611;273783;A;2017;273761;NR;143911.0;A
ES611;273783;A;2017;273762;NR;149494.0;A
ES611;273783;A;2017;273765;NR;104.225362549;A
ES611;273783;A;2017;273768;NR;93079.0;A
ES611;273783;A;2017;273769;NR;1575.0;A
ES611;273783;A;2017;273770;NR;54840.0;A
ES611;273783;A;2017;273771;NR;2765.0;A
ES611;273783;A;2017;273772;NR;2699.0;A
ES611;273783;A;2017;273773;NR;66.0;A
ES611;273783;A;2018;273760;NR;306790.0;A
ES611;273783;A;2018;273761;NR;160277.0;A
ES611;273783;A;2018;273762;NR;146513.0;A
ES611;273783;A;2018;273765;NR;101.558863059;A
ES611;273783;A;2018;273768;NR;91902.0;A
ES611;273783;A;2018;273769;NR;1889.0;A
ES611;273783;A;2018;273770;NR;52722.0;A
ES611;273783;A;2018;273771;NR;2694.0;A
ES611;273783;A;2018;273772;NR;2631.0;A
ES611;273783;A;2018;273773;NR;63.0;A
ES611;273783;P;2019;273760;NR;283936.0;A
ES611;273783;P;2019;273761;NR;153944.0;A
ES611;273783;P;2019;273762;NR;129992.0;A
ES611;273783;P;2019;273765;NR;89.937228097;A
ES611;273783;P;2019;273768;NR;99798.0;A
ES611;273783;P;2019;273769;NR;1633.0;A
ES611;273783;P;2019;273770;NR;28561.0;A
ES611;273783;P;2019;273771;NR;2950.0;A
ES611;273783;P;2019;273772;NR;2884.0;A
ES611;273783;P;2019;273773;NR;66.0;A
ES611;273786;A;2008;273760;NR;4997668.0;A
ES611;273786;A;2008;273761;NR;3165295.0;A
ES611;273786;A;2008;273762;NR;1832373.0;A
ES611;273786;A;2008;273765;NR;246.26164215;A
ES611;273786;A;2008;273768;NR;914934.0;A
ES611;273786;A;2008;273769;NR;7876.0;A
ES611;273786;A;2008;273770;NR;909563.0;A
ES611;273786;A;2008;273771;NR;40427.0;A
ES611;273786;A;2008;273772;NR;35630.0;A
ES611;273786;A;2008;273773;NR;4797.0;A
ES611;273786;A;2009;273760;NR;4091365.0;A
ES611;273786;A;2009;273761;NR;2500199.0;A
ES611;273786;A;2009;273762;NR;1591166.0;A
ES611;273786;A;2009;273765;NR;210.407313235;A
ES611;273786;A;2009;273768;NR;679634.0;A
ES611;273786;A;2009;273769;NR;14020.0;A
ES611;273786;A;2009;273770;NR;897512.0;A
ES611;273786;A;2009;273771;NR;26053.0;A
ES611;273786;A;2009;273772;NR;22292.0;A
ES611;273786;A;2009;273773;NR;3761.0;A
ES611;273786;A;2010;273760;NR;2892803.0;A
ES611;273786;A;2010;273761;NR;1717574.0;A
ES611;273786;A;2010;273762;NR;1175229.0;A
ES611;273786;A;2010;273765;NR;162.64300279;A
ES611;273786;A;2010;273768;NR;536656.0;A
ES611;273786;A;2010;273769;NR;12034.0;A
ES611;273786;A;2010;273770;NR;626539.0;A
ES611;273786;A;2010;273771;NR;21053.0;A
ES611;273786;A;2010;273772;NR;17628.0;A
ES611;273786;A;2010;273773;NR;3425.0;A
ES611;273786;A;2011;273760;NR;2009424.0;A
ES611;273786;A;2011;273761;NR;1237602.0;A
ES611;273786;A;2011;273762;NR;771822.0;A
ES611;273786;A;2011;273765;NR;109.886052583;A
ES611;273786;A;2011;273768;NR;374509.0;A
ES611;273786;A;2011;273769;NR;8321.0;A
ES611;273786;A;2011;273770;NR;388992.0;A
ES611;273786;A;2011;273771;NR;16426.0;A
ES611;273786;A;2011;273772;NR;13492.0;A
ES611;273786;A;2011;273773;NR;2934.0;A
ES611;273786;A;2012;273760;NR;1845009.0;A
ES611;273786;A;2012;273761;NR;1117906.0;A
ES611;273786;A;2012;273762;NR;727103.0;A
ES611;273786;A;2012;273765;NR;110.323700606;A
ES611;273786;A;2012;273768;NR;275794.0;A
ES611;273786;A;2012;273769;NR;16520.0;A
ES611;273786;A;2012;273770;NR;434789.0;A
ES611;273786;A;2012;273771;NR;12904.0;A
ES611;273786;A;2012;273772;NR;10212.0;A
ES611;273786;A;2012;273773;NR;2692.0;A
ES611;273786;A;2013;273760;NR;1553590.0;A
ES611;273786;A;2013;273761;NR;1094317.0;A
ES611;273786;A;2013;273762;NR;459273.0;A
ES611;273786;A;2013;273765;NR;73.082998673;A
ES611;273786;A;2013;273768;NR;272794.0;A
ES611;273786;A;2013;273769;NR;6937.0;A
ES611;273786;A;2013;273770;NR;179542.0;A
ES611;273786;A;2013;273771;NR;11432.0;A
ES611;273786;A;2013;273772;NR;9031.0;A
ES611;273786;A;2013;273773;NR;2401.0;A
ES611;273786;A;2014;273760;NR;1526972.0;A
ES611;273786;A;2014;273761;NR;897336.0;A
ES611;273786;A;2014;273762;NR;629636.0;A
ES611;273786;A;2014;273765;NR;100.463263511;A
ES611;273786;A;2014;273768;NR;245474.0;A
ES611;273786;A;2014;273769;NR;18874.0;A
ES611;273786;A;2014;273770;NR;365288.0;A
ES611;273786;A;2014;273771;NR;11253.0;A
ES611;273786;A;2014;273772;NR;8919.0;A
ES611;273786;A;2014;273773;NR;2334.0;A
ES611;273786;A;2015;273760;NR;3445883.0;A
ES611;273786;A;2015;273761;NR;2814880.0;A
ES611;273786;A;2015;273762;NR;631003.0;A
ES611;273786;A;2015;273765;NR;100.0;A
ES611;273786;A;2015;273768;NR;280237.0;A
ES611;273786;A;2015;273769;NR;18515.0;A
ES611;273786;A;2015;273770;NR;332251.0;A
ES611;273786;A;2015;273771;NR;12694.0;A
ES611;273786;A;2015;273772;NR;10393.0;A
ES611;273786;A;2015;273773;NR;2301.0;A
ES611;273786;A;2016;273760;NR;2192163.0;A
ES611;273786;A;2016;273761;NR;1549369.0;A
ES611;273786;A;2016;273762;NR;642794.0;A
ES611;273786;A;2016;273765;NR;101.003077422;A
ES611;273786;A;2016;273768;NR;302041.0;A
ES611;273786;A;2016;273769;NR;14399.0;A
ES611;273786;A;2016;273770;NR;326354.0;A
ES611;273786;A;2016;273771;NR;13383.0;A
ES611;273786;A;2016;273772;NR;10887.0;A
ES611;273786;A;2016;273773;NR;2496.0;A
ES611;273786;A;2017;273760;NR;1733096.0;A
ES611;273786;A;2017;273761;NR;1054573.0;A
ES611;273786;A;2017;273762;NR;678523.0;A
ES611;273786;A;2017;273765;NR;103.916404671;A
ES611;273786;A;2017;273768;NR;317886.0;A
ES611;273786;A;2017;273769;NR;16498.0;A
ES611;273786;A;2017;273770;NR;344139.0;A
ES611;273786;A;2017;273771;NR;13673.0;A
ES611;273786;A;2017;273772;NR;11261.0;A
ES611;273786;A;2017;273773;NR;2412.0;A
ES611;273786;A;2018;273760;NR;2720098.0;A
ES611;273786;A;2018;273761;NR;1968828.0;A
ES611;273786;A;2018;273762;NR;751270.0;A
ES611;273786;A;2018;273765;NR;113.193951697;A
ES611;273786;A;2018;273768;NR;366343.0;A
ES611;273786;A;2018;273769;NR;15572.0;A
ES611;273786;A;2018;273770;NR;369355.0;A
ES611;273786;A;2018;273771;NR;15798.0;A
ES611;273786;A;2018;273772;NR;13035.0;A
ES611;273786;A;2018;273773;NR;2763.0;A
ES611;273786;P;2019;273760;NR;2528168.0;A
ES611;273786;P;2019;273761;NR;1781487.0;A
ES611;273786;P;2019;273762;NR;746681.0;A
ES611;273786;P;2019;273765;NR;108.405176769;A
ES611;273786;P;2019;273768;NR;376899.0;A
ES611;273786;P;2019;273769;NR;17027.0;A
ES611;273786;P;2019;273770;NR;352755.0;A
ES611;273786;P;2019;273771;NR;16320.0;A
ES611;273786;P;2019;273772;NR;13620.0;A
ES611;273786;P;2019;273773;NR;2700.0;A
ES611;273787;A;2008;273760;NR;14031970;A
ES611;273787;A;2008;273761;NR;5747234.0;A
ES611;273787;A;2008;273762;NR;8284736.0;A
ES611;273787;A;2008;273765;NR;93.69347956;A
ES611;273787;A;2008;273768;NR;4295936.0;A
ES611;273787;A;2008;273769;NR;58531.0;A
ES611;273787;A;2008;273770;NR;3930269.0;A
ES611;273787;A;2008;273771;NR;193723.0;A
ES611;273787;A;2008;273772;NR;162140.0;A
ES611;273787;A;2008;273773;NR;31583.0;A
ES611;273787;A;2009;273760;NR;13593220;A
ES611;273787;A;2009;273761;NR;5486133.0;A
ES611;273787;A;2009;273762;NR;8107087.0;A
ES611;273787;A;2009;273765;NR;90.608986718;A
ES611;273787;A;2009;273768;NR;4359494.0;A
ES611;273787;A;2009;273769;NR;69860.0;A
ES611;273787;A;2009;273770;NR;3677733.0;A
ES611;273787;A;2009;273771;NR;190529.0;A
ES611;273787;A;2009;273772;NR;159774.0;A
ES611;273787;A;2009;273773;NR;30755.0;A
ES611;273787;A;2010;273760;NR;13543216;A
ES611;273787;A;2010;273761;NR;5375882.0;A
ES611;273787;A;2010;273762;NR;8167334.0;A
ES611;273787;A;2010;273765;NR;92.116772817;A
ES611;273787;A;2010;273768;NR;4423637.0;A
ES611;273787;A;2010;273769;NR;72667.0;A
ES611;273787;A;2010;273770;NR;3671030.0;A
ES611;273787;A;2010;273771;NR;192867.0;A
ES611;273787;A;2010;273772;NR;163039.0;A
ES611;273787;A;2010;273773;NR;29828.0;A
ES611;273787;A;2011;273760;NR;14100324;A
ES611;273787;A;2011;273761;NR;5894992.0;A
ES611;273787;A;2011;273762;NR;8205332.0;A
ES611;273787;A;2011;273765;NR;92.162994551;A
ES611;273787;A;2011;273768;NR;4386777.0;A
ES611;273787;A;2011;273769;NR;80235.0;A
ES611;273787;A;2011;273770;NR;3738320.0;A
ES611;273787;A;2011;273771;NR;187805.0;A
ES611;273787;A;2011;273772;NR;158918.0;A
ES611;273787;A;2011;273773;NR;28887.0;A
ES611;273787;A;2012;273760;NR;13956283;A
ES611;273787;A;2012;273761;NR;5842469.0;A
ES611;273787;A;2012;273762;NR;8113814.0;A
ES611;273787;A;2012;273765;NR;91.384573248;A
ES611;273787;A;2012;273768;NR;4105219.0;A
ES611;273787;A;2012;273769;NR;141674.0;A
ES611;273787;A;2012;273770;NR;3866921.0;A
ES611;273787;A;2012;273771;NR;183372.0;A
ES611;273787;A;2012;273772;NR;153848.0;A
ES611;273787;A;2012;273773;NR;29524.0;A
ES611;273787;A;2013;273760;NR;13761996;A
ES611;273787;A;2013;273761;NR;5531219.0;A
ES611;273787;A;2013;273762;NR;8230777.0;A
ES611;273787;A;2013;273765;NR;93.826508266;A
ES611;273787;A;2013;273768;NR;4040778.0;A
ES611;273787;A;2013;273769;NR;174458.0;A
ES611;273787;A;2013;273770;NR;4015541.0;A
ES611;273787;A;2013;273771;NR;187622.0;A
ES611;273787;A;2013;273772;NR;156898.0;A
ES611;273787;A;2013;273773;NR;30724.0;A
ES611;273787;A;2014;273760;NR;13790782;A
ES611;273787;A;2014;273761;NR;5391134.0;A
ES611;273787;A;2014;273762;NR;8399648.0;A
ES611;273787;A;2014;273765;NR;95.472140967;A
ES611;273787;A;2014;273768;NR;4121094.0;A
ES611;273787;A;2014;273769;NR;173079.0;A
ES611;273787;A;2014;273770;NR;4105475.0;A
ES611;273787;A;2014;273771;NR;188883.0;A
ES611;273787;A;2014;273772;NR;158433.0;A
ES611;273787;A;2014;273773;NR;30450.0;A
ES611;273787;A;2015;273760;NR;15018623;A
ES611;273787;A;2015;273761;NR;6188498.0;A
ES611;273787;A;2015;273762;NR;8830125.0;A
ES611;273787;A;2015;273765;NR;100.0;A
ES611;273787;A;2015;273768;NR;4505848.0;A
ES611;273787;A;2015;273769;NR;168679.0;A
ES611;273787;A;2015;273770;NR;4155598.0;A
ES611;273787;A;2015;273771;NR;199014.0;A
ES611;273787;A;2015;273772;NR;168364.0;A
ES611;273787;A;2015;273773;NR;30650.0;A
ES611;273787;A;2016;273760;NR;15480288;A
ES611;273787;A;2016;273761;NR;6515149.0;A
ES611;273787;A;2016;273762;NR;8965139.0;A
ES611;273787;A;2016;273765;NR;100.382032724;A
ES611;273787;A;2016;273768;NR;4557075.0;A
ES611;273787;A;2016;273769;NR;161194.0;A
ES611;273787;A;2016;273770;NR;4246870.0;A
ES611;273787;A;2016;273771;NR;201393.0;A
ES611;273787;A;2016;273772;NR;170222.0;A
ES611;273787;A;2016;273773;NR;31171.0;A
ES611;273787;A;2017;273760;NR;16193238;A
ES611;273787;A;2017;273761;NR;6665159.0;A
ES611;273787;A;2017;273762;NR;9528079.0;A
ES611;273787;A;2017;273765;NR;105.579542283;A
ES611;273787;A;2017;273768;NR;4880112.0;A
ES611;273787;A;2017;273769;NR;150672.0;A
ES611;273787;A;2017;273770;NR;4497295.0;A
ES611;273787;A;2017;273771;NR;214878.0;A
ES611;273787;A;2017;273772;NR;183151.0;A
ES611;273787;A;2017;273773;NR;31727.0;A
ES611;273787;A;2018;273760;NR;17279385;A
ES611;273787;A;2018;273761;NR;6943380.0;A
ES611;273787;A;2018;273762;NR;10316978;A
ES611;273787;A;2018;273765;NR;113.092478055;A
ES611;273787;A;2018;273768;NR;5033295.0;A
ES611;273787;A;2018;273769;NR;187289.0;A
ES611;273787;A;2018;273770;NR;5096394.0;A
ES611;273787;A;2018;273771;NR;216760.0;A
ES611;273787;A;2018;273772;NR;185481.0;A
ES611;273787;A;2018;273773;NR;31279.0;A
ES611;273787;P;2019;273760;NR;17646105;A
ES611;273787;P;2019;273761;NR;7342729.0;A
ES611;273787;P;2019;273762;NR;10303376;A
ES611;273787;P;2019;273765;NR;111.567698847;A
ES611;273787;P;2019;273768;NR;5326091.0;A
ES611;273787;P;2019;273769;NR;164793.0;A
ES611;273787;P;2019;273770;NR;4812492.0;A
ES611;273787;P;2019;273771;NR;223715.0;A
ES611;273787;P;2019;273772;NR;191953.0;A
ES611;273787;P;2019;273773;NR;31762.0;A
ES611;273788;A;2008;273760;NR;6208545.0;A
ES611;273788;A;2008;273761;NR;3272395.0;A
ES611;273788;A;2008;273762;NR;2936150.0;A
ES611;273788;A;2008;273765;NR;84.941442758;A
ES611;273788;A;2008;273768;NR;1550646.0;A
ES611;273788;A;2008;273769;NR;-6093.0;A
ES611;273788;A;2008;273770;NR;1391597.0;A
ES611;273788;A;2008;273771;NR;89243.0;A
ES611;273788;A;2008;273772;NR;68450.0;A
ES611;273788;A;2008;273773;NR;20793.0;A
ES611;273788;A;2009;273760;NR;5884186.0;A
ES611;273788;A;2009;273761;NR;2983724.0;A
ES611;273788;A;2009;273762;NR;2900462.0;A
ES611;273788;A;2009;273765;NR;82.514532921;A
ES611;273788;A;2009;273768;NR;1546828.0;A
ES611;273788;A;2009;273769;NR;-1747.0;A
ES611;273788;A;2009;273770;NR;1355381.0;A
ES611;273788;A;2009;273771;NR;85891.0;A
ES611;273788;A;2009;273772;NR;65867.0;A
ES611;273788;A;2009;273773;NR;20024.0;A
ES611;273788;A;2010;273760;NR;5954476.0;A
ES611;273788;A;2010;273761;NR;3084851.0;A
ES611;273788;A;2010;273762;NR;2869625.0;A
ES611;273788;A;2010;273765;NR;82.499743343;A
ES611;273788;A;2010;273768;NR;1519324.0;A
ES611;273788;A;2010;273769;NR;-7158.0;A
ES611;273788;A;2010;273770;NR;1357459.0;A
ES611;273788;A;2010;273771;NR;85056.0;A
ES611;273788;A;2010;273772;NR;65869.0;A
ES611;273788;A;2010;273773;NR;19187.0;A
ES611;273788;A;2011;273760;NR;6541608.0;A
ES611;273788;A;2011;273761;NR;3575456.0;A
ES611;273788;A;2011;273762;NR;2966152.0;A
ES611;273788;A;2011;273765;NR;84.098095751;A
ES611;273788;A;2011;273768;NR;1594697.0;A
ES611;273788;A;2011;273769;NR;-6606.0;A
ES611;273788;A;2011;273770;NR;1378061.0;A
ES611;273788;A;2011;273771;NR;87417.0;A
ES611;273788;A;2011;273772;NR;68493.0;A
ES611;273788;A;2011;273773;NR;18924.0;A
ES611;273788;A;2012;273760;NR;6452545.0;A
ES611;273788;A;2012;273761;NR;3529645.0;A
ES611;273788;A;2012;273762;NR;2922900.0;A
ES611;273788;A;2012;273765;NR;82.36097081;A
ES611;273788;A;2012;273768;NR;1504996.0;A
ES611;273788;A;2012;273769;NR;14110.0;A
ES611;273788;A;2012;273770;NR;1403794.0;A
ES611;273788;A;2012;273771;NR;84334.0;A
ES611;273788;A;2012;273772;NR;65103.0;A
ES611;273788;A;2012;273773;NR;19231.0;A
ES611;273788;A;2013;273760;NR;6498696.0;A
ES611;273788;A;2013;273761;NR;3448408.0;A
ES611;273788;A;2013;273762;NR;3050288.0;A
ES611;273788;A;2013;273765;NR;87.639516316;A
ES611;273788;A;2013;273768;NR;1497331.0;A
ES611;273788;A;2013;273769;NR;34201.0;A
ES611;273788;A;2013;273770;NR;1518756.0;A
ES611;273788;A;2013;273771;NR;85842.0;A
ES611;273788;A;2013;273772;NR;66063.0;A
ES611;273788;A;2013;273773;NR;19779.0;A
ES611;273788;A;2014;273760;NR;6456110.0;A
ES611;273788;A;2014;273761;NR;3223407.0;A
ES611;273788;A;2014;273762;NR;3232703.0;A
ES611;273788;A;2014;273765;NR;92.818434592;A
ES611;273788;A;2014;273768;NR;1511462.0;A
ES611;273788;A;2014;273769;NR;42424.0;A
ES611;273788;A;2014;273770;NR;1678817.0;A
ES611;273788;A;2014;273771;NR;89521.0;A
ES611;273788;A;2014;273772;NR;70362.0;A
ES611;273788;A;2014;273773;NR;19159.0;A
ES611;273788;A;2015;273760;NR;7334981.0;A
ES611;273788;A;2015;273761;NR;3869481.0;A
ES611;273788;A;2015;273762;NR;3465500.0;A
ES611;273788;A;2015;273765;NR;100.0;A
ES611;273788;A;2015;273768;NR;1703450.0;A
ES611;273788;A;2015;273769;NR;36785.0;A
ES611;273788;A;2015;273770;NR;1725265.0;A
ES611;273788;A;2015;273771;NR;95552.0;A
ES611;273788;A;2015;273772;NR;76369.0;A
ES611;273788;A;2015;273773;NR;19183.0;A
ES611;273788;A;2016;273760;NR;7979589.0;A
ES611;273788;A;2016;273761;NR;4322719.0;A
ES611;273788;A;2016;273762;NR;3656870.0;A
ES611;273788;A;2016;273765;NR;103.828985247;A
ES611;273788;A;2016;273768;NR;1763457.0;A
ES611;273788;A;2016;273769;NR;32527.0;A
ES611;273788;A;2016;273770;NR;1860886.0;A
ES611;273788;A;2016;273771;NR;97623.0;A
ES611;273788;A;2016;273772;NR;78066.0;A
ES611;273788;A;2016;273773;NR;19557.0;A
ES611;273788;A;2017;273760;NR;8252007.0;A
ES611;273788;A;2017;273761;NR;4323971.0;A
ES611;273788;A;2017;273762;NR;3928036.0;A
ES611;273788;A;2017;273765;NR;109.968537629;A
ES611;273788;A;2017;273768;NR;1913862.0;A
ES611;273788;A;2017;273769;NR;39083.0;A
ES611;273788;A;2017;273770;NR;1975091.0;A
ES611;273788;A;2017;273771;NR;104537.0;A
ES611;273788;A;2017;273772;NR;84061.0;A
ES611;273788;A;2017;273773;NR;20476.0;A
ES611;273788;A;2018;273760;NR;8636085.0;A
ES611;273788;A;2018;273761;NR;4245188.0;A
ES611;273788;A;2018;273762;NR;4390897.0;A
ES611;273788;A;2018;273765;NR;122.058546212;A
ES611;273788;A;2018;273768;NR;1921998.0;A
ES611;273788;A;2018;273769;NR;43798.0;A
ES611;273788;A;2018;273770;NR;2425101.0;A
ES611;273788;A;2018;273771;NR;104405.0;A
ES611;273788;A;2018;273772;NR;84679.0;A
ES611;273788;A;2018;273773;NR;19726.0;A
ES611;273788;P;2019;273760;NR;8851145.0;A
ES611;273788;P;2019;273761;NR;4616893.0;A
ES611;273788;P;2019;273762;NR;4234252.0;A
ES611;273788;P;2019;273765;NR;116.837272816;A
ES611;273788;P;2019;273768;NR;2105831.0;A
ES611;273788;P;2019;273769;NR;36370.0;A
ES611;273788;P;2019;273770;NR;2092051.0;A
ES611;273788;P;2019;273771;NR;110275.0;A
ES611;273788;P;2019;273772;NR;90367.0;A
ES611;273788;P;2019;273773;NR;19908.0;A
ES611;273789;A;2008;273760;NR;3300049.0;A
ES611;273789;A;2008;273761;NR;1608665.0;A
ES611;273789;A;2008;273762;NR;1691384.0;A
ES611;273789;A;2008;273765;NR;86.280250573;A
ES611;273789;A;2008;273768;NR;989383.0;A
ES611;273789;A;2008;273769;NR;-4367.0;A
ES611;273789;A;2008;273770;NR;706368.0;A
ES611;273789;A;2008;273771;NR;57607.0;A
