TIME_PERIOD;REF_AREA;SEXO;D_NACIONALIDAD_0;EDAD;INDICATOR;OBS_VALUE;FREQ
2021;ES616;M;TOTAL;Y_GE50;HAB;53095.0;A
2021;ES616;M;TOTAL;Y65-69;HAB;15722.0;A
2021;ES616;M;TOTAL;;HAB;3448.0;A
2021;ES616;M;TOTAL;;HAB;3137.0;A
2021;ES616;M;TOTAL;;HAB;3308.0;A
2021;ES616;M;TOTAL;;HAB;3198.0;A
2021;ES616;M;TOTAL;;HAB;2631.0;A
2021;ES616;M;TOTAL;Y70-74;HAB;12174.0;A
2021;ES616;M;TOTAL;;HAB;2361.0;A
2021;ES616;M;TOTAL;;HAB;2631.0;A
2021;ES616;M;TOTAL;;HAB;2859.0;A
2021;ES616;M;TOTAL;;HAB;2354.0;A
2021;ES616;M;TOTAL;;HAB;1969.0;A
2021;ES616;M;TOTAL;Y75-79;HAB;9483.0;A
2021;ES616;M;TOTAL;;HAB;2211.0;A
2021;ES616;M;TOTAL;;HAB;2006.0;A
2021;ES616;M;TOTAL;;HAB;2103.0;A
2021;ES616;M;TOTAL;;HAB;1702.0;A
2021;ES616;M;TOTAL;;HAB;1461.0;A
2021;ES616;M;TOTAL;Y80-84;HAB;7622.0;A
2021;ES616;M;TOTAL;;HAB;2142.0;A
2021;ES616;M;TOTAL;;HAB;1022.0;A
2021;ES616;M;TOTAL;;HAB;1340.0;A
2021;ES616;M;TOTAL;;HAB;1636.0;A
2021;ES616;M;TOTAL;;HAB;1482.0;A
2021;ES616;M;TOTAL;;HAB;5538.0;A
2021;ES616;M;TOTAL;;HAB;1374.0;A
2021;ES616;M;TOTAL;;HAB;1236.0;A
2021;ES616;M;TOTAL;;HAB;1144.0;A
2021;ES616;M;TOTAL;;HAB;969.0;A
2021;ES616;M;TOTAL;;HAB;815.0;A
2021;ES616;M;TOTAL;;HAB;2169.0;A
2021;ES616;M;TOTAL;;HAB;721.0;A
2021;ES616;M;TOTAL;;HAB;558.0;A
2021;ES616;M;TOTAL;;HAB;421.0;A
2021;ES616;M;TOTAL;;HAB;274.0;A
2021;ES616;M;TOTAL;;HAB;195.0;A
2021;ES616;M;TOTAL;Y95-99;HAB;351.0;A
2021;ES616;M;TOTAL;;HAB;115.0;A
2021;ES616;M;TOTAL;;HAB;101.0;A
2021;ES616;M;TOTAL;;HAB;64.0;A
2021;ES616;M;TOTAL;;HAB;50.0;A
2021;ES616;M;TOTAL;;HAB;21.0;A
2021;ES616;M;TOTAL;Y_GE100;HAB;36.0;A
2021;ES616;M;TOTAL;;HAB;11.0;A
2021;ES616;M;TOTAL;;HAB;6.0;A
2021;ES616;M;TOTAL;;HAB;6.0;A
2021;ES616;M;TOTAL;;HAB;4.0;A
2021;ES616;M;TOTAL;;HAB;1.0;A
2021;ES616;M;TOTAL;;HAB;1.0;A
2021;ES616;M;TOTAL;;HAB;1.0;A
2021;ES616;M;TOTAL;;HAB;2.0;A
2021;ES616;M;TOTAL;;HAB;2.0;A
2021;ES616;M;TOTAL;;HAB;2.0;A
2021;ES616;M;ES;TOTAL;HAB;301358.0;A
2021;ES616;M;ES;Y_LT15;HAB;42637.0;A
2021;ES616;M;ES;Y1-4;HAB;12068.0;A
2021;ES616;M;ES;;HAB;2121.0;A
2021;ES616;M;ES;;HAB;2327.0;A
2021;ES616;M;ES;;HAB;2460.0;A
2021;ES616;M;ES;;HAB;2410.0;A
2021;ES616;M;ES;;HAB;2750.0;A
2021;ES616;M;ES;Y5-9;HAB;14044.0;A
2021;ES616;M;ES;;HAB;2695.0;A
2021;ES616;M;ES;;HAB;2684.0;A
2021;ES616;M;ES;;HAB;2666.0;A
2021;ES616;M;ES;;HAB;2981.0;A
2021;ES616;M;ES;;HAB;3018.0;A
2021;ES616;M;ES;Y10-14;HAB;16525.0;A
2021;ES616;M;ES;;HAB;3107.0;A
2021;ES616;M;ES;;HAB;3245.0;A
2021;ES616;M;ES;;HAB;3463.0;A
2021;ES616;M;ES;;HAB;3356.0;A
2021;ES616;M;ES;;HAB;3354.0;A
2021;ES616;M;ES;Y15-19;HAB;53514.0;A
2021;ES616;M;ES;Y15-19;HAB;16813.0;A
2021;ES616;M;ES;;HAB;3320.0;A
2021;ES616;M;ES;;HAB;3427.0;A
2021;ES616;M;ES;;HAB;3359.0;A
2021;ES616;M;ES;;HAB;3342.0;A
2021;ES616;M;ES;;HAB;3365.0;A
2021;ES616;M;ES;Y20-24;HAB;17662.0;A
2021;ES616;M;ES;;HAB;3480.0;A
2021;ES616;M;ES;;HAB;3697.0;A
2021;ES616;M;ES;;HAB;3488.0;A
2021;ES616;M;ES;;HAB;3476.0;A
2021;ES616;M;ES;;HAB;3521.0;A
2021;ES616;M;ES;Y25-29;HAB;19039.0;A
2021;ES616;M;ES;;HAB;3681.0;A
2021;ES616;M;ES;;HAB;3746.0;A
2021;ES616;M;ES;;HAB;3930.0;A
2021;ES616;M;ES;;HAB;3789.0;A
2021;ES616;M;ES;;HAB;3893.0;A
2021;ES616;M;ES;Y40-44;HAB;59645.0;A
2021;ES616;M;ES;Y30-34;HAB;18566.0;A
2021;ES616;M;ES;;HAB;3734.0;A
2021;ES616;M;ES;;HAB;3874.0;A
2021;ES616;M;ES;;HAB;3678.0;A
2021;ES616;M;ES;;HAB;3616.0;A
2021;ES616;M;ES;;HAB;3664.0;A
2021;ES616;M;ES;Y35-39;HAB;19178.0;A
2021;ES616;M;ES;;HAB;3578.0;A
2021;ES616;M;ES;;HAB;3760.0;A
2021;ES616;M;ES;;HAB;3855.0;A
2021;ES616;M;ES;;HAB;3901.0;A
2021;ES616;M;ES;;HAB;4084.0;A
2021;ES616;M;ES;Y40-44;HAB;21901.0;A
2021;ES616;M;ES;;HAB;4379.0;A
2021;ES616;M;ES;;HAB;4375.0;A
2021;ES616;M;ES;;HAB;4325.0;A
2021;ES616;M;ES;;HAB;4322.0;A
2021;ES616;M;ES;;HAB;4500.0;A
2021;ES616;M;ES;Y45-49;HAB;92881.0;A
2021;ES616;M;ES;Y45-49;HAB;22903.0;A
2021;ES616;M;ES;;HAB;4638.0;A
2021;ES616;M;ES;;HAB;4437.0;A
2021;ES616;M;ES;;HAB;4559.0;A
2021;ES616;M;ES;;HAB;4596.0;A
2021;ES616;M;ES;;HAB;4673.0;A
2021;ES616;M;ES;Y50-54;HAB;24127.0;A
2021;ES616;M;ES;;HAB;4814.0;A
2021;ES616;M;ES;;HAB;4749.0;A
2021;ES616;M;ES;;HAB;4770.0;A
2021;ES616;M;ES;;HAB;5073.0;A
2021;ES616;M;ES;;HAB;4721.0;A
2021;ES616;M;ES;Y55-59;HAB;24622.0;A
2021;ES616;M;ES;;HAB;5139.0;A
2021;ES616;M;ES;;HAB;5247.0;A
2021;ES616;M;ES;;HAB;4940.0;A
2021;ES616;M;ES;;HAB;4588.0;A
2021;ES616;M;ES;;HAB;4708.0;A
2021;ES616;M;ES;Y60-64;HAB;21229.0;A
2021;ES616;M;ES;;HAB;4671.0;A
2021;ES616;M;ES;;HAB;4301.0;A
2021;ES616;M;ES;;HAB;4394.0;A
2021;ES616;M;ES;;HAB;4033.0;A
2021;ES616;M;ES;;HAB;3830.0;A
2021;ES616;M;ES;Y_GE50;HAB;52681.0;A
2021;ES616;M;ES;Y65-69;HAB;15520.0;A
2021;ES616;M;ES;;HAB;3400.0;A
2021;ES616;M;ES;;HAB;3103.0;A
2021;ES616;M;ES;;HAB;3262.0;A
2021;ES616;M;ES;;HAB;3161.0;A
2021;ES616;M;ES;;HAB;2594.0;A
2021;ES616;M;ES;Y70-74;HAB;12054.0;A
2021;ES616;M;ES;;HAB;2330.0;A
2021;ES616;M;ES;;HAB;2610.0;A
2021;ES616;M;ES;;HAB;2834.0;A
2021;ES616;M;ES;;HAB;2332.0;A
2021;ES616;M;ES;;HAB;1948.0;A
2021;ES616;M;ES;Y75-79;HAB;9429.0;A
2021;ES616;M;ES;;HAB;2198.0;A
2021;ES616;M;ES;;HAB;1997.0;A
2021;ES616;M;ES;;HAB;2090.0;A
2021;ES616;M;ES;;HAB;1690.0;A
2021;ES616;M;ES;;HAB;1454.0;A
2021;ES616;M;ES;Y80-84;HAB;7594.0;A
2021;ES616;M;ES;;HAB;2135.0;A
2021;ES616;M;ES;;HAB;1016.0;A
2021;ES616;M;ES;;HAB;1333.0;A
2021;ES616;M;ES;;HAB;1630.0;A
2021;ES616;M;ES;;HAB;1480.0;A
2021;ES616;M;ES;;HAB;5531.0;A
2021;ES616;M;ES;;HAB;1373.0;A
2021;ES616;M;ES;;HAB;1235.0;A
2021;ES616;M;ES;;HAB;1141.0;A
2021;ES616;M;ES;;HAB;967.0;A
2021;ES616;M;ES;;HAB;815.0;A
2021;ES616;M;ES;;HAB;2167.0;A
2021;ES616;M;ES;;HAB;720.0;A
2021;ES616;M;ES;;HAB;558.0;A
2021;ES616;M;ES;;HAB;421.0;A
2021;ES616;M;ES;;HAB;274.0;A
2021;ES616;M;ES;;HAB;194.0;A
2021;ES616;M;ES;Y95-99;HAB;350.0;A
2021;ES616;M;ES;;HAB;115.0;A
2021;ES616;M;ES;;HAB;101.0;A
2021;ES616;M;ES;;HAB;64.0;A
2021;ES616;M;ES;;HAB;50.0;A
2021;ES616;M;ES;;HAB;20.0;A
2021;ES616;M;ES;Y_GE100;HAB;36.0;A
2021;ES616;M;ES;;HAB;11.0;A
2021;ES616;M;ES;;HAB;6.0;A
2021;ES616;M;ES;;HAB;6.0;A
2021;ES616;M;ES;;HAB;4.0;A
2021;ES616;M;ES;;HAB;1.0;A
2021;ES616;M;ES;;HAB;1.0;A
2021;ES616;M;ES;;HAB;1.0;A
2021;ES616;M;ES;;HAB;2.0;A
2021;ES616;M;ES;;HAB;2.0;A
2021;ES616;M;ES;;HAB;2.0;A
2021;ES616;M;OTHER_SPAIN;TOTAL;HAB;8965.0;A
2021;ES616;M;OTHER_SPAIN;Y_LT15;HAB;1179.0;A
2021;ES616;M;OTHER_SPAIN;Y1-4;HAB;400.0;A
2021;ES616;M;OTHER_SPAIN;;HAB;80.0;A
2021;ES616;M;OTHER_SPAIN;;HAB;82.0;A
2021;ES616;M;OTHER_SPAIN;;HAB;82.0;A
2021;ES616;M;OTHER_SPAIN;;HAB;80.0;A
2021;ES616;M;OTHER_SPAIN;;HAB;76.0;A
2021;ES616;M;OTHER_SPAIN;Y5-9;HAB;398.0;A
2021;ES616;M;OTHER_SPAIN;;HAB;90.0;A
2021;ES616;M;OTHER_SPAIN;;HAB;81.0;A
2021;ES616;M;OTHER_SPAIN;;HAB;64.0;A
2021;ES616;M;OTHER_SPAIN;;HAB;94.0;A
2021;ES616;M;OTHER_SPAIN;;HAB;69.0;A
2021;ES616;M;OTHER_SPAIN;Y10-14;HAB;381.0;A
2021;ES616;M;OTHER_SPAIN;;HAB;86.0;A
2021;ES616;M;OTHER_SPAIN;;HAB;73.0;A
2021;ES616;M;OTHER_SPAIN;;HAB;71.0;A
2021;ES616;M;OTHER_SPAIN;;HAB;71.0;A
2021;ES616;M;OTHER_SPAIN;;HAB;80.0;A
2021;ES616;M;OTHER_SPAIN;Y15-19;HAB;1824.0;A
2021;ES616;M;OTHER_SPAIN;Y15-19;HAB;461.0;A
2021;ES616;M;OTHER_SPAIN;;HAB;67.0;A
2021;ES616;M;OTHER_SPAIN;;HAB;66.0;A
2021;ES616;M;OTHER_SPAIN;;HAB;96.0;A
2021;ES616;M;OTHER_SPAIN;;HAB;115.0;A
2021;ES616;M;OTHER_SPAIN;;HAB;117.0;A
2021;ES616;M;OTHER_SPAIN;Y20-24;HAB;605.0;A
2021;ES616;M;OTHER_SPAIN;;HAB;119.0;A
2021;ES616;M;OTHER_SPAIN;;HAB;108.0;A
2021;ES616;M;OTHER_SPAIN;;HAB;124.0;A
2021;ES616;M;OTHER_SPAIN;;HAB;123.0;A
2021;ES616;M;OTHER_SPAIN;;HAB;131.0;A
2021;ES616;M;OTHER_SPAIN;Y25-29;HAB;758.0;A
2021;ES616;M;OTHER_SPAIN;;HAB;149.0;A
2021;ES616;M;OTHER_SPAIN;;HAB;153.0;A
2021;ES616;M;OTHER_SPAIN;;HAB;134.0;A
2021;ES616;M;OTHER_SPAIN;;HAB;150.0;A
2021;ES616;M;OTHER_SPAIN;;HAB;172.0;A
2021;ES616;M;OTHER_SPAIN;Y40-44;HAB;3297.0;A
2021;ES616;M;OTHER_SPAIN;Y30-34;HAB;977.0;A
2021;ES616;M;OTHER_SPAIN;;HAB;175.0;A
2021;ES616;M;OTHER_SPAIN;;HAB;200.0;A
2021;ES616;M;OTHER_SPAIN;;HAB;198.0;A
2021;ES616;M;OTHER_SPAIN;;HAB;184.0;A
2021;ES616;M;OTHER_SPAIN;;HAB;220.0;A
2021;ES616;M;OTHER_SPAIN;Y35-39;HAB;1161.0;A
2021;ES616;M;OTHER_SPAIN;;HAB;228.0;A
2021;ES616;M;OTHER_SPAIN;;HAB;231.0;A
2021;ES616;M;OTHER_SPAIN;;HAB;221.0;A
2021;ES616;M;OTHER_SPAIN;;HAB;231.0;A
2021;ES616;M;OTHER_SPAIN;;HAB;250.0;A
2021;ES616;M;OTHER_SPAIN;Y40-44;HAB;1159.0;A
2021;ES616;M;OTHER_SPAIN;;HAB;238.0;A
2021;ES616;M;OTHER_SPAIN;;HAB;256.0;A
2021;ES616;M;OTHER_SPAIN;;HAB;244.0;A
2021;ES616;M;OTHER_SPAIN;;HAB;232.0;A
2021;ES616;M;OTHER_SPAIN;;HAB;189.0;A
2021;ES616;M;OTHER_SPAIN;Y45-49;HAB;2251.0;A
2021;ES616;M;OTHER_SPAIN;Y45-49;HAB;888.0;A
2021;ES616;M;OTHER_SPAIN;;HAB;205.0;A
2021;ES616;M;OTHER_SPAIN;;HAB;168.0;A
2021;ES616;M;OTHER_SPAIN;;HAB;177.0;A
2021;ES616;M;OTHER_SPAIN;;HAB;183.0;A
2021;ES616;M;OTHER_SPAIN;;HAB;155.0;A
2021;ES616;M;OTHER_SPAIN;Y50-54;HAB;658.0;A
2021;ES616;M;OTHER_SPAIN;;HAB;163.0;A
2021;ES616;M;OTHER_SPAIN;;HAB;146.0;A
2021;ES616;M;OTHER_SPAIN;;HAB;130.0;A
2021;ES616;M;OTHER_SPAIN;;HAB;121.0;A
2021;ES616;M;OTHER_SPAIN;;HAB;98.0;A
2021;ES616;M;OTHER_SPAIN;Y55-59;HAB;419.0;A
2021;ES616;M;OTHER_SPAIN;;HAB;105.0;A
2021;ES616;M;OTHER_SPAIN;;HAB;87.0;A
2021;ES616;M;OTHER_SPAIN;;HAB;87.0;A
2021;ES616;M;OTHER_SPAIN;;HAB;71.0;A
2021;ES616;M;OTHER_SPAIN;;HAB;69.0;A
2021;ES616;M;OTHER_SPAIN;Y60-64;HAB;286.0;A
2021;ES616;M;OTHER_SPAIN;;HAB;60.0;A
2021;ES616;M;OTHER_SPAIN;;HAB;72.0;A
2021;ES616;M;OTHER_SPAIN;;HAB;54.0;A
2021;ES616;M;OTHER_SPAIN;;HAB;48.0;A
2021;ES616;M;OTHER_SPAIN;;HAB;52.0;A
2021;ES616;M;OTHER_SPAIN;Y_GE50;HAB;414.0;A
2021;ES616;M;OTHER_SPAIN;Y65-69;HAB;202.0;A
2021;ES616;M;OTHER_SPAIN;;HAB;48.0;A
2021;ES616;M;OTHER_SPAIN;;HAB;34.0;A
2021;ES616;M;OTHER_SPAIN;;HAB;46.0;A
2021;ES616;M;OTHER_SPAIN;;HAB;37.0;A
2021;ES616;M;OTHER_SPAIN;;HAB;37.0;A
2021;ES616;M;OTHER_SPAIN;Y70-74;HAB;120.0;A
2021;ES616;M;OTHER_SPAIN;;HAB;31.0;A
2021;ES616;M;OTHER_SPAIN;;HAB;21.0;A
2021;ES616;M;OTHER_SPAIN;;HAB;25.0;A
2021;ES616;M;OTHER_SPAIN;;HAB;22.0;A
2021;ES616;M;OTHER_SPAIN;;HAB;21.0;A
2021;ES616;M;OTHER_SPAIN;Y75-79;HAB;54.0;A
2021;ES616;M;OTHER_SPAIN;;HAB;13.0;A
2021;ES616;M;OTHER_SPAIN;;HAB;9.0;A
2021;ES616;M;OTHER_SPAIN;;HAB;13.0;A
2021;ES616;M;OTHER_SPAIN;;HAB;12.0;A
2021;ES616;M;OTHER_SPAIN;;HAB;7.0;A
2021;ES616;M;OTHER_SPAIN;Y80-84;HAB;28.0;A
2021;ES616;M;OTHER_SPAIN;;HAB;7.0;A
2021;ES616;M;OTHER_SPAIN;;HAB;6.0;A
2021;ES616;M;OTHER_SPAIN;;HAB;7.0;A
2021;ES616;M;OTHER_SPAIN;;HAB;6.0;A
2021;ES616;M;OTHER_SPAIN;;HAB;2.0;A
2021;ES616;M;OTHER_SPAIN;;HAB;7.0;A
2021;ES616;M;OTHER_SPAIN;;HAB;1.0;A
2021;ES616;M;OTHER_SPAIN;;HAB;1.0;A
2021;ES616;M;OTHER_SPAIN;;HAB;3.0;A
2021;ES616;M;OTHER_SPAIN;;HAB;2.0;A
2021;ES616;M;OTHER_SPAIN;;HAB;2.0;A
2021;ES616;M;OTHER_SPAIN;;HAB;1.0;A
2021;ES616;M;OTHER_SPAIN;;HAB;1.0;A
2021;ES616;M;OTHER_SPAIN;Y95-99;HAB;1.0;A
2021;ES616;M;OTHER_SPAIN;;HAB;1.0;A
2021;ES616;F;TOTAL;TOTAL;HAB;316867.0;A
2021;ES616;F;TOTAL;Y_LT15;HAB;41461.0;A
2021;ES616;F;TOTAL;Y1-4;HAB;11658.0;A
2021;ES616;F;TOTAL;;HAB;2041.0;A
2021;ES616;F;TOTAL;;HAB;2238.0;A
2021;ES616;F;TOTAL;;HAB;2375.0;A
2021;ES616;F;TOTAL;;HAB;2438.0;A
2021;ES616;F;TOTAL;;HAB;2566.0;A
2021;ES616;F;TOTAL;Y5-9;HAB;13736.0;A
2021;ES616;F;TOTAL;;HAB;2640.0;A
2021;ES616;F;TOTAL;;HAB;2754.0;A
2021;ES616;F;TOTAL;;HAB;2658.0;A
2021;ES616;F;TOTAL;;HAB;2732.0;A
2021;ES616;F;TOTAL;;HAB;2952.0;A
2021;ES616;F;TOTAL;Y10-14;HAB;16067.0;A
2021;ES616;F;TOTAL;;HAB;2969.0;A
2021;ES616;F;TOTAL;;HAB;3158.0;A
2021;ES616;F;TOTAL;;HAB;3338.0;A
2021;ES616;F;TOTAL;;HAB;3222.0;A
2021;ES616;F;TOTAL;;HAB;3380.0;A
2021;ES616;F;TOTAL;Y15-19;HAB;51785.0;A
2021;ES616;F;TOTAL;Y15-19;HAB;16338.0;A
2021;ES616;F;TOTAL;;HAB;3253.0;A
2021;ES616;F;TOTAL;;HAB;3283.0;A
2021;ES616;F;TOTAL;;HAB;3333.0;A
2021;ES616;F;TOTAL;;HAB;3242.0;A
2021;ES616;F;TOTAL;;HAB;3227.0;A
2021;ES616;F;TOTAL;Y20-24;HAB;17088.0;A
2021;ES616;F;TOTAL;;HAB;3379.0;A
2021;ES616;F;TOTAL;;HAB;3465.0;A
2021;ES616;F;TOTAL;;HAB;3344.0;A
2021;ES616;F;TOTAL;;HAB;3489.0;A
2021;ES616;F;TOTAL;;HAB;3411.0;A
2021;ES616;F;TOTAL;Y25-29;HAB;18359.0;A
2021;ES616;F;TOTAL;;HAB;3576.0;A
2021;ES616;F;TOTAL;;HAB;3492.0;A
2021;ES616;F;TOTAL;;HAB;3762.0;A
2021;ES616;F;TOTAL;;HAB;3812.0;A
2021;ES616;F;TOTAL;;HAB;3717.0;A
2021;ES616;F;TOTAL;Y40-44;HAB;59280.0;A
2021;ES616;F;TOTAL;Y30-34;HAB;18229.0;A
2021;ES616;F;TOTAL;;HAB;3639.0;A
2021;ES616;F;TOTAL;;HAB;3757.0;A
2021;ES616;F;TOTAL;;HAB;3555.0;A
2021;ES616;F;TOTAL;;HAB;3558.0;A
2021;ES616;F;TOTAL;;HAB;3720.0;A
2021;ES616;F;TOTAL;Y35-39;HAB;19214.0;A
2021;ES616;F;TOTAL;;HAB;3651.0;A
2021;ES616;F;TOTAL;;HAB;3778.0;A
2021;ES616;F;TOTAL;;HAB;3875.0;A
2021;ES616;F;TOTAL;;HAB;3958.0;A
2021;ES616;F;TOTAL;;HAB;3952.0;A
2021;ES616;F;TOTAL;Y40-44;HAB;21837.0;A
2021;ES616;F;TOTAL;;HAB;4304.0;A
2021;ES616;F;TOTAL;;HAB;4230.0;A
2021;ES616;F;TOTAL;;HAB;4404.0;A
2021;ES616;F;TOTAL;;HAB;4409.0;A
2021;ES616;F;TOTAL;;HAB;4490.0;A
2021;ES616;F;TOTAL;Y45-49;HAB;94221.0;A
2021;ES616;F;TOTAL;Y45-49;HAB;22650.0;A
2021;ES616;F;TOTAL;;HAB;4429.0;A
2021;ES616;F;TOTAL;;HAB;4561.0;A
2021;ES616;F;TOTAL;;HAB;4492.0;A
2021;ES616;F;TOTAL;;HAB;4663.0;A
2021;ES616;F;TOTAL;;HAB;4505.0;A
2021;ES616;F;TOTAL;Y50-54;HAB;24625.0;A
2021;ES616;F;TOTAL;;HAB;4661.0;A
2021;ES616;F;TOTAL;;HAB;4837.0;A
2021;ES616;F;TOTAL;;HAB;5051.0;A
2021;ES616;F;TOTAL;;HAB;5157.0;A
2021;ES616;F;TOTAL;;HAB;4919.0;A
2021;ES616;F;TOTAL;Y55-59;HAB;25252.0;A
2021;ES616;F;TOTAL;;HAB;5196.0;A
2021;ES616;F;TOTAL;;HAB;5457.0;A
2021;ES616;F;TOTAL;;HAB;5018.0;A
2021;ES616;F;TOTAL;;HAB;4828.0;A
2021;ES616;F;TOTAL;;HAB;4753.0;A
2021;ES616;F;TOTAL;Y60-64;HAB;21694.0;A
2021;ES616;F;TOTAL;;HAB;4871.0;A
2021;ES616;F;TOTAL;;HAB;4429.0;A
2021;ES616;F;TOTAL;;HAB;4472.0;A
2021;ES616;F;TOTAL;;HAB;4095.0;A
2021;ES616;F;TOTAL;;HAB;3827.0;A
2021;ES616;F;TOTAL;Y_GE50;HAB;70120.0;A
2021;ES616;F;TOTAL;Y65-69;HAB;16472.0;A
2021;ES616;F;TOTAL;;HAB;3570.0;A
2021;ES616;F;TOTAL;;HAB;3304.0;A
2021;ES616;F;TOTAL;;HAB;3495.0;A
2021;ES616;F;TOTAL;;HAB;3326.0;A
2021;ES616;F;TOTAL;;HAB;2777.0;A
2021;ES616;F;TOTAL;Y70-74;HAB;14300.0;A
2021;ES616;F;TOTAL;;HAB;2696.0;A
2021;ES616;F;TOTAL;;HAB;3066.0;A
2021;ES616;F;TOTAL;;HAB;3274.0;A
2021;ES616;F;TOTAL;;HAB;2863.0;A
2021;ES616;F;TOTAL;;HAB;2401.0;A
2021;ES616;F;TOTAL;Y75-79;HAB;13092.0;A
2021;ES616;F;TOTAL;;HAB;2904.0;A
2021;ES616;F;TOTAL;;HAB;2793.0;A
2021;ES616;F;TOTAL;;HAB;2792.0;A
2021;ES616;F;TOTAL;;HAB;2430.0;A
2021;ES616;F;TOTAL;;HAB;2173.0;A
2021;ES616;F;TOTAL;Y80-84;HAB;11819.0;A
2021;ES616;F;TOTAL;;HAB;3132.0;A
2021;ES616;F;TOTAL;;HAB;1652.0;A
2021;ES616;F;TOTAL;;HAB;2161.0;A
2021;ES616;F;TOTAL;;HAB;2508.0;A
2021;ES616;F;TOTAL;;HAB;2366.0;A
2021;ES616;F;TOTAL;;HAB;9255.0;A
2021;ES616;F;TOTAL;;HAB;2182.0;A
2021;ES616;F;TOTAL;;HAB;2075.0;A
2021;ES616;F;TOTAL;;HAB;1919.0;A
2021;ES616;F;TOTAL;;HAB;1634.0;A
2021;ES616;F;TOTAL;;HAB;1445.0;A
2021;ES616;F;TOTAL;;HAB;4140.0;A
2021;ES616;F;TOTAL;;HAB;1235.0;A
2021;ES616;F;TOTAL;;HAB;1044.0;A
2021;ES616;F;TOTAL;;HAB;846.0;A
2021;ES616;F;TOTAL;;HAB;545.0;A
2021;ES616;F;TOTAL;;HAB;470.0;A
2021;ES616;F;TOTAL;Y95-99;HAB;917.0;A
2021;ES616;F;TOTAL;;HAB;337.0;A
2021;ES616;F;TOTAL;;HAB;222.0;A
2021;ES616;F;TOTAL;;HAB;166.0;A
2021;ES616;F;TOTAL;;HAB;107.0;A
2021;ES616;F;TOTAL;;HAB;85.0;A
2021;ES616;F;TOTAL;Y_GE100;HAB;125.0;A
2021;ES616;F;TOTAL;;HAB;51.0;A
2021;ES616;F;TOTAL;;HAB;19.0;A
2021;ES616;F;TOTAL;;HAB;14.0;A
2021;ES616;F;TOTAL;;HAB;10.0;A
2021;ES616;F;TOTAL;;HAB;8.0;A
2021;ES616;F;TOTAL;;HAB;3.0;A
2021;ES616;F;TOTAL;;HAB;5.0;A
2021;ES616;F;TOTAL;;HAB;3.0;A
2021;ES616;F;TOTAL;;HAB;6.0;A
2021;ES616;F;TOTAL;;HAB;2.0;A
2021;ES616;F;TOTAL;;HAB;3.0;A
2021;ES616;F;TOTAL;;HAB;1.0;A
2021;ES616;F;ES;TOTAL;HAB;308932.0;A
2021;ES616;F;ES;Y_LT15;HAB;40383.0;A
2021;ES616;F;ES;Y1-4;HAB;11317.0;A
2021;ES616;F;ES;;HAB;1977.0;A
2021;ES616;F;ES;;HAB;2177.0;A
2021;ES616;F;ES;;HAB;2309.0;A
2021;ES616;F;ES;;HAB;2370.0;A
2021;ES616;F;ES;;HAB;2484.0;A
2021;ES616;F;ES;Y5-9;HAB;13350.0;A
2021;ES616;F;ES;;HAB;2549.0;A
2021;ES616;F;ES;;HAB;2666.0;A
2021;ES616;F;ES;;HAB;2580.0;A
2021;ES616;F;ES;;HAB;2666.0;A
2021;ES616;F;ES;;HAB;2889.0;A
2021;ES616;F;ES;Y10-14;HAB;15716.0;A
2021;ES616;F;ES;;HAB;2892.0;A
2021;ES616;F;ES;;HAB;3091.0;A
2021;ES616;F;ES;;HAB;3265.0;A
2021;ES616;F;ES;;HAB;3161.0;A
2021;ES616;F;ES;;HAB;3307.0;A
2021;ES616;F;ES;Y15-19;HAB;50164.0;A
2021;ES616;F;ES;Y15-19;HAB;15998.0;A
2021;ES616;F;ES;;HAB;3187.0;A
2021;ES616;F;ES;;HAB;3218.0;A
2021;ES616;F;ES;;HAB;3275.0;A
2021;ES616;F;ES;;HAB;3166.0;A
2021;ES616;F;ES;;HAB;3152.0;A
2021;ES616;F;ES;Y20-24;HAB;16539.0;A
2021;ES616;F;ES;;HAB;3297.0;A
2021;ES616;F;ES;;HAB;3374.0;A
2021;ES616;F;ES;;HAB;3232.0;A
2021;ES616;F;ES;;HAB;3352.0;A
2021;ES616;F;ES;;HAB;3284.0;A
2021;ES616;F;ES;Y25-29;HAB;17627.0;A
2021;ES616;F;ES;;HAB;3438.0;A
2021;ES616;F;ES;;HAB;3359.0;A
2021;ES616;F;ES;;HAB;3615.0;A
2021;ES616;F;ES;;HAB;3671.0;A
2021;ES616;F;ES;;HAB;3544.0;A
2021;ES616;F;ES;Y40-44;HAB;56376.0;A
2021;ES616;F;ES;Y30-34;HAB;17246.0;A
2021;ES616;F;ES;;HAB;3451.0;A
2021;ES616;F;ES;;HAB;3562.0;A
2021;ES616;F;ES;;HAB;3337.0;A
2021;ES616;F;ES;;HAB;3374.0;A
2021;ES616;F;ES;;HAB;3522.0;A
2021;ES616;F;ES;Y35-39;HAB;18200.0;A
2021;ES616;F;ES;;HAB;3458.0;A
2021;ES616;F;ES;;HAB;3575.0;A
2021;ES616;F;ES;;HAB;3675.0;A
2021;ES616;F;ES;;HAB;3747.0;A
2021;ES616;F;ES;;HAB;3745.0;A
2021;ES616;F;ES;Y40-44;HAB;20930.0;A
2021;ES616;F;ES;;HAB;4112.0;A
2021;ES616;F;ES;;HAB;4057.0;A
2021;ES616;F;ES;;HAB;4218.0;A
