TIME_PERIOD,REF_AREA,ESTADO_CIVIL,D_ESTADOCIVILC2_0,INDICATOR,OBS_VALUE,FREQ
2002,ES61,TOTAL,,SEP,257.555559,A
2002,ES61,TOTAL,,SEP,1262.29222,A
2002,ES61,,,SEP,11015.469722,A
2002,ES61,,,SEP,10701.176184,A
2002,ES61,,,SEP,15.344804,A
2002,ES61,,,SEP,149.570565,A
2002,ES61,,,SEP,149.378169,A
2002,ES61,,,SEP,91.408374,A
2002,ES61,,,SEP,45.437419,A
2002,ES61,,,SEP,22.589027,A
2002,ES61,,,SEP,22.056347,A
2002,ES61,,,SEP,1.325581,A
2002,ES61,,,SEP,363.027737,A
2002,ES61,,,SEP,270.96216,A
2002,ES61,,,SEP,6.13693,A
2002,ES61,,,SEP,85.928647,A
2002,ES61,,,SEP,1141.094345,A
2002,ES61,,,SEP,29.505875,A
2002,ES61,,,SEP,1111.58847,A
2002,ES611,TOTAL,,SEP,1013.99996,A
2002,ES611,TOTAL,,SEP,924.630472,A
2002,ES611,TOTAL,,SEP,5.155932,A
2002,ES611,TOTAL,,SEP,29.216948,A
2002,ES611,TOTAL,,SEP,54.996608,A
2002,ES611,,,SEP,936.66098,A
2002,ES611,,,SEP,904.006744,A
2002,ES611,,,SEP,3.437288,A
2002,ES611,,,SEP,12.030508,A
2002,ES611,,,SEP,17.18644,A
2002,ES611,,,SEP,10.311864,A
2002,ES611,,,SEP,5.155932,A
2002,ES611,,,SEP,1.718644,A
2002,ES611,,,SEP,3.437288,A
2002,ES611,,,SEP,24.061016,A
2002,ES611,,,SEP,10.311864,A
2002,ES611,,,SEP,13.749152,A
2002,ES611,,,SEP,42.9661,A
2002,ES611,,,SEP,5.155932,A
2002,ES611,,,SEP,37.810168,A
2002,ES612,TOTAL,,SEP,1800.000576,A
2002,ES612,TOTAL,,SEP,1538.279424,A
2002,ES612,TOTAL,,SEP,5.341248,A
2002,ES612,TOTAL,,SEP,33.3828,A
2002,ES612,TOTAL,,SEP,222.997104,A
2002,ES612,,,SEP,1548.96192,A
2002,ES612,,,SEP,1494.214128,A
2002,ES612,,,SEP,2.670624,A
2002,ES612,,,SEP,16.023744,A
2002,ES612,,,SEP,36.053424,A
2002,ES612,,,SEP,13.35312,A
2002,ES612,,,SEP,5.341248,A
2002,ES612,,,SEP,2.670624,A
2002,ES612,,,SEP,5.341248,A
2002,ES612,,,SEP,44.065296,A
2002,ES612,,,SEP,32.047488,A
2002,ES612,,,SEP,12.017808,A
2002,ES612,,,SEP,193.62024,A
2002,ES612,,,SEP,6.67656,A
2002,ES612,,,SEP,186.94368,A
2002,ES613,TOTAL,,SEP,1117.999998,A
2002,ES613,TOTAL,,SEP,1034.744679,A
2002,ES613,TOTAL,,SEP,2.643026,A
2002,ES613,TOTAL,,SEP,21.144208,A
2002,ES613,TOTAL,,SEP,59.468085,A
2002,ES613,,,SEP,1028.137114,A
2002,ES613,,,SEP,1001.706854,A
2002,ES613,,,SEP,2.643026,A
2002,ES613,,,SEP,14.536643,A
2002,ES613,,,SEP,9.250591,A
2002,ES613,,,SEP,6.607565,A
2002,ES613,,,SEP,5.286052,A
2002,ES613,,,SEP,1.321513,A
2002,ES613,,,SEP,30.394799,A
2002,ES613,,,SEP,25.108747,A
2002,ES613,,,SEP,5.286052,A
2002,ES613,,,SEP,52.86052,A
2002,ES613,,,SEP,2.643026,A
2002,ES613,,,SEP,50.217494,A
2002,ES614,TOTAL,,SEP,1362.000035,A
2002,ES614,TOTAL,,SEP,1290.018686,A
2002,ES614,TOTAL,,SEP,4.234197,A
2002,ES614,TOTAL,,SEP,28.22798,A
2002,ES614,TOTAL,,SEP,39.519172,A
2002,ES614,,,SEP,1297.075681,A
2002,ES614,,,SEP,1254.733711,A
2002,ES614,,,SEP,1.411399,A
2002,ES614,,,SEP,21.170985,A
2002,ES614,,,SEP,19.759586,A
2002,ES614,,,SEP,8.468394,A
2002,ES614,,,SEP,7.056995,A
2002,ES614,,,SEP,1.411399,A
2002,ES614,,,SEP,35.284975,A
2002,ES614,,,SEP,26.816581,A
2002,ES614,,,SEP,2.822798,A
2002,ES614,,,SEP,5.645596,A
2002,ES614,,,SEP,21.170985,A
2002,ES614,,,SEP,1.411399,A
2002,ES614,,,SEP,19.759586,A
2002,ES615,TOTAL,,SEP,693.999885,A
2002,ES615,TOTAL,,SEP,584.731818,A
2002,ES615,TOTAL,,SEP,5.906382,A
2002,ES615,TOTAL,,SEP,5.906382,A
2002,ES615,TOTAL,,SEP,97.455303,A
2002,ES615,,,SEP,578.825436,A
2002,ES615,,,SEP,569.965863,A
2002,ES615,,,SEP,5.906382,A
2002,ES615,,,SEP,2.953191,A
2002,ES615,,,SEP,8.859573,A
2002,ES615,,,SEP,2.953191,A
2002,ES615,,,SEP,5.906382,A
2002,ES615,,,SEP,11.812764,A
2002,ES615,,,SEP,11.812764,A
2002,ES615,,,SEP,94.502112,A
2002,ES615,,,SEP,94.502112,A
2002,ES616,TOTAL,,SEP,793.999797,A
2002,ES616,TOTAL,,SEP,741.343615,A
2002,ES616,TOTAL,,SEP,1.385689,A
2002,ES616,TOTAL,,SEP,8.314134,A
2002,ES616,TOTAL,,SEP,42.956359,A
2002,ES616,,,SEP,731.643792,A
2002,ES616,,,SEP,721.943969,A
2002,ES616,,,SEP,5.542756,A
2002,ES616,,,SEP,4.157067,A
2002,ES616,,,SEP,1.385689,A
2002,ES616,,,SEP,1.385689,A
2002,ES616,,,SEP,22.171024,A
2002,ES616,,,SEP,19.399646,A
2002,ES616,,,SEP,1.385689,A
2002,ES616,,,SEP,1.385689,A
2002,ES616,,,SEP,38.799292,A
2002,ES616,,,SEP,38.799292,A
2002,ES617,TOTAL,,SEP,2621.999218,A
2002,ES617,TOTAL,,SEP,2059.952874,A
2002,ES617,TOTAL,,SEP,3.976743,A
2002,ES617,TOTAL,,SEP,71.581374,A
2002,ES617,TOTAL,,SEP,486.488227,A
2002,ES617,,,SEP,2040.069159,A
2002,ES617,,,SEP,1973.790109,A
2002,ES617,,,SEP,1.325581,A
2002,ES617,,,SEP,35.790687,A
2002,ES617,,,SEP,29.162782,A
2002,ES617,,,SEP,21.209296,A
2002,ES617,,,SEP,11.930229,A
2002,ES617,,,SEP,2.651162,A
2002,ES617,,,SEP,5.302324,A
2002,ES617,,,SEP,1.325581,A
2002,ES617,,,SEP,100.744156,A
2002,ES617,,,SEP,70.255793,A
2002,ES617,,,SEP,30.488363,A
2002,ES617,,,SEP,459.976607,A
2002,ES617,,,SEP,3.976743,A
2002,ES617,,,SEP,455.999864,A
2002,ES618,TOTAL,,SEP,3207.000709,A
2002,ES618,TOTAL,,SEP,2873.38007,A
2002,ES618,TOTAL,,SEP,15.427544,A
2002,ES618,TOTAL,,SEP,59.781733,A
2002,ES618,TOTAL,,SEP,258.411362,A
2002,ES618,,,SEP,2854.09564,A
2002,ES618,,,SEP,2780.814806,A
2002,ES618,,,SEP,3.856886,A
2002,ES618,,,SEP,38.56886,A
2002,ES618,,,SEP,30.855088,A
2002,ES618,,,SEP,21.212873,A
2002,ES618,,,SEP,7.713772,A
2002,ES618,,,SEP,9.642215,A
2002,ES618,,,SEP,3.856886,A
2002,ES618,,,SEP,94.493707,A
2002,ES618,,,SEP,75.209277,A
2002,ES618,,,SEP,1.928443,A
2002,ES618,,,SEP,17.355987,A
2002,ES618,,,SEP,237.198489,A
2002,ES618,,,SEP,9.642215,A
2002,ES618,,,SEP,227.556274,A
2001,ES61,TOTAL,,SEP,10770.998593,A
2001,ES61,TOTAL,,SEP,9604.63667,A
2001,ES61,TOTAL,,SEP,31.802538,A
2001,ES61,TOTAL,,SEP,187.305064,A
2001,ES61,TOTAL,,SEP,947.254321,A
2001,ES61,,,SEP,9580.060256,A
2001,ES61,,,SEP,9308.042723,A
2001,ES61,,,SEP,18.739063,A
2001,ES61,,,SEP,119.043983,A
2001,ES61,,,SEP,134.234487,A
2001,ES61,,,SEP,68.731702,A
2001,ES61,,,SEP,46.924314,A
2001,ES61,,,SEP,7.824777,A
2001,ES61,,,SEP,12.423858,A
2001,ES61,,,SEP,1.558753,A
2001,ES61,,,SEP,272.745351,A
2001,ES61,,,SEP,211.66943,A
2001,ES61,,,SEP,5.238698,A
2001,ES61,,,SEP,55.837223,A
2001,ES61,,,SEP,849.461284,A
2001,ES61,,,SEP,38.000203,A
2001,ES61,,,SEP,811.461081,A
2001,ES611,TOTAL,,SEP,733.999794,A
2001,ES611,TOTAL,,SEP,683.54748,A
2001,ES611,TOTAL,,SEP,16.27494,A
2001,ES611,TOTAL,,SEP,34.177374,A
2001,ES611,,,SEP,690.057456,A
2001,ES611,,,SEP,670.527528,A
2001,ES611,,,SEP,9.764964,A
2001,ES611,,,SEP,9.764964,A
2001,ES611,,,SEP,4.882482,A
2001,ES611,,,SEP,3.254988,A
2001,ES611,,,SEP,1.627494,A
2001,ES611,,,SEP,14.647446,A
2001,ES611,,,SEP,9.764964,A
2001,ES611,,,SEP,4.882482,A
2001,ES611,,,SEP,24.41241,A
2001,ES611,,,SEP,24.41241,A
2001,ES612,TOTAL,,SEP,1631.99998,A
2001,ES612,TOTAL,,SEP,1356.54666,A
2001,ES612,TOTAL,,SEP,7.31292,A
2001,ES612,TOTAL,,SEP,24.3764,A
2001,ES612,TOTAL,,SEP,243.764,A
2001,ES612,,,SEP,1360.20312,A
2001,ES612,,,SEP,1321.20088,A
2001,ES612,,,SEP,3.65646,A
2001,ES612,,,SEP,17.06348,A
2001,ES612,,,SEP,18.2823,A
2001,ES612,,,SEP,8.53174,A
2001,ES612,,,SEP,3.65646,A
2001,ES612,,,SEP,3.65646,A
2001,ES612,,,SEP,1.21882,A
2001,ES612,,,SEP,35.34578,A
2001,ES612,,,SEP,29.25168,A
2001,ES612,,,SEP,6.0941,A
2001,ES612,,,SEP,227.91934,A
2001,ES612,,,SEP,2.43764,A
2001,ES612,,,SEP,225.4817,A
2001,ES613,TOTAL,,SEP,1051.99975,A
2001,ES613,TOTAL,,SEP,1000.86975,A
2001,ES613,TOTAL,,SEP,1.27825,A
2001,ES613,TOTAL,,SEP,16.61725,A
2001,ES613,TOTAL,,SEP,33.2345,A
2001,ES613,,,SEP,982.97425,A
2001,ES613,,,SEP,963.8005,A
2001,ES613,,,SEP,12.7825,A
2001,ES613,,,SEP,6.39125,A
2001,ES613,,,SEP,3.83475,A
2001,ES613,,,SEP,3.83475,A
2001,ES613,,,SEP,30.678,A
2001,ES613,,,SEP,25.565,A
2001,ES613,,,SEP,1.27825,A
2001,ES613,,,SEP,3.83475,A
2001,ES613,,,SEP,34.51275,A
2001,ES613,,,SEP,7.6695,A
2001,ES613,,,SEP,26.84325,A
2001,ES614,TOTAL,,SEP,1143.999663,A
2001,ES614,TOTAL,,SEP,1090.393715,A
2001,ES614,TOTAL,,SEP,6.091585,A
2001,ES614,TOTAL,,SEP,18.274755,A
2001,ES614,TOTAL,,SEP,29.239608,A
2001,ES614,,,SEP,1083.083813,A
2001,ES614,,,SEP,1057.499156,A
2001,ES614,,,SEP,3.654951,A
2001,ES614,,,SEP,14.619804,A
2001,ES614,,,SEP,7.309902,A
2001,ES614,,,SEP,9.746536,A
2001,ES614,,,SEP,8.528219,A
2001,ES614,,,SEP,1.218317,A
2001,ES614,,,SEP,26.802974,A
2001,ES614,,,SEP,21.929706,A
2001,ES614,,,SEP,1.218317,A
2001,ES614,,,SEP,3.654951,A
2001,ES614,,,SEP,24.36634,A
2001,ES614,,,SEP,2.436634,A
2001,ES614,,,SEP,21.929706,A
2001,ES615,TOTAL,,SEP,718.99982,A
2001,ES615,TOTAL,,SEP,541.58428,A
2001,ES615,TOTAL,,SEP,16.807788,A
2001,ES615,TOTAL,,SEP,160.607752,A
2001,ES615,,,SEP,537.849216,A
2001,ES615,,,SEP,513.5713,A
2001,ES615,,,SEP,11.205192,A
2001,ES615,,,SEP,13.072724,A
2001,ES615,,,SEP,7.470128,A
2001,ES615,,,SEP,5.602596,A
2001,ES615,,,SEP,1.867532,A
2001,ES615,,,SEP,26.145448,A
2001,ES615,,,SEP,22.410384,A
2001,ES615,,,SEP,3.735064,A
2001,ES615,,,SEP,147.535028,A
2001,ES615,,,SEP,147.535028,A
2001,ES616,TOTAL,,SEP,708.0,A
2001,ES616,TOTAL,,SEP,607.7,A
2001,ES616,TOTAL,,SEP,7.375,A
2001,ES616,TOTAL,,SEP,4.425,A
2001,ES616,TOTAL,,SEP,88.5,A
2001,ES616,,,SEP,612.125,A
2001,ES616,,,SEP,597.375,A
2001,ES616,,,SEP,2.95,A
2001,ES616,,,SEP,1.475,A
2001,ES616,,,SEP,10.325,A
2001,ES616,,,SEP,7.375,A
2001,ES616,,,SEP,2.95,A
2001,ES616,,,SEP,2.95,A
2001,ES616,,,SEP,1.475,A
2001,ES616,,,SEP,7.375,A
2001,ES616,,,SEP,4.425,A
2001,ES616,,,SEP,1.475,A
2001,ES616,,,SEP,1.475,A
2001,ES616,,,SEP,81.125,A
2001,ES616,,,SEP,2.95,A
2001,ES616,,,SEP,78.175,A
2001,ES617,TOTAL,,SEP,2181.999582,A
2001,ES617,TOTAL,,SEP,1943.778954,A
2001,ES617,TOTAL,,SEP,5.068524,A
2001,ES617,TOTAL,,SEP,46.883847,A
2001,ES617,TOTAL,,SEP,186.268257,A
2001,ES617,,,SEP,1947.580347,A
2001,ES617,,,SEP,1888.02519,A
2001,ES617,,,SEP,3.801393,A
2001,ES617,,,SEP,24.075489,A
2001,ES617,,,SEP,31.678275,A
2001,ES617,,,SEP,5.068524,A
2001,ES617,,,SEP,5.068524,A
2001,ES617,,,SEP,70.959336,A
2001,ES617,,,SEP,46.883847,A
2001,ES617,,,SEP,1.267131,A
2001,ES617,,,SEP,22.808358,A
2001,ES617,,,SEP,158.391375,A
2001,ES617,,,SEP,3.801393,A
2001,ES617,,,SEP,154.589982,A
2001,ES618,TOTAL,,SEP,2600.000004,A
2001,ES618,TOTAL,,SEP,2380.215831,A
2001,ES618,TOTAL,,SEP,4.676259,A
2001,ES618,TOTAL,,SEP,43.645084,A
2001,ES618,TOTAL,,SEP,171.46283,A
2001,ES618,,,SEP,2366.187054,A
2001,ES618,,,SEP,2296.043169,A
2001,ES618,,,SEP,4.676259,A
2001,ES618,,,SEP,28.057554,A
2001,ES618,,,SEP,37.410072,A
2001,ES618,,,SEP,21.822542,A
2001,ES618,,,SEP,14.028777,A
2001,ES618,,,SEP,6.235012,A
2001,ES618,,,SEP,1.558753,A
2001,ES618,,,SEP,60.791367,A
2001,ES618,,,SEP,51.438849,A
2001,ES618,,,SEP,9.352518,A
2001,ES618,,,SEP,151.199041,A
2001,ES618,,,SEP,18.705036,A
2001,ES618,,,SEP,132.494005,A
2000,ES61,TOTAL,,SEP,10759.000045,A
2000,ES61,TOTAL,,SEP,9043.030255,A
2000,ES61,TOTAL,,SEP,40.077541,A
2000,ES61,TOTAL,,SEP,221.660642,A
2000,ES61,TOTAL,,SEP,1454.231607,A
2000,ES61,,,SEP,9521.174803,A
2000,ES61,,,SEP,8755.357268,A
2000,ES61,,,SEP,17.115767,A
2000,ES61,,,SEP,130.735801,A
2000,ES61,,,SEP,617.965967,A
2000,ES61,,,SEP,69.401231,A
2000,ES61,,,SEP,45.371114,A
2000,ES61,,,SEP,8.726632,A
2000,ES61,,,SEP,15.303485,A
2000,ES61,,,SEP,325.570641,A
2000,ES61,,,SEP,212.999682,A
2000,ES61,,,SEP,14.235142,A
2000,ES61,,,SEP,75.621356,A
2000,ES61,,,SEP,22.714461,A
2000,ES61,,,SEP,842.85337,A
2000,ES61,,,SEP,29.302191,A
2000,ES61,,,SEP,813.551179,A
2000,ES611,TOTAL,,SEP,759.000089,A
2000,ES611,TOTAL,,SEP,606.619574,A
2000,ES611,TOTAL,,SEP,2.902486,A
2000,ES611,TOTAL,,SEP,21.768645,A
2000,ES611,TOTAL,,SEP,127.709384,A
2000,ES611,,,SEP,657.413079,A
2000,ES611,,,SEP,583.399686,A
2000,ES611,,,SEP,1.451243,A
2000,ES611,,,SEP,15.963673,A
2000,ES611,,,SEP,56.598477,A
2000,ES611,,,SEP,5.804972,A
2000,ES611,,,SEP,4.353729,A
2000,ES611,,,SEP,1.451243,A
2000,ES611,,,SEP,26.122374,A
2000,ES611,,,SEP,18.866159,A
2000,ES611,,,SEP,5.804972,A
2000,ES611,,,SEP,1.451243,A
2000,ES611,,,SEP,69.659664,A
2000,ES611,,,SEP,69.659664,A
2000,ES612,TOTAL,,SEP,1694.00028,A
2000,ES612,TOTAL,,SEP,1252.79289,A
2000,ES612,TOTAL,,SEP,5.90244,A
2000,ES612,TOTAL,,SEP,25.08537,A
2000,ES612,TOTAL,,SEP,410.21958,A
2000,ES612,,,SEP,1449.04902,A
2000,ES612,,,SEP,1212.95142,A
2000,ES612,,,SEP,2.95122,A
2000,ES612,,,SEP,11.80488,A
2000,ES612,,,SEP,221.3415,A
2000,ES612,,,SEP,11.80488,A
2000,ES612,,,SEP,8.85366,A
2000,ES612,,,SEP,2.95122,A
2000,ES612,,,SEP,39.84147,A
2000,ES612,,,SEP,19.18293,A
2000,ES612,,,SEP,2.95122,A
2000,ES612,,,SEP,10.32927,A
2000,ES612,,,SEP,7.37805,A
2000,ES612,,,SEP,193.30491,A
2000,ES612,,,SEP,11.80488,A
2000,ES612,,,SEP,181.50003,A
2000,ES613,TOTAL,,SEP,904.999872,A
2000,ES613,TOTAL,,SEP,860.557914,A
2000,ES613,TOTAL,,SEP,2.693452,A
2000,ES613,TOTAL,,SEP,13.46726,A
2000,ES613,TOTAL,,SEP,28.281246,A
2000,ES613,,,SEP,859.211188,A
2000,ES613,,,SEP,839.010298,A
2000,ES613,,,SEP,1.346726,A
2000,ES613,,,SEP,2.693452,A
2000,ES613,,,SEP,16.160712,A
2000,ES613,,,SEP,8.080356,A
2000,ES613,,,SEP,4.040178,A
2000,ES613,,,SEP,1.346726,A
2000,ES613,,,SEP,2.693452,A
2000,ES613,,,SEP,26.93452,A
2000,ES613,,,SEP,17.507438,A
2000,ES613,,,SEP,8.080356,A
2000,ES613,,,SEP,1.346726,A
2000,ES613,,,SEP,10.773808,A
2000,ES613,,,SEP,10.773808,A
2000,ES614,TOTAL,,SEP,1188.000051,A
2000,ES614,TOTAL,,SEP,1092.568533,A
2000,ES614,TOTAL,,SEP,1.223481,A
2000,ES614,TOTAL,,SEP,24.46962,A
2000,ES614,TOTAL,,SEP,69.738417,A
2000,ES614,,,SEP,1126.826001,A
2000,ES614,,,SEP,1064.42847,A
2000,ES614,,,SEP,1.223481,A
2000,ES614,,,SEP,9.787848,A
2000,ES614,,,SEP,51.386202,A
2000,ES614,,,SEP,4.893924,A
2000,ES614,,,SEP,2.446962,A
2000,ES614,,,SEP,2.446962,A
2000,ES614,,,SEP,39.151392,A
2000,ES614,,,SEP,25.693101,A
2000,ES614,,,SEP,12.23481,A
2000,ES614,,,SEP,1.223481,A
2000,ES614,,,SEP,17.128734,A
2000,ES614,,,SEP,17.128734,A
2000,ES615,TOTAL,,SEP,655.000038,A
2000,ES615,TOTAL,,SEP,345.013389,A
2000,ES615,TOTAL,,SEP,3.502674,A
2000,ES615,TOTAL,,SEP,14.010696,A
2000,ES615,TOTAL,,SEP,292.473279,A
2000,ES615,,,SEP,360.775422,A
2000,ES615,,,SEP,336.256704,A
2000,ES615,,,SEP,1.751337,A
2000,ES615,,,SEP,10.508022,A
2000,ES615,,,SEP,12.259359,A
2000,ES615,,,SEP,1.751337,A
2000,ES615,,,SEP,1.751337,A
2000,ES615,,,SEP,10.508022,A
2000,ES615,,,SEP,7.005348,A
2000,ES615,,,SEP,3.502674,A
2000,ES615,,,SEP,281.965257,A
2000,ES615,,,SEP,1.751337,A
2000,ES615,,,SEP,280.21392,A
2000,ES616,TOTAL,,SEP,667.000116,A
2000,ES616,TOTAL,,SEP,514.0656,A
2000,ES616,TOTAL,,SEP,6.42582,A
2000,ES616,TOTAL,,SEP,11.566476,A
2000,ES616,TOTAL,,SEP,134.94222,A
2000,ES616,,,SEP,613.023228,A
2000,ES616,,,SEP,502.499124,A
2000,ES616,,,SEP,2.570328,A
2000,ES616,,,SEP,7.710984,A
2000,ES616,,,SEP,100.242792,A
2000,ES616,,,SEP,5.140656,A
2000,ES616,,,SEP,3.855492,A
2000,ES616,,,SEP,1.285164,A
2000,ES616,,,SEP,14.136804,A
2000,ES616,,,SEP,6.42582,A
2000,ES616,,,SEP,2.570328,A
2000,ES616,,,SEP,3.855492,A
2000,ES616,,,SEP,1.285164,A
2000,ES616,,,SEP,34.699428,A
2000,ES616,,,SEP,1.285164,A
2000,ES616,,,SEP,33.414264,A
2000,ES617,TOTAL,,SEP,2343.999334,A
2000,ES617,TOTAL,,SEP,2048.501245,A
2000,ES617,TOTAL,,SEP,5.710108,A
2000,ES617,TOTAL,,SEP,57.10108,A
2000,ES617,TOTAL,,SEP,232.686901,A
2000,ES617,,,SEP,2105.602325,A
2000,ES617,,,SEP,1967.132206,A
2000,ES617,,,SEP,1.427527,A
2000,ES617,,,SEP,37.115702,A
2000,ES617,,,SEP,99.92689,A
2000,ES617,,,SEP,11.420216,A
2000,ES617,,,SEP,5.710108,A
2000,ES617,,,SEP,1.427527,A
2000,ES617,,,SEP,4.282581,A
2000,ES617,,,SEP,95.644309,A
2000,ES617,,,SEP,68.521296,A
2000,ES617,,,SEP,2.855054,A
2000,ES617,,,SEP,15.702797,A
2000,ES617,,,SEP,8.565162,A
2000,ES617,,,SEP,131.332484,A
2000,ES617,,,SEP,7.137635,A
2000,ES617,,,SEP,124.194849,A
2000,ES618,TOTAL,,SEP,2547.000265,A
2000,ES618,TOTAL,,SEP,2322.91111,A
2000,ES618,TOTAL,,SEP,11.71708,A
2000,ES618,TOTAL,,SEP,54.191495,A
2000,ES618,TOTAL,,SEP,158.18058,A
2000,ES618,,,SEP,2349.27454,A
2000,ES618,,,SEP,2249.67936,A
2000,ES618,,,SEP,4.393905,A
2000,ES618,,,SEP,35.15124,A
2000,ES618,,,SEP,60.050035,A
2000,ES618,,,SEP,20.50489,A
2000,ES618,,,SEP,16.110985,A
2000,ES618,,,SEP,1.464635,A
2000,ES618,,,SEP,2.92927,A
2000,ES618,,,SEP,73.23175,A
2000,ES618,,,SEP,49.79759,A
2000,ES618,,,SEP,5.85854,A
2000,ES618,,,SEP,16.110985,A
2000,ES618,,,SEP,1.464635,A
2000,ES618,,,SEP,103.989085,A
2000,ES618,,,SEP,7.323175,A
2000,ES618,,,SEP,96.66591,A
1999,ES61,TOTAL,,SEP,9376.389167,A
1999,ES61,TOTAL,,SEP,8172.326581,A
1999,ES61,TOTAL,,SEP,29.091281,A
1999,ES61,TOTAL,,SEP,174.179254,A
1999,ES61,TOTAL,,SEP,1000.792051,A
1999,ES61,,,SEP,8243.999229,A
1999,ES61,,,SEP,7988.690178,A
1999,ES61,,,SEP,12.24693,A
1999,ES61,,,SEP,103.95084,A
1999,ES61,,,SEP,139.111281,A
1999,ES61,,,SEP,51.208584,A
1999,ES61,,,SEP,23.783175,A
1999,ES61,,,SEP,9.883952,A
1999,ES61,,,SEP,17.541457,A
1999,ES61,,,SEP,200.258235,A
1999,ES61,,,SEP,137.778218,A
1999,ES61,,,SEP,6.960399,A
1999,ES61,,,SEP,52.686957,A
1999,ES61,,,SEP,2.832661,A
1999,ES61,,,SEP,880.923119,A
1999,ES61,,,SEP,22.07501,A
1999,ES61,,,SEP,858.848109,A
1999,ES611,TOTAL,,SEP,638.000217,A
1999,ES611,TOTAL,,SEP,561.103769,A
1999,ES611,TOTAL,,SEP,1.201507,A
1999,ES611,TOTAL,,SEP,8.410549,A
1999,ES611,TOTAL,,SEP,67.284392,A
1999,ES611,,,SEP,568.312811,A
1999,ES611,,,SEP,551.491713,A
1999,ES611,,,SEP,1.201507,A
1999,ES611,,,SEP,6.007535,A
1999,ES611,,,SEP,9.612056,A
1999,ES611,,,SEP,1.201507,A
1999,ES611,,,SEP,1.201507,A
1999,ES611,,,SEP,8.410549,A
1999,ES611,,,SEP,6.007535,A
1999,ES611,,,SEP,1.201507,A
1999,ES611,,,SEP,1.201507,A
1999,ES611,,,SEP,60.07535,A
1999,ES611,,,SEP,3.604521,A
1999,ES611,,,SEP,56.470829,A
1999,ES612,TOTAL,,SEP,1402.999689,A
1999,ES612,TOTAL,,SEP,1194.753798,A
1999,ES612,TOTAL,,SEP,1.520043,A
1999,ES612,TOTAL,,SEP,25.840731,A
1999,ES612,TOTAL,,SEP,180.885117,A
1999,ES612,,,SEP,1197.793884,A
1999,ES612,,,SEP,1168.913067,A
1999,ES612,,,SEP,1.520043,A
1999,ES612,,,SEP,15.20043,A
1999,ES612,,,SEP,12.160344,A
1999,ES612,,,SEP,3.040086,A
1999,ES612,,,SEP,1.520043,A
1999,ES612,,,SEP,1.520043,A
1999,ES612,,,SEP,28.880817,A
1999,ES612,,,SEP,19.760559,A
1999,ES612,,,SEP,9.120258,A
1999,ES612,,,SEP,173.284902,A
1999,ES612,,,SEP,4.560129,A
1999,ES612,,,SEP,168.724773,A
1999,ES613,TOTAL,,SEP,865.999735,A
1999,ES613,TOTAL,,SEP,818.402803,A
1999,ES613,TOTAL,,SEP,1.322137,A
1999,ES613,TOTAL,,SEP,5.288548,A
1999,ES613,TOTAL,,SEP,40.986247,A
1999,ES613,,,SEP,828.979899,A
1999,ES613,,,SEP,806.50357,A
1999,ES613,,,SEP,3.966411,A
1999,ES613,,,SEP,18.509918,A
1999,ES613,,,SEP,6.610685,A
1999,ES613,,,SEP,3.966411,A
1999,ES613,,,SEP,1.322137,A
1999,ES613,,,SEP,1.322137,A
1999,ES613,,,SEP,6.610685,A
1999,ES613,,,SEP,6.610685,A
1999,ES613,,,SEP,23.798466,A
1999,ES613,,,SEP,1.322137,A
1999,ES613,,,SEP,22.476329,A
1999,ES614,TOTAL,,SEP,1033.000086,A
1999,ES614,TOTAL,,SEP,829.605081,A
1999,ES614,TOTAL,,SEP,4.930788,A
1999,ES614,TOTAL,,SEP,14.792364,A
1999,ES614,TOTAL,,SEP,183.671853,A
1999,ES614,,,SEP,819.743505,A
1999,ES614,,,SEP,803.718444,A
1999,ES614,,,SEP,7.396182,A
1999,ES614,,,SEP,8.628879,A
1999,ES614,,,SEP,12.32697,A
1999,ES614,,,SEP,8.628879,A
1999,ES614,,,SEP,1.232697,A
1999,ES614,,,SEP,2.465394,A
1999,ES614,,,SEP,24.65394,A
1999,ES614,,,SEP,16.025061,A
1999,ES614,,,SEP,3.698091,A
1999,ES614,,,SEP,4.930788,A
1999,ES614,,,SEP,176.275671,A
1999,ES614,,,SEP,1.232697,A
1999,ES614,,,SEP,175.042974,A
1999,ES615,TOTAL,,SEP,549.999954,A
1999,ES615,TOTAL,,SEP,392.293874,A
1999,ES615,TOTAL,,SEP,1.971326,A
1999,ES615,TOTAL,,SEP,7.885304,A
1999,ES615,TOTAL,,SEP,147.84945,A
1999,ES615,,,SEP,394.2652,A
1999,ES615,,,SEP,378.494592,A
1999,ES615,,,SEP,5.913978,A
1999,ES615,,,SEP,9.85663,A
1999,ES615,,,SEP,3.942652,A
1999,ES615,,,SEP,1.971326,A
1999,ES615,,,SEP,1.971326,A
1999,ES615,,,SEP,13.799282,A
1999,ES615,,,SEP,13.799282,A
1999,ES615,,,SEP,137.99282,A
1999,ES615,,,SEP,137.99282,A
1999,ES616,TOTAL,,SEP,601.0002,A
1999,ES616,TOTAL,,SEP,532.6461,A
1999,ES616,TOTAL,,SEP,5.1588,A
1999,ES616,TOTAL,,SEP,9.0279,A
1999,ES616,TOTAL,,SEP,54.1674,A
1999,ES616,,,SEP,537.8049,A
1999,ES616,,,SEP,521.0388,A
1999,ES616,,,SEP,2.5794,A
1999,ES616,,,SEP,6.4485,A
