TEMPORAL;TIPACTIVIDADHOGAR;RELACTIVIDAD;SEXO;TERRITORIO;INDICATOR;OBS_VALUE;FREQ
2005;49014;48952;M;ES61;POP;501.637965;M
2005;49014;48952;F;ES61;POP;666.96397;M
2005;49014;48952;_T;ES61;POP;1168.601935;M
2005;49014;48946;M;ES61;POP;470.77153;M
2005;49014;48946;F;ES61;POP;641.617225;M
2005;49014;48946;_T;ES61;POP;1112.388755;M
2005;49010;48952;M;ES61;POP;36.63224;M
2005;49010;48952;F;ES61;POP;56.826985;M
2005;49010;48952;_T;ES61;POP;93.459225;M
2005;49010;48946;M;ES61;POP;28.040495;M
2005;49010;48946;F;ES61;POP;49.77315;M
2005;49010;48946;_T;ES61;POP;77.813645;M
2005;49011;48952;M;ES61;POP;23.8474825;M
2005;49011;48952;F;ES61;POP;20.925455;M
2005;49011;48952;_T;ES61;POP;44.7729375;M
2005;49011;48946;M;ES61;POP;17.368905;M
2005;49011;48946;F;ES61;POP;16.2850125;M
2005;49011;48946;_T;ES61;POP;33.6539175;M
2005;49012;48952;M;ES61;POP;32.9768125;M
2005;49012;48952;F;ES61;POP;35.6196;M
2005;49012;48952;_T;ES61;POP;68.5964125;M
2005;49012;48946;M;ES61;POP;29.8058;M
2005;49012;48946;F;ES61;POP;33.208815;M
2005;49012;48946;_T;ES61;POP;63.014615;M
2005;49013;48952;M;ES61;POP;408.18143;M
2005;49013;48952;F;ES61;POP;553.59193;M
2005;49013;48952;_T;ES61;POP;961.77336;M
2005;49013;48946;M;ES61;POP;395.55633;M
2005;49013;48946;F;ES61;POP;542.3502475;M
2005;49013;48946;_T;ES61;POP;937.9065775;M
2005;49017;48952;M;ES61;POP;3150.016375;M
2005;49017;48952;F;ES61;POP;3052.37628;M
2005;49017;48952;_T;ES61;POP;6202.392655;M
2005;49017;48940;M;ES61;POP;2015.56453;M
2005;49017;48940;F;ES61;POP;1293.686125;M
2005;49017;48940;_T;ES61;POP;3309.250655;M
2005;49017;48936;M;ES61;POP;1895.4381975;M
2005;49017;48936;F;ES61;POP;1103.6779975;M
2005;49017;48936;_T;ES61;POP;2999.116195;M
2005;49017;48939;M;ES61;POP;120.1263325;M
2005;49017;48939;F;ES61;POP;190.0081275;M
2005;49017;48939;_T;ES61;POP;310.13446;M
2005;49017;48946;M;ES61;POP;483.19105;M
2005;49017;48946;F;ES61;POP;1143.61431;M
2005;49017;48946;_T;ES61;POP;1626.80536;M
2005;49015;48952;M;ES61;POP;2597.6305;M
2005;49015;48952;F;ES61;POP;2503.9814875;M
2005;49015;48952;_T;ES61;POP;5101.6119875;M
2005;49015;48940;M;ES61;POP;1626.99167;M
2005;49015;48940;F;ES61;POP;976.415365;M
2005;49015;48940;_T;ES61;POP;2603.407035;M
2005;49015;48936;M;ES61;POP;1626.99167;M
2005;49015;48936;F;ES61;POP;976.415365;M
2005;49015;48936;_T;ES61;POP;2603.407035;M
2005;49015;48946;M;ES61;POP;414.120235;M
2005;49015;48946;F;ES61;POP;1007.0705275;M
2005;49015;48946;_T;ES61;POP;1421.1907625;M
2005;49016;48952;M;ES61;POP;552.385875;M
2005;49016;48952;F;ES61;POP;548.3947925;M
2005;49016;48952;_T;ES61;POP;1100.7806675;M
2005;49016;48940;M;ES61;POP;388.57286;M
2005;49016;48940;F;ES61;POP;317.27076;M
2005;49016;48940;_T;ES61;POP;705.84362;M
2005;49016;48936;M;ES61;POP;268.4465275;M
2005;49016;48936;F;ES61;POP;127.2626325;M
2005;49016;48936;_T;ES61;POP;395.70916;M
2005;49016;48939;M;ES61;POP;120.1263325;M
2005;49016;48939;F;ES61;POP;190.0081275;M
2005;49016;48939;_T;ES61;POP;310.13446;M
2005;49016;48946;M;ES61;POP;69.070815;M
2005;49016;48946;F;ES61;POP;136.5437825;M
2005;49016;48946;_T;ES61;POP;205.6145975;M
2005;49022;48952;M;ES61;POP;191.475375;M
2005;49022;48952;F;ES61;POP;197.3258975;M
2005;49022;48952;_T;ES61;POP;388.8012725;M
2005;49022;48940;M;ES61;POP;99.4007875;M
2005;49022;48940;F;ES61;POP;71.58763;M
2005;49022;48940;_T;ES61;POP;170.9884175;M
2005;49022;48939;M;ES61;POP;99.4007875;M
2005;49022;48939;F;ES61;POP;71.58763;M
2005;49022;48939;_T;ES61;POP;170.9884175;M
2005;49022;48946;M;ES61;POP;57.054625;M
2005;49022;48946;F;ES61;POP;89.90287;M
2005;49022;48946;_T;ES61;POP;146.957495;M
2005;49018;48952;M;ES61;POP;48.1193375;M
2005;49018;48952;F;ES61;POP;45.6996475;M
2005;49018;48952;_T;ES61;POP;93.818985;M
2005;49018;48940;M;ES61;POP;29.30358;M
2005;49018;48940;F;ES61;POP;15.6154675;M
2005;49018;48940;_T;ES61;POP;44.9190475;M
2005;49018;48939;M;ES61;POP;29.30358;M
2005;49018;48939;F;ES61;POP;15.6154675;M
2005;49018;48939;_T;ES61;POP;44.9190475;M
2005;49018;48946;M;ES61;POP;5.4430425;M
2005;49018;48946;F;ES61;POP;17.7277475;M
2005;49018;48946;_T;ES61;POP;23.17079;M
2005;49019;48952;M;ES61;POP;30.99553;M
2005;49019;48952;F;ES61;POP;31.5463025;M
2005;49019;48952;_T;ES61;POP;62.5418325;M
2005;49019;48940;M;ES61;POP;15.839125;M
2005;49019;48940;F;ES61;POP;8.95089;M
2005;49019;48940;_T;ES61;POP;24.790015;M
2005;49019;48939;M;ES61;POP;15.839125;M
2005;49019;48939;F;ES61;POP;8.95089;M
2005;49019;48939;_T;ES61;POP;24.790015;M
2005;49019;48946;M;ES61;POP;11.577225;M
2005;49019;48946;F;ES61;POP;17.4949775;M
2005;49019;48946;_T;ES61;POP;29.0722025;M
2005;49020;48952;M;ES61;POP;66.9234125;M
2005;49020;48952;F;ES61;POP;69.813895;M
2005;49020;48952;_T;ES61;POP;136.7373075;M
2005;49020;48940;M;ES61;POP;26.5772525;M
2005;49020;48940;F;ES61;POP;23.8888625;M
2005;49020;48940;_T;ES61;POP;50.466115;M
2005;49020;48939;M;ES61;POP;26.5772525;M
2005;49020;48939;F;ES61;POP;23.8888625;M
2005;49020;48939;_T;ES61;POP;50.466115;M
2005;49020;48946;M;ES61;POP;33.3348525;M
2005;49020;48946;F;ES61;POP;40.0456075;M
2005;49020;48946;_T;ES61;POP;73.38046;M
2005;49021;48952;M;ES61;POP;45.437095;M
2005;49021;48952;F;ES61;POP;50.2660525;M
2005;49021;48952;_T;ES61;POP;95.7031475;M
2005;49021;48940;M;ES61;POP;27.68083;M
2005;49021;48940;F;ES61;POP;23.13241;M
2005;49021;48940;_T;ES61;POP;50.81324;M
2005;49021;48939;M;ES61;POP;27.68083;M
2005;49021;48939;F;ES61;POP;23.13241;M
2005;49021;48939;_T;ES61;POP;50.81324;M
2005;49021;48946;M;ES61;POP;6.699505;M
2005;49021;48946;F;ES61;POP;14.6345375;M
2005;49021;48946;_T;ES61;POP;21.3340425;M
2005;49023;48952;M;ES61;POP;3843.129715;M
2005;49023;48952;F;ES61;POP;3916.6661475;M
2005;49023;48952;_T;ES61;POP;7759.7958625;M
2005;49023;48940;M;ES61;POP;2114.9653175;M
2005;49023;48940;F;ES61;POP;1365.273755;M
2005;49023;48940;_T;ES61;POP;3480.2390725;M
2005;49023;48936;M;ES61;POP;1895.4381975;M
2005;49023;48936;F;ES61;POP;1103.6779975;M
2005;49023;48936;_T;ES61;POP;2999.116195;M
2005;49023;48939;M;ES61;POP;219.52712;M
2005;49023;48939;F;ES61;POP;261.5957575;M
2005;49023;48939;_T;ES61;POP;481.1228775;M
2005;49023;48946;M;ES61;POP;1011.017205;M
2005;49023;48946;F;ES61;POP;1875.134405;M
2005;49023;48946;_T;ES61;POP;2886.15161;M
2006;49014;48952;M;ES61;POP;499.421135;M
2006;49014;48952;F;ES61;POP;670.9619125;M
2006;49014;48952;_T;ES61;POP;1170.3830475;M
2006;49014;48946;M;ES61;POP;471.2662725;M
2006;49014;48946;F;ES61;POP;648.480375;M
2006;49014;48946;_T;ES61;POP;1119.7466475;M
2006;49010;48952;M;ES61;POP;32.2884625;M
2006;49010;48952;F;ES61;POP;50.863295;M
2006;49010;48952;_T;ES61;POP;83.1517575;M
2006;49010;48946;M;ES61;POP;23.4976625;M
2006;49010;48946;F;ES61;POP;42.9955775;M
2006;49010;48946;_T;ES61;POP;66.49324;M
2006;49011;48952;M;ES61;POP;25.57089;M
2006;49011;48952;F;ES61;POP;21.8860925;M
2006;49011;48952;_T;ES61;POP;47.4569825;M
2006;49011;48946;M;ES61;POP;20.53131;M
2006;49011;48946;F;ES61;POP;17.84292;M
2006;49011;48946;_T;ES61;POP;38.37423;M
2006;49012;48952;M;ES61;POP;32.617565;M
2006;49012;48952;F;ES61;POP;33.59837;M
2006;49012;48952;_T;ES61;POP;66.215935;M
2006;49012;48946;M;ES61;POP;28.7804075;M
2006;49012;48946;F;ES61;POP;31.7227025;M
2006;49012;48946;_T;ES61;POP;60.50311;M
2006;49013;48952;M;ES61;POP;408.9442175;M
2006;49013;48952;F;ES61;POP;564.614155;M
2006;49013;48952;_T;ES61;POP;973.5583725;M
2006;49013;48946;M;ES61;POP;398.4568925;M
2006;49013;48946;F;ES61;POP;555.919175;M
2006;49013;48946;_T;ES61;POP;954.3760675;M
2006;49017;48952;M;ES61;POP;3238.7098675;M
2006;49017;48952;F;ES61;POP;3136.2925075;M
2006;49017;48952;_T;ES61;POP;6375.002375;M
2006;49017;48940;M;ES61;POP;2071.91566;M
2006;49017;48940;F;ES61;POP;1371.6383925;M
2006;49017;48940;_T;ES61;POP;3443.5540525;M
2006;49017;48936;M;ES61;POP;1958.55375;M
2006;49017;48936;F;ES61;POP;1179.9483125;M
2006;49017;48936;_T;ES61;POP;3138.5020625;M
2006;49017;48939;M;ES61;POP;113.36191;M
2006;49017;48939;F;ES61;POP;191.69008;M
2006;49017;48939;_T;ES61;POP;305.05199;M
2006;49017;48946;M;ES61;POP;503.37674;M
2006;49017;48946;F;ES61;POP;1132.268215;M
2006;49017;48946;_T;ES61;POP;1635.644955;M
2006;49015;48952;M;ES61;POP;2699.24213;M
2006;49015;48952;F;ES61;POP;2603.1430375;M
2006;49015;48952;_T;ES61;POP;5302.3851675;M
2006;49015;48940;M;ES61;POP;1685.9172975;M
2006;49015;48940;F;ES61;POP;1050.2254925;M
2006;49015;48940;_T;ES61;POP;2736.14279;M
2006;49015;48936;M;ES61;POP;1685.9172975;M
2006;49015;48936;F;ES61;POP;1050.2254925;M
2006;49015;48936;_T;ES61;POP;2736.14279;M
2006;49015;48946;M;ES61;POP;435.86783;M
2006;49015;48946;F;ES61;POP;1009.1212325;M
2006;49015;48946;_T;ES61;POP;1444.9890625;M
2006;49016;48952;M;ES61;POP;539.4677375;M
2006;49016;48952;F;ES61;POP;533.14947;M
2006;49016;48952;_T;ES61;POP;1072.6172075;M
2006;49016;48940;M;ES61;POP;385.9983625;M
2006;49016;48940;F;ES61;POP;321.4129;M
2006;49016;48940;_T;ES61;POP;707.4112625;M
2006;49016;48936;M;ES61;POP;272.6364525;M
2006;49016;48936;F;ES61;POP;129.72282;M
2006;49016;48936;_T;ES61;POP;402.3592725;M
2006;49016;48939;M;ES61;POP;113.36191;M
2006;49016;48939;F;ES61;POP;191.69008;M
2006;49016;48939;_T;ES61;POP;305.05199;M
2006;49016;48946;M;ES61;POP;67.50891;M
2006;49016;48946;F;ES61;POP;123.1469825;M
2006;49016;48946;_T;ES61;POP;190.6558925;M
2006;49022;48952;M;ES61;POP;166.9865525;M
2006;49022;48952;F;ES61;POP;167.820795;M
2006;49022;48952;_T;ES61;POP;334.8073475;M
2006;49022;48940;M;ES61;POP;86.7819875;M
2006;49022;48940;F;ES61;POP;61.522065;M
2006;49022;48940;_T;ES61;POP;148.3040525;M
2006;49022;48939;M;ES61;POP;86.7819875;M
2006;49022;48939;F;ES61;POP;61.522065;M
2006;49022;48939;_T;ES61;POP;148.3040525;M
2006;49022;48946;M;ES61;POP;47.02317;M
2006;49022;48946;F;ES61;POP;78.04251;M
2006;49022;48946;_T;ES61;POP;125.06568;M
2006;49018;48952;M;ES61;POP;44.186725;M
2006;49018;48952;F;ES61;POP;44.5400125;M
2006;49018;48952;_T;ES61;POP;88.7267375;M
2006;49018;48940;M;ES61;POP;25.180645;M
2006;49018;48940;F;ES61;POP;17.3321425;M
2006;49018;48940;_T;ES61;POP;42.5127875;M
2006;49018;48939;M;ES61;POP;25.180645;M
2006;49018;48939;F;ES61;POP;17.3321425;M
2006;49018;48939;_T;ES61;POP;42.5127875;M
2006;49018;48946;M;ES61;POP;4.8283425;M
2006;49018;48946;F;ES61;POP;15.9565975;M
2006;49018;48946;_T;ES61;POP;20.78494;M
2006;49019;48952;M;ES61;POP;29.5916625;M
2006;49019;48952;F;ES61;POP;25.6759425;M
2006;49019;48952;_T;ES61;POP;55.267605;M
2006;49019;48940;M;ES61;POP;13.478655;M
2006;49019;48940;F;ES61;POP;7.692085;M
2006;49019;48940;_T;ES61;POP;21.17074;M
2006;49019;48939;M;ES61;POP;13.478655;M
2006;49019;48939;F;ES61;POP;7.692085;M
2006;49019;48939;_T;ES61;POP;21.17074;M
2006;49019;48946;M;ES61;POP;11.1973275;M
2006;49019;48946;F;ES61;POP;14.8927875;M
2006;49019;48946;_T;ES61;POP;26.090115;M
2006;49020;48952;M;ES61;POP;54.155015;M
2006;49020;48952;F;ES61;POP;58.6302675;M
2006;49020;48952;_T;ES61;POP;112.7852825;M
2006;49020;48940;M;ES61;POP;22.4187425;M
2006;49020;48940;F;ES61;POP;18.96368;M
2006;49020;48940;_T;ES61;POP;41.3824225;M
2006;49020;48939;M;ES61;POP;22.4187425;M
2006;49020;48939;F;ES61;POP;18.96368;M
2006;49020;48939;_T;ES61;POP;41.3824225;M
2006;49020;48946;M;ES61;POP;26.9541125;M
2006;49020;48946;F;ES61;POP;34.8869075;M
2006;49020;48946;_T;ES61;POP;61.84102;M
2006;49021;48952;M;ES61;POP;39.05315;M
2006;49021;48952;F;ES61;POP;38.9745725;M
2006;49021;48952;_T;ES61;POP;78.0277225;M
2006;49021;48940;M;ES61;POP;25.703945;M
2006;49021;48940;F;ES61;POP;17.5341575;M
2006;49021;48940;_T;ES61;POP;43.2381025;M
2006;49021;48939;M;ES61;POP;25.703945;M
2006;49021;48939;F;ES61;POP;17.5341575;M
2006;49021;48939;_T;ES61;POP;43.2381025;M
2006;49021;48946;M;ES61;POP;4.0433875;M
2006;49021;48946;F;ES61;POP;12.3062175;M
2006;49021;48946;_T;ES61;POP;16.349605;M
2006;49023;48952;M;ES61;POP;3905.117555;M
2006;49023;48952;F;ES61;POP;3975.075215;M
2006;49023;48952;_T;ES61;POP;7880.19277;M
2006;49023;48940;M;ES61;POP;2158.6976475;M
2006;49023;48940;F;ES61;POP;1433.1604575;M
2006;49023;48940;_T;ES61;POP;3591.858105;M
2006;49023;48936;M;ES61;POP;1958.55375;M
2006;49023;48936;F;ES61;POP;1179.9483125;M
2006;49023;48936;_T;ES61;POP;3138.5020625;M
2006;49023;48939;M;ES61;POP;200.1438975;M
2006;49023;48939;F;ES61;POP;253.212145;M
2006;49023;48939;_T;ES61;POP;453.3560425;M
2006;49023;48946;M;ES61;POP;1021.6661825;M
2006;49023;48946;F;ES61;POP;1858.7911;M
2006;49023;48946;_T;ES61;POP;2880.4572825;M
2007;49014;48952;M;ES61;POP;513.721355;M
2007;49014;48952;F;ES61;POP;688.1030025;M
2007;49014;48952;_T;ES61;POP;1201.8243575;M
2007;49014;48946;M;ES61;POP;489.7519825;M
2007;49014;48946;F;ES61;POP;665.0779225;M
2007;49014;48946;_T;ES61;POP;1154.829905;M
2007;49010;48952;M;ES61;POP;27.9996975;M
2007;49010;48952;F;ES61;POP;45.3122875;M
2007;49010;48952;_T;ES61;POP;73.311985;M
2007;49010;48946;M;ES61;POP;22.85342;M
2007;49010;48946;F;ES61;POP;38.86329;M
2007;49010;48946;_T;ES61;POP;61.71671;M
2007;49011;48952;M;ES61;POP;24.2377425;M
2007;49011;48952;F;ES61;POP;22.174915;M
2007;49011;48952;_T;ES61;POP;46.4126575;M
2007;49011;48946;M;ES61;POP;19.37311;M
2007;49011;48946;F;ES61;POP;17.604555;M
2007;49011;48946;_T;ES61;POP;36.977665;M
2007;49012;48952;M;ES61;POP;28.6781125;M
2007;49012;48952;F;ES61;POP;31.332995;M
2007;49012;48952;_T;ES61;POP;60.0111075;M
2007;49012;48946;M;ES61;POP;25.1109675;M
2007;49012;48946;F;ES61;POP;29.96678;M
2007;49012;48946;_T;ES61;POP;55.0777475;M
2007;49013;48952;M;ES61;POP;432.8058025;M
2007;49013;48952;F;ES61;POP;589.282805;M
2007;49013;48952;_T;ES61;POP;1022.0886075;M
2007;49013;48946;M;ES61;POP;422.414485;M
2007;49013;48946;F;ES61;POP;578.6432975;M
2007;49013;48946;_T;ES61;POP;1001.0577825;M
2007;49017;48952;M;ES61;POP;3285.656295;M
2007;49017;48952;F;ES61;POP;3179.6809275;M
2007;49017;48952;_T;ES61;POP;6465.3372225;M
2007;49017;48940;M;ES61;POP;2111.97103;M
2007;49017;48940;F;ES61;POP;1447.92818;M
2007;49017;48940;_T;ES61;POP;3559.89921;M
2007;49017;48936;M;ES61;POP;1989.754155;M
2007;49017;48936;F;ES61;POP;1248.86744;M
2007;49017;48936;_T;ES61;POP;3238.621595;M
2007;49017;48939;M;ES61;POP;122.216875;M
2007;49017;48939;F;ES61;POP;199.06074;M
2007;49017;48939;_T;ES61;POP;321.277615;M
2007;49017;48946;M;ES61;POP;500.1007125;M
2007;49017;48946;F;ES61;POP;1095.9562275;M
2007;49017;48946;_T;ES61;POP;1596.05694;M
2007;49015;48952;M;ES61;POP;2736.7957025;M
2007;49015;48952;F;ES61;POP;2641.6047;M
2007;49015;48952;_T;ES61;POP;5378.4004025;M
2007;49015;48940;M;ES61;POP;1721.65223;M
2007;49015;48940;F;ES61;POP;1111.0704075;M
2007;49015;48940;_T;ES61;POP;2832.7226375;M
2007;49015;48936;M;ES61;POP;1721.65223;M
2007;49015;48936;F;ES61;POP;1111.0704075;M
2007;49015;48936;_T;ES61;POP;2832.7226375;M
2007;49015;48946;M;ES61;POP;434.15105;M
2007;49015;48946;F;ES61;POP;980.2386675;M
2007;49015;48946;_T;ES61;POP;1414.3897175;M
2007;49016;48952;M;ES61;POP;548.8605925;M
2007;49016;48952;F;ES61;POP;538.0762275;M
2007;49016;48952;_T;ES61;POP;1086.93682;M
2007;49016;48940;M;ES61;POP;390.3188;M
2007;49016;48940;F;ES61;POP;336.8577725;M
2007;49016;48940;_T;ES61;POP;727.1765725;M
2007;49016;48936;M;ES61;POP;268.101925;M
2007;49016;48936;F;ES61;POP;137.7970325;M
2007;49016;48936;_T;ES61;POP;405.8989575;M
2007;49016;48939;M;ES61;POP;122.216875;M
2007;49016;48939;F;ES61;POP;199.06074;M
2007;49016;48939;_T;ES61;POP;321.277615;M
2007;49016;48946;M;ES61;POP;65.9496625;M
2007;49016;48946;F;ES61;POP;115.71756;M
2007;49016;48946;_T;ES61;POP;181.6672225;M
2007;49022;48952;M;ES61;POP;169.4446575;M
2007;49022;48952;F;ES61;POP;170.6613475;M
2007;49022;48952;_T;ES61;POP;340.106005;M
2007;49022;48940;M;ES61;POP;87.9901875;M
2007;49022;48940;F;ES61;POP;64.2711175;M
2007;49022;48940;_T;ES61;POP;152.261305;M
2007;49022;48939;M;ES61;POP;87.9901875;M
2007;49022;48939;F;ES61;POP;64.2711175;M
2007;49022;48939;_T;ES61;POP;152.261305;M
2007;49022;48946;M;ES61;POP;45.4211175;M
2007;49022;48946;F;ES61;POP;73.8496575;M
2007;49022;48946;_T;ES61;POP;119.270775;M
2007;49018;48952;M;ES61;POP;53.1005975;M
2007;49018;48952;F;ES61;POP;48.06035;M
2007;49018;48952;_T;ES61;POP;101.1609475;M
2007;49018;48940;M;ES61;POP;31.38546;M
2007;49018;48940;F;ES61;POP;18.5937675;M
2007;49018;48940;_T;ES61;POP;49.9792275;M
2007;49018;48939;M;ES61;POP;31.38546;M
2007;49018;48939;F;ES61;POP;18.5937675;M
2007;49018;48939;_T;ES61;POP;49.9792275;M
2007;49018;48946;M;ES61;POP;6.8670975;M
2007;49018;48946;F;ES61;POP;17.6808525;M
2007;49018;48946;_T;ES61;POP;24.54795;M
2007;49019;48952;M;ES61;POP;25.2351125;M
2007;49019;48952;F;ES61;POP;24.354495;M
2007;49019;48952;_T;ES61;POP;49.5896075;M
2007;49019;48940;M;ES61;POP;11.9769775;M
2007;49019;48940;F;ES61;POP;7.07695;M
2007;49019;48940;_T;ES61;POP;19.0539275;M
2007;49019;48939;M;ES61;POP;11.9769775;M
2007;49019;48939;F;ES61;POP;7.07695;M
2007;49019;48939;_T;ES61;POP;19.0539275;M
2007;49019;48946;M;ES61;POP;9.902;M
2007;49019;48946;F;ES61;POP;14.0936325;M
2007;49019;48946;_T;ES61;POP;23.9956325;M
2007;49020;48952;M;ES61;POP;48.209285;M
2007;49020;48952;F;ES61;POP;52.0494425;M
2007;49020;48952;_T;ES61;POP;100.2587275;M
2007;49020;48940;M;ES61;POP;19.4705725;M
2007;49020;48940;F;ES61;POP;18.096205;M
2007;49020;48940;_T;ES61;POP;37.5667775;M
2007;49020;48939;M;ES61;POP;19.4705725;M
2007;49020;48939;F;ES61;POP;18.096205;M
2007;49020;48939;_T;ES61;POP;37.5667775;M
2007;49020;48946;M;ES61;POP;23.3858875;M
2007;49020;48946;F;ES61;POP;28.930335;M
2007;49020;48946;_T;ES61;POP;52.3162225;M
2007;49021;48952;M;ES61;POP;42.8996625;M
2007;49021;48952;F;ES61;POP;46.19706;M
2007;49021;48952;_T;ES61;POP;89.0967225;M
2007;49021;48940;M;ES61;POP;25.1571775;M
2007;49021;48940;F;ES61;POP;20.504195;M
2007;49021;48940;_T;ES61;POP;45.6613725;M
2007;49021;48939;M;ES61;POP;25.1571775;M
2007;49021;48939;F;ES61;POP;20.504195;M
2007;49021;48939;_T;ES61;POP;45.6613725;M
2007;49021;48946;M;ES61;POP;5.2661325;M
2007;49021;48946;F;ES61;POP;13.1448375;M
2007;49021;48946;_T;ES61;POP;18.41097;M
2007;49023;48952;M;ES61;POP;3968.8223075;M
2007;49023;48952;F;ES61;POP;4038.4452775;M
2007;49023;48952;_T;ES61;POP;8007.267585;M
2007;49023;48940;M;ES61;POP;2199.9612175;M
2007;49023;48940;F;ES61;POP;1512.1992975;M
2007;49023;48940;_T;ES61;POP;3712.160515;M
2007;49023;48936;M;ES61;POP;1989.754155;M
2007;49023;48936;F;ES61;POP;1248.86744;M
2007;49023;48936;_T;ES61;POP;3238.621595;M
2007;49023;48939;M;ES61;POP;210.2070625;M
2007;49023;48939;F;ES61;POP;263.3318575;M
2007;49023;48939;_T;ES61;POP;473.53892;M
2007;49023;48946;M;ES61;POP;1035.2738125;M
2007;49023;48946;F;ES61;POP;1834.8838075;M
2007;49023;48946;_T;ES61;POP;2870.15762;M
2008;49014;48952;M;ES61;POP;521.361875;M
2008;49014;48952;F;ES61;POP;691.384385;M
2008;49014;48952;_T;ES61;POP;1212.74626;M
2008;49014;48946;M;ES61;POP;499.199005;M
2008;49014;48946;F;ES61;POP;669.2563125;M
2008;49014;48946;_T;ES61;POP;1168.4553175;M
2008;49010;48952;M;ES61;POP;24.95841;M
2008;49010;48952;F;ES61;POP;34.1160525;M
2008;49010;48952;_T;ES61;POP;59.0744625;M
2008;49010;48946;M;ES61;POP;19.493785;M
2008;49010;48946;F;ES61;POP;30.331895;M
2008;49010;48946;_T;ES61;POP;49.82568;M
2008;49011;48952;M;ES61;POP;22.2722625;M
2008;49011;48952;F;ES61;POP;23.5743275;M
2008;49011;48952;_T;ES61;POP;45.84659;M
2008;49011;48946;M;ES61;POP;17.6458275;M
2008;49011;48946;F;ES61;POP;17.95095;M
2008;49011;48946;_T;ES61;POP;35.5967775;M
2008;49012;48952;M;ES61;POP;31.434745;M
2008;49012;48952;F;ES61;POP;35.4112025;M
2008;49012;48952;_T;ES61;POP;66.8459475;M
2008;49012;48946;M;ES61;POP;28.911365;M
2008;49012;48946;F;ES61;POP;32.8023;M
2008;49012;48946;_T;ES61;POP;61.713665;M
2008;49013;48952;M;ES61;POP;442.6964575;M
2008;49013;48952;F;ES61;POP;598.2828025;M
2008;49013;48952;_T;ES61;POP;1040.97926;M
2008;49013;48946;M;ES61;POP;433.1480275;M
2008;49013;48946;F;ES61;POP;588.1711675;M
2008;49013;48946;_T;ES61;POP;1021.319195;M
2008;49017;48952;M;ES61;POP;3224.8613775;M
2008;49017;48952;F;ES61;POP;3132.6563225;M
2008;49017;48952;_T;ES61;POP;6357.5177;M
2008;49017;48940;M;ES61;POP;2089.57848;M
2008;49017;48940;F;ES61;POP;1494.005575;M
2008;49017;48940;_T;ES61;POP;3583.584055;M
2008;49017;48936;M;ES61;POP;1900.83453;M
2008;49017;48936;F;ES61;POP;1259.8369525;M
2008;49017;48936;_T;ES61;POP;3160.6714825;M
2008;49017;48939;M;ES61;POP;188.74395;M
2008;49017;48939;F;ES61;POP;234.1686225;M
2008;49017;48939;_T;ES61;POP;422.9125725;M
2008;49017;48946;M;ES61;POP;473.88277;M
2008;49017;48946;F;ES61;POP;1014.6848975;M
2008;49017;48946;_T;ES61;POP;1488.5676675;M
2008;49015;48952;M;ES61;POP;2513.68562;M
2008;49015;48952;F;ES61;POP;2447.305685;M
2008;49015;48952;_T;ES61;POP;4960.991305;M
2008;49015;48940;M;ES61;POP;1579.05575;M
2008;49015;48940;F;ES61;POP;1064.07473;M
2008;49015;48940;_T;ES61;POP;2643.13048;M
2008;49015;48936;M;ES61;POP;1579.05575;M
2008;49015;48936;F;ES61;POP;1064.07473;M
2008;49015;48936;_T;ES61;POP;2643.13048;M
2008;49015;48946;M;ES61;POP;401.2690725;M
2008;49015;48946;F;ES61;POP;879.3944325;M
2008;49015;48946;_T;ES61;POP;1280.663505;M
2008;49016;48952;M;ES61;POP;711.1757575;M
2008;49016;48952;F;ES61;POP;685.3506375;M
2008;49016;48952;_T;ES61;POP;1396.526395;M
2008;49016;48940;M;ES61;POP;510.52273;M
2008;49016;48940;F;ES61;POP;429.930845;M
2008;49016;48940;_T;ES61;POP;940.453575;M
2008;49016;48936;M;ES61;POP;321.77878;M
2008;49016;48936;F;ES61;POP;195.7622225;M
2008;49016;48936;_T;ES61;POP;517.5410025;M
2008;49016;48939;M;ES61;POP;188.74395;M
2008;49016;48939;F;ES61;POP;234.1686225;M
2008;49016;48939;_T;ES61;POP;422.9125725;M
2008;49016;48946;M;ES61;POP;72.6136975;M
2008;49016;48946;F;ES61;POP;135.290465;M
2008;49016;48946;_T;ES61;POP;207.9041625;M
2008;49022;48952;M;ES61;POP;279.5037575;M
2008;49022;48952;F;ES61;POP;269.1304175;M
2008;49022;48952;_T;ES61;POP;548.634175;M
2008;49022;48940;M;ES61;POP;153.57093;M
2008;49022;48940;F;ES61;POP;104.79264;M
2008;49022;48940;_T;ES61;POP;258.36357;M
2008;49022;48939;M;ES61;POP;153.57093;M
2008;49022;48939;F;ES61;POP;104.79264;M
2008;49022;48939;_T;ES61;POP;258.36357;M
2008;49022;48946;M;ES61;POP;66.7469775;M
2008;49022;48946;F;ES61;POP;110.69896;M
2008;49022;48946;_T;ES61;POP;177.4459375;M
2008;49018;48952;M;ES61;POP;96.751895;M
2008;49018;48952;F;ES61;POP;88.50609;M
2008;49018;48952;_T;ES61;POP;185.257985;M
2008;49018;48940;M;ES61;POP;58.563405;M
2008;49018;48940;F;ES61;POP;38.6135525;M
2008;49018;48940;_T;ES61;POP;97.1769575;M
2008;49018;48939;M;ES61;POP;58.563405;M
