TEMPORAL;SEXO;CNAE09;EDAD;TERRITORIO;INDICATOR;OBS_VALUE;FREQ
2014;_T;7663;Y30-44;ES61;OCUPADOS;67.98834;M
2014;_T;7663;Y45-64;ES61;OCUPADOS;50.972575;M
2014;_T;7663;Y65-100;ES61;OCUPADOS;0.27475;M
2014;_T;7663;TOTAL;ES61;OCUPADOS;135.07583;M
2014;_T;7716;Y15-29;ES61;OCUPADOS;165.240075;M
2014;_T;7716;Y30-44;ES61;OCUPADOS;392.7531475;M
2014;_T;7716;Y45-64;ES61;OCUPADOS;266.99249;M
2014;_T;7716;Y65-100;ES61;OCUPADOS;5.5843925;M
2014;_T;7716;TOTAL;ES61;OCUPADOS;830.570105;M
2014;_T;7889;Y15-29;ES61;OCUPADOS;9.771925;M
2014;_T;7889;Y30-44;ES61;OCUPADOS;23.7528;M
2014;_T;7889;Y45-64;ES61;OCUPADOS;8.66169;M
2014;_T;7889;TOTAL;ES61;OCUPADOS;42.186415;M
2014;_T;277250;Y15-29;ES61;OCUPADOS;4.6575025;M
2014;_T;277250;Y30-44;ES61;OCUPADOS;28.5083375;M
2014;_T;277250;Y45-64;ES61;OCUPADOS;16.0706025;M
2014;_T;277250;TOTAL;ES61;OCUPADOS;49.2364425;M
2014;_T;277251;Y15-29;ES61;OCUPADOS;2.557655;M
2014;_T;277251;Y30-44;ES61;OCUPADOS;5.3808275;M
2014;_T;277251;Y45-64;ES61;OCUPADOS;6.230675;M
2014;_T;277251;TOTAL;ES61;OCUPADOS;14.1691575;M
2014;_T;8032;Y15-29;ES61;OCUPADOS;31.1766625;M
2014;_T;8032;Y30-44;ES61;OCUPADOS;121.183265;M
2014;_T;8032;Y45-64;ES61;OCUPADOS;95.17154;M
2014;_T;8032;Y65-100;ES61;OCUPADOS;2.709445;M
2014;_T;8032;TOTAL;ES61;OCUPADOS;250.2409125;M
2014;_T;8256;Y15-29;ES61;OCUPADOS;66.3563175;M
2014;_T;8256;Y30-44;ES61;OCUPADOS;263.7064625;M
2014;_T;8256;Y45-64;ES61;OCUPADOS;311.2972125;M
2014;_T;8256;Y65-100;ES61;OCUPADOS;4.505005;M
2014;_T;8256;TOTAL;ES61;OCUPADOS;645.8649975;M
2014;_T;8346;Y15-29;ES61;OCUPADOS;35.033085;M
2014;_T;8346;Y30-44;ES61;OCUPADOS;102.5553525;M
2014;_T;8346;Y45-64;ES61;OCUPADOS;82.3467175;M
2014;_T;8346;Y65-100;ES61;OCUPADOS;2.253725;M
2014;_T;8346;TOTAL;ES61;OCUPADOS;222.18888;M
2014;_T;6949;Y15-29;ES61;OCUPADOS;406.0127575;M
2014;_T;6949;Y30-44;ES61;OCUPADOS;1200.390105;M
2014;_T;6949;Y45-64;ES61;OCUPADOS;1008.5714275;M
2014;_T;6949;Y65-100;ES61;OCUPADOS;19.068795;M
2014;_T;6949;TOTAL;ES61;OCUPADOS;2634.043085;M
2015;M;6981;Y15-29;ES61;OCUPADOS;31.68155;M
2015;M;6981;Y30-44;ES61;OCUPADOS;60.8211175;M
2015;M;6981;Y45-64;ES61;OCUPADOS;63.9895125;M
2015;M;6981;Y65-100;ES61;OCUPADOS;2.3125125;M
2015;M;6981;TOTAL;ES61;OCUPADOS;158.8046925;M
2015;M;7058;Y15-29;ES61;OCUPADOS;2.60481;M
2015;M;7058;Y30-44;ES61;OCUPADOS;15.237345;M
2015;M;7058;Y45-64;ES61;OCUPADOS;12.0832725;M
2015;M;7058;TOTAL;ES61;OCUPADOS;29.9254275;M
2015;M;277249;Y15-29;ES61;OCUPADOS;20.3977625;M
2015;M;277249;Y30-44;ES61;OCUPADOS;70.7486475;M
2015;M;277249;Y45-64;ES61;OCUPADOS;55.372785;M
2015;M;277249;Y65-100;ES61;OCUPADOS;1.0038;M
2015;M;277249;TOTAL;ES61;OCUPADOS;147.522995;M
2015;M;7663;Y15-29;ES61;OCUPADOS;15.095555;M
2015;M;7663;Y30-44;ES61;OCUPADOS;73.891855;M
2015;M;7663;Y45-64;ES61;OCUPADOS;54.8654775;M
2015;M;7663;Y65-100;ES61;OCUPADOS;0.247855;M
2015;M;7663;TOTAL;ES61;OCUPADOS;144.1007425;M
2015;M;7716;Y15-29;ES61;OCUPADOS;83.14073;M
2015;M;7716;Y30-44;ES61;OCUPADOS;234.3929625;M
2015;M;7716;Y45-64;ES61;OCUPADOS;189.41407;M
2015;M;7716;Y65-100;ES61;OCUPADOS;3.0895775;M
2015;M;7716;TOTAL;ES61;OCUPADOS;510.03734;M
2015;M;7889;Y15-29;ES61;OCUPADOS;5.6596425;M
2015;M;7889;Y30-44;ES61;OCUPADOS;19.2740825;M
2015;M;7889;Y45-64;ES61;OCUPADOS;7.246485;M
2015;M;7889;TOTAL;ES61;OCUPADOS;32.18021;M
2015;M;277250;Y15-29;ES61;OCUPADOS;3.089355;M
2015;M;277250;Y30-44;ES61;OCUPADOS;13.7879425;M
2015;M;277250;Y45-64;ES61;OCUPADOS;14.073285;M
2015;M;277250;TOTAL;ES61;OCUPADOS;30.9505825;M
2015;M;277251;Y15-29;ES61;OCUPADOS;0.15768;M
2015;M;277251;Y30-44;ES61;OCUPADOS;3.7658125;M
2015;M;277251;Y45-64;ES61;OCUPADOS;3.0670725;M
2015;M;277251;TOTAL;ES61;OCUPADOS;6.990565;M
2015;M;8032;Y15-29;ES61;OCUPADOS;16.06362;M
2015;M;8032;Y30-44;ES61;OCUPADOS;71.1018875;M
2015;M;8032;Y45-64;ES61;OCUPADOS;49.9166725;M
2015;M;8032;Y65-100;ES61;OCUPADOS;1.91054;M
2015;M;8032;TOTAL;ES61;OCUPADOS;138.99272;M
2015;M;8256;Y15-29;ES61;OCUPADOS;25.5448875;M
2015;M;8256;Y30-44;ES61;OCUPADOS;112.76475;M
2015;M;8256;Y45-64;ES61;OCUPADOS;155.61349;M
2015;M;8256;Y65-100;ES61;OCUPADOS;1.330605;M
2015;M;8256;TOTAL;ES61;OCUPADOS;295.2537325;M
2015;M;8346;Y15-29;ES61;OCUPADOS;9.9653525;M
2015;M;8346;Y30-44;ES61;OCUPADOS;29.0818725;M
2015;M;8346;Y45-64;ES61;OCUPADOS;31.1053525;M
2015;M;8346;Y65-100;ES61;OCUPADOS;0.4815925;M
2015;M;8346;TOTAL;ES61;OCUPADOS;70.63417;M
2015;M;6949;Y15-29;ES61;OCUPADOS;213.400945;M
2015;M;6949;Y30-44;ES61;OCUPADOS;704.868275;M
2015;M;6949;Y45-64;ES61;OCUPADOS;636.747475;M
2015;M;6949;Y65-100;ES61;OCUPADOS;10.3764825;M
2015;M;6949;TOTAL;ES61;OCUPADOS;1565.3931775;M
2015;F;6981;Y15-29;ES61;OCUPADOS;10.6318775;M
2015;F;6981;Y30-44;ES61;OCUPADOS;26.2398225;M
2015;F;6981;Y45-64;ES61;OCUPADOS;22.48381;M
2015;F;6981;Y65-100;ES61;OCUPADOS;0.7142775;M
2015;F;6981;TOTAL;ES61;OCUPADOS;60.0697875;M
2015;F;7058;Y15-29;ES61;OCUPADOS;0.8993775;M
2015;F;7058;Y30-44;ES61;OCUPADOS;3.9328625;M
2015;F;7058;Y45-64;ES61;OCUPADOS;1.2209325;M
2015;F;7058;TOTAL;ES61;OCUPADOS;6.0531725;M
2015;F;277249;Y15-29;ES61;OCUPADOS;8.1307075;M
2015;F;277249;Y30-44;ES61;OCUPADOS;21.1087925;M
2015;F;277249;Y45-64;ES61;OCUPADOS;15.759155;M
2015;F;277249;Y65-100;ES61;OCUPADOS;0.23527;M
2015;F;277249;TOTAL;ES61;OCUPADOS;45.233925;M
2015;F;7663;Y15-29;ES61;OCUPADOS;0.6358625;M
2015;F;7663;Y30-44;ES61;OCUPADOS;3.587335;M
2015;F;7663;Y45-64;ES61;OCUPADOS;1.9541725;M
2015;F;7663;Y65-100;ES61;OCUPADOS;0.0706425;M
2015;F;7663;TOTAL;ES61;OCUPADOS;6.2480125;M
2015;F;7716;Y15-29;ES61;OCUPADOS;80.7521125;M
2015;F;7716;Y30-44;ES61;OCUPADOS;183.2485675;M
2015;F;7716;Y45-64;ES61;OCUPADOS;104.4455375;M
2015;F;7716;Y65-100;ES61;OCUPADOS;3.078915;M
2015;F;7716;TOTAL;ES61;OCUPADOS;371.5251325;M
2015;F;7889;Y15-29;ES61;OCUPADOS;3.55297;M
2015;F;7889;Y30-44;ES61;OCUPADOS;8.0038925;M
2015;F;7889;Y45-64;ES61;OCUPADOS;1.73936;M
2015;F;7889;TOTAL;ES61;OCUPADOS;13.2962225;M
2015;F;277250;Y15-29;ES61;OCUPADOS;2.050005;M
2015;F;277250;Y30-44;ES61;OCUPADOS;11.71254;M
2015;F;277250;Y45-64;ES61;OCUPADOS;7.7540225;M
2015;F;277250;TOTAL;ES61;OCUPADOS;21.5165675;M
2015;F;277251;Y15-29;ES61;OCUPADOS;0.5064225;M
2015;F;277251;Y30-44;ES61;OCUPADOS;2.7926975;M
2015;F;277251;Y45-64;ES61;OCUPADOS;5.5113;M
2015;F;277251;Y65-100;ES61;OCUPADOS;0.04045;M
2015;F;277251;TOTAL;ES61;OCUPADOS;8.85087;M
2015;F;8032;Y15-29;ES61;OCUPADOS;13.290815;M
2015;F;8032;Y30-44;ES61;OCUPADOS;62.66973;M
2015;F;8032;Y45-64;ES61;OCUPADOS;51.0955925;M
2015;F;8032;Y65-100;ES61;OCUPADOS;0.67799;M
2015;F;8032;TOTAL;ES61;OCUPADOS;127.7341275;M
2015;F;8256;Y15-29;ES61;OCUPADOS;44.3069075;M
2015;F;8256;Y30-44;ES61;OCUPADOS;146.3253075;M
2015;F;8256;Y45-64;ES61;OCUPADOS;196.069335;M
2015;F;8256;Y65-100;ES61;OCUPADOS;4.425425;M
2015;F;8256;TOTAL;ES61;OCUPADOS;391.126975;M
2015;F;8346;Y15-29;ES61;OCUPADOS;25.9102475;M
2015;F;8346;Y30-44;ES61;OCUPADOS;70.3176925;M
2015;F;8346;Y45-64;ES61;OCUPADOS;52.8536325;M
2015;F;8346;Y65-100;ES61;OCUPADOS;1.2831375;M
2015;F;8346;TOTAL;ES61;OCUPADOS;150.36471;M
2015;F;6949;Y15-29;ES61;OCUPADOS;190.667305;M
2015;F;6949;Y30-44;ES61;OCUPADOS;539.93924;M
2015;F;6949;Y45-64;ES61;OCUPADOS;460.88685;M
2015;F;6949;Y65-100;ES61;OCUPADOS;10.5261075;M
2015;F;6949;TOTAL;ES61;OCUPADOS;1202.0195025;M
2015;_T;6981;Y15-29;ES61;OCUPADOS;42.3134275;M
2015;_T;6981;Y30-44;ES61;OCUPADOS;87.06094;M
2015;_T;6981;Y45-64;ES61;OCUPADOS;86.4733225;M
2015;_T;6981;Y65-100;ES61;OCUPADOS;3.02679;M
2015;_T;6981;TOTAL;ES61;OCUPADOS;218.87448;M
2015;_T;7058;Y15-29;ES61;OCUPADOS;3.5041875;M
2015;_T;7058;Y30-44;ES61;OCUPADOS;19.1702075;M
2015;_T;7058;Y45-64;ES61;OCUPADOS;13.304205;M
2015;_T;7058;TOTAL;ES61;OCUPADOS;35.9786;M
2015;_T;277249;Y15-29;ES61;OCUPADOS;28.52847;M
2015;_T;277249;Y30-44;ES61;OCUPADOS;91.85744;M
2015;_T;277249;Y45-64;ES61;OCUPADOS;71.13194;M
2015;_T;277249;Y65-100;ES61;OCUPADOS;1.23907;M
2015;_T;277249;TOTAL;ES61;OCUPADOS;192.75692;M
2015;_T;7663;Y15-29;ES61;OCUPADOS;15.7314175;M
2015;_T;7663;Y30-44;ES61;OCUPADOS;77.47919;M
2015;_T;7663;Y45-64;ES61;OCUPADOS;56.81965;M
2015;_T;7663;Y65-100;ES61;OCUPADOS;0.3184975;M
2015;_T;7663;TOTAL;ES61;OCUPADOS;150.348755;M
2015;_T;7716;Y15-29;ES61;OCUPADOS;163.8928425;M
2015;_T;7716;Y30-44;ES61;OCUPADOS;417.64153;M
2015;_T;7716;Y45-64;ES61;OCUPADOS;293.8596075;M
2015;_T;7716;Y65-100;ES61;OCUPADOS;6.1684925;M
2015;_T;7716;TOTAL;ES61;OCUPADOS;881.5624725;M
2015;_T;7889;Y15-29;ES61;OCUPADOS;9.2126125;M
2015;_T;7889;Y30-44;ES61;OCUPADOS;27.277975;M
2015;_T;7889;Y45-64;ES61;OCUPADOS;8.985845;M
2015;_T;7889;TOTAL;ES61;OCUPADOS;45.4764325;M
2015;_T;277250;Y15-29;ES61;OCUPADOS;5.13936;M
2015;_T;277250;Y30-44;ES61;OCUPADOS;25.5004825;M
2015;_T;277250;Y45-64;ES61;OCUPADOS;21.8273075;M
2015;_T;277250;TOTAL;ES61;OCUPADOS;52.46715;M
2015;_T;277251;Y15-29;ES61;OCUPADOS;0.6641025;M
2015;_T;277251;Y30-44;ES61;OCUPADOS;6.55851;M
2015;_T;277251;Y45-64;ES61;OCUPADOS;8.5783725;M
2015;_T;277251;Y65-100;ES61;OCUPADOS;0.04045;M
2015;_T;277251;TOTAL;ES61;OCUPADOS;15.841435;M
2015;_T;8032;Y15-29;ES61;OCUPADOS;29.354435;M
2015;_T;8032;Y30-44;ES61;OCUPADOS;133.7716175;M
2015;_T;8032;Y45-64;ES61;OCUPADOS;101.012265;M
2015;_T;8032;Y65-100;ES61;OCUPADOS;2.58853;M
2015;_T;8032;TOTAL;ES61;OCUPADOS;266.7268475;M
2015;_T;8256;Y15-29;ES61;OCUPADOS;69.851795;M
2015;_T;8256;Y30-44;ES61;OCUPADOS;259.0900575;M
2015;_T;8256;Y45-64;ES61;OCUPADOS;351.682825;M
2015;_T;8256;Y65-100;ES61;OCUPADOS;5.75603;M
2015;_T;8256;TOTAL;ES61;OCUPADOS;686.3807075;M
2015;_T;8346;Y15-29;ES61;OCUPADOS;35.8756;M
2015;_T;8346;Y30-44;ES61;OCUPADOS;99.399565;M
2015;_T;8346;Y45-64;ES61;OCUPADOS;83.958985;M
2015;_T;8346;Y65-100;ES61;OCUPADOS;1.76473;M
2015;_T;8346;TOTAL;ES61;OCUPADOS;220.99888;M
2015;_T;6949;Y15-29;ES61;OCUPADOS;404.06825;M
2015;_T;6949;Y30-44;ES61;OCUPADOS;1244.807515;M
2015;_T;6949;Y45-64;ES61;OCUPADOS;1097.634325;M
2015;_T;6949;Y65-100;ES61;OCUPADOS;20.90259;M
2015;_T;6949;TOTAL;ES61;OCUPADOS;2767.41268;M
2016;M;6981;Y15-29;ES61;OCUPADOS;32.6291325;M
2016;M;6981;Y30-44;ES61;OCUPADOS;75.2973925;M
2016;M;6981;Y45-64;ES61;OCUPADOS;74.434955;M
2016;M;6981;Y65-100;ES61;OCUPADOS;1.38902;M
2016;M;6981;TOTAL;ES61;OCUPADOS;183.7505;M
2016;M;7058;Y15-29;ES61;OCUPADOS;2.1755;M
2016;M;7058;Y30-44;ES61;OCUPADOS;12.6125075;M
2016;M;7058;Y45-64;ES61;OCUPADOS;16.482565;M
2016;M;7058;Y65-100;ES61;OCUPADOS;0.204275;M
2016;M;7058;TOTAL;ES61;OCUPADOS;31.4748475;M
2016;M;277249;Y15-29;ES61;OCUPADOS;20.295895;M
2016;M;277249;Y30-44;ES61;OCUPADOS;79.1389875;M
2016;M;277249;Y45-64;ES61;OCUPADOS;64.767605;M
2016;M;277249;Y65-100;ES61;OCUPADOS;1.029735;M
2016;M;277249;TOTAL;ES61;OCUPADOS;165.2322225;M
2016;M;7663;Y15-29;ES61;OCUPADOS;14.0948725;M
2016;M;7663;Y30-44;ES61;OCUPADOS;75.9104025;M
2016;M;7663;Y45-64;ES61;OCUPADOS;62.320385;M
2016;M;7663;Y65-100;ES61;OCUPADOS;0.64095;M
2016;M;7663;TOTAL;ES61;OCUPADOS;152.96661;M
2016;M;7716;Y15-29;ES61;OCUPADOS;87.54778;M
2016;M;7716;Y30-44;ES61;OCUPADOS;221.2735075;M
2016;M;7716;Y45-64;ES61;OCUPADOS;201.3120075;M
2016;M;7716;Y65-100;ES61;OCUPADOS;4.1029875;M
2016;M;7716;TOTAL;ES61;OCUPADOS;514.2362825;M
2016;M;7889;Y15-29;ES61;OCUPADOS;5.4946225;M
2016;M;7889;Y30-44;ES61;OCUPADOS;21.9721;M
2016;M;7889;Y45-64;ES61;OCUPADOS;7.939815;M
2016;M;7889;TOTAL;ES61;OCUPADOS;35.4065375;M
2016;M;277250;Y15-29;ES61;OCUPADOS;0.7532175;M
2016;M;277250;Y30-44;ES61;OCUPADOS;16.8501225;M
2016;M;277250;Y45-64;ES61;OCUPADOS;11.2844275;M
2016;M;277250;TOTAL;ES61;OCUPADOS;28.8877675;M
2016;M;277251;Y15-29;ES61;OCUPADOS;0.45448;M
2016;M;277251;Y30-44;ES61;OCUPADOS;4.8007725;M
2016;M;277251;Y45-64;ES61;OCUPADOS;1.956245;M
2016;M;277251;TOTAL;ES61;OCUPADOS;7.2114975;M
2016;M;8032;Y15-29;ES61;OCUPADOS;16.0171725;M
2016;M;8032;Y30-44;ES61;OCUPADOS;70.71332;M
2016;M;8032;Y45-64;ES61;OCUPADOS;50.326745;M
2016;M;8032;Y65-100;ES61;OCUPADOS;2.1595075;M
2016;M;8032;TOTAL;ES61;OCUPADOS;139.216745;M
2016;M;8256;Y15-29;ES61;OCUPADOS;19.758445;M
2016;M;8256;Y30-44;ES61;OCUPADOS;105.99835;M
2016;M;8256;Y45-64;ES61;OCUPADOS;154.4689;M
2016;M;8256;Y65-100;ES61;OCUPADOS;1.3251;M
2016;M;8256;TOTAL;ES61;OCUPADOS;281.550795;M
2016;M;8346;Y15-29;ES61;OCUPADOS;12.357525;M
2016;M;8346;Y30-44;ES61;OCUPADOS;27.8087275;M
2016;M;8346;Y45-64;ES61;OCUPADOS;29.1973175;M
2016;M;8346;Y65-100;ES61;OCUPADOS;0.847605;M
2016;M;8346;TOTAL;ES61;OCUPADOS;70.211175;M
2016;M;6949;Y15-29;ES61;OCUPADOS;211.5786425;M
2016;M;6949;Y30-44;ES61;OCUPADOS;712.37619;M
2016;M;6949;Y45-64;ES61;OCUPADOS;674.4909675;M
2016;M;6949;Y65-100;ES61;OCUPADOS;11.69918;M
2016;M;6949;TOTAL;ES61;OCUPADOS;1610.14498;M
2016;F;6981;Y15-29;ES61;OCUPADOS;9.455605;M
2016;F;6981;Y30-44;ES61;OCUPADOS;26.6510675;M
2016;F;6981;Y45-64;ES61;OCUPADOS;25.74909;M
2016;F;6981;Y65-100;ES61;OCUPADOS;0.4365425;M
2016;F;6981;TOTAL;ES61;OCUPADOS;62.292305;M
2016;F;7058;Y15-29;ES61;OCUPADOS;0.5520725;M
2016;F;7058;Y30-44;ES61;OCUPADOS;3.746105;M
2016;F;7058;Y45-64;ES61;OCUPADOS;2.0025725;M
2016;F;7058;TOTAL;ES61;OCUPADOS;6.30075;M
2016;F;277249;Y15-29;ES61;OCUPADOS;7.776425;M
2016;F;277249;Y30-44;ES61;OCUPADOS;22.327695;M
2016;F;277249;Y45-64;ES61;OCUPADOS;17.140695;M
2016;F;277249;Y65-100;ES61;OCUPADOS;0.3461175;M
2016;F;277249;TOTAL;ES61;OCUPADOS;47.5909325;M
2016;F;7663;Y15-29;ES61;OCUPADOS;0.63039;M
2016;F;7663;Y30-44;ES61;OCUPADOS;4.40031;M
2016;F;7663;Y45-64;ES61;OCUPADOS;3.389935;M
2016;F;7663;TOTAL;ES61;OCUPADOS;8.420635;M
2016;F;7716;Y15-29;ES61;OCUPADOS;82.1833025;M
2016;F;7716;Y30-44;ES61;OCUPADOS;180.82917;M
2016;F;7716;Y45-64;ES61;OCUPADOS;108.85672;M
2016;F;7716;Y65-100;ES61;OCUPADOS;2.2055925;M
2016;F;7716;TOTAL;ES61;OCUPADOS;374.074785;M
2016;F;7889;Y15-29;ES61;OCUPADOS;2.7870175;M
2016;F;7889;Y30-44;ES61;OCUPADOS;8.768725;M
2016;F;7889;Y45-64;ES61;OCUPADOS;2.343595;M
2016;F;7889;TOTAL;ES61;OCUPADOS;13.8993375;M
2016;F;277250;Y15-29;ES61;OCUPADOS;1.73637;M
2016;F;277250;Y30-44;ES61;OCUPADOS;13.7543975;M
2016;F;277250;Y45-64;ES61;OCUPADOS;6.5358275;M
2016;F;277250;Y65-100;ES61;OCUPADOS;0.0740875;M
2016;F;277250;TOTAL;ES61;OCUPADOS;22.1006825;M
2016;F;277251;Y15-29;ES61;OCUPADOS;0.201525;M
2016;F;277251;Y30-44;ES61;OCUPADOS;2.800395;M
2016;F;277251;Y45-64;ES61;OCUPADOS;4.765695;M
2016;F;277251;Y65-100;ES61;OCUPADOS;0.19301;M
2016;F;277251;TOTAL;ES61;OCUPADOS;7.960625;M
2016;F;8032;Y15-29;ES61;OCUPADOS;14.684435;M
2016;F;8032;Y30-44;ES61;OCUPADOS;65.1366075;M
2016;F;8032;Y45-64;ES61;OCUPADOS;54.1567525;M
2016;F;8032;Y65-100;ES61;OCUPADOS;0.2707675;M
2016;F;8032;TOTAL;ES61;OCUPADOS;134.2485625;M
2016;F;8256;Y15-29;ES61;OCUPADOS;39.1496225;M
2016;F;8256;Y30-44;ES61;OCUPADOS;157.1015175;M
2016;F;8256;Y45-64;ES61;OCUPADOS;209.530645;M
2016;F;8256;Y65-100;ES61;OCUPADOS;2.637465;M
2016;F;8256;TOTAL;ES61;OCUPADOS;408.41925;M
2016;F;8346;Y15-29;ES61;OCUPADOS;19.9971625;M
2016;F;8346;Y30-44;ES61;OCUPADOS;58.9540675;M
2016;F;8346;Y45-64;ES61;OCUPADOS;55.8541;M
2016;F;8346;Y65-100;ES61;OCUPADOS;3.10552;M
2016;F;8346;TOTAL;ES61;OCUPADOS;137.91085;M
2016;F;6949;Y15-29;ES61;OCUPADOS;179.1539275;M
2016;F;6949;Y30-44;ES61;OCUPADOS;544.4700575;M
2016;F;6949;Y45-64;ES61;OCUPADOS;490.3256275;M
2016;F;6949;Y65-100;ES61;OCUPADOS;9.2691025;M
2016;F;6949;TOTAL;ES61;OCUPADOS;1223.218715;M
2016;_T;6981;Y15-29;ES61;OCUPADOS;42.0847375;M
2016;_T;6981;Y30-44;ES61;OCUPADOS;101.94846;M
2016;_T;6981;Y45-64;ES61;OCUPADOS;100.184045;M
2016;_T;6981;Y65-100;ES61;OCUPADOS;1.8255625;M
2016;_T;6981;TOTAL;ES61;OCUPADOS;246.042805;M
2016;_T;7058;Y15-29;ES61;OCUPADOS;2.7275725;M
2016;_T;7058;Y30-44;ES61;OCUPADOS;16.3586125;M
2016;_T;7058;Y45-64;ES61;OCUPADOS;18.4851375;M
2016;_T;7058;Y65-100;ES61;OCUPADOS;0.204275;M
2016;_T;7058;TOTAL;ES61;OCUPADOS;37.7755975;M
2016;_T;277249;Y15-29;ES61;OCUPADOS;28.07232;M
2016;_T;277249;Y30-44;ES61;OCUPADOS;101.4666825;M
2016;_T;277249;Y45-64;ES61;OCUPADOS;81.9083;M
2016;_T;277249;Y65-100;ES61;OCUPADOS;1.3758525;M
2016;_T;277249;TOTAL;ES61;OCUPADOS;212.823155;M
2016;_T;7663;Y15-29;ES61;OCUPADOS;14.7252625;M
2016;_T;7663;Y30-44;ES61;OCUPADOS;80.3107125;M
2016;_T;7663;Y45-64;ES61;OCUPADOS;65.71032;M
2016;_T;7663;Y65-100;ES61;OCUPADOS;0.64095;M
2016;_T;7663;TOTAL;ES61;OCUPADOS;161.387245;M
2016;_T;7716;Y15-29;ES61;OCUPADOS;169.7310825;M
2016;_T;7716;Y30-44;ES61;OCUPADOS;402.1026775;M
2016;_T;7716;Y45-64;ES61;OCUPADOS;310.1687275;M
2016;_T;7716;Y65-100;ES61;OCUPADOS;6.30858;M
2016;_T;7716;TOTAL;ES61;OCUPADOS;888.3110675;M
2016;_T;7889;Y15-29;ES61;OCUPADOS;8.28164;M
2016;_T;7889;Y30-44;ES61;OCUPADOS;30.740825;M
2016;_T;7889;Y45-64;ES61;OCUPADOS;10.28341;M
2016;_T;7889;TOTAL;ES61;OCUPADOS;49.305875;M
2016;_T;277250;Y15-29;ES61;OCUPADOS;2.4895875;M
2016;_T;277250;Y30-44;ES61;OCUPADOS;30.60452;M
2016;_T;277250;Y45-64;ES61;OCUPADOS;17.820255;M
2016;_T;277250;Y65-100;ES61;OCUPADOS;0.0740875;M
2016;_T;277250;TOTAL;ES61;OCUPADOS;50.98845;M
2016;_T;277251;Y15-29;ES61;OCUPADOS;0.656005;M
2016;_T;277251;Y30-44;ES61;OCUPADOS;7.6011675;M
2016;_T;277251;Y45-64;ES61;OCUPADOS;6.72194;M
2016;_T;277251;Y65-100;ES61;OCUPADOS;0.19301;M
2016;_T;277251;TOTAL;ES61;OCUPADOS;15.1721225;M
2016;_T;8032;Y15-29;ES61;OCUPADOS;30.7016075;M
2016;_T;8032;Y30-44;ES61;OCUPADOS;135.8499275;M
2016;_T;8032;Y45-64;ES61;OCUPADOS;104.4834975;M
2016;_T;8032;Y65-100;ES61;OCUPADOS;2.430275;M
2016;_T;8032;TOTAL;ES61;OCUPADOS;273.4653075;M
2016;_T;8256;Y15-29;ES61;OCUPADOS;58.9080675;M
2016;_T;8256;Y30-44;ES61;OCUPADOS;263.0998675;M
2016;_T;8256;Y45-64;ES61;OCUPADOS;363.999545;M
2016;_T;8256;Y65-100;ES61;OCUPADOS;3.962565;M
2016;_T;8256;TOTAL;ES61;OCUPADOS;689.970045;M
2016;_T;8346;Y15-29;ES61;OCUPADOS;32.3546875;M
2016;_T;8346;Y30-44;ES61;OCUPADOS;86.762795;M
2016;_T;8346;Y45-64;ES61;OCUPADOS;85.0514175;M
2016;_T;8346;Y65-100;ES61;OCUPADOS;3.953125;M
2016;_T;8346;TOTAL;ES61;OCUPADOS;208.122025;M
2016;_T;6949;Y15-29;ES61;OCUPADOS;390.73257;M
2016;_T;6949;Y30-44;ES61;OCUPADOS;1256.8462475;M
2016;_T;6949;Y45-64;ES61;OCUPADOS;1164.816595;M
2016;_T;6949;Y65-100;ES61;OCUPADOS;20.9682825;M
2016;_T;6949;TOTAL;ES61;OCUPADOS;2833.363695;M
2017;M;6981;Y15-29;ES61;OCUPADOS;33.8898;M
2017;M;6981;Y30-44;ES61;OCUPADOS;75.85989;M
2017;M;6981;Y45-64;ES61;OCUPADOS;84.869335;M
2017;M;6981;Y65-100;ES61;OCUPADOS;1.4542175;M
2017;M;6981;TOTAL;ES61;OCUPADOS;196.0732425;M
2017;M;7058;Y15-29;ES61;OCUPADOS;2.08029;M
2017;M;7058;Y30-44;ES61;OCUPADOS;12.51814;M
2017;M;7058;Y45-64;ES61;OCUPADOS;18.104985;M
2017;M;7058;TOTAL;ES61;OCUPADOS;32.703415;M
2017;M;277249;Y15-29;ES61;OCUPADOS;19.2772725;M
2017;M;277249;Y30-44;ES61;OCUPADOS;78.8908675;M
2017;M;277249;Y45-64;ES61;OCUPADOS;74.0372875;M
2017;M;277249;Y65-100;ES61;OCUPADOS;2.31567;M
2017;M;277249;TOTAL;ES61;OCUPADOS;174.5210975;M
2017;M;7663;Y15-29;ES61;OCUPADOS;13.6669525;M
2017;M;7663;Y30-44;ES61;OCUPADOS;73.6150925;M
2017;M;7663;Y45-64;ES61;OCUPADOS;67.3315875;M
2017;M;7663;Y65-100;ES61;OCUPADOS;1.03661;M
2017;M;7663;TOTAL;ES61;OCUPADOS;155.6502425;M
2017;M;7716;Y15-29;ES61;OCUPADOS;93.0901375;M
2017;M;7716;Y30-44;ES61;OCUPADOS;220.53438;M
2017;M;7716;Y45-64;ES61;OCUPADOS;209.1187675;M
2017;M;7716;Y65-100;ES61;OCUPADOS;3.3676725;M
2017;M;7716;TOTAL;ES61;OCUPADOS;526.1109575;M
2017;M;7889;Y15-29;ES61;OCUPADOS;7.64493;M
2017;M;7889;Y30-44;ES61;OCUPADOS;25.1621075;M
2017;M;7889;Y45-64;ES61;OCUPADOS;8.47803;M
