TEMPORAL;SEXO;TERRITORIO;EDAD;INDICATOR;OBS_VALUE;FREQ
2010;M;ES611;Y15-29;TASA_ACTI;83.34609200094457;M
2010;M;ES611;Y55-59;TASA_ACTI;65.91519181852874;M
2010;M;ES612;TOTAL;TASA_ACTI;66.30680617849458;M
2010;M;ES612;Y15-29;TASA_ACTI;76.68902629763843;M
2010;M;ES612;Y55-59;TASA_ACTI;50.51802069916329;M
2010;M;ES613;TOTAL;TASA_ACTI;67.35320255074203;M
2010;M;ES613;Y15-29;TASA_ACTI;80.78836864684911;M
2010;M;ES613;Y55-59;TASA_ACTI;67.49480981136328;M
2010;M;ES614;TOTAL;TASA_ACTI;64.96831421538816;M
2010;M;ES614;Y15-29;TASA_ACTI;77.69220724149764;M
2010;M;ES614;Y55-59;TASA_ACTI;63.42649525191265;M
2010;M;ES615;TOTAL;TASA_ACTI;67.09373444769325;M
2010;M;ES615;Y15-29;TASA_ACTI;78.83587260824935;M
2010;M;ES615;Y55-59;TASA_ACTI;58.867286433170705;M
2010;M;ES616;TOTAL;TASA_ACTI;63.9371490449461;M
2010;M;ES616;Y15-29;TASA_ACTI;77.69669123134888;M
2010;M;ES616;Y55-59;TASA_ACTI;61.53467636158755;M
2010;M;ES617;TOTAL;TASA_ACTI;68.21589275112126;M
2010;M;ES617;Y15-29;TASA_ACTI;80.30367248223806;M
2010;M;ES617;Y55-59;TASA_ACTI;61.78197349400971;M
2010;M;ES618;TOTAL;TASA_ACTI;68.52839841020217;M
2010;M;ES618;Y15-29;TASA_ACTI;80.56246923469105;M
2010;M;ES618;Y55-59;TASA_ACTI;58.40150692401194;M
2010;M;ES61;TOTAL;TASA_ACTI;67.36063089838493;M
2010;M;ES61;Y15-29;TASA_ACTI;79.5373090379779;M
2010;M;ES61;Y55-59;TASA_ACTI;59.99884809343363;M
2010;F;ES611;TOTAL;TASA_ACTI;57.58137459821459;M
2010;F;ES611;Y15-29;TASA_ACTI;70.10412047911333;M
2010;F;ES611;Y55-59;TASA_ACTI;39.75312659452358;M
2010;F;ES612;TOTAL;TASA_ACTI;48.616455048075736;M
2010;F;ES612;Y15-29;TASA_ACTI;58.82726991360403;M
2010;F;ES612;Y55-59;TASA_ACTI;26.507920731041718;M
2010;F;ES613;TOTAL;TASA_ACTI;49.70466718881696;M
2010;F;ES613;Y15-29;TASA_ACTI;63.55181368906106;M
2010;F;ES613;Y55-59;TASA_ACTI;35.32211878281147;M
2010;F;ES614;TOTAL;TASA_ACTI;48.812466306725284;M
2010;F;ES614;Y15-29;TASA_ACTI;62.62048724977394;M
2010;F;ES614;Y55-59;TASA_ACTI;33.23641861972135;M
2010;F;ES615;TOTAL;TASA_ACTI;50.700963451868695;M
2010;F;ES615;Y15-29;TASA_ACTI;61.78898260529364;M
2010;F;ES615;Y55-59;TASA_ACTI;26.69891886560869;M
2010;F;ES616;TOTAL;TASA_ACTI;44.50547972989377;M
2010;F;ES616;Y15-29;TASA_ACTI;57.51588595728619;M
2010;F;ES616;Y55-59;TASA_ACTI;27.253089761484755;M
2010;F;ES617;TOTAL;TASA_ACTI;51.14925418892946;M
2010;F;ES617;Y15-29;TASA_ACTI;62.66734869074395;M
2010;F;ES617;Y55-59;TASA_ACTI;28.389772676938207;M
2010;F;ES618;TOTAL;TASA_ACTI;50.424015731100546;M
2010;F;ES618;Y15-29;TASA_ACTI;62.621827376660136;M
2010;F;ES618;Y55-59;TASA_ACTI;29.858140763726297;M
2010;F;ES61;TOTAL;TASA_ACTI;50.15236487732915;M
2010;F;ES61;Y15-29;TASA_ACTI;62.29514607875527;M
2010;F;ES61;Y55-59;TASA_ACTI;30.19565946482068;M
2010;_T;ES611;TOTAL;TASA_ACTI;64.33632269460765;M
2010;_T;ES611;Y15-29;TASA_ACTI;76.99897610783783;M
2010;_T;ES611;Y55-59;TASA_ACTI;52.57028207733163;M
2010;_T;ES612;TOTAL;TASA_ACTI;57.3446498458228;M
2010;_T;ES612;Y15-29;TASA_ACTI;67.83607927148321;M
2010;_T;ES612;Y55-59;TASA_ACTI;38.322088193479466;M
2010;_T;ES613;TOTAL;TASA_ACTI;58.28182676595258;M
2010;_T;ES613;Y15-29;TASA_ACTI;72.21130374902114;M
2010;_T;ES613;Y55-59;TASA_ACTI;50.76232602525755;M
2010;_T;ES614;TOTAL;TASA_ACTI;56.7595136293358;M
2010;_T;ES614;Y15-29;TASA_ACTI;70.29301285721128;M
2010;_T;ES614;Y55-59;TASA_ACTI;48.05609246771137;M
2010;_T;ES615;TOTAL;TASA_ACTI;58.771951506775345;M
2010;_T;ES615;Y15-29;TASA_ACTI;70.35822225515153;M
2010;_T;ES615;Y55-59;TASA_ACTI;43.11045074321432;M
2010;_T;ES616;TOTAL;TASA_ACTI;54.13458914482209;M
2010;_T;ES616;Y15-29;TASA_ACTI;67.8104170403048;M
2010;_T;ES616;Y55-59;TASA_ACTI;44.545673644910984;M
2010;_T;ES617;TOTAL;TASA_ACTI;59.50495410593788;M
2010;_T;ES617;Y15-29;TASA_ACTI;71.50943863700043;M
2010;_T;ES617;Y55-59;TASA_ACTI;44.97292132122438;M
2010;_T;ES618;TOTAL;TASA_ACTI;59.21355148208861;M
2010;_T;ES618;Y15-29;TASA_ACTI;71.57689175030269;M
2010;_T;ES618;Y55-59;TASA_ACTI;43.42468547220745;M
2010;_T;ES61;TOTAL;TASA_ACTI;58.61103913932042;M
2010;_T;ES61;Y15-29;TASA_ACTI;70.99568354858332;M
2010;_T;ES61;Y55-59;TASA_ACTI;44.79669522450542;M
2011;M;ES611;TOTAL;TASA_ACTI;71.53274739593715;M
2011;M;ES611;Y15-29;TASA_ACTI;83.0875887831991;M
2011;M;ES611;Y55-59;TASA_ACTI;61.38714552058053;M
2011;M;ES612;TOTAL;TASA_ACTI;66.21965343107202;M
2011;M;ES612;Y15-29;TASA_ACTI;77.33961429447353;M
2011;M;ES612;Y55-59;TASA_ACTI;60.28381469072437;M
2011;M;ES613;TOTAL;TASA_ACTI;66.96570775135764;M
2011;M;ES613;Y15-29;TASA_ACTI;81.62346470614663;M
2011;M;ES613;Y55-59;TASA_ACTI;70.130910663732;M
2011;M;ES614;TOTAL;TASA_ACTI;64.62645520125493;M
2011;M;ES614;Y15-29;TASA_ACTI;78.01344204553781;M
2011;M;ES614;Y55-59;TASA_ACTI;63.66649482147132;M
2011;M;ES615;TOTAL;TASA_ACTI;68.47694212472062;M
2011;M;ES615;Y15-29;TASA_ACTI;81.4899895718981;M
2011;M;ES615;Y55-59;TASA_ACTI;51.5751008790804;M
2011;M;ES616;TOTAL;TASA_ACTI;62.88732415853745;M
2011;M;ES616;Y15-29;TASA_ACTI;76.65744432593797;M
2011;M;ES616;Y55-59;TASA_ACTI;58.62371921876072;M
2011;M;ES617;TOTAL;TASA_ACTI;66.07758223197611;M
2011;M;ES617;Y15-29;TASA_ACTI;78.02891742470688;M
2011;M;ES617;Y55-59;TASA_ACTI;54.8241263451116;M
2011;M;ES618;TOTAL;TASA_ACTI;68.6863590520925;M
2011;M;ES618;Y15-29;TASA_ACTI;80.27377499588948;M
2011;M;ES618;Y55-59;TASA_ACTI;59.15110973901657;M
2011;M;ES61;TOTAL;TASA_ACTI;66.9625873121927;M
2011;M;ES61;Y15-29;TASA_ACTI;79.31469023136472;M
2011;M;ES61;Y55-59;TASA_ACTI;59.45465144448187;M
2011;F;ES611;TOTAL;TASA_ACTI;57.2229306055023;M
2011;F;ES611;Y15-29;TASA_ACTI;68.53602533746617;M
2011;F;ES611;Y55-59;TASA_ACTI;38.266580523366684;M
2011;F;ES612;TOTAL;TASA_ACTI;48.93103443480975;M
2011;F;ES612;Y15-29;TASA_ACTI;59.62248561523313;M
2011;F;ES612;Y55-59;TASA_ACTI;28.46131481969466;M
2011;F;ES613;TOTAL;TASA_ACTI;50.5876277000158;M
2011;F;ES613;Y15-29;TASA_ACTI;65.68729652464593;M
2011;F;ES613;Y55-59;TASA_ACTI;39.99705319787815;M
2011;F;ES614;TOTAL;TASA_ACTI;48.946750484744406;M
2011;F;ES614;Y15-29;TASA_ACTI;62.40000224453466;M
2011;F;ES614;Y55-59;TASA_ACTI;36.34626458735998;M
2011;F;ES615;TOTAL;TASA_ACTI;51.280106399125714;M
2011;F;ES615;Y15-29;TASA_ACTI;63.56325132116768;M
2011;F;ES615;Y55-59;TASA_ACTI;27.423416093015422;M
2011;F;ES616;TOTAL;TASA_ACTI;44.92719641447985;M
2011;F;ES616;Y15-29;TASA_ACTI;58.084648962698026;M
2011;F;ES616;Y55-59;TASA_ACTI;32.118547344834944;M
2011;F;ES617;TOTAL;TASA_ACTI;51.453437668660094;M
2011;F;ES617;Y15-29;TASA_ACTI;63.85169046575893;M
2011;F;ES617;Y55-59;TASA_ACTI;34.701662200286684;M
2011;F;ES618;TOTAL;TASA_ACTI;51.28307346489459;M
2011;F;ES618;Y15-29;TASA_ACTI;63.63354541991066;M
2011;F;ES618;Y55-59;TASA_ACTI;35.18276956637847;M
2011;F;ES61;TOTAL;TASA_ACTI;50.60445897109802;M
2011;F;ES61;Y15-29;TASA_ACTI;63.101664870174076;M
2011;F;ES61;Y55-59;TASA_ACTI;34.05582038593676;M
2011;_T;ES611;TOTAL;TASA_ACTI;64.50314258503731;M
2011;_T;ES611;Y15-29;TASA_ACTI;76.04841161488665;M
2011;_T;ES611;Y55-59;TASA_ACTI;50.56199555772516;M
2011;_T;ES612;TOTAL;TASA_ACTI;57.46523607772076;M
2011;_T;ES612;Y15-29;TASA_ACTI;68.57026838712663;M
2011;_T;ES612;Y55-59;TASA_ACTI;43.75739433692334;M
2011;_T;ES613;TOTAL;TASA_ACTI;58.54912254461262;M
2011;_T;ES613;Y15-29;TASA_ACTI;73.69801032613049;M
2011;_T;ES613;Y55-59;TASA_ACTI;54.154156006723795;M
2011;_T;ES614;TOTAL;TASA_ACTI;56.663369913892325;M
2011;_T;ES614;Y15-29;TASA_ACTI;70.29869646152378;M
2011;_T;ES614;Y55-59;TASA_ACTI;48.903280788798284;M
2011;_T;ES615;TOTAL;TASA_ACTI;59.729656804537456;M
2011;_T;ES615;Y15-29;TASA_ACTI;72.56343610039642;M
2011;_T;ES615;Y55-59;TASA_ACTI;39.161721005552295;M
2011;_T;ES616;TOTAL;TASA_ACTI;53.85546389357039;M
2011;_T;ES616;Y15-29;TASA_ACTI;67.58485835440082;M
2011;_T;ES616;Y55-59;TASA_ACTI;45.36391673567842;M
2011;_T;ES617;TOTAL;TASA_ACTI;58.6122701119548;M
2011;_T;ES617;Y15-29;TASA_ACTI;70.96924886582798;M
2011;_T;ES617;Y55-59;TASA_ACTI;44.73260134825574;M
2011;_T;ES618;TOTAL;TASA_ACTI;59.72686854834718;M
2011;_T;ES618;Y15-29;TASA_ACTI;71.95071140383004;M
2011;_T;ES618;Y55-59;TASA_ACTI;47.07348968440941;M
2011;_T;ES61;TOTAL;TASA_ACTI;58.64274150706156;M
2011;_T;ES61;Y15-29;TASA_ACTI;71.27945274277714;M
2011;_T;ES61;Y55-59;TASA_ACTI;46.5095627983397;M
2012;M;ES611;TOTAL;TASA_ACTI;70.87445880925;M
2012;M;ES611;Y15-29;TASA_ACTI;82.68668107897389;M
2012;M;ES611;Y55-59;TASA_ACTI;61.31484842090455;M
2012;M;ES612;TOTAL;TASA_ACTI;65.41847827222085;M
2012;M;ES612;Y15-29;TASA_ACTI;76.57860986055044;M
2012;M;ES612;Y55-59;TASA_ACTI;54.48456926684659;M
2012;M;ES613;TOTAL;TASA_ACTI;64.98073211078699;M
2012;M;ES613;Y15-29;TASA_ACTI;79.18253478484951;M
2012;M;ES613;Y55-59;TASA_ACTI;63.200287305304926;M
2012;M;ES614;TOTAL;TASA_ACTI;64.43334007399763;M
2012;M;ES614;Y15-29;TASA_ACTI;77.32521525464216;M
2012;M;ES614;Y55-59;TASA_ACTI;66.99038912375414;M
2012;M;ES615;TOTAL;TASA_ACTI;68.52887392612169;M
2012;M;ES615;Y15-29;TASA_ACTI;80.06290023520765;M
2012;M;ES615;Y55-59;TASA_ACTI;49.01304964202672;M
2012;M;ES616;TOTAL;TASA_ACTI;63.167957745052774;M
2012;M;ES616;Y15-29;TASA_ACTI;76.8533960210014;M
2012;M;ES616;Y55-59;TASA_ACTI;58.622354165512014;M
2012;M;ES617;TOTAL;TASA_ACTI;64.74006879463496;M
2012;M;ES617;Y15-29;TASA_ACTI;78.64047816365365;M
2012;M;ES617;Y55-59;TASA_ACTI;59.653467319971995;M
2012;M;ES618;TOTAL;TASA_ACTI;67.94020879719352;M
2012;M;ES618;Y15-29;TASA_ACTI;79.91356372509394;M
2012;M;ES618;Y55-59;TASA_ACTI;56.54671787663004;M
2012;M;ES61;TOTAL;TASA_ACTI;66.1774591503896;M
2012;M;ES61;Y15-29;TASA_ACTI;78.8222988807031;M
2012;M;ES61;Y55-59;TASA_ACTI;58.59003745668873;M
2012;F;ES611;TOTAL;TASA_ACTI;57.374172396770305;M
2012;F;ES611;Y15-29;TASA_ACTI;69.28870096311955;M
2012;F;ES611;Y55-59;TASA_ACTI;38.85964163888054;M
2012;F;ES612;TOTAL;TASA_ACTI;50.53099577972073;M
2012;F;ES612;Y15-29;TASA_ACTI;61.22882842070361;M
2012;F;ES612;Y55-59;TASA_ACTI;27.187503289706154;M
2012;F;ES613;TOTAL;TASA_ACTI;50.85912610774928;M
2012;F;ES613;Y15-29;TASA_ACTI;65.86236856553657;M
2012;F;ES613;Y55-59;TASA_ACTI;44.896910566246696;M
2012;F;ES614;TOTAL;TASA_ACTI;51.63654519350913;M
2012;F;ES614;Y15-29;TASA_ACTI;65.48747341816407;M
2012;F;ES614;Y55-59;TASA_ACTI;40.85453317299246;M
2012;F;ES615;TOTAL;TASA_ACTI;52.815841133223174;M
2012;F;ES615;Y15-29;TASA_ACTI;65.43971265311271;M
2012;F;ES615;Y55-59;TASA_ACTI;32.67505959641147;M
2012;F;ES616;TOTAL;TASA_ACTI;46.01488616398388;M
2012;F;ES616;Y15-29;TASA_ACTI;60.64214447299332;M
2012;F;ES616;Y55-59;TASA_ACTI;31.12353113399965;M
2012;F;ES617;TOTAL;TASA_ACTI;54.21121614068496;M
2012;F;ES617;Y15-29;TASA_ACTI;67.57305472279148;M
2012;F;ES617;Y55-59;TASA_ACTI;38.23978566725694;M
2012;F;ES618;TOTAL;TASA_ACTI;52.37701082108249;M
2012;F;ES618;Y15-29;TASA_ACTI;66.0117080967466;M
2012;F;ES618;Y55-59;TASA_ACTI;36.79913084552174;M
2012;F;ES61;TOTAL;TASA_ACTI;52.14844942301505;M
2012;F;ES61;Y15-29;TASA_ACTI;65.34462001731141;M
2012;F;ES61;Y55-59;TASA_ACTI;36.270068463858465;M
2012;_T;ES611;TOTAL;TASA_ACTI;64.20426822660713;M
2012;_T;ES611;Y15-29;TASA_ACTI;76.19414752042036;M
2012;_T;ES611;Y55-59;TASA_ACTI;50.04550790897886;M
2012;_T;ES612;TOTAL;TASA_ACTI;57.878998684203474;M
2012;_T;ES612;Y15-29;TASA_ACTI;68.94796955620926;M
2012;_T;ES612;Y55-59;TASA_ACTI;40.34092801881538;M
2012;_T;ES613;TOTAL;TASA_ACTI;57.72365849211162;M
2012;_T;ES613;Y15-29;TASA_ACTI;72.55777613654782;M
2012;_T;ES613;Y55-59;TASA_ACTI;54.03203960914533;M
2012;_T;ES614;TOTAL;TASA_ACTI;57.93354116297339;M
2012;_T;ES614;Y15-29;TASA_ACTI;71.47191071600997;M
2012;_T;ES614;Y55-59;TASA_ACTI;53.095383272544574;M
2012;_T;ES615;TOTAL;TASA_ACTI;60.53129970053168;M
2012;_T;ES615;Y15-29;TASA_ACTI;72.83020921405746;M
2012;_T;ES615;Y55-59;TASA_ACTI;41.14306151984858;M
2012;_T;ES616;TOTAL;TASA_ACTI;54.53231978871828;M
2012;_T;ES616;Y15-29;TASA_ACTI;69.0209191765936;M
2012;_T;ES616;Y55-59;TASA_ACTI;45.505022751006365;M
2012;_T;ES617;TOTAL;TASA_ACTI;59.36366837490458;M
2012;_T;ES617;Y15-29;TASA_ACTI;73.0559024984029;M
2012;_T;ES617;Y55-59;TASA_ACTI;48.32253729364152;M
2012;_T;ES618;TOTAL;TASA_ACTI;59.92527432599171;M
2012;_T;ES618;Y15-29;TASA_ACTI;72.99336589654585;M
2012;_T;ES618;Y55-59;TASA_ACTI;46.67107338304478;M
2012;_T;ES61;TOTAL;TASA_ACTI;59.03675200135127;M
2012;_T;ES61;Y15-29;TASA_ACTI;72.1355771532498;M
2012;_T;ES61;Y55-59;TASA_ACTI;47.21978781120942;M
2013;M;ES611;TOTAL;TASA_ACTI;72.49637795961588;M
2013;M;ES611;Y15-29;TASA_ACTI;84.61234389639213;M
2013;M;ES611;Y55-59;TASA_ACTI;62.82480728133433;M
2013;M;ES612;TOTAL;TASA_ACTI;64.71217108330322;M
2013;M;ES612;Y15-29;TASA_ACTI;76.51476336368677;M
2013;M;ES612;Y55-59;TASA_ACTI;54.49631005098672;M
2013;M;ES613;TOTAL;TASA_ACTI;65.57645157865663;M
2013;M;ES613;Y15-29;TASA_ACTI;78.87820853560181;M
2013;M;ES613;Y55-59;TASA_ACTI;65.23790093521254;M
2013;M;ES614;TOTAL;TASA_ACTI;64.54561475567627;M
2013;M;ES614;Y15-29;TASA_ACTI;78.10680668635625;M
2013;M;ES614;Y55-59;TASA_ACTI;66.44667788008478;M
2013;M;ES615;TOTAL;TASA_ACTI;65.3552147101972;M
2013;M;ES615;Y15-29;TASA_ACTI;78.3318601095796;M
2013;M;ES615;Y55-59;TASA_ACTI;49.9476997559877;M
2013;M;ES616;TOTAL;TASA_ACTI;63.982143401050564;M
2013;M;ES616;Y15-29;TASA_ACTI;77.40083426148003;M
2013;M;ES616;Y55-59;TASA_ACTI;62.89412314434054;M
2013;M;ES617;TOTAL;TASA_ACTI;64.47744465744869;M
2013;M;ES617;Y15-29;TASA_ACTI;78.48304883737072;M
2013;M;ES617;Y55-59;TASA_ACTI;57.769632525037416;M
2013;M;ES618;TOTAL;TASA_ACTI;66.07340619657505;M
2013;M;ES618;Y15-29;TASA_ACTI;78.25095594631061;M
2013;M;ES618;Y55-59;TASA_ACTI;59.16474024837096;M
2013;M;ES61;TOTAL;TASA_ACTI;65.67282315610315;M
2013;M;ES61;Y15-29;TASA_ACTI;78.56127686201198;M
2013;M;ES61;Y55-59;TASA_ACTI;59.63438039106577;M
2013;F;ES611;TOTAL;TASA_ACTI;55.33935092076996;M
2013;F;ES611;Y15-29;TASA_ACTI;67.83367902983983;M
2013;F;ES611;Y55-59;TASA_ACTI;38.33550273866234;M
2013;F;ES612;TOTAL;TASA_ACTI;49.890841235366224;M
2013;F;ES612;Y15-29;TASA_ACTI;61.008466108185374;M
2013;F;ES612;Y55-59;TASA_ACTI;28.101029653673027;M
2013;F;ES613;TOTAL;TASA_ACTI;50.31770922750189;M
2013;F;ES613;Y15-29;TASA_ACTI;65.08145775958448;M
2013;F;ES613;Y55-59;TASA_ACTI;45.630339037118375;M
2013;F;ES614;TOTAL;TASA_ACTI;53.16182500625809;M
2013;F;ES614;Y15-29;TASA_ACTI;68.12374801998497;M
2013;F;ES614;Y55-59;TASA_ACTI;44.81965868434967;M
2013;F;ES615;TOTAL;TASA_ACTI;52.24886038384145;M
2013;F;ES615;Y15-29;TASA_ACTI;65.08128884676232;M
2013;F;ES615;Y55-59;TASA_ACTI;36.40226979067922;M
2013;F;ES616;TOTAL;TASA_ACTI;48.542188090107395;M
2013;F;ES616;Y15-29;TASA_ACTI;62.86380953633965;M
2013;F;ES616;Y55-59;TASA_ACTI;35.27635208754868;M
2013;F;ES617;TOTAL;TASA_ACTI;53.09615756932955;M
2013;F;ES617;Y15-29;TASA_ACTI;66.51146301152538;M
2013;F;ES617;Y55-59;TASA_ACTI;40.73026151893407;M
2013;F;ES618;TOTAL;TASA_ACTI;53.39599914024716;M
2013;F;ES618;Y15-29;TASA_ACTI;67.5649217617792;M
2013;F;ES618;Y55-59;TASA_ACTI;38.07736867931855;M
2013;F;ES61;TOTAL;TASA_ACTI;52.198681066430005;M
2013;F;ES61;Y15-29;TASA_ACTI;65.6996458254637;M
2013;F;ES61;Y55-59;TASA_ACTI;38.31166633338031;M
2013;_T;ES611;TOTAL;TASA_ACTI;63.98633078266115;M
2013;_T;ES611;Y15-29;TASA_ACTI;76.50187611590967;M
2013;_T;ES611;Y55-59;TASA_ACTI;50.474617663517066;M
2013;_T;ES612;TOTAL;TASA_ACTI;57.201574865654116;M
2013;_T;ES612;Y15-29;TASA_ACTI;68.79613252987873;M
2013;_T;ES612;Y55-59;TASA_ACTI;41.194786862585005;M
2013;_T;ES613;TOTAL;TASA_ACTI;57.733989535626684;M
2013;_T;ES613;Y15-29;TASA_ACTI;72.04414639798874;M
2013;_T;ES613;Y55-59;TASA_ACTI;55.3342022507239;M
2013;_T;ES614;TOTAL;TASA_ACTI;58.759297795550005;M
2013;_T;ES614;Y15-29;TASA_ACTI;73.17397080272089;M
2013;_T;ES614;Y55-59;TASA_ACTI;55.42006895700965;M
2013;_T;ES615;TOTAL;TASA_ACTI;58.68667063782501;M
2013;_T;ES615;Y15-29;TASA_ACTI;71.72094150640898;M
2013;_T;ES615;Y55-59;TASA_ACTI;43.360361576207666;M
2013;_T;ES616;TOTAL;TASA_ACTI;56.17313072244229;M
2013;_T;ES616;Y15-29;TASA_ACTI;70.30317925577243;M
2013;_T;ES616;Y55-59;TASA_ACTI;49.488483575515055;M
2013;_T;ES617;TOTAL;TASA_ACTI;58.66088364327731;M
2013;_T;ES617;Y15-29;TASA_ACTI;72.45381574752436;M
2013;_T;ES617;Y55-59;TASA_ACTI;48.51795294051347;M
2013;_T;ES618;TOTAL;TASA_ACTI;59.539734309792415;M
2013;_T;ES618;Y15-29;TASA_ACTI;72.91253918202626;M
2013;_T;ES618;Y55-59;TASA_ACTI;48.60417872101025;M
2013;_T;ES61;TOTAL;TASA_ACTI;58.80645527705124;M
2013;_T;ES61;Y15-29;TASA_ACTI;72.1715542248969;M
2013;_T;ES61;Y55-59;TASA_ACTI;48.77907852007549;M
2014;M;ES611;TOTAL;TASA_ACTI;72.039150257298;M
2014;M;ES611;Y15-29;TASA_ACTI;84.35958722721614;M
2014;M;ES611;Y55-59;TASA_ACTI;63.94793522097943;M
2014;M;ES612;TOTAL;TASA_ACTI;65.04548787107996;M
2014;M;ES612;Y15-29;TASA_ACTI;78.12921114499602;M
2014;M;ES612;Y55-59;TASA_ACTI;62.949305492634366;M
2014;M;ES613;TOTAL;TASA_ACTI;65.2496656197242;M
2014;M;ES613;Y15-29;TASA_ACTI;78.66148528451814;M
2014;M;ES613;Y55-59;TASA_ACTI;68.68926235268877;M
2014;M;ES614;TOTAL;TASA_ACTI;65.97470806610563;M
2014;M;ES614;Y15-29;TASA_ACTI;80.68061646235589;M
2014;M;ES614;Y55-59;TASA_ACTI;68.17316715345183;M
2014;M;ES615;TOTAL;TASA_ACTI;65.27359673578329;M
2014;M;ES615;Y15-29;TASA_ACTI;79.03038355096083;M
2014;M;ES615;Y55-59;TASA_ACTI;55.11336117391361;M
2014;M;ES616;TOTAL;TASA_ACTI;62.51129720400714;M
2014;M;ES616;Y15-29;TASA_ACTI;75.93314461513351;M
2014;M;ES616;Y55-59;TASA_ACTI;59.19771933826967;M
2014;M;ES617;TOTAL;TASA_ACTI;65.87237457293192;M
2014;M;ES617;Y15-29;TASA_ACTI;78.89701879150711;M
2014;M;ES617;Y55-59;TASA_ACTI;56.33268598523772;M
2014;M;ES618;TOTAL;TASA_ACTI;65.64973271346742;M
2014;M;ES618;Y15-29;TASA_ACTI;77.96634453283878;M
2014;M;ES618;Y55-59;TASA_ACTI;58.790977167687075;M
2014;M;ES61;TOTAL;TASA_ACTI;65.85963747267624;M
2014;M;ES61;Y15-29;TASA_ACTI;78.98261288506416;M
2014;M;ES61;Y55-59;TASA_ACTI;61.190814421397356;M
2014;F;ES611;TOTAL;TASA_ACTI;55.05258194180186;M
2014;F;ES611;Y15-29;TASA_ACTI;66.88485703765001;M
2014;F;ES611;Y55-59;TASA_ACTI;41.83795472507445;M
2014;F;ES612;TOTAL;TASA_ACTI;51.02731195351614;M
2014;F;ES612;Y15-29;TASA_ACTI;63.54551956192673;M
2014;F;ES612;Y55-59;TASA_ACTI;30.062599900862896;M
2014;F;ES613;TOTAL;TASA_ACTI;48.76971333322557;M
2014;F;ES613;Y15-29;TASA_ACTI;63.37123163061836;M
2014;F;ES613;Y55-59;TASA_ACTI;40.70271415289935;M
2014;F;ES614;TOTAL;TASA_ACTI;52.00812792077571;M
2014;F;ES614;Y15-29;TASA_ACTI;67.22098850672572;M
2014;F;ES614;Y55-59;TASA_ACTI;49.67457149877542;M
2014;F;ES615;TOTAL;TASA_ACTI;50.99748282164551;M
2014;F;ES615;Y15-29;TASA_ACTI;63.46293465816988;M
2014;F;ES615;Y55-59;TASA_ACTI;34.84065628408447;M
2014;F;ES616;TOTAL;TASA_ACTI;46.769967565178014;M
2014;F;ES616;Y15-29;TASA_ACTI;61.05097455216648;M
2014;F;ES616;Y55-59;TASA_ACTI;36.15486520487032;M
2014;F;ES617;TOTAL;TASA_ACTI;53.793813224988575;M
2014;F;ES617;Y15-29;TASA_ACTI;67.42747872128575;M
2014;F;ES617;Y55-59;TASA_ACTI;40.238296764012766;M
2014;F;ES618;TOTAL;TASA_ACTI;53.78168491754155;M
2014;F;ES618;Y15-29;TASA_ACTI;68.04195879502564;M
2014;F;ES618;Y55-59;TASA_ACTI;40.05657315529864;M
2014;F;ES61;TOTAL;TASA_ACTI;52.07786683317852;M
2014;F;ES61;Y15-29;TASA_ACTI;65.80872783576339;M
2014;F;ES61;Y55-59;TASA_ACTI;39.25109705934148;M
2014;_T;ES611;TOTAL;TASA_ACTI;63.58796868627802;M
2014;_T;ES611;Y15-29;TASA_ACTI;75.8179360362941;M
2014;_T;ES611;Y55-59;TASA_ACTI;53.3898008847949;M
2014;_T;ES612;TOTAL;TASA_ACTI;57.940677334834675;M
2014;_T;ES612;Y15-29;TASA_ACTI;70.88852573584084;M
2014;_T;ES612;Y55-59;TASA_ACTI;46.64092726104969;M
2014;_T;ES613;TOTAL;TASA_ACTI;56.77900999064116;M
2014;_T;ES613;Y15-29;TASA_ACTI;71.08324014677203;M
2014;_T;ES613;Y55-59;TASA_ACTI;54.712588821705744;M
2014;_T;ES614;TOTAL;TASA_ACTI;58.872605605469374;M
2014;_T;ES614;Y15-29;TASA_ACTI;74.02439949855159;M
2014;_T;ES614;Y55-59;TASA_ACTI;58.56080606692179;M
2014;_T;ES615;TOTAL;TASA_ACTI;58.000405562647316;M
2014;_T;ES615;Y15-29;TASA_ACTI;71.21191775956719;M
2014;_T;ES615;Y55-59;TASA_ACTI;44.75635159302514;M
2014;_T;ES616;TOTAL;TASA_ACTI;54.53678066267166;M
2014;_T;ES616;Y15-29;TASA_ACTI;68.64935837889837;M
2014;_T;ES616;Y55-59;TASA_ACTI;47.96749344575954;M
2014;_T;ES617;TOTAL;TASA_ACTI;59.695868941551154;M
2014;_T;ES617;Y15-29;TASA_ACTI;73.14838825868121;M
2014;_T;ES617;Y55-59;TASA_ACTI;47.87929981805396;M
2014;_T;ES618;TOTAL;TASA_ACTI;59.52984402873566;M
2014;_T;ES618;Y15-29;TASA_ACTI;72.99817016868056;M
2014;_T;ES618;Y55-59;TASA_ACTI;49.04769625067623;M
2014;_T;ES61;TOTAL;TASA_ACTI;58.83100825564435;M
2014;_T;ES61;Y15-29;TASA_ACTI;72.43215122146643;M
2014;_T;ES61;Y55-59;TASA_ACTI;50.03265240052126;M
2015;M;ES611;TOTAL;TASA_ACTI;67.07992374950076;M
2015;M;ES611;Y15-29;TASA_ACTI;78.58946851676265;M
