TEMPORAL;SEXO;EDAD;CLASEINACTIV;TERRITORIO;INDICATOR;OBS_VALUE;FREQ
2015;F;Y15-29;47517;ES61;INACTIVOS;22.620055;M
2015;F;Y15-29;47513;ES61;INACTIVOS;2.349625;M
2015;F;Y15-29;47514;ES61;INACTIVOS;1.2029625;M
2015;F;Y15-29;47520;ES61;INACTIVOS;2.8138175;M
2015;F;Y15-29;47522;ES61;INACTIVOS;1.2269925;M
2015;F;Y15-29;47523;ES61;INACTIVOS;251.757755;M
2015;F;Y30-44;47511;ES61;INACTIVOS;28.128185;M
2015;F;Y30-44;47512;ES61;INACTIVOS;0.16103;M
2015;F;Y30-44;47517;ES61;INACTIVOS;166.29126;M
2015;F;Y30-44;47513;ES61;INACTIVOS;16.1797925;M
2015;F;Y30-44;47514;ES61;INACTIVOS;4.4137875;M
2015;F;Y30-44;47520;ES61;INACTIVOS;3.45423;M
2015;F;Y30-44;47522;ES61;INACTIVOS;1.95851;M
2015;F;Y30-44;47523;ES61;INACTIVOS;220.586795;M
2015;F;Y45-64;47511;ES61;INACTIVOS;5.165915;M
2015;F;Y45-64;47512;ES61;INACTIVOS;29.785915;M
2015;F;Y45-64;47517;ES61;INACTIVOS;317.02593;M
2015;F;Y45-64;47513;ES61;INACTIVOS;53.3014925;M
2015;F;Y45-64;47514;ES61;INACTIVOS;50.71358;M
2015;F;Y45-64;47520;ES61;INACTIVOS;2.3691475;M
2015;F;Y45-64;47522;ES61;INACTIVOS;1.725215;M
2015;F;Y45-64;47523;ES61;INACTIVOS;460.087195;M
2015;F;Y65-100;47511;ES61;INACTIVOS;2.67637;M
2015;F;Y65-100;47512;ES61;INACTIVOS;261.37355;M
2015;F;Y65-100;47517;ES61;INACTIVOS;176.31661;M
2015;F;Y65-100;47513;ES61;INACTIVOS;52.8079925;M
2015;F;Y65-100;47514;ES61;INACTIVOS;245.1371825;M
2015;F;Y65-100;47520;ES61;INACTIVOS;3.5382575;M
2015;F;Y65-100;47522;ES61;INACTIVOS;0.1463525;M
2015;F;Y65-100;47523;ES61;INACTIVOS;741.996315;M
2015;F;TOTAL;47511;ES61;INACTIVOS;257.5147725;M
2015;F;TOTAL;47512;ES61;INACTIVOS;291.320495;M
2015;F;TOTAL;47517;ES61;INACTIVOS;682.253855;M
2015;F;TOTAL;47513;ES61;INACTIVOS;124.6389025;M
2015;F;TOTAL;47514;ES61;INACTIVOS;301.4675125;M
2015;F;TOTAL;47520;ES61;INACTIVOS;12.1754525;M
2015;F;TOTAL;47522;ES61;INACTIVOS;5.05707;M
2015;F;TOTAL;47523;ES61;INACTIVOS;1674.42806;M
2015;_T;Y15-29;47511;ES61;INACTIVOS;444.741725;M
2015;_T;Y15-29;47517;ES61;INACTIVOS;31.45924;M
2015;_T;Y15-29;47513;ES61;INACTIVOS;8.39686;M
2015;_T;Y15-29;47514;ES61;INACTIVOS;2.4835075;M
2015;_T;Y15-29;47520;ES61;INACTIVOS;11.8006375;M
2015;_T;Y15-29;47522;ES61;INACTIVOS;4.52498;M
2015;_T;Y15-29;47523;ES61;INACTIVOS;503.40695;M
2015;_T;Y30-44;47511;ES61;INACTIVOS;56.242765;M
2015;_T;Y30-44;47512;ES61;INACTIVOS;0.648955;M
2015;_T;Y30-44;47517;ES61;INACTIVOS;186.025725;M
2015;_T;Y30-44;47513;ES61;INACTIVOS;41.859615;M
2015;_T;Y30-44;47514;ES61;INACTIVOS;8.095185;M
2015;_T;Y30-44;47520;ES61;INACTIVOS;13.6106125;M
2015;_T;Y30-44;47522;ES61;INACTIVOS;7.4746325;M
2015;_T;Y30-44;47523;ES61;INACTIVOS;313.95749;M
2015;_T;Y45-64;47511;ES61;INACTIVOS;5.7229575;M
2015;_T;Y45-64;47512;ES61;INACTIVOS;115.27253;M
2015;_T;Y45-64;47517;ES61;INACTIVOS;352.1442675;M
2015;_T;Y45-64;47513;ES61;INACTIVOS;138.4442125;M
2015;_T;Y45-64;47514;ES61;INACTIVOS;67.2508625;M
2015;_T;Y45-64;47520;ES61;INACTIVOS;17.0406325;M
2015;_T;Y45-64;47522;ES61;INACTIVOS;7.56352;M
2015;_T;Y45-64;47523;ES61;INACTIVOS;703.4389825;M
2015;_T;Y65-100;47511;ES61;INACTIVOS;3.0250325;M
2015;_T;Y65-100;47512;ES61;INACTIVOS;818.2861825;M
2015;_T;Y65-100;47517;ES61;INACTIVOS;177.5418275;M
2015;_T;Y65-100;47513;ES61;INACTIVOS;61.51592;M
2015;_T;Y65-100;47514;ES61;INACTIVOS;251.0305825;M
2015;_T;Y65-100;47520;ES61;INACTIVOS;4.149065;M
2015;_T;Y65-100;47522;ES61;INACTIVOS;0.5197525;M
2015;_T;Y65-100;47523;ES61;INACTIVOS;1316.0683625;M
2015;_T;TOTAL;47511;ES61;INACTIVOS;509.73248;M
2015;_T;TOTAL;47512;ES61;INACTIVOS;934.2076675;M
2015;_T;TOTAL;47517;ES61;INACTIVOS;747.17106;M
2015;_T;TOTAL;47513;ES61;INACTIVOS;250.2166075;M
2015;_T;TOTAL;47514;ES61;INACTIVOS;328.8601375;M
2015;_T;TOTAL;47520;ES61;INACTIVOS;46.6009475;M
2015;_T;TOTAL;47522;ES61;INACTIVOS;20.082885;M
2015;_T;TOTAL;47523;ES61;INACTIVOS;2836.871785;M
2016;M;Y15-29;47511;ES61;INACTIVOS;230.5433575;M
2016;M;Y15-29;47517;ES61;INACTIVOS;9.5085375;M
2016;M;Y15-29;47513;ES61;INACTIVOS;6.78097;M
2016;M;Y15-29;47514;ES61;INACTIVOS;1.3354375;M
2016;M;Y15-29;47520;ES61;INACTIVOS;7.82207;M
2016;M;Y15-29;47522;ES61;INACTIVOS;2.26301;M
2016;M;Y15-29;47523;ES61;INACTIVOS;258.2533825;M
2016;M;Y30-44;47511;ES61;INACTIVOS;30.380545;M
2016;M;Y30-44;47512;ES61;INACTIVOS;0.6651825;M
2016;M;Y30-44;47517;ES61;INACTIVOS;20.5932175;M
2016;M;Y30-44;47513;ES61;INACTIVOS;24.1934275;M
2016;M;Y30-44;47514;ES61;INACTIVOS;4.0454775;M
2016;M;Y30-44;47520;ES61;INACTIVOS;9.8176775;M
2016;M;Y30-44;47522;ES61;INACTIVOS;3.6995;M
2016;M;Y30-44;47523;ES61;INACTIVOS;93.3950275;M
2016;M;Y45-64;47511;ES61;INACTIVOS;0.7335975;M
2016;M;Y45-64;47512;ES61;INACTIVOS;84.965785;M
2016;M;Y45-64;47517;ES61;INACTIVOS;41.5795725;M
2016;M;Y45-64;47513;ES61;INACTIVOS;86.3171675;M
2016;M;Y45-64;47514;ES61;INACTIVOS;18.448395;M
2016;M;Y45-64;47520;ES61;INACTIVOS;16.9948625;M
2016;M;Y45-64;47522;ES61;INACTIVOS;6.2348825;M
2016;M;Y45-64;47523;ES61;INACTIVOS;255.2742625;M
2016;M;Y65-100;47511;ES61;INACTIVOS;0.1260025;M
2016;M;Y65-100;47512;ES61;INACTIVOS;570.0280525;M
2016;M;Y65-100;47517;ES61;INACTIVOS;1.1656275;M
2016;M;Y65-100;47513;ES61;INACTIVOS;8.1519675;M
2016;M;Y65-100;47514;ES61;INACTIVOS;6.0849675;M
2016;M;Y65-100;47520;ES61;INACTIVOS;0.60101;M
2016;M;Y65-100;47522;ES61;INACTIVOS;0.47295;M
2016;M;Y65-100;47523;ES61;INACTIVOS;586.6305775;M
2016;M;TOTAL;47511;ES61;INACTIVOS;261.7835025;M
2016;M;TOTAL;47512;ES61;INACTIVOS;655.65902;M
2016;M;TOTAL;47517;ES61;INACTIVOS;72.846955;M
2016;M;TOTAL;47513;ES61;INACTIVOS;125.4435325;M
2016;M;TOTAL;47514;ES61;INACTIVOS;29.9142775;M
2016;M;TOTAL;47520;ES61;INACTIVOS;35.23562;M
2016;M;TOTAL;47522;ES61;INACTIVOS;12.6703425;M
2016;M;TOTAL;47523;ES61;INACTIVOS;1193.55325;M
2016;F;Y15-29;47511;ES61;INACTIVOS;234.142955;M
2016;F;Y15-29;47512;ES61;INACTIVOS;0.1225925;M
2016;F;Y15-29;47517;ES61;INACTIVOS;20.33126;M
2016;F;Y15-29;47513;ES61;INACTIVOS;3.443645;M
2016;F;Y15-29;47514;ES61;INACTIVOS;1.2347725;M
2016;F;Y15-29;47520;ES61;INACTIVOS;2.4409275;M
2016;F;Y15-29;47522;ES61;INACTIVOS;1.8425525;M
2016;F;Y15-29;47523;ES61;INACTIVOS;263.558705;M
2016;F;Y30-44;47511;ES61;INACTIVOS;26.885555;M
2016;F;Y30-44;47512;ES61;INACTIVOS;0.6598575;M
2016;F;Y30-44;47517;ES61;INACTIVOS;169.50036;M
2016;F;Y30-44;47513;ES61;INACTIVOS;18.57221;M
2016;F;Y30-44;47514;ES61;INACTIVOS;5.6428775;M
2016;F;Y30-44;47520;ES61;INACTIVOS;3.1293175;M
2016;F;Y30-44;47522;ES61;INACTIVOS;1.5314775;M
2016;F;Y30-44;47523;ES61;INACTIVOS;225.921655;M
2016;F;Y45-64;47511;ES61;INACTIVOS;3.822285;M
2016;F;Y45-64;47512;ES61;INACTIVOS;28.4711925;M
2016;F;Y45-64;47517;ES61;INACTIVOS;323.8416975;M
2016;F;Y45-64;47513;ES61;INACTIVOS;57.0576775;M
2016;F;Y45-64;47514;ES61;INACTIVOS;51.9054975;M
2016;F;Y45-64;47520;ES61;INACTIVOS;1.8014525;M
2016;F;Y45-64;47522;ES61;INACTIVOS;1.2996825;M
2016;F;Y45-64;47523;ES61;INACTIVOS;468.199485;M
2016;F;Y65-100;47511;ES61;INACTIVOS;2.324815;M
2016;F;Y65-100;47512;ES61;INACTIVOS;277.584655;M
2016;F;Y65-100;47517;ES61;INACTIVOS;183.2416425;M
2016;F;Y65-100;47513;ES61;INACTIVOS;53.3700625;M
2016;F;Y65-100;47514;ES61;INACTIVOS;234.1995975;M
2016;F;Y65-100;47520;ES61;INACTIVOS;4.6235325;M
2016;F;Y65-100;47523;ES61;INACTIVOS;755.344305;M
2016;F;TOTAL;47511;ES61;INACTIVOS;267.17561;M
2016;F;TOTAL;47512;ES61;INACTIVOS;306.8382975;M
2016;F;TOTAL;47517;ES61;INACTIVOS;696.91496;M
2016;F;TOTAL;47513;ES61;INACTIVOS;132.443595;M
2016;F;TOTAL;47514;ES61;INACTIVOS;292.982745;M
2016;F;TOTAL;47520;ES61;INACTIVOS;11.99523;M
2016;F;TOTAL;47522;ES61;INACTIVOS;4.6737125;M
2016;F;TOTAL;47523;ES61;INACTIVOS;1713.02415;M
2016;_T;Y15-29;47511;ES61;INACTIVOS;464.6863125;M
2016;_T;Y15-29;47512;ES61;INACTIVOS;0.1225925;M
2016;_T;Y15-29;47517;ES61;INACTIVOS;29.8397975;M
2016;_T;Y15-29;47513;ES61;INACTIVOS;10.224615;M
2016;_T;Y15-29;47514;ES61;INACTIVOS;2.57021;M
2016;_T;Y15-29;47520;ES61;INACTIVOS;10.2629975;M
2016;_T;Y15-29;47522;ES61;INACTIVOS;4.1055625;M
2016;_T;Y15-29;47523;ES61;INACTIVOS;521.8120875;M
2016;_T;Y30-44;47511;ES61;INACTIVOS;57.2661;M
2016;_T;Y30-44;47512;ES61;INACTIVOS;1.32504;M
2016;_T;Y30-44;47517;ES61;INACTIVOS;190.0935775;M
2016;_T;Y30-44;47513;ES61;INACTIVOS;42.7656375;M
2016;_T;Y30-44;47514;ES61;INACTIVOS;9.688355;M
2016;_T;Y30-44;47520;ES61;INACTIVOS;12.946995;M
2016;_T;Y30-44;47522;ES61;INACTIVOS;5.2309775;M
2016;_T;Y30-44;47523;ES61;INACTIVOS;319.3166825;M
2016;_T;Y45-64;47511;ES61;INACTIVOS;4.5558825;M
2016;_T;Y45-64;47512;ES61;INACTIVOS;113.4369775;M
2016;_T;Y45-64;47517;ES61;INACTIVOS;365.42127;M
2016;_T;Y45-64;47513;ES61;INACTIVOS;143.374845;M
2016;_T;Y45-64;47514;ES61;INACTIVOS;70.3538925;M
2016;_T;Y45-64;47520;ES61;INACTIVOS;18.796315;M
2016;_T;Y45-64;47522;ES61;INACTIVOS;7.534565;M
2016;_T;Y45-64;47523;ES61;INACTIVOS;723.4737475;M
2016;_T;Y65-100;47511;ES61;INACTIVOS;2.4508175;M
2016;_T;Y65-100;47512;ES61;INACTIVOS;847.6127075;M
2016;_T;Y65-100;47517;ES61;INACTIVOS;184.40727;M
2016;_T;Y65-100;47513;ES61;INACTIVOS;61.52203;M
2016;_T;Y65-100;47514;ES61;INACTIVOS;240.284565;M
2016;_T;Y65-100;47520;ES61;INACTIVOS;5.2245425;M
2016;_T;Y65-100;47522;ES61;INACTIVOS;0.47295;M
2016;_T;Y65-100;47523;ES61;INACTIVOS;1341.9748825;M
2016;_T;TOTAL;47511;ES61;INACTIVOS;528.9591125;M
2016;_T;TOTAL;47512;ES61;INACTIVOS;962.4973175;M
2016;_T;TOTAL;47517;ES61;INACTIVOS;769.761915;M
2016;_T;TOTAL;47513;ES61;INACTIVOS;257.8871275;M
2016;_T;TOTAL;47514;ES61;INACTIVOS;322.8970225;M
2016;_T;TOTAL;47520;ES61;INACTIVOS;47.23085;M
2016;_T;TOTAL;47522;ES61;INACTIVOS;17.344055;M
2016;_T;TOTAL;47523;ES61;INACTIVOS;2906.5774;M
2017;M;Y15-29;47511;ES61;INACTIVOS;224.666795;M
2017;M;Y15-29;47517;ES61;INACTIVOS;10.3067225;M
2017;M;Y15-29;47513;ES61;INACTIVOS;4.5184375;M
2017;M;Y15-29;47514;ES61;INACTIVOS;0.729785;M
2017;M;Y15-29;47520;ES61;INACTIVOS;6.9607625;M
2017;M;Y15-29;47522;ES61;INACTIVOS;5.92334;M
2017;M;Y15-29;47523;ES61;INACTIVOS;253.1058425;M
2017;M;Y30-44;47511;ES61;INACTIVOS;28.8096475;M
2017;M;Y30-44;47512;ES61;INACTIVOS;0.65547;M
2017;M;Y30-44;47517;ES61;INACTIVOS;23.6920275;M
2017;M;Y30-44;47513;ES61;INACTIVOS;28.3567875;M
2017;M;Y30-44;47514;ES61;INACTIVOS;3.721595;M
2017;M;Y30-44;47520;ES61;INACTIVOS;10.07252;M
2017;M;Y30-44;47522;ES61;INACTIVOS;9.75532;M
2017;M;Y30-44;47523;ES61;INACTIVOS;105.0633675;M
2017;M;Y45-64;47511;ES61;INACTIVOS;1.784945;M
2017;M;Y45-64;47512;ES61;INACTIVOS;83.2600825;M
2017;M;Y45-64;47517;ES61;INACTIVOS;41.03495;M
2017;M;Y45-64;47513;ES61;INACTIVOS;81.708105;M
2017;M;Y45-64;47514;ES61;INACTIVOS;19.48271;M
2017;M;Y45-64;47520;ES61;INACTIVOS;12.3501275;M
2017;M;Y45-64;47522;ES61;INACTIVOS;11.518435;M
2017;M;Y45-64;47523;ES61;INACTIVOS;251.139355;M
2017;M;Y65-100;47511;ES61;INACTIVOS;0.465735;M
2017;M;Y65-100;47512;ES61;INACTIVOS;570.9838325;M
2017;M;Y65-100;47517;ES61;INACTIVOS;2.6052275;M
2017;M;Y65-100;47513;ES61;INACTIVOS;11.0438725;M
2017;M;Y65-100;47514;ES61;INACTIVOS;8.25485;M
2017;M;Y65-100;47520;ES61;INACTIVOS;0.56411;M
2017;M;Y65-100;47522;ES61;INACTIVOS;0.7205475;M
2017;M;Y65-100;47523;ES61;INACTIVOS;594.638175;M
2017;M;TOTAL;47511;ES61;INACTIVOS;255.7271225;M
2017;M;TOTAL;47512;ES61;INACTIVOS;654.899385;M
2017;M;TOTAL;47517;ES61;INACTIVOS;77.6389275;M
2017;M;TOTAL;47513;ES61;INACTIVOS;125.6272025;M
2017;M;TOTAL;47514;ES61;INACTIVOS;32.18894;M
2017;M;TOTAL;47520;ES61;INACTIVOS;29.94752;M
2017;M;TOTAL;47522;ES61;INACTIVOS;27.9176425;M
2017;M;TOTAL;47523;ES61;INACTIVOS;1203.94674;M
2017;F;Y15-29;47511;ES61;INACTIVOS;232.553875;M
2017;F;Y15-29;47512;ES61;INACTIVOS;0.04657;M
2017;F;Y15-29;47517;ES61;INACTIVOS;17.247765;M
2017;F;Y15-29;47513;ES61;INACTIVOS;3.5208175;M
2017;F;Y15-29;47514;ES61;INACTIVOS;1.37089;M
2017;F;Y15-29;47520;ES61;INACTIVOS;3.08895;M
2017;F;Y15-29;47522;ES61;INACTIVOS;2.538635;M
2017;F;Y15-29;47523;ES61;INACTIVOS;260.3675025;M
2017;F;Y30-44;47511;ES61;INACTIVOS;29.2625525;M
2017;F;Y30-44;47512;ES61;INACTIVOS;0.393145;M
2017;F;Y30-44;47517;ES61;INACTIVOS;158.5837775;M
2017;F;Y30-44;47513;ES61;INACTIVOS;16.948045;M
2017;F;Y30-44;47514;ES61;INACTIVOS;7.02862;M
2017;F;Y30-44;47520;ES61;INACTIVOS;2.5906625;M
2017;F;Y30-44;47522;ES61;INACTIVOS;3.52506;M
2017;F;Y30-44;47523;ES61;INACTIVOS;218.3318625;M
2017;F;Y45-64;47511;ES61;INACTIVOS;3.51945;M
2017;F;Y45-64;47512;ES61;INACTIVOS;34.713945;M
2017;F;Y45-64;47517;ES61;INACTIVOS;330.68877;M
2017;F;Y45-64;47513;ES61;INACTIVOS;67.8890925;M
2017;F;Y45-64;47514;ES61;INACTIVOS;51.6895925;M
2017;F;Y45-64;47520;ES61;INACTIVOS;3.3042575;M
2017;F;Y45-64;47522;ES61;INACTIVOS;3.515755;M
2017;F;Y45-64;47523;ES61;INACTIVOS;495.3208625;M
2017;F;Y65-100;47511;ES61;INACTIVOS;1.378765;M
2017;F;Y65-100;47512;ES61;INACTIVOS;291.38728;M
2017;F;Y65-100;47517;ES61;INACTIVOS;184.129005;M
2017;F;Y65-100;47513;ES61;INACTIVOS;55.8064775;M
2017;F;Y65-100;47514;ES61;INACTIVOS;228.1049175;M
2017;F;Y65-100;47520;ES61;INACTIVOS;4.6318675;M
2017;F;Y65-100;47522;ES61;INACTIVOS;0.4951975;M
2017;F;Y65-100;47523;ES61;INACTIVOS;765.93351;M
2017;F;TOTAL;47511;ES61;INACTIVOS;266.7146425;M
2017;F;TOTAL;47512;ES61;INACTIVOS;326.54094;M
2017;F;TOTAL;47517;ES61;INACTIVOS;690.6493175;M
2017;F;TOTAL;47513;ES61;INACTIVOS;144.1644325;M
2017;F;TOTAL;47514;ES61;INACTIVOS;288.19402;M
2017;F;TOTAL;47520;ES61;INACTIVOS;13.6157375;M
2017;F;TOTAL;47522;ES61;INACTIVOS;10.0746475;M
2017;F;TOTAL;47523;ES61;INACTIVOS;1739.9537375;M
2017;_T;Y15-29;47511;ES61;INACTIVOS;457.22067;M
2017;_T;Y15-29;47512;ES61;INACTIVOS;0.04657;M
2017;_T;Y15-29;47517;ES61;INACTIVOS;27.5544875;M
2017;_T;Y15-29;47513;ES61;INACTIVOS;8.039255;M
2017;_T;Y15-29;47514;ES61;INACTIVOS;2.100675;M
2017;_T;Y15-29;47520;ES61;INACTIVOS;10.0497125;M
2017;_T;Y15-29;47522;ES61;INACTIVOS;8.461975;M
2017;_T;Y15-29;47523;ES61;INACTIVOS;513.473345;M
2017;_T;Y30-44;47511;ES61;INACTIVOS;58.0722;M
2017;_T;Y30-44;47512;ES61;INACTIVOS;1.048615;M
2017;_T;Y30-44;47517;ES61;INACTIVOS;182.275805;M
2017;_T;Y30-44;47513;ES61;INACTIVOS;45.3048325;M
2017;_T;Y30-44;47514;ES61;INACTIVOS;10.750215;M
2017;_T;Y30-44;47520;ES61;INACTIVOS;12.6631825;M
2017;_T;Y30-44;47522;ES61;INACTIVOS;13.28038;M
2017;_T;Y30-44;47523;ES61;INACTIVOS;323.39523;M
2017;_T;Y45-64;47511;ES61;INACTIVOS;5.304395;M
2017;_T;Y45-64;47512;ES61;INACTIVOS;117.9740275;M
2017;_T;Y45-64;47517;ES61;INACTIVOS;371.72372;M
2017;_T;Y45-64;47513;ES61;INACTIVOS;149.5971975;M
2017;_T;Y45-64;47514;ES61;INACTIVOS;71.1723025;M
2017;_T;Y45-64;47520;ES61;INACTIVOS;15.654385;M
2017;_T;Y45-64;47522;ES61;INACTIVOS;15.03419;M
2017;_T;Y45-64;47523;ES61;INACTIVOS;746.4602175;M
2017;_T;Y65-100;47511;ES61;INACTIVOS;1.8445;M
2017;_T;Y65-100;47512;ES61;INACTIVOS;862.3711125;M
2017;_T;Y65-100;47517;ES61;INACTIVOS;186.7342325;M
2017;_T;Y65-100;47513;ES61;INACTIVOS;66.85035;M
2017;_T;Y65-100;47514;ES61;INACTIVOS;236.3597675;M
2017;_T;Y65-100;47520;ES61;INACTIVOS;5.1959775;M
2017;_T;Y65-100;47522;ES61;INACTIVOS;1.215745;M
2017;_T;Y65-100;47523;ES61;INACTIVOS;1360.571685;M
2017;_T;TOTAL;47511;ES61;INACTIVOS;522.441765;M
2017;_T;TOTAL;47512;ES61;INACTIVOS;981.440325;M
2017;_T;TOTAL;47517;ES61;INACTIVOS;768.288245;M
2017;_T;TOTAL;47513;ES61;INACTIVOS;269.791635;M
2017;_T;TOTAL;47514;ES61;INACTIVOS;320.38296;M
2017;_T;TOTAL;47520;ES61;INACTIVOS;43.5632575;M
2017;_T;TOTAL;47522;ES61;INACTIVOS;37.99229;M
2017;_T;TOTAL;47523;ES61;INACTIVOS;2943.9004775;M
2018;M;Y15-29;47511;ES61;INACTIVOS;231.80013;M
2018;M;Y15-29;47517;ES61;INACTIVOS;6.32947;M
2018;M;Y15-29;47513;ES61;INACTIVOS;4.7076625;M
2018;M;Y15-29;47514;ES61;INACTIVOS;0.7393925;M
2018;M;Y15-29;47520;ES61;INACTIVOS;5.5586525;M
2018;M;Y15-29;47522;ES61;INACTIVOS;6.2276675;M
2018;M;Y15-29;47523;ES61;INACTIVOS;255.362975;M
2018;M;Y30-44;47511;ES61;INACTIVOS;32.5750825;M
2018;M;Y30-44;47512;ES61;INACTIVOS;0.6350675;M
2018;M;Y30-44;47517;ES61;INACTIVOS;21.0079475;M
2018;M;Y30-44;47513;ES61;INACTIVOS;23.34656;M
2018;M;Y30-44;47514;ES61;INACTIVOS;3.3483175;M
2018;M;Y30-44;47520;ES61;INACTIVOS;9.330895;M
2018;M;Y30-44;47522;ES61;INACTIVOS;12.25194;M
2018;M;Y30-44;47523;ES61;INACTIVOS;102.49581;M
2018;M;Y45-64;47511;ES61;INACTIVOS;1.732005;M
2018;M;Y45-64;47512;ES61;INACTIVOS;74.35941;M
2018;M;Y45-64;47517;ES61;INACTIVOS;39.9616025;M
2018;M;Y45-64;47513;ES61;INACTIVOS;96.3187575;M
2018;M;Y45-64;47514;ES61;INACTIVOS;20.1539475;M
2018;M;Y45-64;47520;ES61;INACTIVOS;10.5981125;M
2018;M;Y45-64;47522;ES61;INACTIVOS;16.1537675;M
2018;M;Y45-64;47523;ES61;INACTIVOS;259.2776025;M
2018;M;Y65-100;47511;ES61;INACTIVOS;0.041395;M
2018;M;Y65-100;47512;ES61;INACTIVOS;576.7743825;M
2018;M;Y65-100;47517;ES61;INACTIVOS;4.45127;M
2018;M;Y65-100;47513;ES61;INACTIVOS;10.887175;M
2018;M;Y65-100;47514;ES61;INACTIVOS;9.118465;M
2018;M;Y65-100;47520;ES61;INACTIVOS;1.14504;M
2018;M;Y65-100;47522;ES61;INACTIVOS;0.6261675;M
2018;M;Y65-100;47523;ES61;INACTIVOS;603.043895;M
2018;M;TOTAL;47511;ES61;INACTIVOS;266.1486125;M
2018;M;TOTAL;47512;ES61;INACTIVOS;651.76886;M
2018;M;TOTAL;47517;ES61;INACTIVOS;71.75029;M
2018;M;TOTAL;47513;ES61;INACTIVOS;135.260155;M
2018;M;TOTAL;47514;ES61;INACTIVOS;33.3601225;M
2018;M;TOTAL;47520;ES61;INACTIVOS;26.6327;M
2018;M;TOTAL;47522;ES61;INACTIVOS;35.2595425;M
2018;M;TOTAL;47523;ES61;INACTIVOS;1220.1802825;M
2018;F;Y15-29;47511;ES61;INACTIVOS;239.02413;M
2018;F;Y15-29;47517;ES61;INACTIVOS;16.4822875;M
2018;F;Y15-29;47513;ES61;INACTIVOS;3.04348;M
2018;F;Y15-29;47514;ES61;INACTIVOS;0.64443;M
2018;F;Y15-29;47520;ES61;INACTIVOS;2.7219;M
2018;F;Y15-29;47522;ES61;INACTIVOS;2.90793;M
2018;F;Y15-29;47523;ES61;INACTIVOS;264.8241575;M
2018;F;Y30-44;47511;ES61;INACTIVOS;36.2402025;M
2018;F;Y30-44;47512;ES61;INACTIVOS;0.509115;M
2018;F;Y30-44;47517;ES61;INACTIVOS;163.912965;M
2018;F;Y30-44;47513;ES61;INACTIVOS;16.35791;M
2018;F;Y30-44;47514;ES61;INACTIVOS;5.0880225;M
2018;F;Y30-44;47520;ES61;INACTIVOS;3.1349625;M
2018;F;Y30-44;47522;ES61;INACTIVOS;7.8785075;M
2018;F;Y30-44;47523;ES61;INACTIVOS;233.121685;M
2018;F;Y45-64;47511;ES61;INACTIVOS;3.91105;M
2018;F;Y45-64;47512;ES61;INACTIVOS;34.885715;M
2018;F;Y45-64;47517;ES61;INACTIVOS;334.65066;M
2018;F;Y45-64;47513;ES61;INACTIVOS;63.63656;M
2018;F;Y45-64;47514;ES61;INACTIVOS;45.36268;M
2018;F;Y45-64;47520;ES61;INACTIVOS;3.0686125;M
2018;F;Y45-64;47522;ES61;INACTIVOS;6.427495;M
2018;F;Y45-64;47523;ES61;INACTIVOS;491.9427725;M
2018;F;Y65-100;47511;ES61;INACTIVOS;3.0072775;M
2018;F;Y65-100;47512;ES61;INACTIVOS;308.3037675;M
2018;F;Y65-100;47517;ES61;INACTIVOS;175.66012;M
2018;F;Y65-100;47513;ES61;INACTIVOS;53.8155825;M
2018;F;Y65-100;47514;ES61;INACTIVOS;226.931945;M
2018;F;Y65-100;47520;ES61;INACTIVOS;5.07373;M
2018;F;Y65-100;47522;ES61;INACTIVOS;0.2350275;M
2018;F;Y65-100;47523;ES61;INACTIVOS;773.02745;M
2018;F;TOTAL;47511;ES61;INACTIVOS;282.18266;M
2018;F;TOTAL;47512;ES61;INACTIVOS;343.6985975;M
2018;F;TOTAL;47517;ES61;INACTIVOS;690.7060325;M
2018;F;TOTAL;47513;ES61;INACTIVOS;136.8535325;M
2018;F;TOTAL;47514;ES61;INACTIVOS;278.0270775;M
2018;F;TOTAL;47520;ES61;INACTIVOS;13.999205;M
2018;F;TOTAL;47522;ES61;INACTIVOS;17.44896;M
2018;F;TOTAL;47523;ES61;INACTIVOS;1762.916065;M
2018;_T;Y15-29;47511;ES61;INACTIVOS;470.82426;M
2018;_T;Y15-29;47517;ES61;INACTIVOS;22.8117575;M
2018;_T;Y15-29;47513;ES61;INACTIVOS;7.7511425;M
2018;_T;Y15-29;47514;ES61;INACTIVOS;1.3838225;M
2018;_T;Y15-29;47520;ES61;INACTIVOS;8.2805525;M
2018;_T;Y15-29;47522;ES61;INACTIVOS;9.1355975;M
2018;_T;Y15-29;47523;ES61;INACTIVOS;520.1871325;M
2018;_T;Y30-44;47511;ES61;INACTIVOS;68.815285;M
2018;_T;Y30-44;47512;ES61;INACTIVOS;1.1441825;M
2018;_T;Y30-44;47517;ES61;INACTIVOS;184.9209125;M
2018;_T;Y30-44;47513;ES61;INACTIVOS;39.70447;M
2018;_T;Y30-44;47514;ES61;INACTIVOS;8.43634;M
2018;_T;Y30-44;47520;ES61;INACTIVOS;12.4658575;M
2018;_T;Y30-44;47522;ES61;INACTIVOS;20.1304475;M
2018;_T;Y30-44;47523;ES61;INACTIVOS;335.617495;M
2018;_T;Y45-64;47511;ES61;INACTIVOS;5.643055;M
2018;_T;Y45-64;47512;ES61;INACTIVOS;109.245125;M
2018;_T;Y45-64;47517;ES61;INACTIVOS;374.6122625;M
2018;_T;Y45-64;47513;ES61;INACTIVOS;159.9553175;M
